ward,precinct,registered,ballots,turnout,precinct_id
1,1,917,15,1.64,01001
1,2,790,12,1.52,01002
1,3,878,16,1.82,01003
1,4,992,20,2.02,01004
1,5,775,11,1.42,01005
1,6,825,13,1.58,01006
1,7,594,9,1.52,01007
1,8,794,18,2.27,01008
1,9,614,17,2.77,01009
1,10,998,13,1.3,01010
1,11,899,13,1.45,01011
1,12,1003,21,2.09,01012
1,13,418,7,1.67,01013
1,14,823,19,2.31,01014
1,15,805,8,0.99,01015
1,16,871,10,1.15,01016
1,17,778,10,1.29,01017
1,18,916,8,0.87,01018
1,19,929,16,1.72,01019
1,20,670,11,1.64,01020
1,21,1220,15,1.23,01021
1,22,569,9,1.58,01022
1,23,948,5,0.53,01023
1,24,976,7,0.72,01024
1,25,860,4,0.47,01025
1,26,712,8,1.12,01026
1,27,1032,14,1.36,01027
1,28,381,2,0.52,01028
1,29,989,14,1.42,01029
1,30,951,13,1.37,01030
1,31,833,10,1.2,01031
1,32,768,16,2.08,01032
1,33,1013,24,2.37,01033
1,34,614,6,0.98,01034
1,35,1029,15,1.46,01035
1,36,888,19,2.14,01036
1,37,841,34,4.04,01037
1,38,859,11,1.28,01038
1,39,763,13,1.7,01039
1,40,768,28,3.65,01040
1,41,433,9,2.08,01041
1,42,264,5,1.89,01042
1,43,540,8,1.48,01043
1,44,673,10,1.49,01044
2,1,959,12,1.25,02001
2,2,571,32,5.6,02002
2,3,915,12,1.31,02003
2,4,811,9,1.11,02004
2,5,968,19,1.96,02005
2,6,796,15,1.88,02006
2,7,765,14,1.83,02007
2,8,1066,15,1.41,02008
2,9,880,23,2.61,02009
2,10,659,48,7.28,02010
2,11,837,44,5.26,02011
2,12,771,23,2.98,02012
2,13,656,41,6.25,02013
2,14,796,20,2.51,02014
2,15,800,24,3.0,02015
2,16,787,10,1.27,02016
2,17,904,15,1.66,02017
2,18,735,28,3.81,02018
2,19,551,35,6.35,02019
2,20,1029,27,2.62,02020
2,21,865,17,1.97,02021
2,22,884,46,5.2,02022
2,23,518,26,5.02,02023
2,24,752,25,3.32,02024
2,25,884,10,1.13,02025
2,26,828,27,3.26,02026
2,27,687,50,7.28,02027
2,28,862,28,3.25,02028
2,29,864,32,3.7,02029
2,30,628,49,7.8,02030
2,31,877,46,5.25,02031
2,32,633,20,3.16,02032
2,33,663,50,7.54,02033
2,34,576,34,5.9,02034
2,35,1026,45,4.39,02035
2,36,903,38,4.21,02036
2,37,627,34,5.42,02037
2,38,688,51,7.41,02038
2,39,589,31,5.26,02039
2,40,1150,33,2.87,02040
2,41,1005,39,3.88,02041
2,42,809,16,1.98,02042
2,43,994,47,4.73,02043
2,44,754,46,6.1,02044
2,45,626,28,4.47,02045
2,46,460,22,4.78,02046
3,1,1227,5,0.41,03001
3,2,762,6,0.79,03002
3,3,818,15,1.83,03003
3,4,851,6,0.71,03004
3,5,597,7,1.17,03005
3,6,1013,35,3.46,03006
3,7,526,4,0.76,03007
3,8,748,1,0.13,03008
3,9,899,4,0.44,03009
3,10,539,2,0.37,03010
3,11,819,6,0.73,03011
3,12,692,10,1.45,03012
3,13,861,16,1.86,03013
3,14,829,8,0.97,03014
3,15,809,3,0.37,03015
3,16,720,3,0.42,03016
3,17,1050,14,1.33,03017
3,18,1328,8,0.6,03018
3,19,890,40,4.49,03019
3,20,876,3,0.34,03020
3,21,863,31,3.59,03021
3,22,1058,25,2.36,03022
3,23,777,5,0.64,03023
3,24,756,2,0.26,03024
3,25,1438,46,3.2,03025
3,26,828,46,5.56,03026
3,27,1049,37,3.53,03027
3,28,534,4,0.75,03028
3,29,1010,2,0.2,03029
3,30,699,3,0.43,03030
3,31,877,2,0.23,03031
3,32,1369,26,1.9,03032
3,33,903,15,1.66,03033
3,34,1140,17,1.49,03034
3,35,1173,1,0.09,03035
3,36,508,0,0.0,03036
3,37,724,2,0.28,03037
3,38,510,3,0.59,03038
3,39,1611,31,1.92,03039
3,40,775,15,1.94,03040
3,41,649,9,1.39,03041
4,1,940,2,0.21,04001
4,2,996,26,2.61,04002
4,3,672,1,0.15,04003
4,4,1050,9,0.86,04004
4,5,730,9,1.23,04005
4,6,898,12,1.34,04006
4,7,959,3,0.31,04007
4,8,858,1,0.12,04008
4,9,782,5,0.64,04009
4,10,905,12,1.33,04010
4,11,829,2,0.24,04011
4,12,994,7,0.7,04012
4,13,671,8,1.19,04013
4,14,751,7,0.93,04014
4,15,825,5,0.61,04015
4,16,1384,31,2.24,04016
4,17,879,22,2.5,04017
4,18,778,6,0.77,04018
4,19,767,2,0.26,04019
4,20,696,26,3.74,04020
4,21,820,19,2.32,04021
4,22,766,9,1.17,04022
4,23,871,3,0.34,04023
4,24,728,9,1.24,04024
4,25,1012,27,2.67,04025
4,26,692,2,0.29,04026
4,27,945,8,0.85,04027
4,28,611,10,1.64,04028
4,29,778,2,0.26,04029
4,30,1130,3,0.27,04030
4,31,611,12,1.96,04031
4,32,906,4,0.44,04032
4,33,795,7,0.88,04033
4,34,716,0,0.0,04034
4,35,866,7,0.81,04035
4,36,906,7,0.77,04036
4,37,1456,24,1.65,04037
4,38,757,3,0.4,04038
5,1,738,3,0.41,05001
5,2,639,0,0.0,05002
5,3,589,7,1.19,05003
5,4,818,7,0.86,05004
5,5,713,2,0.28,05005
5,6,629,4,0.64,05006
5,7,666,7,1.05,05007
5,8,704,6,0.85,05008
5,9,750,2,0.27,05009
5,10,726,0,0.0,05010
5,11,639,8,1.25,05011
5,12,621,4,0.64,05012
5,13,741,6,0.81,05013
5,14,577,0,0.0,05014
5,15,643,8,1.24,05015
5,16,778,1,0.13,05016
5,17,726,5,0.69,05017
5,18,655,2,0.31,05018
5,19,600,6,1.0,05019
5,20,678,6,0.88,05020
5,21,594,4,0.67,05021
5,22,752,10,1.33,05022
5,23,1084,4,0.37,05023
5,24,786,4,0.51,05024
5,25,628,2,0.32,05025
5,26,725,4,0.55,05026
5,27,631,17,2.69,05027
5,28,741,7,0.94,05028
5,29,773,9,1.16,05029
5,30,568,3,0.53,05030
5,31,589,5,0.85,05031
5,32,711,2,0.28,05032
5,33,828,3,0.36,05033
5,34,700,6,0.86,05034
5,35,788,7,0.89,05035
5,36,513,4,0.78,05036
5,37,664,10,1.51,05037
5,38,734,1,0.14,05038
5,39,568,12,2.11,05039
5,40,578,4,0.69,05040
5,41,314,3,0.96,05041
6,1,613,2,0.33,06001
6,2,656,2,0.3,06002
6,3,602,3,0.5,06003
6,4,566,2,0.35,06004
6,5,581,0,0.0,06005
6,6,687,2,0.29,06006
6,7,692,2,0.29,06007
6,8,627,2,0.32,06008
6,9,702,0,0.0,06009
6,10,571,1,0.18,06010
6,11,596,2,0.34,06011
6,12,605,3,0.5,06012
6,13,545,0,0.0,06013
6,14,700,3,0.43,06014
6,15,761,6,0.79,06015
6,16,668,1,0.15,06016
6,17,604,1,0.17,06017
6,18,654,1,0.15,06018
6,19,632,0,0.0,06019
6,20,586,0,0.0,06020
6,21,505,3,0.59,06021
6,22,520,3,0.58,06022
6,23,506,2,0.4,06023
6,24,468,1,0.21,06024
6,25,463,2,0.43,06025
6,26,565,1,0.18,06026
6,27,524,1,0.19,06027
6,28,482,6,1.24,06028
6,29,608,0,0.0,06029
6,30,665,0,0.0,06030
6,31,640,4,0.63,06031
6,32,638,2,0.31,06032
6,33,647,3,0.46,06033
6,34,599,4,0.67,06034
6,35,568,9,1.58,06035
6,36,623,2,0.32,06036
6,37,618,7,1.13,06037
6,38,654,1,0.15,06038
6,39,644,3,0.47,06039
6,40,661,0,0.0,06040
6,41,641,6,0.94,06041
6,42,686,2,0.29,06042
6,43,665,3,0.45,06043
6,44,737,3,0.41,06044
6,45,643,2,0.31,06045
6,46,541,0,0.0,06046
6,47,539,1,0.19,06047
6,48,659,3,0.46,06048
7,1,674,4,0.59,07001
7,2,755,0,0.0,07002
7,3,599,1,0.17,07003
7,4,609,4,0.66,07004
7,5,608,6,0.99,07005
7,6,727,3,0.41,07006
7,7,763,3,0.39,07007
7,8,578,7,1.21,07008
7,9,964,3,0.31,07009
7,10,722,1,0.14,07010
7,11,761,2,0.26,07011
7,12,675,1,0.15,07012
7,13,387,1,0.26,07013
7,14,827,7,0.85,07014
7,15,611,1,0.16,07015
7,16,758,2,0.26,07016
7,17,601,3,0.5,07017
7,18,660,5,0.76,07018
7,19,626,1,0.16,07019
7,20,661,1,0.15,07020
7,21,552,1,0.18,07021
7,22,666,4,0.6,07022
7,23,576,1,0.17,07023
7,24,597,4,0.67,07024
7,25,653,2,0.31,07025
7,26,514,3,0.58,07026
7,27,583,2,0.34,07027
7,28,573,5,0.87,07028
7,29,614,4,0.65,07029
7,30,640,3,0.47,07030
7,31,553,5,0.9,07031
7,32,715,8,1.12,07032
7,33,679,8,1.18,07033
7,34,756,0,0.0,07034
7,35,726,4,0.55,07035
7,36,701,2,0.29,07036
7,37,619,2,0.32,07037
7,38,627,1,0.16,07038
7,39,571,1,0.18,07039
7,40,570,4,0.7,07040
7,41,679,1,0.15,07041
7,42,594,0,0.0,07042
7,43,643,1,0.16,07043
7,44,614,0,0.0,07044
7,45,817,4,0.49,07045
7,46,211,2,0.95,07046
8,1,659,2,0.3,08001
8,2,701,2,0.29,08002
8,3,629,1,0.16,08003
8,4,654,1,0.15,08004
8,5,631,5,0.79,08005
8,6,628,5,0.8,08006
8,7,671,2,0.3,08007
8,8,583,3,0.51,08008
8,9,437,0,0.0,08009
8,10,678,3,0.44,08010
8,11,540,2,0.37,08011
8,12,595,3,0.5,08012
8,13,690,4,0.58,08013
8,14,603,0,0.0,08014
8,15,664,7,1.05,08015
8,16,229,0,0.0,08016
8,17,511,5,0.98,08017
8,18,698,3,0.43,08018
8,19,623,5,0.8,08019
8,20,713,4,0.56,08020
8,21,839,3,0.36,08021
8,22,611,2,0.33,08022
8,23,702,0,0.0,08023
8,24,342,5,1.46,08024
8,25,655,5,0.76,08025
8,26,604,0,0.0,08026
8,27,753,2,0.27,08027
8,28,662,3,0.45,08028
8,29,745,5,0.67,08029
8,30,695,3,0.43,08030
8,31,532,4,0.75,08031
8,32,479,0,0.0,08032
8,33,651,4,0.61,08033
8,34,630,1,0.16,08034
8,35,692,5,0.72,08035
8,36,648,0,0.0,08036
8,37,461,2,0.43,08037
8,38,542,2,0.37,08038
8,39,589,2,0.34,08039
8,40,512,1,0.2,08040
8,41,673,1,0.15,08041
8,42,819,1,0.12,08042
8,43,388,5,1.29,08043
8,44,474,2,0.42,08044
8,45,682,2,0.29,08045
8,46,524,3,0.57,08046
8,47,547,2,0.37,08047
8,48,662,1,0.15,08048
8,49,612,3,0.49,08049
8,50,623,5,0.8,08050
8,51,588,2,0.34,08051
8,52,764,3,0.39,08052
8,53,337,2,0.59,08053
8,54,646,0,0.0,08054
8,55,502,2,0.4,08055
8,56,644,1,0.16,08056
9,1,659,5,0.76,09001
9,2,537,2,0.37,09002
9,3,720,0,0.0,09003
9,4,500,0,0.0,09004
9,5,634,1,0.16,09005
9,6,620,0,0.0,09006
9,7,591,0,0.0,09007
9,8,751,0,0.0,09008
9,9,683,3,0.44,09009
9,10,576,0,0.0,09010
9,11,506,3,0.59,09011
9,12,663,1,0.15,09012
9,13,661,1,0.15,09013
9,14,720,3,0.42,09014
9,15,1296,0,0.0,09015
9,16,612,2,0.33,09016
9,17,560,0,0.0,09017
9,18,485,1,0.21,09018
9,19,610,1,0.16,09019
9,20,655,6,0.92,09020
9,21,653,6,0.92,09021
9,22,624,6,0.96,09022
9,23,706,2,0.28,09023
9,24,606,5,0.83,09024
9,25,590,1,0.17,09025
9,26,960,3,0.31,09026
9,27,582,1,0.17,09027
9,28,623,2,0.32,09028
9,29,695,2,0.29,09029
9,30,593,2,0.34,09030
9,31,642,7,1.09,09031
9,32,633,4,0.63,09032
9,33,588,1,0.17,09033
9,34,643,2,0.31,09034
9,35,571,2,0.35,09035
9,36,590,1,0.17,09036
9,37,853,20,2.34,09037
9,38,645,3,0.47,09038
9,39,701,5,0.71,09039
9,40,712,2,0.28,09040
9,41,520,2,0.38,09041
9,42,640,3,0.47,09042
9,43,694,1,0.14,09043
9,44,550,0,0.0,09044
9,45,533,3,0.56,09045
9,46,684,5,0.73,09046
9,47,622,3,0.48,09047
9,48,648,4,0.62,09048
9,49,675,5,0.74,09049
9,50,788,6,0.76,09050
9,51,572,0,0.0,09051
10,1,601,4,0.67,10001
10,2,724,34,4.7,10002
10,3,962,30,3.12,10003
10,4,724,10,1.38,10004
10,5,685,37,5.4,10005
10,6,685,15,2.19,10006
10,7,661,9,1.36,10007
10,8,518,0,0.0,10008
10,9,723,29,4.01,10009
10,10,772,23,2.98,10010
10,11,1044,15,1.44,10011
10,12,564,20,3.55,10012
10,13,826,8,0.97,10013
10,14,943,19,2.01,10014
10,15,1217,5,0.41,10015
