ward,precinct,total,Julie Hamos,Julie Hamos Percent,precinct_id
49,1,164,164,100.0,49001
49,5,161,161,100.0,49005
49,6,154,154,100.0,49006
49,14,131,131,100.0,49014
49,16,113,113,100.0,49016
49,20,171,171,100.0,49020
49,30,137,137,100.0,49030
49,34,121,121,100.0,49034
49,35,196,196,100.0,49035
