ward,precinct,registered,ballots,turnout,precinct_id
1,1,917,0,0.0,01001
1,2,790,2,0.25,01002
1,3,878,1,0.11,01003
1,4,992,1,0.1,01004
1,5,775,0,0.0,01005
1,6,825,0,0.0,01006
1,7,594,1,0.17,01007
1,8,794,1,0.13,01008
1,9,614,1,0.16,01009
1,10,998,2,0.2,01010
1,11,899,1,0.11,01011
1,12,1003,2,0.2,01012
1,13,418,0,0.0,01013
1,14,823,0,0.0,01014
1,15,805,0,0.0,01015
1,16,871,0,0.0,01016
1,17,778,0,0.0,01017
1,18,916,0,0.0,01018
1,19,929,0,0.0,01019
1,20,670,2,0.3,01020
1,21,1220,0,0.0,01021
1,22,569,1,0.18,01022
1,23,948,1,0.11,01023
1,24,976,1,0.1,01024
1,25,860,1,0.12,01025
1,26,712,1,0.14,01026
1,27,1032,2,0.19,01027
1,28,381,0,0.0,01028
1,29,989,2,0.2,01029
1,30,951,0,0.0,01030
1,31,833,1,0.12,01031
1,32,768,0,0.0,01032
1,33,1013,1,0.1,01033
1,34,614,1,0.16,01034
1,35,1029,1,0.1,01035
1,36,888,0,0.0,01036
1,37,841,0,0.0,01037
1,38,859,1,0.12,01038
1,39,763,0,0.0,01039
1,40,768,1,0.13,01040
1,41,433,1,0.23,01041
1,42,264,0,0.0,01042
1,43,540,0,0.0,01043
1,44,673,0,0.0,01044
2,1,959,1,0.1,02001
2,2,571,4,0.7,02002
2,3,915,0,0.0,02003
2,4,811,1,0.12,02004
2,5,968,0,0.0,02005
2,6,796,0,0.0,02006
2,7,765,0,0.0,02007
2,8,1066,0,0.0,02008
2,9,880,2,0.23,02009
2,10,659,0,0.0,02010
2,11,837,1,0.12,02011
2,12,771,2,0.26,02012
2,13,656,0,0.0,02013
2,14,796,1,0.13,02014
2,15,800,0,0.0,02015
2,16,787,2,0.25,02016
2,17,904,2,0.22,02017
2,18,735,1,0.14,02018
2,19,551,1,0.18,02019
2,20,1029,1,0.1,02020
2,21,865,1,0.12,02021
2,22,884,0,0.0,02022
2,23,518,0,0.0,02023
2,24,752,2,0.27,02024
2,25,884,1,0.11,02025
2,26,828,0,0.0,02026
2,27,687,2,0.29,02027
2,28,862,0,0.0,02028
2,29,864,0,0.0,02029
2,30,628,0,0.0,02030
2,31,877,0,0.0,02031
2,32,633,0,0.0,02032
2,33,663,2,0.3,02033
2,34,576,0,0.0,02034
2,35,1026,1,0.1,02035
2,36,903,1,0.11,02036
2,37,627,0,0.0,02037
2,38,688,1,0.15,02038
2,39,589,1,0.17,02039
2,40,1150,0,0.0,02040
2,41,1005,1,0.1,02041
2,42,809,0,0.0,02042
2,43,994,0,0.0,02043
2,44,754,1,0.13,02044
2,45,626,1,0.16,02045
2,46,460,1,0.22,02046
3,1,1227,0,0.0,03001
3,2,762,0,0.0,03002
3,3,818,1,0.12,03003
3,4,851,0,0.0,03004
3,5,597,0,0.0,03005
3,6,1013,2,0.2,03006
3,7,526,0,0.0,03007
3,8,748,0,0.0,03008
3,9,899,1,0.11,03009
3,10,539,0,0.0,03010
3,11,819,3,0.37,03011
3,12,692,1,0.14,03012
3,13,861,1,0.12,03013
3,14,829,0,0.0,03014
3,15,809,0,0.0,03015
3,16,720,0,0.0,03016
3,17,1050,2,0.19,03017
3,18,1328,0,0.0,03018
3,19,890,0,0.0,03019
3,20,876,1,0.11,03020
3,21,863,0,0.0,03021
3,22,1058,2,0.19,03022
3,23,777,0,0.0,03023
3,24,756,1,0.13,03024
3,25,1438,1,0.07,03025
3,26,828,0,0.0,03026
3,27,1049,1,0.1,03027
3,28,534,0,0.0,03028
3,29,1010,0,0.0,03029
3,30,699,0,0.0,03030
3,31,877,0,0.0,03031
3,32,1369,2,0.15,03032
3,33,903,1,0.11,03033
3,34,1140,0,0.0,03034
3,35,1173,0,0.0,03035
3,36,508,0,0.0,03036
3,37,724,0,0.0,03037
3,38,510,0,0.0,03038
3,39,1611,2,0.12,03039
3,40,775,0,0.0,03040
3,41,649,0,0.0,03041
4,1,940,0,0.0,04001
4,2,996,0,0.0,04002
4,3,672,2,0.3,04003
4,4,1050,1,0.1,04004
4,5,730,0,0.0,04005
4,6,898,1,0.11,04006
4,7,959,2,0.21,04007
4,8,858,0,0.0,04008
4,9,782,0,0.0,04009
4,10,905,1,0.11,04010
4,11,829,0,0.0,04011
4,12,994,1,0.1,04012
4,13,671,0,0.0,04013
4,14,751,0,0.0,04014
4,15,825,1,0.12,04015
4,16,1384,1,0.07,04016
4,17,879,2,0.23,04017
4,18,778,1,0.13,04018
4,19,767,0,0.0,04019
4,20,696,1,0.14,04020
4,21,820,0,0.0,04021
4,22,766,1,0.13,04022
4,23,871,0,0.0,04023
4,24,728,2,0.27,04024
4,25,1012,1,0.1,04025
4,26,692,0,0.0,04026
4,27,945,2,0.21,04027
4,28,611,1,0.16,04028
4,29,778,1,0.13,04029
4,30,1130,0,0.0,04030
4,31,611,1,0.16,04031
4,32,906,1,0.11,04032
4,33,795,1,0.13,04033
4,34,716,0,0.0,04034
4,35,866,0,0.0,04035
4,36,906,0,0.0,04036
4,37,1456,1,0.07,04037
4,38,757,0,0.0,04038
5,1,738,0,0.0,05001
5,2,639,0,0.0,05002
5,3,589,1,0.17,05003
5,4,818,0,0.0,05004
5,5,713,1,0.14,05005
5,6,629,0,0.0,05006
5,7,666,0,0.0,05007
5,8,704,1,0.14,05008
5,9,750,1,0.13,05009
5,10,726,0,0.0,05010
5,11,639,0,0.0,05011
5,12,621,0,0.0,05012
5,13,741,1,0.13,05013
5,14,577,1,0.17,05014
5,15,643,0,0.0,05015
5,16,778,0,0.0,05016
5,17,726,1,0.14,05017
5,18,655,2,0.31,05018
5,19,600,0,0.0,05019
5,20,678,0,0.0,05020
5,21,594,0,0.0,05021
5,22,752,0,0.0,05022
5,23,1084,2,0.18,05023
5,24,786,0,0.0,05024
5,25,628,0,0.0,05025
5,26,725,0,0.0,05026
5,27,631,0,0.0,05027
5,28,741,1,0.13,05028
5,29,773,0,0.0,05029
5,30,568,1,0.18,05030
5,31,589,1,0.17,05031
5,32,711,1,0.14,05032
5,33,828,0,0.0,05033
5,34,700,0,0.0,05034
5,35,788,0,0.0,05035
5,36,513,0,0.0,05036
5,37,664,0,0.0,05037
5,38,734,2,0.27,05038
5,39,568,1,0.18,05039
5,40,578,0,0.0,05040
5,41,314,0,0.0,05041
6,1,613,0,0.0,06001
6,2,656,0,0.0,06002
6,3,602,1,0.17,06003
6,4,566,0,0.0,06004
6,5,581,0,0.0,06005
6,6,687,0,0.0,06006
6,7,692,0,0.0,06007
6,8,627,1,0.16,06008
6,9,702,0,0.0,06009
6,10,571,0,0.0,06010
6,11,596,0,0.0,06011
6,12,605,0,0.0,06012
6,13,545,0,0.0,06013
6,14,700,0,0.0,06014
6,15,761,0,0.0,06015
6,16,668,0,0.0,06016
6,17,604,0,0.0,06017
6,18,654,0,0.0,06018
6,19,632,1,0.16,06019
6,20,586,0,0.0,06020
6,21,505,0,0.0,06021
6,22,520,0,0.0,06022
6,23,506,0,0.0,06023
6,24,468,0,0.0,06024
6,25,463,0,0.0,06025
6,26,565,1,0.18,06026
6,27,524,0,0.0,06027
6,28,482,0,0.0,06028
6,29,608,0,0.0,06029
6,30,665,0,0.0,06030
6,31,640,0,0.0,06031
6,32,638,1,0.16,06032
6,33,647,0,0.0,06033
6,34,599,0,0.0,06034
6,35,568,1,0.18,06035
6,36,623,0,0.0,06036
6,37,618,2,0.32,06037
6,38,654,1,0.15,06038
6,39,644,1,0.16,06039
6,40,661,0,0.0,06040
6,41,641,0,0.0,06041
6,42,686,0,0.0,06042
6,43,665,1,0.15,06043
6,44,737,0,0.0,06044
6,45,643,0,0.0,06045
6,46,541,0,0.0,06046
6,47,539,0,0.0,06047
6,48,659,0,0.0,06048
7,1,674,1,0.15,07001
7,2,755,0,0.0,07002
7,3,599,1,0.17,07003
7,4,609,0,0.0,07004
7,5,608,0,0.0,07005
7,6,727,0,0.0,07006
7,7,763,1,0.13,07007
7,8,578,0,0.0,07008
7,9,964,1,0.1,07009
7,10,722,0,0.0,07010
7,11,761,0,0.0,07011
7,12,675,0,0.0,07012
7,13,387,0,0.0,07013
7,14,827,2,0.24,07014
7,15,611,0,0.0,07015
7,16,758,0,0.0,07016
7,17,601,0,0.0,07017
7,18,660,0,0.0,07018
7,19,626,1,0.16,07019
7,20,661,0,0.0,07020
7,21,552,1,0.18,07021
7,22,666,0,0.0,07022
7,23,576,1,0.17,07023
7,24,597,0,0.0,07024
7,25,653,0,0.0,07025
7,26,514,0,0.0,07026
7,27,583,0,0.0,07027
7,28,573,0,0.0,07028
7,29,614,0,0.0,07029
7,30,640,1,0.16,07030
7,31,553,0,0.0,07031
7,32,715,0,0.0,07032
7,33,679,0,0.0,07033
7,34,756,1,0.13,07034
7,35,726,2,0.28,07035
7,36,701,0,0.0,07036
7,37,619,0,0.0,07037
7,38,627,0,0.0,07038
7,39,571,1,0.18,07039
7,40,570,0,0.0,07040
7,41,679,0,0.0,07041
7,42,594,0,0.0,07042
7,43,643,0,0.0,07043
7,44,614,0,0.0,07044
7,45,817,0,0.0,07045
7,46,211,0,0.0,07046
8,1,659,0,0.0,08001
8,2,701,0,0.0,08002
8,3,629,0,0.0,08003
8,4,654,0,0.0,08004
8,5,631,1,0.16,08005
8,6,628,0,0.0,08006
8,7,671,0,0.0,08007
8,8,583,0,0.0,08008
8,9,437,0,0.0,08009
8,10,678,0,0.0,08010
8,11,540,1,0.19,08011
8,12,595,0,0.0,08012
8,13,690,0,0.0,08013
8,14,603,0,0.0,08014
8,15,664,0,0.0,08015
8,16,229,0,0.0,08016
8,17,511,0,0.0,08017
8,18,698,0,0.0,08018
8,19,623,1,0.16,08019
8,20,713,0,0.0,08020
8,21,839,0,0.0,08021
8,22,611,2,0.33,08022
8,23,702,1,0.14,08023
8,24,342,0,0.0,08024
8,25,655,2,0.31,08025
8,26,604,0,0.0,08026
8,27,753,1,0.13,08027
8,28,662,0,0.0,08028
8,29,745,0,0.0,08029
8,30,695,0,0.0,08030
8,31,532,1,0.19,08031
8,32,479,0,0.0,08032
8,33,651,0,0.0,08033
8,34,630,0,0.0,08034
8,35,692,1,0.14,08035
8,36,648,0,0.0,08036
8,37,461,1,0.22,08037
8,38,542,0,0.0,08038
8,39,589,0,0.0,08039
8,40,512,0,0.0,08040
8,41,673,0,0.0,08041
8,42,819,0,0.0,08042
8,43,388,0,0.0,08043
8,44,474,0,0.0,08044
8,45,682,1,0.15,08045
8,46,524,0,0.0,08046
8,47,547,0,0.0,08047
8,48,662,0,0.0,08048
8,49,612,0,0.0,08049
8,50,623,0,0.0,08050
8,51,588,0,0.0,08051
8,52,764,0,0.0,08052
8,53,337,0,0.0,08053
8,54,646,0,0.0,08054
8,55,502,0,0.0,08055
8,56,644,0,0.0,08056
9,1,659,0,0.0,09001
9,2,537,1,0.19,09002
9,3,720,0,0.0,09003
9,4,500,0,0.0,09004
9,5,634,0,0.0,09005
9,6,620,0,0.0,09006
9,7,591,0,0.0,09007
9,8,751,0,0.0,09008
9,9,683,1,0.15,09009
9,10,576,0,0.0,09010
9,11,506,1,0.2,09011
9,12,663,0,0.0,09012
9,13,661,0,0.0,09013
9,14,720,0,0.0,09014
9,15,1296,1,0.08,09015
9,16,612,0,0.0,09016
9,17,560,1,0.18,09017
9,18,485,0,0.0,09018
9,19,610,0,0.0,09019
9,20,655,0,0.0,09020
9,21,653,0,0.0,09021
9,22,624,0,0.0,09022
9,23,706,0,0.0,09023
9,24,606,0,0.0,09024
9,25,590,0,0.0,09025
9,26,960,0,0.0,09026
9,27,582,0,0.0,09027
9,28,623,0,0.0,09028
9,29,695,0,0.0,09029
9,30,593,0,0.0,09030
9,31,642,0,0.0,09031
9,32,633,0,0.0,09032
9,33,588,0,0.0,09033
9,34,643,0,0.0,09034
9,35,571,1,0.18,09035
9,36,590,1,0.17,09036
9,37,853,3,0.35,09037
9,38,645,0,0.0,09038
9,39,701,1,0.14,09039
9,40,712,1,0.14,09040
9,41,520,0,0.0,09041
9,42,640,0,0.0,09042
9,43,694,1,0.14,09043
9,44,550,0,0.0,09044
9,45,533,0,0.0,09045
9,46,684,0,0.0,09046
9,47,622,1,0.16,09047
9,48,648,0,0.0,09048
9,49,675,0,0.0,09049
9,50,788,0,0.0,09050
9,51,572,0,0.0,09051
10,1,601,0,0.0,10001
10,2,724,1,0.14,10002
10,3,962,0,0.0,10003
10,4,724,0,0.0,10004
10,5,685,0,0.0,10005
10,6,685,1,0.15,10006
10,7,661,0,0.0,10007
10,8,518,0,0.0,10008
10,9,723,0,0.0,10009
10,10,772,0,0.0,10010
10,11,1044,0,0.0,10011
10,12,564,1,0.18,10012
10,13,826,0,0.0,10013
10,14,943,1,0.11,10014
10,15,1217,1,0.08,10015
10,16,654,0,0.0,10016
10,17,997,0,0.0,10017
10,18,526,0,0.0,10018
10,19,771,0,0.0,10019
10,20,797,0,0.0,10020
10,21,836,0,0.0,10021
10,22,551,1,0.18,10022
10,23,756,1,0.13,10023
10,24,725,0,0.0,10024
10,25,231,0,0.0,10025
10,26,774,0,0.0,10026
10,27,894,0,0.0,10027
10,28,903,0,0.0,10028
10,29,798,0,0.0,10029
10,30,738,0,0.0,10030
10,31,775,1,0.13,10031
10,32,780,1,0.13,10032
10,33,662,0,0.0,10033
10,34,661,0,0.0,10034
10,35,751,0,0.0,10035
10,36,209,0,0.0,10036
11,1,916,0,0.0,11001
11,2,109,0,0.0,11002
11,3,721,1,0.14,11003
11,4,787,3,0.38,11004
11,5,1114,3,0.27,11005
11,6,1024,1,0.1,11006
11,7,575,0,0.0,11007
11,8,875,2,0.23,11008
11,9,827,0,0.0,11009
11,10,965,0,0.0,11010
11,11,974,0,0.0,11011
11,12,1046,0,0.0,11012
11,13,1008,0,0.0,11013
11,14,602,1,0.17,11014
11,15,381,0,0.0,11015
11,16,704,0,0.0,11016
11,17,883,0,0.0,11017
11,18,786,3,0.38,11018
11,19,1054,2,0.19,11019
11,20,606,1,0.17,11020
11,21,834,0,0.0,11021
11,22,1027,2,0.19,11022
11,23,429,0,0.0,11023
11,24,724,0,0.0,11024
11,25,871,0,0.0,11025
11,26,775,0,0.0,11026
11,27,438,0,0.0,11027
11,28,453,5,1.1,11028
11,29,860,3,0.35,11029
11,30,605,2,0.33,11030
11,31,807,0,0.0,11031
11,32,365,0,0.0,11032
11,33,857,0,0.0,11033
11,34,321,1,0.31,11034
11,35,212,0,0.0,11035
11,36,440,0,0.0,11036
11,37,368,0,0.0,11037
11,38,447,0,0.0,11038
12,1,734,2,0.27,12001
12,2,741,1,0.13,12002
12,3,848,2,0.24,12003
12,4,800,0,0.0,12004
12,5,784,1,0.13,12005
12,6,1055,1,0.09,12006
12,7,777,0,0.0,12007
12,8,875,0,0.0,12008
12,9,723,0,0.0,12009
12,10,1001,1,0.1,12010
12,11,935,0,0.0,12011
12,12,988,1,0.1,12012
12,13,910,2,0.22,12013
12,14,800,0,0.0,12014
12,15,869,0,0.0,12015
12,16,880,0,0.0,12016
12,17,942,0,0.0,12017
12,18,852,0,0.0,12018
12,19,781,1,0.13,12019
12,20,1085,3,0.28,12020
12,21,864,1,0.12,12021
12,22,891,0,0.0,12022
12,23,857,0,0.0,12023
13,1,514,2,0.39,13001
13,2,444,1,0.23,13002
13,3,566,0,0.0,13003
13,4,654,0,0.0,13004
13,5,716,0,0.0,13005
13,6,508,1,0.2,13006
13,7,536,0,0.0,13007
13,8,460,0,0.0,13008
13,9,657,0,0.0,13009
13,10,473,0,0.0,13010
13,11,603,0,0.0,13011
13,12,621,0,0.0,13012
13,13,561,0,0.0,13013
13,14,637,0,0.0,13014
13,15,961,2,0.21,13015
13,16,486,0,0.0,13016
13,17,547,0,0.0,13017
13,18,509,0,0.0,13018
13,19,867,0,0.0,13019
13,20,416,0,0.0,13020
13,21,609,1,0.16,13021
13,22,626,2,0.32,13022
13,23,544,0,0.0,13023
13,24,622,0,0.0,13024
13,25,609,0,0.0,13025
13,26,665,2,0.3,13026
13,27,577,0,0.0,13027
13,28,527,0,0.0,13028
13,29,525,0,0.0,13029
13,30,500,0,0.0,13030
13,31,655,0,0.0,13031
13,32,523,0,0.0,13032
13,33,541,1,0.18,13033
13,34,696,1,0.14,13034
13,35,576,0,0.0,13035
13,36,443,0,0.0,13036
13,37,631,1,0.16,13037
13,38,475,0,0.0,13038
13,39,593,0,0.0,13039
13,40,476,1,0.21,13040
13,41,737,1,0.14,13041
13,42,616,0,0.0,13042
13,43,582,0,0.0,13043
13,44,674,0,0.0,13044
13,45,662,1,0.15,13045
13,46,764,0,0.0,13046
13,47,758,0,0.0,13047
13,48,491,0,0.0,13048
