ward,precinct,total,precinct_id
2,2,0,02002
2,10,0,02010
2,11,0,02011
2,13,0,02013
2,18,0,02018
2,19,0,02019
2,23,0,02023
2,27,0,02027
2,29,0,02029
2,34,0,02034
2,42,0,02042
3,2,0,03002
3,4,0,03004
3,11,0,03011
3,12,0,03012
3,19,0,03019
3,21,0,03021
3,27,0,03027
3,30,0,03030
3,31,0,03031
4,3,0,04003
4,4,0,04004
4,6,0,04006
4,7,0,04007
4,8,0,04008
4,11,0,04011
4,12,0,04012
4,15,0,04015
4,18,0,04018
4,19,0,04019
4,23,0,04023
4,24,0,04024
4,26,0,04026
4,28,0,04028
4,29,0,04029
4,30,0,04030
4,32,0,04032
4,33,0,04033
4,34,0,04034
4,35,0,04035
4,36,0,04036
4,38,0,04038
5,4,0,05004
5,5,0,05005
5,6,0,05006
5,10,0,05010
5,13,0,05013
5,14,0,05014
5,15,0,05015
5,16,0,05016
5,17,0,05017
5,21,0,05021
5,28,0,05028
5,30,0,05030
5,36,0,05036
7,1,0,07001
7,2,0,07002
7,3,0,07003
7,4,0,07004
7,10,0,07010
7,11,0,07011
7,15,0,07015
7,16,0,07016
7,17,0,07017
7,19,0,07019
7,20,0,07020
7,21,0,07021
7,23,0,07023
7,24,0,07024
7,25,0,07025
7,28,0,07028
7,30,0,07030
7,31,0,07031
7,33,0,07033
8,1,0,08001
8,2,0,08002
8,21,0,08021
8,42,0,08042
10,18,0,10018
10,27,0,10027
10,34,0,10034
10,36,0,10036
20,5,0,20005
20,9,0,20009
20,16,0,20016
20,22,0,20022
20,24,0,20024
42,1,0,42001
42,2,0,42002
42,4,0,42004
42,6,0,42006
42,7,0,42007
42,8,0,42008
42,11,0,42011
42,13,0,42013
42,19,0,42019
42,24,0,42024
42,26,0,42026
42,28,0,42028
42,29,0,42029
42,30,0,42030
42,31,0,42031
42,34,0,42034
42,35,0,42035
42,40,0,42040
43,35,0,43035
