ward,precinct,registered,ballots,turnout,precinct_id
1,1,765,285,37.25,01001
1,2,961,230,23.93,01002
1,3,695,167,24.03,01003
1,4,642,204,31.78,01004
1,5,721,183,25.38,01005
1,6,585,252,43.08,01006
1,7,853,263,30.83,01007
1,8,639,202,31.61,01008
1,9,533,233,43.71,01009
1,10,555,134,24.14,01010
1,11,929,295,31.75,01011
1,12,593,128,21.59,01012
1,13,826,233,28.21,01013
1,14,783,261,33.33,01014
1,15,575,156,27.13,01015
1,16,472,187,39.62,01016
1,17,699,202,28.9,01017
1,18,639,240,37.56,01018
1,19,728,345,47.39,01019
1,20,621,274,44.12,01020
1,21,1033,309,29.91,01021
1,22,818,180,22.0,01022
1,23,852,238,27.93,01023
1,24,702,329,46.87,01024
1,25,668,238,35.63,01025
1,26,810,304,37.53,01026
1,27,799,308,38.55,01027
1,28,854,251,29.39,01028
1,29,532,174,32.71,01029
1,30,737,315,42.74,01030
1,31,689,130,18.87,01031
1,32,655,196,29.92,01032
1,33,859,234,27.24,01033
1,34,508,125,24.61,01034
1,35,392,109,27.81,01035
1,36,821,313,38.12,01036
1,37,813,276,33.95,01037
1,38,439,177,40.32,01038
1,39,783,294,37.55,01039
1,40,310,125,40.32,01040
6,1,606,205,33.83,06001
6,2,665,168,25.26,06002
6,3,614,184,29.97,06003
6,4,555,147,26.49,06004
6,5,490,66,13.47,06005
6,6,491,163,33.2,06006
6,7,728,131,17.99,06007
6,8,549,170,30.97,06008
6,9,470,147,31.28,06009
6,10,536,231,43.1,06010
6,11,563,155,27.53,06011
6,12,649,90,13.87,06012
6,13,637,120,18.84,06013
6,14,762,134,17.59,06014
6,15,866,121,13.97,06015
6,16,658,194,29.48,06016
6,17,666,198,29.73,06017
6,18,303,23,7.59,06018
6,19,741,135,18.22,06019
6,20,737,151,20.49,06020
6,21,584,164,28.08,06021
6,22,595,155,26.05,06022
6,23,574,114,19.86,06023
6,24,643,156,24.26,06024
6,25,484,104,21.49,06025
6,26,713,182,25.53,06026
6,27,734,197,26.84,06027
6,28,834,288,34.53,06028
6,29,623,216,34.67,06029
6,30,683,138,20.2,06030
6,31,681,199,29.22,06031
6,32,710,155,21.83,06032
6,33,734,152,20.71,06033
6,34,502,120,23.9,06034
6,35,754,206,27.32,06035
6,36,448,51,11.38,06036
6,37,611,191,31.26,06037
6,38,764,178,23.3,06038
6,39,693,139,20.06,06039
6,40,533,76,14.26,06040
6,41,567,166,29.28,06041
6,42,596,72,12.08,06042
6,43,690,206,29.86,06043
6,44,618,162,26.21,06044
6,45,387,116,29.97,06045
6,46,531,128,24.11,06046
6,47,581,141,24.27,06047
6,48,656,185,28.2,06048
6,49,717,139,19.39,06049
6,50,541,172,31.79,06050
6,51,433,116,26.79,06051
6,52,486,101,20.78,06052
6,53,544,107,19.67,06053
6,54,537,110,20.48,06054
6,55,589,141,23.94,06055
6,56,448,141,31.47,06056
6,57,370,70,18.92,06057
6,58,545,192,35.23,06058
6,59,469,134,28.57,06059
6,60,388,121,31.19,06060
6,61,488,98,20.08,06061
6,62,196,46,23.47,06062
6,63,497,121,24.35,06063
6,64,621,214,34.46,06064
6,65,295,34,11.53,06065
6,66,655,126,19.24,06066
15,1,391,106,27.11,15001
15,2,559,104,18.6,15002
15,3,579,74,12.78,15003
15,4,631,79,12.52,15004
15,5,668,79,11.83,15005
15,6,587,96,16.35,15006
15,7,597,84,14.07,15007
15,8,715,69,9.65,15008
15,9,571,110,19.26,15009
15,10,469,115,24.52,15010
15,11,570,78,13.68,15011
15,12,416,65,15.63,15012
15,13,449,66,14.7,15013
15,14,476,173,36.34,15014
15,15,586,139,23.72,15015
15,16,429,127,29.6,15016
15,17,540,67,12.41,15017
15,18,600,75,12.5,15018
15,19,565,104,18.41,15019
15,20,570,87,15.26,15020
15,21,544,96,17.65,15021
15,22,639,115,18.0,15022
15,23,491,52,10.59,15023
15,24,527,103,19.54,15024
15,25,567,112,19.75,15025
15,26,495,74,14.95,15026
15,27,444,73,16.44,15027
15,28,487,111,22.79,15028
15,29,390,42,10.77,15029
15,30,713,78,10.94,15030
15,31,553,61,11.03,15031
15,32,652,112,17.18,15032
15,33,497,59,11.87,15033
15,34,589,66,11.21,15034
15,35,558,105,18.82,15035
15,36,552,63,11.41,15036
15,37,486,63,12.96,15037
15,38,457,91,19.91,15038
15,39,598,122,20.4,15039
15,40,614,84,13.68,15040
15,41,660,120,18.18,15041
15,42,409,51,12.47,15042
15,43,545,83,15.23,15043
15,44,501,111,22.16,15044
15,45,276,51,18.48,15045
15,46,551,74,13.43,15046
15,47,570,117,20.53,15047
15,48,446,63,14.13,15048
15,49,458,54,11.79,15049
15,50,560,108,19.29,15050
15,51,482,62,12.86,15051
15,52,423,54,12.77,15052
21,1,809,282,34.86,21001
21,2,323,46,14.24,21002
21,3,873,244,27.95,21003
21,4,832,230,27.64,21004
21,5,630,196,31.11,21005
21,6,663,141,21.27,21006
21,7,665,190,28.57,21007
21,8,647,142,21.95,21008
21,9,659,157,23.82,21009
21,10,523,123,23.52,21010
21,11,681,203,29.81,21011
21,12,680,225,33.09,21012
21,13,347,91,26.22,21013
21,14,607,154,25.37,21014
21,15,614,110,17.92,21015
21,16,586,142,24.23,21016
21,17,226,87,38.5,21017
21,18,517,209,40.43,21018
21,19,509,135,26.52,21019
21,20,292,72,24.66,21020
21,21,663,212,31.98,21021
21,22,659,228,34.6,21022
21,23,537,153,28.49,21023
21,24,607,167,27.51,21024
21,25,487,155,31.83,21025
21,26,444,141,31.76,21026
21,27,591,246,41.62,21027
21,28,497,159,31.99,21028
21,29,311,63,20.26,21029
21,30,484,134,27.69,21030
21,31,835,295,35.33,21031
21,32,400,79,19.75,21032
21,33,656,172,26.22,21033
21,34,694,179,25.79,21034
21,35,431,82,19.03,21035
21,36,619,123,19.87,21036
21,37,552,109,19.75,21037
21,38,704,155,22.02,21038
21,39,562,108,19.22,21039
21,40,522,188,36.02,21040
21,41,564,160,28.37,21041
21,42,578,217,37.54,21042
21,43,636,136,21.38,21043
21,44,675,153,22.67,21044
21,45,477,169,35.43,21045
21,46,496,127,25.6,21046
21,47,738,286,38.75,21047
21,48,759,236,31.09,21048
21,49,750,239,31.87,21049
21,50,578,232,40.14,21050
21,51,699,166,23.75,21051
21,52,664,157,23.64,21052
21,53,605,153,25.29,21053
21,54,494,193,39.07,21054
21,55,713,165,23.14,21055
21,56,514,113,21.98,21056
21,57,665,128,19.25,21057
21,58,482,134,27.8,21058
21,59,743,244,32.84,21059
21,60,603,158,26.2,21060
21,61,757,181,23.91,21061
21,62,591,145,24.53,21062
21,63,502,163,32.47,21063
21,64,381,104,27.3,21064
21,65,495,177,35.76,21065
21,66,473,156,32.98,21066
21,67,503,123,24.45,21067
21,68,683,168,24.6,21068
21,69,573,133,23.21,21069
21,70,357,148,41.46,21070
21,71,439,99,22.55,21071
21,72,557,118,21.18,21072
21,73,816,158,19.36,21073
21,74,385,37,9.61,21074
21,75,458,110,24.02,21075
21,76,641,121,18.88,21076
