ward,precinct,total,Lynn Weaver Boyle,Lynn Weaver Boyle Percent,precinct_id
45,44,317,317,100.0,45044
45,45,210,210,100.0,45045
45,46,251,251,100.0,45046
45,47,228,228,100.0,45047
45,48,250,250,100.0,45048
46,1,380,380,100.0,46001
46,2,508,508,100.0,46002
46,3,591,591,100.0,46003
46,4,483,483,100.0,46004
46,5,697,697,100.0,46005
46,6,439,439,100.0,46006
46,7,484,484,100.0,46007
46,8,336,336,100.0,46008
46,9,575,575,100.0,46009
46,10,907,907,100.0,46010
46,11,486,486,100.0,46011
46,12,564,564,100.0,46012
46,13,544,544,100.0,46013
46,14,527,527,100.0,46014
46,15,546,546,100.0,46015
46,16,591,591,100.0,46016
46,17,553,553,100.0,46017
46,18,565,565,100.0,46018
46,19,338,338,100.0,46019
46,20,441,441,100.0,46020
46,21,376,376,100.0,46021
46,22,360,360,100.0,46022
46,23,482,482,100.0,46023
46,24,660,660,100.0,46024
46,25,493,493,100.0,46025
46,26,748,748,100.0,46026
46,27,687,687,100.0,46027
46,28,472,472,100.0,46028
46,29,408,408,100.0,46029
46,30,546,546,100.0,46030
46,31,547,547,100.0,46031
46,32,472,472,100.0,46032
46,33,558,558,100.0,46033
46,34,668,668,100.0,46034
46,35,573,573,100.0,46035
46,36,478,478,100.0,46036
46,37,396,396,100.0,46037
46,38,615,615,100.0,46038
46,39,450,450,100.0,46039
46,40,439,439,100.0,46040
47,1,354,354,100.0,47001
47,2,494,494,100.0,47002
47,3,462,462,100.0,47003
47,4,615,615,100.0,47004
47,5,563,563,100.0,47005
47,6,649,649,100.0,47006
47,7,477,477,100.0,47007
47,8,503,503,100.0,47008
47,9,493,493,100.0,47009
47,10,620,620,100.0,47010
47,11,539,539,100.0,47011
47,12,564,564,100.0,47012
47,13,516,516,100.0,47013
47,14,461,461,100.0,47014
47,15,643,643,100.0,47015
47,16,500,500,100.0,47016
47,17,514,514,100.0,47017
47,18,474,474,100.0,47018
47,19,852,852,100.0,47019
47,20,539,539,100.0,47020
47,21,497,497,100.0,47021
47,22,554,554,100.0,47022
47,23,616,616,100.0,47023
47,24,554,554,100.0,47024
47,25,656,656,100.0,47025
47,26,741,741,100.0,47026
47,27,437,437,100.0,47027
47,28,476,476,100.0,47028
47,29,616,616,100.0,47029
47,30,667,667,100.0,47030
47,31,562,562,100.0,47031
47,32,657,657,100.0,47032
47,33,522,522,100.0,47033
47,34,546,546,100.0,47034
47,35,497,497,100.0,47035
47,36,598,598,100.0,47036
47,37,493,493,100.0,47037
47,38,506,506,100.0,47038
47,39,515,515,100.0,47039
47,40,489,489,100.0,47040
47,41,576,576,100.0,47041
47,42,508,508,100.0,47042
47,43,465,465,100.0,47043
47,44,447,447,100.0,47044
47,45,480,480,100.0,47045
47,46,502,502,100.0,47046
47,47,621,621,100.0,47047
47,48,25,25,100.0,47048
48,1,511,511,100.0,48001
48,2,218,218,100.0,48002
48,3,557,557,100.0,48003
48,4,487,487,100.0,48004
48,5,263,263,100.0,48005
48,6,591,591,100.0,48006
48,7,543,543,100.0,48007
48,8,243,243,100.0,48008
48,9,313,313,100.0,48009
48,10,738,738,100.0,48010
48,11,414,414,100.0,48011
48,12,638,638,100.0,48012
48,13,597,597,100.0,48013
48,14,205,205,100.0,48014
48,15,319,319,100.0,48015
48,16,532,532,100.0,48016
48,17,422,422,100.0,48017
48,18,314,314,100.0,48018
48,19,361,361,100.0,48019
48,20,523,523,100.0,48020
48,21,615,615,100.0,48021
48,22,366,366,100.0,48022
48,23,448,448,100.0,48023
48,24,514,514,100.0,48024
48,25,426,426,100.0,48025
48,26,232,232,100.0,48026
48,27,506,506,100.0,48027
48,28,518,518,100.0,48028
48,29,201,201,100.0,48029
48,30,427,427,100.0,48030
48,31,723,723,100.0,48031
48,32,559,559,100.0,48032
48,33,251,251,100.0,48033
48,34,433,433,100.0,48034
48,35,277,277,100.0,48035
48,36,271,271,100.0,48036
48,37,527,527,100.0,48037
48,38,495,495,100.0,48038
48,39,352,352,100.0,48039
48,40,464,464,100.0,48040
48,41,654,654,100.0,48041
48,42,579,579,100.0,48042
48,43,608,608,100.0,48043
48,44,669,669,100.0,48044
48,45,374,374,100.0,48045
48,46,299,299,100.0,48046
49,1,300,300,100.0,49001
49,2,315,315,100.0,49002
49,3,619,619,100.0,49003
49,4,640,640,100.0,49004
49,5,464,464,100.0,49005
49,6,448,448,100.0,49006
49,7,399,399,100.0,49007
49,8,432,432,100.0,49008
49,9,505,505,100.0,49009
49,10,595,595,100.0,49010
49,11,641,641,100.0,49011
49,12,636,636,100.0,49012
49,13,574,574,100.0,49013
49,14,388,388,100.0,49014
49,15,379,379,100.0,49015
49,16,459,459,100.0,49016
49,17,388,388,100.0,49017
49,18,651,651,100.0,49018
49,19,471,471,100.0,49019
49,20,774,774,100.0,49020
49,21,306,306,100.0,49021
49,22,509,509,100.0,49022
49,23,656,656,100.0,49023
49,24,379,379,100.0,49024
49,25,636,636,100.0,49025
49,26,579,579,100.0,49026
49,27,572,572,100.0,49027
49,28,725,725,100.0,49028
49,29,593,593,100.0,49029
49,30,521,521,100.0,49030
49,31,352,352,100.0,49031
49,32,474,474,100.0,49032
49,33,406,406,100.0,49033
50,1,265,265,100.0,50001
50,2,184,184,100.0,50002
50,3,253,253,100.0,50003
50,4,366,366,100.0,50004
50,5,187,187,100.0,50005
50,6,366,366,100.0,50006
50,7,452,452,100.0,50007
50,8,360,360,100.0,50008
50,9,287,287,100.0,50009
50,10,317,317,100.0,50010
50,11,140,140,100.0,50011
50,12,112,112,100.0,50012
50,13,460,460,100.0,50013
50,14,106,106,100.0,50014
50,15,446,446,100.0,50015
50,16,82,82,100.0,50016
50,17,348,348,100.0,50017
50,18,31,31,100.0,50018
50,19,301,301,100.0,50019
50,20,389,389,100.0,50020
50,21,311,311,100.0,50021
50,22,279,279,100.0,50022
50,23,208,208,100.0,50023
50,24,175,175,100.0,50024
50,25,253,253,100.0,50025
50,26,337,337,100.0,50026
50,27,88,88,100.0,50027
50,28,390,390,100.0,50028
50,29,389,389,100.0,50029
50,30,308,308,100.0,50030
50,31,519,519,100.0,50031
50,32,431,431,100.0,50032
50,33,193,193,100.0,50033
50,34,443,443,100.0,50034
50,35,512,512,100.0,50035
50,36,355,355,100.0,50036
50,37,384,384,100.0,50037
50,38,106,106,100.0,50038
50,39,210,210,100.0,50039
50,40,186,186,100.0,50040
