ward,precinct,total,precinct_id
40,28,564,40028
40,37,7,40037
48,1,583,48001
48,2,246,48002
48,3,648,48003
48,5,312,48005
48,6,671,48006
48,7,612,48007
48,8,282,48008
48,9,355,48009
48,10,835,48010
48,11,486,48011
48,12,713,48012
48,13,711,48013
48,14,247,48014
48,15,360,48015
48,16,632,48016
48,18,369,48018
48,19,410,48019
48,20,212,48020
48,21,29,48021
48,22,427,48022
48,25,477,48025
48,26,275,48026
48,27,578,48027
48,28,618,48028
48,29,245,48029
48,30,490,48030
48,31,808,48031
48,32,621,48032
48,33,306,48033
48,34,484,48034
48,36,297,48036
48,37,614,48037
48,38,507,48038
48,39,417,48039
48,40,515,48040
48,41,768,48041
48,42,649,48042
48,43,669,48043
48,44,739,48044
48,45,437,48045
48,46,351,48046
49,1,374,49001
49,2,382,49002
49,3,720,49003
49,4,748,49004
49,5,540,49005
49,6,512,49006
49,7,463,49007
49,8,505,49008
49,9,603,49009
49,10,658,49010
49,11,769,49011
49,12,704,49012
49,13,663,49013
49,14,462,49014
49,15,435,49015
49,16,531,49016
49,17,438,49017
49,18,748,49018
49,19,553,49019
49,20,898,49020
49,21,346,49021
49,22,595,49022
49,23,752,49023
49,24,468,49024
49,25,741,49025
49,26,661,49026
49,27,664,49027
49,28,848,49028
49,29,700,49029
49,30,612,49030
49,31,417,49031
49,32,558,49032
49,33,472,49033
50,8,360,50008
50,28,0,50028
