ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,501,422,84.23,79,15.77,01001
1,2,458,387,84.5,71,15.5,01002
1,3,590,524,88.81,66,11.19,01003
1,4,569,499,87.7,70,12.3,01004
1,5,506,450,88.93,56,11.07,01005
1,6,434,376,86.64,58,13.36,01006
1,7,367,325,88.56,42,11.44,01007
1,8,423,370,87.47,53,12.53,01008
1,9,364,310,85.16,54,14.84,01009
1,10,615,535,86.99,80,13.01,01010
1,11,571,518,90.72,53,9.28,01011
1,12,592,512,86.49,80,13.51,01012
1,13,248,214,86.29,34,13.71,01013
1,14,455,388,85.27,67,14.73,01014
1,15,464,398,85.78,66,14.22,01015
1,16,552,470,85.14,82,14.86,01016
1,17,428,369,86.21,59,13.79,01017
1,18,496,427,86.09,69,13.91,01018
1,19,599,500,83.47,99,16.53,01019
1,20,399,343,85.96,56,14.04,01020
1,21,673,596,88.56,77,11.44,01021
1,22,330,281,85.15,49,14.85,01022
1,23,654,569,87.0,85,13.0,01023
1,24,447,373,83.45,74,16.55,01024
1,25,490,425,86.73,65,13.27,01025
1,26,337,258,76.56,79,23.44,01026
1,27,562,484,86.12,78,13.88,01027
1,28,165,129,78.18,36,21.82,01028
1,29,622,558,89.71,64,10.29,01029
1,30,572,474,82.87,98,17.13,01030
1,31,447,375,83.89,72,16.11,01031
1,32,477,404,84.7,73,15.3,01032
1,33,532,462,86.84,70,13.16,01033
1,34,409,364,89.0,45,11.0,01034
1,35,621,517,83.25,104,16.75,01035
1,36,575,511,88.87,64,11.13,01036
1,37,492,428,86.99,64,13.01,01037
1,38,478,428,89.54,50,10.46,01038
1,39,424,370,87.26,54,12.74,01039
1,40,432,376,87.04,56,12.96,01040
1,41,279,256,91.76,23,8.24,01041
1,42,175,145,82.86,30,17.14,01042
1,43,318,278,87.42,40,12.58,01043
1,44,458,386,84.28,72,15.72,01044
2,1,550,474,86.18,76,13.82,02001
2,2,340,287,84.41,53,15.59,02002
2,3,559,489,87.48,70,12.52,02003
2,4,483,426,88.2,57,11.8,02004
2,5,614,529,86.16,85,13.84,02005
2,6,527,450,85.39,77,14.61,02006
2,7,434,385,88.71,49,11.29,02007
2,8,623,534,85.71,89,14.29,02008
2,9,458,402,87.77,56,12.23,02009
2,10,331,279,84.29,52,15.71,02010
2,11,452,380,84.07,72,15.93,02011
2,12,380,328,86.32,52,13.68,02012
2,13,379,328,86.54,51,13.46,02013
2,14,490,431,87.96,59,12.04,02014
2,15,426,377,88.5,49,11.5,02015
2,16,482,424,87.97,58,12.03,02016
2,17,573,493,86.04,80,13.96,02017
2,18,411,357,86.86,54,13.14,02018
2,19,292,240,82.19,52,17.81,02019
2,20,573,499,87.09,74,12.91,02020
2,21,519,463,89.21,56,10.79,02021
2,22,454,400,88.11,54,11.89,02022
2,23,289,254,87.89,35,12.11,02023
2,24,409,369,90.22,40,9.78,02024
2,25,532,469,88.16,63,11.84,02025
2,26,375,315,84.0,60,16.0,02026
2,27,398,330,82.91,68,17.09,02027
2,28,518,456,88.03,62,11.97,02028
2,29,496,418,84.27,78,15.73,02029
2,30,407,353,86.73,54,13.27,02030
2,31,515,445,86.41,70,13.59,02031
2,32,415,349,84.1,66,15.9,02032
2,33,631,547,86.69,84,13.31,02033
2,34,325,280,86.15,45,13.85,02034
2,35,598,522,87.29,76,12.71,02035
2,36,475,413,86.95,62,13.05,02036
2,37,406,341,83.99,65,16.01,02037
2,38,396,334,84.34,62,15.66,02038
2,39,323,253,78.33,70,21.67,02039
2,40,639,544,85.13,95,14.87,02040
2,41,544,460,84.56,84,15.44,02041
2,42,516,453,87.79,63,12.21,02042
2,43,606,524,86.47,82,13.53,02043
2,44,289,250,86.51,39,13.49,02044
2,45,535,461,86.17,74,13.83,02045
2,46,246,201,81.71,45,18.29,02046
3,1,624,465,74.52,159,25.48,03001
3,2,459,387,84.31,72,15.69,03002
3,3,367,284,77.38,83,22.62,03003
3,4,522,411,78.74,111,21.26,03004
3,5,264,200,75.76,64,24.24,03005
3,6,646,541,83.75,105,16.25,03006
3,7,251,211,84.06,40,15.94,03007
3,8,354,254,71.75,100,28.25,03008
3,9,523,399,76.29,124,23.71,03009
3,10,207,150,72.46,57,27.54,03010
3,11,524,394,75.19,130,24.81,03011
3,12,410,326,79.51,84,20.49,03012
3,13,531,454,85.5,77,14.5,03013
3,14,532,449,84.4,83,15.6,03014
3,15,440,321,72.95,119,27.05,03015
3,16,380,288,75.79,92,24.21,03016
3,17,672,549,81.7,123,18.3,03017
3,18,603,450,74.63,153,25.37,03018
3,19,562,494,87.9,68,12.1,03019
3,20,497,376,75.65,121,24.35,03020
3,21,484,417,86.16,67,13.84,03021
3,22,658,542,82.37,116,17.63,03022
3,23,378,282,74.6,96,25.4,03023
3,24,406,316,77.83,90,22.17,03024
3,25,786,679,86.39,107,13.61,03025
3,26,503,435,86.48,68,13.52,03026
3,27,601,510,84.86,91,15.14,03027
3,28,216,162,75.0,54,25.0,03028
3,29,481,344,71.52,137,28.48,03029
3,30,391,301,76.98,90,23.02,03030
3,31,527,402,76.28,125,23.72,03031
3,32,739,637,86.2,102,13.8,03032
3,33,592,508,85.81,84,14.19,03033
3,34,691,584,84.52,107,15.48,03034
3,35,245,189,77.14,56,22.86,03035
3,36,219,158,72.15,61,27.85,03036
3,37,445,327,73.48,118,26.52,03037
3,38,325,282,86.77,43,13.23,03038
3,39,926,787,84.99,139,15.01,03039
3,40,490,392,80.0,98,20.0,03040
3,41,318,255,80.19,63,19.81,03041
4,1,693,589,84.99,104,15.01,04001
4,2,641,558,87.05,83,12.95,04002
4,3,384,294,76.56,90,23.44,04003
4,4,624,472,75.64,152,24.36,04004
4,5,500,400,80.0,100,20.0,04005
4,6,511,426,83.37,85,16.63,04006
4,7,622,509,81.83,113,18.17,04007
4,8,524,412,78.63,112,21.37,04008
4,9,510,429,84.12,81,15.88,04009
4,10,611,484,79.21,127,20.79,04010
4,11,472,364,77.12,108,22.88,04011
4,12,645,500,77.52,145,22.48,04012
4,13,631,538,85.26,93,14.74,04013
4,14,477,380,79.66,97,20.34,04014
4,15,555,444,80.0,111,20.0,04015
4,16,854,742,86.89,112,13.11,04016
4,17,560,501,89.46,59,10.54,04017
4,18,456,353,77.41,103,22.59,04018
4,19,316,204,64.56,112,35.44,04019
4,20,366,327,89.34,39,10.66,04020
4,21,543,448,82.5,95,17.5,04021
4,22,431,367,85.15,64,14.85,04022
4,23,588,513,87.24,75,12.76,04023
4,24,454,371,81.72,83,18.28,04024
4,25,596,502,84.23,94,15.77,04025
4,26,428,326,76.17,102,23.83,04026
4,27,644,544,84.47,100,15.53,04027
4,28,435,345,79.31,90,20.69,04028
4,29,464,369,79.53,95,20.47,04029
4,30,664,501,75.45,163,24.55,04030
4,31,403,342,84.86,61,15.14,04031
4,32,540,424,78.52,116,21.48,04032
4,33,448,354,79.02,94,20.98,04033
4,34,425,332,78.12,93,21.88,04034
4,35,570,462,81.05,108,18.95,04035
4,36,585,479,81.88,106,18.12,04036
4,37,919,812,88.36,107,11.64,04037
4,38,542,446,82.29,96,17.71,04038
5,1,430,320,74.42,110,25.58,05001
5,2,341,256,75.07,85,24.93,05002
5,3,442,400,90.5,42,9.5,05003
5,4,585,494,84.44,91,15.56,05004
5,5,398,304,76.38,94,23.62,05005
5,6,344,267,77.62,77,22.38,05006
5,7,420,333,79.29,87,20.71,05007
5,8,429,401,93.47,28,6.53,05008
5,9,523,467,89.29,56,10.71,05009
5,10,372,273,73.39,99,26.61,05010
5,11,436,381,87.39,55,12.61,05011
5,12,281,204,72.6,77,27.4,05012
5,13,395,286,72.41,109,27.59,05013
5,14,351,285,81.2,66,18.8,05014
5,15,420,355,84.52,65,15.48,05015
5,16,430,306,71.16,124,28.84,05016
5,17,356,267,75.0,89,25.0,05017
5,18,408,347,85.05,61,14.95,05018
5,19,410,377,91.95,33,8.05,05019
5,20,468,412,88.03,56,11.97,05020
5,21,440,390,88.64,50,11.36,05021
5,22,512,440,85.94,72,14.06,05022
5,23,774,663,85.66,111,14.34,05023
5,24,568,477,83.98,91,16.02,05024
5,25,384,322,83.85,62,16.15,05025
5,26,443,344,77.65,99,22.35,05026
5,27,389,355,91.26,34,8.74,05027
5,28,449,358,79.73,91,20.27,05028
5,29,459,354,77.12,105,22.88,05029
5,30,285,195,68.42,90,31.58,05030
5,31,334,253,75.75,81,24.25,05031
5,32,486,390,80.25,96,19.75,05032
5,33,412,312,75.73,100,24.27,05033
5,34,428,392,91.59,36,8.41,05034
5,35,543,491,90.42,52,9.58,05035
5,36,247,198,80.16,49,19.84,05036
5,37,455,413,90.77,42,9.23,05037
5,38,409,298,72.86,111,27.14,05038
5,39,363,331,91.18,32,8.82,05039
5,40,350,255,72.86,95,27.14,05040
5,41,190,178,93.68,12,6.32,05041
6,1,372,298,80.11,74,19.89,06001
6,2,365,291,79.73,74,20.27,06002
6,3,356,281,78.93,75,21.07,06003
6,4,266,189,71.05,77,28.95,06004
6,5,231,170,73.59,61,26.41,06005
6,6,431,323,74.94,108,25.06,06006
6,7,364,255,70.05,109,29.95,06007
6,8,353,272,77.05,81,22.95,06008
6,9,385,278,72.21,107,27.79,06009
6,10,246,173,70.33,73,29.67,06010
6,11,318,235,73.9,83,26.1,06011
6,12,270,195,72.22,75,27.78,06012
6,13,272,209,76.84,63,23.16,06013
6,14,331,251,75.83,80,24.17,06014
6,15,311,215,69.13,96,30.87,06015
6,16,375,279,74.4,96,25.6,06016
6,17,240,163,67.92,77,32.08,06017
6,18,267,214,80.15,53,19.85,06018
6,19,291,203,69.76,88,30.24,06019
6,20,236,180,76.27,56,23.73,06020
6,21,168,108,64.29,60,35.71,06021
6,22,205,153,74.63,52,25.37,06022
6,23,163,115,70.55,48,29.45,06023
6,24,191,130,68.06,61,31.94,06024
6,25,186,130,69.89,56,30.11,06025
6,26,253,189,74.7,64,25.3,06026
6,27,217,166,76.5,51,23.5,06027
6,28,168,123,73.21,45,26.79,06028
6,29,348,279,80.17,69,19.83,06029
6,30,310,235,75.81,75,24.19,06030
6,31,311,265,85.21,46,14.79,06031
6,32,371,271,73.05,100,26.95,06032
6,33,374,287,76.74,87,23.26,06033
6,34,361,268,74.24,93,25.76,06034
6,35,328,246,75.0,82,25.0,06035
6,36,392,297,75.77,95,24.23,06036
6,37,405,315,77.78,90,22.22,06037
6,38,386,298,77.2,88,22.8,06038
6,39,292,208,71.23,84,28.77,06039
6,40,311,231,74.28,80,25.72,06040
6,41,367,279,76.02,88,23.98,06041
6,42,335,249,74.33,86,25.67,06042
6,43,331,244,73.72,87,26.28,06043
6,44,388,278,71.65,110,28.35,06044
6,45,368,277,75.27,91,24.73,06045
6,46,278,194,69.78,84,30.22,06046
6,47,239,180,75.31,59,24.69,06047
6,48,344,273,79.36,71,20.64,06048
7,1,342,256,74.85,86,25.15,07001
7,2,334,241,72.16,93,27.84,07002
7,3,337,267,79.23,70,20.77,07003
7,4,337,266,78.93,71,21.07,07004
7,5,297,231,77.78,66,22.22,07005
7,6,430,329,76.51,101,23.49,07006
7,7,350,256,73.14,94,26.86,07007
7,8,205,147,71.71,58,28.29,07008
7,9,588,436,74.15,152,25.85,07009
7,10,339,278,82.01,61,17.99,07010
7,11,379,280,73.88,99,26.12,07011
7,12,316,222,70.25,94,29.75,07012
7,13,199,151,75.88,48,24.12,07013
7,14,393,284,72.26,109,27.74,07014
7,15,323,257,79.57,66,20.43,07015
7,16,342,239,69.88,103,30.12,07016
7,17,280,193,68.93,87,31.07,07017
7,18,308,227,73.7,81,26.3,07018
7,19,330,249,75.45,81,24.55,07019
7,20,278,199,71.58,79,28.42,07020
7,21,268,189,70.52,79,29.48,07021
7,22,300,216,72.0,84,28.0,07022
7,23,312,242,77.56,70,22.44,07023
7,24,281,213,75.8,68,24.2,07024
7,25,283,206,72.79,77,27.21,07025
7,26,261,196,75.1,65,24.9,07026
7,27,257,190,73.93,67,26.07,07027
7,28,256,172,67.19,84,32.81,07028
7,29,325,239,73.54,86,26.46,07029
7,30,273,221,80.95,52,19.05,07030
7,31,251,185,73.71,66,26.29,07031
7,32,433,335,77.37,98,22.63,07032
7,33,405,326,80.49,79,19.51,07033
7,34,424,327,77.12,97,22.88,07034
7,35,377,287,76.13,90,23.87,07035
7,36,445,349,78.43,96,21.57,07036
7,37,340,261,76.76,79,23.24,07037
7,38,311,228,73.31,83,26.69,07038
7,39,318,235,73.9,83,26.1,07039
7,40,274,207,75.55,67,24.45,07040
7,41,329,258,78.42,71,21.58,07041
7,42,340,263,77.35,77,22.65,07042
7,43,329,267,81.16,62,18.84,07043
7,44,301,233,77.41,68,22.59,07044
7,45,316,232,73.42,84,26.58,07045
7,46,84,71,84.52,13,15.48,07046
8,1,322,227,70.5,95,29.5,08001
8,2,337,237,70.33,100,29.67,08002
8,3,377,299,79.31,78,20.69,08003
8,4,403,312,77.42,91,22.58,08004
8,5,301,261,86.71,40,13.29,08005
8,6,350,274,78.29,76,21.71,08006
8,7,394,314,79.7,80,20.3,08007
8,8,359,295,82.17,64,17.83,08008
8,9,228,180,78.95,48,21.05,08009
8,10,448,369,82.37,79,17.63,08010
