ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,497,341,68.61,156,31.39,01001
1,2,460,299,65.0,161,35.0,01002
1,3,588,468,79.59,120,20.41,01003
1,4,565,440,77.88,125,22.12,01004
1,5,506,383,75.69,123,24.31,01005
1,6,432,319,73.84,113,26.16,01006
1,7,366,287,78.42,79,21.58,01007
1,8,422,326,77.25,96,22.75,01008
1,9,356,258,72.47,98,27.53,01009
1,10,616,466,75.65,150,24.35,01010
1,11,566,459,81.1,107,18.9,01011
1,12,595,391,65.71,204,34.29,01012
1,13,248,187,75.4,61,24.6,01013
1,14,452,332,73.45,120,26.55,01014
1,15,465,331,71.18,134,28.82,01015
1,16,551,385,69.87,166,30.13,01016
1,17,424,292,68.87,132,31.13,01017
1,18,489,336,68.71,153,31.29,01018
1,19,588,404,68.71,184,31.29,01019
1,20,403,285,70.72,118,29.28,01020
1,21,668,517,77.4,151,22.6,01021
1,22,333,235,70.57,98,29.43,01022
1,23,664,473,71.23,191,28.77,01023
1,24,451,304,67.41,147,32.59,01024
1,25,491,352,71.69,139,28.31,01025
1,26,335,223,66.57,112,33.43,01026
1,27,560,426,76.07,134,23.93,01027
1,28,170,125,73.53,45,26.47,01028
1,29,621,466,75.04,155,24.96,01029
1,30,565,370,65.49,195,34.51,01030
1,31,449,330,73.5,119,26.5,01031
1,32,472,337,71.4,135,28.6,01032
1,33,531,397,74.76,134,25.24,01033
1,34,411,306,74.45,105,25.55,01034
1,35,615,433,70.41,182,29.59,01035
1,36,579,450,77.72,129,22.28,01036
1,37,494,373,75.51,121,24.49,01037
1,38,476,346,72.69,130,27.31,01038
1,39,417,316,75.78,101,24.22,01039
1,40,429,328,76.46,101,23.54,01040
1,41,278,207,74.46,71,25.54,01041
1,42,175,127,72.57,48,27.43,01042
1,43,319,249,78.06,70,21.94,01043
1,44,457,320,70.02,137,29.98,01044
2,1,544,401,73.71,143,26.29,02001
2,2,334,278,83.23,56,16.77,02002
2,3,557,409,73.43,148,26.57,02003
2,4,484,343,70.87,141,29.13,02004
2,5,611,456,74.63,155,25.37,02005
2,6,529,383,72.4,146,27.6,02006
2,7,438,338,77.17,100,22.83,02007
2,8,620,468,75.48,152,24.52,02008
2,9,449,369,82.18,80,17.82,02009
2,10,327,272,83.18,55,16.82,02010
2,11,454,373,82.16,81,17.84,02011
2,12,378,319,84.39,59,15.61,02012
2,13,372,306,82.26,66,17.74,02013
2,14,487,354,72.69,133,27.31,02014
2,15,425,322,75.76,103,24.24,02015
2,16,485,371,76.49,114,23.51,02016
2,17,577,397,68.8,180,31.2,02017
2,18,411,338,82.24,73,17.76,02018
2,19,291,230,79.04,61,20.96,02019
2,20,572,465,81.29,107,18.71,02020
2,21,515,369,71.65,146,28.35,02021
2,22,452,382,84.51,70,15.49,02022
2,23,286,247,86.36,39,13.64,02023
2,24,405,336,82.96,69,17.04,02024
2,25,533,417,78.24,116,21.76,02025
2,26,374,290,77.54,84,22.46,02026
2,27,392,300,76.53,92,23.47,02027
2,28,522,441,84.48,81,15.52,02028
2,29,495,395,79.8,100,20.2,02029
2,30,397,332,83.63,65,16.37,02030
2,31,512,428,83.59,84,16.41,02031
2,32,414,326,78.74,88,21.26,02032
2,33,627,520,82.93,107,17.07,02033
2,34,321,278,86.6,43,13.4,02034
2,35,601,497,82.7,104,17.3,02035
2,36,470,381,81.06,89,18.94,02036
2,37,406,324,79.8,82,20.2,02037
2,38,397,324,81.61,73,18.39,02038
2,39,312,229,73.4,83,26.6,02039
2,40,638,510,79.94,128,20.06,02040
2,41,541,426,78.74,115,21.26,02041
2,42,512,427,83.4,85,16.6,02042
2,43,604,500,82.78,104,17.22,02043
2,44,284,228,80.28,56,19.72,02044
2,45,539,431,79.96,108,20.04,02045
2,46,245,200,81.63,45,18.37,02046
3,1,627,452,72.09,175,27.91,03001
3,2,460,368,80.0,92,20.0,03002
3,3,367,271,73.84,96,26.16,03003
3,4,518,394,76.06,124,23.94,03004
3,5,263,205,77.95,58,22.05,03005
3,6,648,486,75.0,162,25.0,03006
3,7,253,192,75.89,61,24.11,03007
3,8,353,249,70.54,104,29.46,03008
3,9,531,359,67.61,172,32.39,03009
3,10,205,149,72.68,56,27.32,03010
3,11,527,370,70.21,157,29.79,03011
3,12,411,311,75.67,100,24.33,03012
3,13,529,409,77.32,120,22.68,03013
3,14,528,411,77.84,117,22.16,03014
3,15,436,321,73.62,115,26.38,03015
3,16,381,282,74.02,99,25.98,03016
3,17,677,494,72.97,183,27.03,03017
3,18,600,438,73.0,162,27.0,03018
3,19,569,448,78.73,121,21.27,03019
3,20,497,341,68.61,156,31.39,03020
3,21,481,412,85.65,69,14.35,03021
3,22,655,488,74.5,167,25.5,03022
3,23,374,262,70.05,112,29.95,03023
3,24,407,301,73.96,106,26.04,03024
3,25,783,631,80.59,152,19.41,03025
3,26,503,410,81.51,93,18.49,03026
3,27,596,466,78.19,130,21.81,03027
3,28,215,160,74.42,55,25.58,03028
3,29,481,334,69.44,147,30.56,03029
3,30,395,279,70.63,116,29.37,03030
3,31,528,363,68.75,165,31.25,03031
3,32,744,580,77.96,164,22.04,03032
3,33,587,461,78.53,126,21.47,03033
3,34,692,513,74.13,179,25.87,03034
3,35,248,182,73.39,66,26.61,03035
3,36,221,158,71.49,63,28.51,03036
3,37,443,305,68.85,138,31.15,03037
3,38,325,261,80.31,64,19.69,03038
3,39,930,755,81.18,175,18.82,03039
3,40,486,353,72.63,133,27.37,03040
3,41,312,226,72.44,86,27.56,03041
4,1,698,498,71.35,200,28.65,04001
4,2,644,503,78.11,141,21.89,04002
4,3,388,283,72.94,105,27.06,04003
4,4,631,467,74.01,164,25.99,04004
4,5,511,348,68.1,163,31.9,04005
4,6,509,393,77.21,116,22.79,04006
4,7,620,473,76.29,147,23.71,04007
4,8,526,376,71.48,150,28.52,04008
4,9,520,420,80.77,100,19.23,04009
4,10,619,461,74.47,158,25.53,04010
4,11,472,351,74.36,121,25.64,04011
4,12,638,455,71.32,183,28.68,04012
4,13,630,488,77.46,142,22.54,04013
4,14,476,359,75.42,117,24.58,04014
4,15,559,425,76.03,134,23.97,04015
4,16,848,684,80.66,164,19.34,04016
4,17,561,426,75.94,135,24.06,04017
4,18,462,347,75.11,115,24.89,04018
4,19,317,205,64.67,112,35.33,04019
4,20,369,285,77.24,84,22.76,04020
4,21,541,399,73.75,142,26.25,04021
4,22,434,333,76.73,101,23.27,04022
4,23,588,447,76.02,141,23.98,04023
4,24,454,347,76.43,107,23.57,04024
4,25,599,459,76.63,140,23.37,04025
4,26,426,310,72.77,116,27.23,04026
4,27,645,456,70.7,189,29.3,04027
4,28,436,326,74.77,110,25.23,04028
4,29,465,336,72.26,129,27.74,04029
4,30,676,490,72.49,186,27.51,04030
4,31,408,329,80.64,79,19.36,04031
4,32,547,407,74.41,140,25.59,04032
4,33,448,340,75.89,108,24.11,04033
4,34,431,318,73.78,113,26.22,04034
4,35,568,428,75.35,140,24.65,04035
4,36,585,439,75.04,146,24.96,04036
4,37,922,729,79.07,193,20.93,04037
4,38,540,422,78.15,118,21.85,04038
5,1,428,292,68.22,136,31.78,05001
5,2,346,241,69.65,105,30.35,05002
5,3,437,355,81.24,82,18.76,05003
5,4,592,405,68.41,187,31.59,05004
5,5,395,290,73.42,105,26.58,05005
5,6,348,258,74.14,90,25.86,05006
5,7,423,301,71.16,122,28.84,05007
5,8,427,359,84.07,68,15.93,05008
5,9,518,396,76.45,122,23.55,05009
5,10,367,260,70.84,107,29.16,05010
5,11,437,327,74.83,110,25.17,05011
5,12,282,209,74.11,73,25.89,05012
5,13,400,267,66.75,133,33.25,05013
5,14,361,280,77.56,81,22.44,05014
5,15,415,298,71.81,117,28.19,05015
5,16,437,302,69.11,135,30.89,05016
5,17,356,251,70.51,105,29.49,05017
5,18,415,302,72.77,113,27.23,05018
5,19,407,335,82.31,72,17.69,05019
5,20,471,371,78.77,100,21.23,05020
5,21,441,332,75.28,109,24.72,05021
5,22,520,403,77.5,117,22.5,05022
5,23,771,604,78.34,167,21.66,05023
5,24,564,406,71.99,158,28.01,05024
5,25,379,312,82.32,67,17.68,05025
5,26,445,321,72.13,124,27.87,05026
