ward,precinct,total,Karen A. Yarbrough,Karen A. Yarbrough Percent,precinct_id
28,48,190,190,100.0,28048
28,49,216,216,100.0,28049
29,16,499,499,100.0,29016
29,19,555,555,100.0,29019
29,20,432,432,100.0,29020
29,21,402,402,100.0,29021
29,27,395,395,100.0,29027
