ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,247,204,82.59,43,17.41,01001
1,2,263,224,85.17,39,14.83,01002
1,3,231,190,82.25,41,17.75,01003
1,4,225,185,82.22,40,17.78,01004
1,5,283,237,83.75,46,16.25,01005
1,6,209,165,78.95,44,21.05,01006
1,7,237,184,77.64,53,22.36,01007
1,8,249,207,83.13,42,16.87,01008
1,9,226,173,76.55,53,23.45,01009
1,10,300,258,86.0,42,14.0,01010
1,11,177,148,83.62,29,16.38,01011
1,12,321,267,83.18,54,16.82,01012
1,13,300,231,77.0,69,23.0,01013
1,14,231,203,87.88,28,12.12,01014
1,15,158,125,79.11,33,20.89,01015
1,16,73,57,78.08,16,21.92,01016
1,17,206,173,83.98,33,16.02,01017
1,18,174,123,70.69,51,29.31,01018
1,19,151,110,72.85,41,27.15,01019
1,20,164,131,79.88,33,20.12,01020
1,21,192,161,83.85,31,16.15,01021
1,22,180,147,81.67,33,18.33,01022
1,23,217,166,76.5,51,23.5,01023
1,24,340,263,77.35,77,22.65,01024
1,25,179,149,83.24,30,16.76,01025
1,26,264,221,83.71,43,16.29,01026
1,27,186,146,78.49,40,21.51,01027
1,28,154,122,79.22,32,20.78,01028
1,29,260,210,80.77,50,19.23,01029
1,30,334,270,80.84,64,19.16,01030
1,31,328,278,84.76,50,15.24,01031
1,32,175,146,83.43,29,16.57,01032
1,33,255,210,82.35,45,17.65,01033
1,34,189,154,81.48,35,18.52,01034
1,35,218,188,86.24,30,13.76,01035
1,36,280,232,82.86,48,17.14,01036
1,37,208,180,86.54,28,13.46,01037
1,38,141,117,82.98,24,17.02,01038
1,39,284,221,77.82,63,22.18,01039
1,40,123,102,82.93,21,17.07,01040
1,41,183,146,79.78,37,20.22,01041
1,42,224,181,80.8,43,19.2,01042
1,43,194,163,84.02,31,15.98,01043
1,44,210,165,78.57,45,21.43,01044
1,45,215,182,84.65,33,15.35,01045
1,46,252,209,82.94,43,17.06,01046
1,47,258,219,84.88,39,15.12,01047
1,48,111,99,89.19,12,10.81,01048
1,49,148,117,79.05,31,20.95,01049
1,50,205,156,76.1,49,23.9,01050
2,1,547,468,85.56,79,14.44,02001
2,2,108,91,84.26,17,15.74,02002
2,3,406,329,81.03,77,18.97,02003
2,4,205,162,79.02,43,20.98,02004
2,5,297,249,83.84,48,16.16,02005
2,6,483,388,80.33,95,19.67,02006
2,7,320,262,81.88,58,18.13,02007
2,8,362,314,86.74,48,13.26,02008
2,9,309,261,84.47,48,15.53,02009
2,10,179,157,87.71,22,12.29,02010
2,11,360,291,80.83,69,19.17,02011
2,12,482,395,81.95,87,18.05,02012
2,13,288,241,83.68,47,16.32,02013
2,14,342,307,89.77,35,10.23,02014
2,15,177,158,89.27,19,10.73,02015
2,16,526,444,84.41,82,15.59,02016
2,17,228,191,83.77,37,16.23,02017
2,18,280,243,86.79,37,13.21,02018
2,19,438,347,79.22,91,20.78,02019
2,20,301,268,89.04,33,10.96,02020
2,21,217,189,87.1,28,12.9,02021
2,22,388,314,80.93,74,19.07,02022
2,23,231,182,78.79,49,21.21,02023
2,24,353,285,80.74,68,19.26,02024
2,25,413,341,82.57,72,17.43,02025
2,26,260,218,83.85,42,16.15,02026
2,27,161,142,88.2,19,11.8,02027
2,28,269,210,78.07,59,21.93,02028
2,29,146,134,91.78,12,8.22,02029
2,30,399,323,80.95,76,19.05,02030
2,31,281,253,90.04,28,9.96,02031
2,32,165,120,72.73,45,27.27,02032
2,33,179,147,82.12,32,17.88,02033
2,34,160,138,86.25,22,13.75,02034
2,35,107,91,85.05,16,14.95,02035
2,36,432,359,83.1,73,16.9,02036
2,37,254,216,85.04,38,14.96,02037
2,38,439,357,81.32,82,18.68,02038
2,39,334,261,78.14,73,21.86,02039
2,40,583,492,84.39,91,15.61,02040
2,41,131,117,89.31,14,10.69,02041
2,42,80,74,92.5,6,7.5,02042
2,43,308,264,85.71,44,14.29,02043
2,44,162,141,87.04,21,12.96,02044
2,45,325,274,84.31,51,15.69,02045
2,46,357,328,91.88,29,8.12,02046
2,47,187,162,86.63,25,13.37,02047
2,48,193,158,81.87,35,18.13,02048
2,49,210,171,81.43,39,18.57,02049
2,50,204,165,80.88,39,19.12,02050
2,51,233,198,84.98,35,15.02,02051
2,52,364,304,83.52,60,16.48,02052
2,53,368,313,85.05,55,14.95,02053
2,54,360,290,80.56,70,19.44,02054
2,55,163,134,82.21,29,17.79,02055
2,56,245,216,88.16,29,11.84,02056
3,1,178,159,89.33,19,10.67,03001
3,2,303,260,85.81,43,14.19,03002
3,3,332,290,87.35,42,12.65,03003
3,4,213,188,88.26,25,11.74,03004
3,5,203,187,92.12,16,7.88,03005
3,6,200,147,73.5,53,26.5,03006
3,7,155,139,89.68,16,10.32,03007
3,8,321,273,85.05,48,14.95,03008
3,9,210,186,88.57,24,11.43,03009
3,10,107,91,85.05,16,14.95,03010
3,11,285,246,86.32,39,13.68,03011
3,12,195,160,82.05,35,17.95,03012
3,13,149,115,77.18,34,22.82,03013
3,14,86,72,83.72,14,16.28,03014
3,15,242,211,87.19,31,12.81,03015
3,16,217,194,89.4,23,10.6,03016
3,17,128,104,81.25,24,18.75,03017
3,18,117,94,80.34,23,19.66,03018
3,19,94,70,74.47,24,25.53,03019
3,20,178,161,90.45,17,9.55,03020
3,21,119,105,88.24,14,11.76,03021
3,22,152,137,90.13,15,9.87,03022
3,23,238,191,80.25,47,19.75,03023
3,24,296,253,85.47,43,14.53,03024
3,25,187,154,82.35,33,17.65,03025
3,26,98,83,84.69,15,15.31,03026
3,27,244,209,85.66,35,14.34,03027
3,28,541,455,84.1,86,15.9,03028
3,29,142,123,86.62,19,13.38,03029
3,30,182,169,92.86,13,7.14,03030
3,31,347,292,84.15,55,15.85,03031
3,32,219,193,88.13,26,11.87,03032
3,33,321,275,85.67,46,14.33,03033
3,34,193,173,89.64,20,10.36,03034
3,35,263,225,85.55,38,14.45,03035
3,36,88,74,84.09,14,15.91,03036
3,37,106,98,92.45,8,7.55,03037
3,38,269,245,91.08,24,8.92,03038
3,39,203,187,92.12,16,7.88,03039
3,40,213,193,90.61,20,9.39,03040
3,41,172,151,87.79,21,12.21,03041
3,42,183,143,78.14,40,21.86,03042
3,43,54,44,81.48,10,18.52,03043
3,44,86,73,84.88,13,15.12,03044
3,45,312,269,86.22,43,13.78,03045
3,46,36,27,75.0,9,25.0,03046
3,47,115,96,83.48,19,16.52,03047
3,48,128,108,84.38,20,15.63,03048
3,49,75,65,86.67,10,13.33,03049
3,50,154,124,80.52,30,19.48,03050
4,1,452,387,85.62,65,14.38,04001
4,2,471,423,89.81,48,10.19,04002
4,3,346,292,84.39,54,15.61,04003
4,4,249,209,83.94,40,16.06,04004
4,5,368,331,89.95,37,10.05,04005
4,6,115,105,91.3,10,8.7,04006
4,7,376,327,86.97,49,13.03,04007
4,8,369,323,87.53,46,12.47,04008
4,9,478,440,92.05,38,7.95,04009
4,10,346,308,89.02,38,10.98,04010
4,11,326,290,88.96,36,11.04,04011
4,12,186,165,88.71,21,11.29,04012
4,13,239,216,90.38,23,9.62,04013
4,14,282,238,84.4,44,15.6,04014
4,15,226,198,87.61,28,12.39,04015
4,16,331,287,86.71,44,13.29,04016
4,17,282,254,90.07,28,9.93,04017
