ward,precinct,registered,ballots,turnout,precinct_id
1,1,835,545,65.27,01001
1,2,825,585,70.91,01002
1,3,587,465,79.22,01003
1,4,678,483,71.24,01004
1,5,796,617,77.51,01005
1,6,646,468,72.45,01006
1,7,707,478,67.61,01007
1,8,752,560,74.47,01008
1,9,578,405,70.07,01009
1,10,792,606,76.52,01010
1,11,591,439,74.28,01011
1,12,821,683,83.19,01012
1,13,858,596,69.46,01013
1,14,599,458,76.46,01014
1,15,624,373,59.78,01015
1,16,308,204,66.23,01016
1,17,562,431,76.69,01017
1,18,640,461,72.03,01018
1,19,492,324,65.85,01019
1,20,671,506,75.41,01020
1,21,555,426,76.76,01021
1,22,656,412,62.8,01022
1,23,560,419,74.82,01023
1,24,798,617,77.32,01024
1,25,645,434,67.29,01025
1,26,688,525,76.31,01026
1,27,564,368,65.25,01027
1,28,519,323,62.24,01028
1,29,676,515,76.18,01029
1,30,912,672,73.68,01030
1,31,883,740,83.81,01031
1,32,728,489,67.17,01032
1,33,722,518,71.75,01033
1,34,556,375,67.45,01034
1,35,607,507,83.53,01035
1,36,721,543,75.31,01036
1,37,676,464,68.64,01037
1,38,453,313,69.09,01038
1,39,744,520,69.89,01039
1,40,397,250,62.97,01040
1,41,626,412,65.81,01041
1,42,602,454,75.42,01042
1,43,651,408,62.67,01043
1,44,598,423,70.74,01044
1,45,764,500,65.45,01045
1,46,699,520,74.39,01046
1,47,708,542,76.55,01047
1,48,450,325,72.22,01048
1,49,483,364,75.36,01049
1,50,605,421,69.59,01050
2,1,1173,993,84.65,02001
2,2,347,217,62.54,02002
2,3,1079,745,69.05,02003
2,4,619,481,77.71,02004
2,5,734,534,72.75,02005
2,6,1112,891,80.13,02006
2,7,618,533,86.25,02007
2,8,827,685,82.83,02008
2,9,591,531,89.85,02009
2,10,488,409,83.81,02010
2,11,691,613,88.71,02011
2,12,1153,888,77.02,02012
2,13,797,587,73.65,02013
2,14,543,482,88.77,02014
2,15,416,335,80.53,02015
2,16,1217,977,80.28,02016
2,17,665,469,70.53,02017
2,18,591,492,83.25,02018
2,19,875,769,87.89,02019
2,20,675,537,79.56,02020
2,21,600,477,79.5,02021
2,22,789,666,84.41,02022
2,23,468,366,78.21,02023
2,24,1001,711,71.03,02024
2,25,974,762,78.23,02025
2,26,620,521,84.03,02026
2,27,586,418,71.33,02027
2,28,693,455,65.66,02028
2,29,444,319,71.85,02029
2,30,866,729,84.18,02030
2,31,572,440,76.92,02031
2,32,504,388,76.98,02032
2,33,671,343,51.12,02033
2,34,508,381,75.0,02034
2,35,592,233,39.36,02035
2,36,955,812,85.03,02036
2,37,538,461,85.69,02037
2,38,903,809,89.59,02038
2,39,786,606,77.1,02039
