ward,precinct,registered,ballots,turnout,precinct_id
1,1,967,333,34.44,01001
1,2,875,251,28.69,01002
1,3,945,312,33.02,01003
1,4,986,307,31.14,01004
1,5,924,289,31.28,01005
1,6,889,294,33.07,01006
1,7,599,235,39.23,01007
1,8,823,287,34.87,01008
1,9,687,290,42.21,01009
1,10,1087,298,27.41,01010
1,11,950,326,34.32,01011
1,12,1050,362,34.48,01012
1,13,422,161,38.15,01013
1,14,790,301,38.1,01014
1,15,809,265,32.76,01015
1,16,1003,363,36.19,01016
1,17,791,287,36.28,01017
1,18,921,309,33.55,01018
1,19,956,348,36.4,01019
1,20,698,240,34.38,01020
1,21,1140,317,27.81,01021
1,22,586,201,34.3,01022
1,23,1103,429,38.89,01023
1,24,967,253,26.16,01024
1,25,909,270,29.7,01025
1,26,757,199,26.29,01026
1,27,949,298,31.4,01027
1,28,339,112,33.04,01028
1,29,987,402,40.73,01029
1,30,986,336,34.08,01030
1,31,901,316,35.07,01031
1,32,838,317,37.83,01032
1,33,1011,354,35.01,01033
1,34,688,233,33.87,01034
1,35,1102,389,35.3,01035
1,36,904,303,33.52,01036
1,37,894,304,34.0,01037
1,38,854,269,31.5,01038
1,39,820,253,30.85,01039
1,40,881,339,38.48,01040
1,41,514,218,42.41,01041
1,42,288,100,34.72,01042
1,43,581,179,30.81,01043
1,44,691,261,37.77,01044
2,1,1015,269,26.5,02001
2,2,621,276,44.44,02002
2,3,992,307,30.95,02003
2,4,815,229,28.1,02004
2,5,1012,316,31.23,02005
2,6,871,265,30.42,02006
2,7,1538,251,16.32,02007
2,8,1110,283,25.5,02008
2,9,780,225,28.85,02009
2,10,668,344,51.5,02010
2,11,868,376,43.32,02011
2,12,804,311,38.68,02012
2,13,691,321,46.45,02013
2,14,894,354,39.6,02014
2,15,886,295,33.3,02015
2,16,874,240,27.46,02016
2,17,988,386,39.07,02017
2,18,800,291,36.38,02018
2,19,600,300,50.0,02019
2,20,1056,256,24.24,02020
2,21,908,337,37.11,02021
2,22,866,368,42.49,02022
2,23,539,301,55.84,02023
2,24,761,310,40.74,02024
2,25,942,315,33.44,02025
2,26,847,266,31.4,02026
2,27,772,312,40.41,02027
2,28,896,309,34.49,02028
2,29,961,299,31.11,02029
2,30,719,257,35.74,02030
2,31,961,411,42.77,02031
2,32,699,184,26.32,02032
2,33,1121,501,44.69,02033
2,34,621,339,54.59,02034
2,35,1125,305,27.11,02035
2,36,907,319,35.17,02036
2,37,718,317,44.15,02037
2,38,737,316,42.88,02038
2,39,677,241,35.6,02039
2,40,1238,308,24.88,02040
2,41,1008,225,22.32,02041
2,42,904,264,29.2,02042
2,43,1163,354,30.44,02043
2,44,487,198,40.66,02044
2,45,1025,333,32.49,02045
2,46,510,154,30.2,02046
3,1,1256,409,32.56,03001
3,2,838,468,55.85,03002
3,3,883,325,36.81,03003
3,4,871,378,43.4,03004
3,5,689,189,27.43,03005
3,6,1025,417,40.68,03006
3,7,561,273,48.66,03007
3,8,846,239,28.25,03008
3,9,886,342,38.6,03009
3,10,561,134,23.89,03010
3,11,849,302,35.57,03011
3,12,729,386,52.95,03012
3,13,879,414,47.1,03013
3,14,923,328,35.54,03014
3,15,850,265,31.18,03015
3,16,824,260,31.55,03016
3,17,1189,359,30.19,03017
3,18,1424,399,28.02,03018
3,19,925,396,42.81,03019
3,20,899,332,36.93,03020
3,21,898,408,45.43,03021
3,22,1173,410,34.95,03022
3,23,882,256,29.02,03023
3,24,805,269,33.42,03024
3,25,1415,564,39.86,03025
3,26,843,464,55.04,03026
3,27,1109,426,38.41,03027
3,28,609,280,45.98,03028
3,29,1089,279,25.62,03029
3,30,767,296,38.59,03030
3,31,956,350,36.61,03031
3,32,982,372,37.88,03032
3,33,1022,354,34.64,03033
3,34,1083,390,36.01,03034
3,35,923,139,15.06,03035
3,36,645,154,23.88,03036
3,37,825,271,32.85,03037
3,38,623,324,52.01,03038
3,39,1387,450,32.44,03039
3,40,922,258,27.98,03040
3,41,829,300,36.19,03041
4,1,1129,463,41.01,04001
4,2,985,401,40.71,04002
4,3,777,264,33.98,04003
4,4,1113,460,41.33,04004
4,5,777,372,47.88,04005
4,6,945,429,45.4,04006
4,7,992,466,46.98,04007
4,8,881,389,44.15,04008
4,9,823,476,57.84,04009
4,10,949,439,46.26,04010
4,11,945,303,32.06,04011
4,12,1007,363,36.05,04012
4,13,1044,280,26.82,04013
4,14,860,349,40.58,04014
4,15,977,413,42.27,04015
4,16,1446,472,32.64,04016
4,17,994,428,43.06,04017
4,18,864,380,43.98,04018
4,19,888,211,23.76,04019
4,20,740,364,49.19,04020
4,21,1056,338,32.01,04021
4,22,803,390,48.57,04022
4,23,987,470,47.62,04023
