ward,precinct,total,Karen A. Yarbrough,Karen A. Yarbrough Percent,precinct_id
45,41,319,319,100.0,45041
45,42,369,369,100.0,45042
45,43,353,353,100.0,45043
45,44,350,350,100.0,45044
45,45,236,236,100.0,45045
45,46,280,280,100.0,45046
45,47,277,277,100.0,45047
45,48,297,297,100.0,45048
46,1,384,384,100.0,46001
46,2,458,458,100.0,46002
46,3,602,602,100.0,46003
46,4,484,484,100.0,46004
46,5,641,641,100.0,46005
46,6,470,470,100.0,46006
46,7,548,548,100.0,46007
46,8,391,391,100.0,46008
46,9,571,571,100.0,46009
46,10,878,878,100.0,46010
46,11,494,494,100.0,46011
46,12,568,568,100.0,46012
46,13,543,543,100.0,46013
46,14,580,580,100.0,46014
46,15,571,571,100.0,46015
46,16,580,580,100.0,46016
46,17,577,577,100.0,46017
46,18,568,568,100.0,46018
46,19,351,351,100.0,46019
46,20,452,452,100.0,46020
46,21,372,372,100.0,46021
46,22,385,385,100.0,46022
46,23,410,410,100.0,46023
46,24,574,574,100.0,46024
46,25,509,509,100.0,46025
46,26,547,547,100.0,46026
46,27,653,653,100.0,46027
46,28,509,509,100.0,46028
46,29,457,457,100.0,46029
46,30,577,577,100.0,46030
46,31,565,565,100.0,46031
46,32,510,510,100.0,46032
46,33,601,601,100.0,46033
46,34,634,634,100.0,46034
46,35,659,659,100.0,46035
46,36,507,507,100.0,46036
46,37,355,355,100.0,46037
46,38,589,589,100.0,46038
46,39,500,500,100.0,46039
46,40,443,443,100.0,46040
47,1,327,327,100.0,47001
47,2,476,476,100.0,47002
47,3,495,495,100.0,47003
47,4,503,503,100.0,47004
47,5,565,565,100.0,47005
47,6,584,584,100.0,47006
47,7,480,480,100.0,47007
47,8,511,511,100.0,47008
47,9,466,466,100.0,47009
47,10,671,671,100.0,47010
47,11,526,526,100.0,47011
47,12,556,556,100.0,47012
47,13,499,499,100.0,47013
47,14,475,475,100.0,47014
47,15,649,649,100.0,47015
47,16,508,508,100.0,47016
47,17,476,476,100.0,47017
47,18,535,535,100.0,47018
47,19,683,683,100.0,47019
47,20,478,478,100.0,47020
47,21,492,492,100.0,47021
47,22,575,575,100.0,47022
47,23,552,552,100.0,47023
47,24,542,542,100.0,47024
47,25,606,606,100.0,47025
47,26,706,706,100.0,47026
47,27,471,471,100.0,47027
47,28,470,470,100.0,47028
47,29,543,543,100.0,47029
47,30,679,679,100.0,47030
47,31,522,522,100.0,47031
47,32,620,620,100.0,47032
47,33,530,530,100.0,47033
47,34,542,542,100.0,47034
47,35,495,495,100.0,47035
47,36,609,609,100.0,47036
47,37,565,565,100.0,47037
47,38,521,521,100.0,47038
47,39,519,519,100.0,47039
47,40,501,501,100.0,47040
47,41,593,593,100.0,47041
47,42,523,523,100.0,47042
47,43,495,495,100.0,47043
47,44,488,488,100.0,47044
47,45,481,481,100.0,47045
47,46,445,445,100.0,47046
47,47,618,618,100.0,47047
47,48,42,42,100.0,47048
48,1,472,472,100.0,48001
48,2,219,219,100.0,48002
48,3,642,642,100.0,48003
48,4,509,509,100.0,48004
48,5,258,258,100.0,48005
48,6,646,646,100.0,48006
48,7,525,525,100.0,48007
48,8,267,267,100.0,48008
48,9,349,349,100.0,48009
48,10,706,706,100.0,48010
48,11,400,400,100.0,48011
48,12,597,597,100.0,48012
48,13,626,626,100.0,48013
48,14,261,261,100.0,48014
48,15,360,360,100.0,48015
48,16,546,546,100.0,48016
48,17,469,469,100.0,48017
48,18,361,361,100.0,48018
48,19,333,333,100.0,48019
48,20,567,567,100.0,48020
48,21,652,652,100.0,48021
48,22,401,401,100.0,48022
48,23,539,539,100.0,48023
48,24,562,562,100.0,48024
48,25,445,445,100.0,48025
48,26,279,279,100.0,48026
48,27,999,999,100.0,48027
48,28,585,585,100.0,48028
48,29,231,231,100.0,48029
48,30,448,448,100.0,48030
48,31,772,772,100.0,48031
48,32,551,551,100.0,48032
48,33,273,273,100.0,48033
48,34,450,450,100.0,48034
48,35,303,303,100.0,48035
48,36,299,299,100.0,48036
48,37,538,538,100.0,48037
48,38,481,481,100.0,48038
48,39,391,391,100.0,48039
48,40,440,440,100.0,48040
48,41,666,666,100.0,48041
48,42,637,637,100.0,48042
48,43,546,546,100.0,48043
48,44,633,633,100.0,48044
48,45,400,400,100.0,48045
48,46,330,330,100.0,48046
49,1,388,388,100.0,49001
49,2,349,349,100.0,49002
49,3,582,582,100.0,49003
49,4,644,644,100.0,49004
49,5,529,529,100.0,49005
49,6,519,519,100.0,49006
49,7,560,560,100.0,49007
49,8,443,443,100.0,49008
49,9,549,549,100.0,49009
49,10,509,509,100.0,49010
49,11,636,636,100.0,49011
49,12,745,745,100.0,49012
49,13,616,616,100.0,49013
49,14,442,442,100.0,49014
49,15,447,447,100.0,49015
49,16,487,487,100.0,49016
49,17,330,330,100.0,49017
49,18,676,676,100.0,49018
49,19,524,524,100.0,49019
49,20,801,801,100.0,49020
49,21,341,341,100.0,49021
49,22,541,541,100.0,49022
49,23,664,664,100.0,49023
49,24,480,480,100.0,49024
49,25,715,715,100.0,49025
49,26,567,567,100.0,49026
49,27,667,667,100.0,49027
49,28,693,693,100.0,49028
49,29,618,618,100.0,49029
49,30,588,588,100.0,49030
49,31,429,429,100.0,49031
49,32,577,577,100.0,49032
49,33,476,476,100.0,49033
50,1,309,309,100.0,50001
50,2,224,224,100.0,50002
50,3,281,281,100.0,50003
50,4,394,394,100.0,50004
50,5,203,203,100.0,50005
50,6,419,419,100.0,50006
50,7,445,445,100.0,50007
50,8,440,440,100.0,50008
50,9,322,322,100.0,50009
50,10,364,364,100.0,50010
50,11,200,200,100.0,50011
50,12,158,158,100.0,50012
50,13,498,498,100.0,50013
50,14,103,103,100.0,50014
50,15,418,418,100.0,50015
50,16,107,107,100.0,50016
50,17,366,366,100.0,50017
50,18,62,62,100.0,50018
50,19,265,265,100.0,50019
50,20,398,398,100.0,50020
50,21,332,332,100.0,50021
50,22,300,300,100.0,50022
50,23,234,234,100.0,50023
50,24,258,258,100.0,50024
50,25,296,296,100.0,50025
50,26,448,448,100.0,50026
50,27,99,99,100.0,50027
50,28,430,430,100.0,50028
50,29,457,457,100.0,50029
50,30,289,289,100.0,50030
50,31,500,500,100.0,50031
50,32,505,505,100.0,50032
50,33,226,226,100.0,50033
50,34,463,463,100.0,50034
50,35,486,486,100.0,50035
50,36,331,331,100.0,50036
50,37,404,404,100.0,50037
50,38,154,154,100.0,50038
50,39,271,271,100.0,50039
50,40,275,275,100.0,50040
