ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,326,235,72.09,91,27.91,01001
1,2,346,259,74.86,87,25.14,01002
1,3,418,341,81.58,77,18.42,01003
1,4,351,282,80.34,69,19.66,01004
1,5,350,274,78.29,76,21.71,01005
1,6,327,236,72.17,91,27.83,01006
1,7,262,195,74.43,67,25.57,01007
1,8,268,212,79.1,56,20.9,01008
1,9,267,191,71.54,76,28.46,01009
1,10,417,336,80.58,81,19.42,01010
1,11,388,303,78.09,85,21.91,01011
1,12,380,292,76.84,88,23.16,01012
1,13,168,122,72.62,46,27.38,01013
1,14,364,287,78.85,77,21.15,01014
1,15,318,237,74.53,81,25.47,01015
1,16,334,253,75.75,81,24.25,01016
1,17,303,223,73.6,80,26.4,01017
1,18,367,278,75.75,89,24.25,01018
1,19,446,325,72.87,121,27.13,01019
1,20,286,213,74.48,73,25.52,01020
1,21,412,310,75.24,102,24.76,01021
1,22,226,173,76.55,53,23.45,01022
1,23,472,359,76.06,113,23.94,01023
1,24,307,234,76.22,73,23.78,01024
1,25,285,216,75.79,69,24.21,01025
1,26,235,163,69.36,72,30.64,01026
1,27,386,300,77.72,86,22.28,01027
1,28,83,64,77.11,19,22.89,01028
1,29,325,248,76.31,77,23.69,01029
1,30,374,284,75.94,90,24.06,01030
1,31,333,252,75.68,81,24.32,01031
1,32,335,254,75.82,81,24.18,01032
1,33,363,277,76.31,86,23.69,01033
1,34,318,224,70.44,94,29.56,01034
1,35,442,320,72.4,122,27.6,01035
1,36,388,290,74.74,98,25.26,01036
1,37,325,253,77.85,72,22.15,01037
1,38,331,249,75.23,82,24.77,01038
1,39,287,219,76.31,68,23.69,01039
1,40,339,273,80.53,66,19.47,01040
1,41,168,110,65.48,58,34.52,01041
1,42,126,94,74.6,32,25.4,01042
1,43,229,165,72.05,64,27.95,01043
1,44,299,225,75.25,74,24.75,01044
2,1,363,281,77.41,82,22.59,02001
2,2,280,226,80.71,54,19.29,02002
2,3,375,299,79.73,76,20.27,02003
2,4,308,244,79.22,64,20.78,02004
2,5,443,335,75.62,108,24.38,02005
2,6,356,281,78.93,75,21.07,02006
2,7,313,246,78.59,67,21.41,02007
2,8,397,291,73.3,106,26.7,02008
2,9,295,242,82.03,53,17.97,02009
2,10,288,235,81.6,53,18.4,02010
2,11,311,245,78.78,66,21.22,02011
2,12,298,247,82.89,51,17.11,02012
2,13,329,269,81.76,60,18.24,02013
2,14,332,248,74.7,84,25.3,02014
2,15,334,239,71.56,95,28.44,02015
2,16,312,245,78.53,67,21.47,02016
2,17,415,324,78.07,91,21.93,02017
2,18,337,276,81.9,61,18.1,02018
2,19,211,163,77.25,48,22.75,02019
2,20,413,340,82.32,73,17.68,02020
2,21,375,292,77.87,83,22.13,02021
2,22,380,302,79.47,78,20.53,02022
2,23,228,178,78.07,50,21.93,02023
2,24,310,250,80.65,60,19.35,02024
2,25,411,338,82.24,73,17.76,02025
2,26,285,219,76.84,66,23.16,02026
2,27,328,261,79.57,67,20.43,02027
2,28,411,322,78.35,89,21.65,02028
2,29,387,304,78.55,83,21.45,02029
2,30,314,258,82.17,56,17.83,02030
2,31,454,361,79.52,93,20.48,02031
2,32,325,252,77.54,73,22.46,02032
2,33,498,405,81.33,93,18.67,02033
2,34,289,245,84.78,44,15.22,02034
2,35,460,365,79.35,95,20.65,02035
2,36,256,201,78.52,55,21.48,02036
2,37,301,249,82.72,52,17.28,02037
