ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,531,477,89.83,54,10.17,01001
1,2,543,479,88.21,64,11.79,01002
1,3,699,630,90.13,69,9.87,01003
1,4,674,600,89.02,74,10.98,01004
1,5,654,600,91.74,54,8.26,01005
1,6,583,531,91.08,52,8.92,01006
1,7,420,370,88.1,50,11.9,01007
1,8,518,476,91.89,42,8.11,01008
1,9,444,403,90.77,41,9.23,01009
1,10,743,681,91.66,62,8.34,01010
1,11,670,612,91.34,58,8.66,01011
1,12,691,616,89.15,75,10.85,01012
1,13,253,224,88.54,29,11.46,01013
1,14,602,531,88.21,71,11.79,01014
1,15,523,480,91.78,43,8.22,01015
1,16,563,511,90.76,52,9.24,01016
1,17,488,436,89.34,52,10.66,01017
1,18,622,563,90.51,59,9.49,01018
1,19,655,599,91.45,56,8.55,01019
1,20,468,432,92.31,36,7.69,01020
1,21,731,656,89.74,75,10.26,01021
1,22,373,343,91.96,30,8.04,01022
1,23,800,718,89.75,82,10.25,01023
1,24,511,459,89.82,52,10.18,01024
1,25,547,488,89.21,59,10.79,01025
1,26,402,357,88.81,45,11.19,01026
1,27,629,558,88.71,71,11.29,01027
1,28,157,139,88.54,18,11.46,01028
1,29,573,504,87.96,69,12.04,01029
1,30,663,573,86.43,90,13.57,01030
1,31,564,504,89.36,60,10.64,01031
1,32,583,528,90.57,55,9.43,01032
1,33,670,610,91.04,60,8.96,01033
1,34,519,462,89.02,57,10.98,01034
1,35,733,660,90.04,73,9.96,01035
1,36,639,570,89.2,69,10.8,01036
1,37,622,555,89.23,67,10.77,01037
1,38,604,538,89.07,66,10.93,01038
1,39,506,448,88.54,58,11.46,01039
1,40,567,516,91.01,51,8.99,01040
1,41,321,294,91.59,27,8.41,01041
1,42,183,164,89.62,19,10.38,01042
1,43,385,338,87.79,47,12.21,01043
1,44,475,434,91.37,41,8.63,01044
2,1,667,603,90.4,64,9.6,02001
2,2,490,437,89.18,53,10.82,02002
2,3,734,649,88.42,85,11.58,02003
2,4,556,504,90.65,52,9.35,02004
2,5,753,673,89.38,80,10.62,02005
2,6,629,567,90.14,62,9.86,02006
2,7,584,515,88.18,69,11.82,02007
2,8,729,639,87.65,90,12.35,02008
2,9,579,524,90.5,55,9.5,02009
2,10,546,472,86.45,74,13.55,02010
2,11,634,545,85.96,89,14.04,02011
