ward,precinct,total,Susana L. Ortiz,Susana L. Ortiz Percent,precinct_id
45,45,214,214,100.0,45045
45,46,250,250,100.0,45046
45,47,245,245,100.0,45047
45,48,249,249,100.0,45048
46,1,356,356,100.0,46001
46,2,427,427,100.0,46002
46,3,538,538,100.0,46003
46,4,458,458,100.0,46004
46,5,602,602,100.0,46005
46,6,420,420,100.0,46006
46,7,465,465,100.0,46007
46,8,344,344,100.0,46008
46,9,502,502,100.0,46009
46,10,796,796,100.0,46010
46,11,436,436,100.0,46011
46,12,521,521,100.0,46012
46,13,468,468,100.0,46013
46,14,511,511,100.0,46014
46,15,500,500,100.0,46015
46,16,533,533,100.0,46016
46,17,502,502,100.0,46017
46,18,514,514,100.0,46018
46,19,316,316,100.0,46019
46,20,391,391,100.0,46020
46,21,342,342,100.0,46021
46,22,351,351,100.0,46022
46,23,371,371,100.0,46023
46,24,537,537,100.0,46024
46,25,468,468,100.0,46025
46,26,512,512,100.0,46026
46,27,586,586,100.0,46027
46,28,460,460,100.0,46028
46,29,395,395,100.0,46029
46,30,511,511,100.0,46030
46,31,515,515,100.0,46031
46,32,457,457,100.0,46032
46,33,540,540,100.0,46033
46,34,567,567,100.0,46034
46,35,587,587,100.0,46035
46,36,447,447,100.0,46036
46,37,310,310,100.0,46037
46,38,536,536,100.0,46038
46,39,436,436,100.0,46039
46,40,410,410,100.0,46040
47,1,299,299,100.0,47001
47,2,416,416,100.0,47002
47,3,426,426,100.0,47003
47,4,450,450,100.0,47004
47,5,516,516,100.0,47005
47,6,528,528,100.0,47006
47,7,420,420,100.0,47007
47,8,447,447,100.0,47008
47,9,414,414,100.0,47009
47,10,628,628,100.0,47010
47,11,465,465,100.0,47011
47,12,490,490,100.0,47012
47,13,461,461,100.0,47013
47,14,418,418,100.0,47014
47,15,592,592,100.0,47015
47,16,461,461,100.0,47016
47,17,425,425,100.0,47017
47,18,472,472,100.0,47018
47,19,647,647,100.0,47019
47,20,452,452,100.0,47020
47,21,443,443,100.0,47021
47,22,536,536,100.0,47022
47,23,517,517,100.0,47023
47,24,481,481,100.0,47024
47,25,544,544,100.0,47025
47,26,672,672,100.0,47026
47,27,421,421,100.0,47027
47,28,430,430,100.0,47028
47,29,485,485,100.0,47029
47,30,613,613,100.0,47030
47,31,503,503,100.0,47031
47,32,580,580,100.0,47032
47,33,484,484,100.0,47033
47,34,513,513,100.0,47034
47,35,441,441,100.0,47035
47,36,579,579,100.0,47036
47,37,520,520,100.0,47037
47,38,482,482,100.0,47038
47,39,467,467,100.0,47039
47,40,447,447,100.0,47040
47,41,543,543,100.0,47041
47,42,490,490,100.0,47042
47,43,447,447,100.0,47043
47,44,429,429,100.0,47044
47,45,467,467,100.0,47045
47,46,388,388,100.0,47046
47,47,541,541,100.0,47047
47,48,41,41,100.0,47048
48,1,446,446,100.0,48001
48,2,196,196,100.0,48002
48,3,591,591,100.0,48003
48,4,470,470,100.0,48004
48,5,233,233,100.0,48005
48,6,596,596,100.0,48006
48,7,485,485,100.0,48007
48,8,232,232,100.0,48008
48,9,312,312,100.0,48009
48,10,640,640,100.0,48010
48,11,359,359,100.0,48011
48,12,553,553,100.0,48012
48,13,553,553,100.0,48013
48,14,231,231,100.0,48014
48,15,318,318,100.0,48015
48,16,495,495,100.0,48016
48,17,444,444,100.0,48017
48,18,313,313,100.0,48018
48,19,309,309,100.0,48019
48,20,524,524,100.0,48020
48,21,576,576,100.0,48021
48,22,355,355,100.0,48022
48,23,474,474,100.0,48023
48,24,527,527,100.0,48024
48,25,421,421,100.0,48025
48,26,253,253,100.0,48026
48,27,952,952,100.0,48027
48,28,522,522,100.0,48028
48,29,193,193,100.0,48029
48,30,417,417,100.0,48030
48,31,703,703,100.0,48031
48,32,496,496,100.0,48032
48,33,241,241,100.0,48033
48,34,417,417,100.0,48034
48,35,262,262,100.0,48035
48,36,265,265,100.0,48036
48,37,496,496,100.0,48037
48,38,441,441,100.0,48038
48,39,343,343,100.0,48039
48,40,415,415,100.0,48040
48,41,598,598,100.0,48041
48,42,586,586,100.0,48042
48,43,498,498,100.0,48043
48,44,587,587,100.0,48044
48,45,375,375,100.0,48045
48,46,295,295,100.0,48046
49,1,344,344,100.0,49001
49,2,308,308,100.0,49002
49,3,541,541,100.0,49003
49,4,572,572,100.0,49004
49,5,465,465,100.0,49005
49,6,469,469,100.0,49006
49,7,526,526,100.0,49007
49,8,390,390,100.0,49008
49,9,488,488,100.0,49009
49,10,448,448,100.0,49010
49,11,566,566,100.0,49011
49,12,683,683,100.0,49012
49,13,561,561,100.0,49013
49,14,385,385,100.0,49014
49,15,403,403,100.0,49015
49,16,442,442,100.0,49016
49,17,311,311,100.0,49017
49,18,617,617,100.0,49018
49,19,465,465,100.0,49019
49,20,722,722,100.0,49020
49,21,295,295,100.0,49021
49,22,488,488,100.0,49022
49,23,606,606,100.0,49023
49,24,426,426,100.0,49024
49,25,658,658,100.0,49025
49,26,536,536,100.0,49026
49,27,606,606,100.0,49027
49,28,618,618,100.0,49028
49,29,561,561,100.0,49029
49,30,530,530,100.0,49030
49,31,379,379,100.0,49031
49,32,518,518,100.0,49032
49,33,431,431,100.0,49033
50,1,267,267,100.0,50001
50,2,216,216,100.0,50002
50,3,246,246,100.0,50003
50,4,345,345,100.0,50004
50,5,178,178,100.0,50005
50,6,367,367,100.0,50006
50,7,405,405,100.0,50007
50,8,372,372,100.0,50008
50,9,264,264,100.0,50009
50,10,326,326,100.0,50010
50,11,175,175,100.0,50011
50,12,137,137,100.0,50012
50,13,468,468,100.0,50013
50,14,95,95,100.0,50014
50,15,381,381,100.0,50015
50,16,92,92,100.0,50016
50,17,311,311,100.0,50017
50,18,51,51,100.0,50018
50,19,243,243,100.0,50019
50,20,364,364,100.0,50020
50,21,291,291,100.0,50021
50,22,257,257,100.0,50022
50,23,212,212,100.0,50023
50,24,197,197,100.0,50024
50,25,257,257,100.0,50025
50,26,403,403,100.0,50026
50,27,84,84,100.0,50027
50,28,397,397,100.0,50028
50,29,421,421,100.0,50029
50,30,262,262,100.0,50030
50,31,455,455,100.0,50031
50,32,455,455,100.0,50032
50,33,194,194,100.0,50033
50,34,409,409,100.0,50034
50,35,438,438,100.0,50035
50,36,302,302,100.0,50036
50,37,373,373,100.0,50037
50,38,133,133,100.0,50038
50,39,243,243,100.0,50039
50,40,232,232,100.0,50040
