ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,329,254,77.2,75,22.8,01001
1,2,344,259,75.29,85,24.71,01002
1,3,419,343,81.86,76,18.14,01003
1,4,357,279,78.15,78,21.85,01004
1,5,346,280,80.92,66,19.08,01005
1,6,331,251,75.83,80,24.17,01006
1,7,267,200,74.91,67,25.09,01007
1,8,268,220,82.09,48,17.91,01008
1,9,267,195,73.03,72,26.97,01009
1,10,412,349,84.71,63,15.29,01010
1,11,389,317,81.49,72,18.51,01011
1,12,375,292,77.87,83,22.13,01012
1,13,167,124,74.25,43,25.75,01013
1,14,365,288,78.9,77,21.1,01014
1,15,323,239,73.99,84,26.01,01015
1,16,336,268,79.76,68,20.24,01016
1,17,303,220,72.61,83,27.39,01017
1,18,365,263,72.05,102,27.95,01018
1,19,445,357,80.22,88,19.78,01019
1,20,287,216,75.26,71,24.74,01020
1,21,410,329,80.24,81,19.76,01021
1,22,227,172,75.77,55,24.23,01022
1,23,474,378,79.75,96,20.25,01023
1,24,305,230,75.41,75,24.59,01024
1,25,282,214,75.89,68,24.11,01025
1,26,241,166,68.88,75,31.12,01026
1,27,384,320,83.33,64,16.67,01027
1,28,87,69,79.31,18,20.69,01028
1,29,330,263,79.7,67,20.3,01029
1,30,380,302,79.47,78,20.53,01030
1,31,330,262,79.39,68,20.61,01031
1,32,336,263,78.27,73,21.73,01032
1,33,362,287,79.28,75,20.72,01033
1,34,314,228,72.61,86,27.39,01034
1,35,440,317,72.05,123,27.95,01035
1,36,391,312,79.8,79,20.2,01036
1,37,330,262,79.39,68,20.61,01037
1,38,326,263,80.67,63,19.33,01038
1,39,289,229,79.24,60,20.76,01039
1,40,344,271,78.78,73,21.22,01040
1,41,167,124,74.25,43,25.75,01041
1,42,121,103,85.12,18,14.88,01042
1,43,233,171,73.39,62,26.61,01043
1,44,296,237,80.07,59,19.93,01044
2,1,365,290,79.45,75,20.55,02001
2,2,277,229,82.67,48,17.33,02002
2,3,379,309,81.53,70,18.47,02003
2,4,306,241,78.76,65,21.24,02004
2,5,439,348,79.27,91,20.73,02005
2,6,356,287,80.62,69,19.38,02006
2,7,315,248,78.73,67,21.27,02007
2,8,403,315,78.16,88,21.84,02008
2,9,298,251,84.23,47,15.77,02009
2,10,286,228,79.72,58,20.28,02010
2,11,314,252,80.25,62,19.75,02011
2,12,299,251,83.95,48,16.05,02012
2,13,323,266,82.35,57,17.65,02013
2,14,331,254,76.74,77,23.26,02014
2,15,340,265,77.94,75,22.06,02015
2,16,314,266,84.71,48,15.29,02016
2,17,418,352,84.21,66,15.79,02017
2,18,332,280,84.34,52,15.66,02018
2,19,207,162,78.26,45,21.74,02019
2,20,407,336,82.56,71,17.44,02020
2,21,384,305,79.43,79,20.57,02021
2,22,377,307,81.43,70,18.57,02022
2,23,222,181,81.53,41,18.47,02023
2,24,311,256,82.32,55,17.68,02024
2,25,409,340,83.13,69,16.87,02025
2,26,287,234,81.53,53,18.47,02026
2,27,329,255,77.51,74,22.49,02027
2,28,412,334,81.07,78,18.93,02028
2,29,382,312,81.68,70,18.32,02029
2,30,310,256,82.58,54,17.42,02030
2,31,452,358,79.2,94,20.8,02031
2,32,326,262,80.37,64,19.63,02032
2,33,500,416,83.2,84,16.8,02033
2,34,288,250,86.81,38,13.19,02034
2,35,456,367,80.48,89,19.52,02035
2,36,261,213,81.61,48,18.39,02036
2,37,305,258,84.59,47,15.41,02037
2,38,320,248,77.5,72,22.5,02038
2,39,217,166,76.5,51,23.5,02039
2,40,403,344,85.36,59,14.64,02040
2,41,392,333,84.95,59,15.05,02041
2,42,374,310,82.89,64,17.11,02042
2,43,480,415,86.46,65,13.54,02043
2,44,223,177,79.37,46,20.63,02044
2,45,347,267,76.95,80,23.05,02045
2,46,210,170,80.95,40,19.05,02046
3,1,447,348,77.85,99,22.15,03001
3,2,414,345,83.33,69,16.67,03002
3,3,277,225,81.23,52,18.77,03003
3,4,450,359,79.78,91,20.22,03004
3,5,283,220,77.74,63,22.26,03005
3,6,452,353,78.1,99,21.9,03006
3,7,219,179,81.74,40,18.26,03007
3,8,367,269,73.3,98,26.7,03008
3,9,401,302,75.31,99,24.69,03009
3,10,216,178,82.41,38,17.59,03010
3,11,407,297,72.97,110,27.03,03011
3,12,369,269,72.9,100,27.1,03012
3,13,479,354,73.9,125,26.1,03013
3,14,415,339,81.69,76,18.31,03014
3,15,378,281,74.34,97,25.66,03015
3,16,401,300,74.81,101,25.19,03016
3,17,472,368,77.97,104,22.03,03017
3,18,577,446,77.3,131,22.7,03018
3,19,411,336,81.75,75,18.25,03019
3,20,402,292,72.64,110,27.36,03020
3,21,396,327,82.58,69,17.42,03021
3,22,483,380,78.67,103,21.33,03022
3,23,368,250,67.93,118,32.07,03023
3,24,326,255,78.22,71,21.78,03024
3,25,604,495,81.95,109,18.05,03025
3,26,427,347,81.26,80,18.74,03026
3,27,492,382,77.64,110,22.36,03027
3,28,215,165,76.74,50,23.26,03028
3,29,458,338,73.8,120,26.2,03029
3,30,381,269,70.6,112,29.4,03030
3,31,488,356,72.95,132,27.05,03031
3,32,413,339,82.08,74,17.92,03032
3,33,469,382,81.45,87,18.55,03033
3,34,452,362,80.09,90,19.91,03034
3,35,202,156,77.23,46,22.77,03035
3,36,241,186,77.18,55,22.82,03036
3,37,363,260,71.63,103,28.37,03037
3,38,296,240,81.08,56,18.92,03038
3,39,516,416,80.62,100,19.38,03039
3,40,413,311,75.3,102,24.7,03040
3,41,277,204,73.65,73,26.35,03041
4,1,492,382,77.64,110,22.36,04001
4,2,492,399,81.1,93,18.9,04002
4,3,370,279,75.41,91,24.59,04003
4,4,530,388,73.21,142,26.79,04004
4,5,402,298,74.13,104,25.87,04005
4,6,471,383,81.32,88,18.68,04006
4,7,504,377,74.8,127,25.2,04007
4,8,472,354,75.0,118,25.0,04008
4,9,415,320,77.11,95,22.89,04009
4,10,465,357,76.77,108,23.23,04010
4,11,431,334,77.49,97,22.51,04011
4,12,487,367,75.36,120,24.64,04012
4,13,450,362,80.44,88,19.56,04013
4,14,410,320,78.05,90,21.95,04014
4,15,488,387,79.3,101,20.7,04015
4,16,549,427,77.78,122,22.22,04016
4,17,481,392,81.5,89,18.5,04017
4,18,372,278,74.73,94,25.27,04018
4,19,364,271,74.45,93,25.55,04019
4,20,332,265,79.82,67,20.18,04020
4,21,533,416,78.05,117,21.95,04021
4,22,401,323,80.55,78,19.45,04022
4,23,516,438,84.88,78,15.12,04023
4,24,383,291,75.98,92,24.02,04024
4,25,406,302,74.38,104,25.62,04025
4,26,366,278,75.96,88,24.04,04026
4,27,469,375,79.96,94,20.04,04027
4,28,380,291,76.58,89,23.42,04028
4,29,437,321,73.46,116,26.54,04029
4,30,555,407,73.33,148,26.67,04030
4,31,388,315,81.19,73,18.81,04031
4,32,469,350,74.63,119,25.37,04032
4,33,416,313,75.24,103,24.76,04033
4,34,393,304,77.35,89,22.65,04034
4,35,519,404,77.84,115,22.16,04035
4,36,475,376,79.16,99,20.84,04036
4,37,619,495,79.97,124,20.03,04037
4,38,428,327,76.4,101,23.6,04038
5,1,381,281,73.75,100,26.25,05001
5,2,346,253,73.12,93,26.88,05002
5,3,348,306,87.93,42,12.07,05003
5,4,460,338,73.48,122,26.52,05004
5,5,355,265,74.65,90,25.35,05005
5,6,346,272,78.61,74,21.39,05006
5,7,351,270,76.92,81,23.08,05007
5,8,354,306,86.44,48,13.56,05008
5,9,438,352,80.37,86,19.63,05009
5,10,336,240,71.43,96,28.57,05010
5,11,382,306,80.1,76,19.9,05011
5,12,296,199,67.23,97,32.77,05012
5,13,335,252,75.22,83,24.78,05013
5,14,330,248,75.15,82,24.85,05014
5,15,345,267,77.39,78,22.61,05015
5,16,366,260,71.04,106,28.96,05016
5,17,315,230,73.02,85,26.98,05017
5,18,353,277,78.47,76,21.53,05018
5,19,359,288,80.22,71,19.78,05019
5,20,402,342,85.07,60,14.93,05020
5,21,389,330,84.83,59,15.17,05021
5,22,401,344,85.79,57,14.21,05022
5,23,633,519,81.99,114,18.01,05023
5,24,401,309,77.06,92,22.94,05024
5,25,372,283,76.08,89,23.92,05025
5,26,438,327,74.66,111,25.34,05026
5,27,427,368,86.18,59,13.82,05027
5,28,417,314,75.3,103,24.7,05028
5,29,460,344,74.78,116,25.22,05029
5,30,312,228,73.08,84,26.92,05030
5,31,328,246,75.0,82,25.0,05031
5,32,424,326,76.89,98,23.11,05032
5,33,417,325,77.94,92,22.06,05033
5,34,370,314,84.86,56,15.14,05034
5,35,382,302,79.06,80,20.94,05035
5,36,251,187,74.5,64,25.5,05036
5,37,340,293,86.18,47,13.82,05037
5,38,395,287,72.66,108,27.34,05038
5,39,274,234,85.4,40,14.6,05039
5,40,318,225,70.75,93,29.25,05040
