ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
24,1,83,78,93.98,5,6.02,24001
24,2,78,74,94.87,4,5.13,24002
24,3,92,83,90.22,9,9.78,24003
24,4,114,110,96.49,4,3.51,24004
24,5,115,110,95.65,5,4.35,24005
24,6,127,118,92.91,9,7.09,24006
24,7,96,88,91.67,8,8.33,24007
24,8,85,82,96.47,3,3.53,24008
24,9,87,86,98.85,1,1.15,24009
24,10,105,99,94.29,6,5.71,24010
24,11,61,57,93.44,4,6.56,24011
24,12,71,65,91.55,6,8.45,24012
24,13,104,93,89.42,11,10.58,24013
24,14,189,182,96.3,7,3.7,24014
24,15,97,91,93.81,6,6.19,24015
24,16,76,72,94.74,4,5.26,24016
24,17,85,80,94.12,5,5.88,24017
24,18,66,61,92.42,5,7.58,24018
24,19,88,82,93.18,6,6.82,24019
24,20,110,103,93.64,7,6.36,24020
24,21,72,68,94.44,4,5.56,24021
24,22,101,97,96.04,4,3.96,24022
24,23,89,84,94.38,5,5.62,24023
24,24,78,72,92.31,6,7.69,24024
24,25,97,91,93.81,6,6.19,24025
24,26,107,102,95.33,5,4.67,24026
24,27,55,53,96.36,2,3.64,24027
24,28,129,124,96.12,5,3.88,24028
24,29,118,115,97.46,3,2.54,24029
24,30,89,85,95.51,4,4.49,24030
24,31,84,78,92.86,6,7.14,24031
24,32,105,99,94.29,6,5.71,24032
24,33,79,75,94.94,4,5.06,24033
24,34,119,113,94.96,6,5.04,24034
24,35,104,102,98.08,2,1.92,24035
24,36,91,87,95.6,4,4.4,24036
24,37,129,115,89.15,14,10.85,24037
24,38,113,102,90.27,11,9.73,24038
24,39,92,87,94.57,5,5.43,24039
24,40,145,140,96.55,5,3.45,24040
24,41,102,94,92.16,8,7.84,24041
24,42,80,73,91.25,7,8.75,24042
24,43,116,107,92.24,9,7.76,24043
24,44,39,36,92.31,3,7.69,24044
24,45,74,73,98.65,1,1.35,24045
24,46,119,115,96.64,4,3.36,24046
24,47,109,102,93.58,7,6.42,24047
24,48,49,48,97.96,1,2.04,24048
24,49,150,138,92.0,12,8.0,24049
24,50,143,131,91.61,12,8.39,24050
24,51,161,151,93.79,10,6.21,24051
24,52,98,93,94.9,5,5.1,24052
24,53,122,109,89.34,13,10.66,24053
24,54,55,51,92.73,4,7.27,24054
24,55,58,55,94.83,3,5.17,24055
24,56,141,135,95.74,6,4.26,24056
24,57,76,59,77.63,17,22.37,24057
24,58,129,120,93.02,9,6.98,24058
24,59,56,55,98.21,1,1.79,24059
