ward,precinct,total,Karen A. Yarbrough,Karen A. Yarbrough Percent,precinct_id
6,25,22,22,100.0,06025
6,26,23,23,100.0,06026
6,27,62,62,100.0,06027
6,28,15,15,100.0,06028
11,2,4,4,100.0,11002
11,6,187,187,100.0,11006
11,7,94,94,100.0,11007
11,10,88,88,100.0,11010
11,12,121,121,100.0,11012
11,13,110,110,100.0,11013
11,14,40,40,100.0,11014
11,15,45,45,100.0,11015
11,16,68,68,100.0,11016
11,18,86,86,100.0,11018
11,20,85,85,100.0,11020
11,21,157,157,100.0,11021
11,22,133,133,100.0,11022
11,23,80,80,100.0,11023
11,24,180,180,100.0,11024
11,26,143,143,100.0,11026
11,27,40,40,100.0,11027
11,28,52,52,100.0,11028
11,29,131,131,100.0,11029
11,30,56,56,100.0,11030
11,31,99,99,100.0,11031
11,32,52,52,100.0,11032
11,33,143,143,100.0,11033
11,34,52,52,100.0,11034
11,35,38,38,100.0,11035
11,36,48,48,100.0,11036
11,37,33,33,100.0,11037
11,38,63,63,100.0,11038
15,2,53,53,100.0,15002
15,3,60,60,100.0,15003
15,7,46,46,100.0,15007
15,16,1,1,100.0,15016
15,17,65,65,100.0,15017
15,18,47,47,100.0,15018
15,20,58,58,100.0,15020
15,21,52,52,100.0,15021
15,22,57,57,100.0,15022
15,23,78,78,100.0,15023
15,24,41,41,100.0,15024
16,2,69,69,100.0,16002
16,3,60,60,100.0,16003
16,4,66,66,100.0,16004
16,5,52,52,100.0,16005
16,6,71,71,100.0,16006
16,7,62,62,100.0,16007
16,8,41,41,100.0,16008
16,9,68,68,100.0,16009
16,10,75,75,100.0,16010
16,11,56,56,100.0,16011
16,12,41,41,100.0,16012
16,14,52,52,100.0,16014
16,15,72,72,100.0,16015
16,16,79,79,100.0,16016
16,18,63,63,100.0,16018
16,19,67,67,100.0,16019
16,20,59,59,100.0,16020
16,21,49,49,100.0,16021
16,22,50,50,100.0,16022
16,23,3,3,100.0,16023
16,24,34,34,100.0,16024
16,25,85,85,100.0,16025
16,26,47,47,100.0,16026
16,27,38,38,100.0,16027
16,28,73,73,100.0,16028
16,29,51,51,100.0,16029
16,30,53,53,100.0,16030
16,31,59,59,100.0,16031
16,33,54,54,100.0,16033
16,34,67,67,100.0,16034
16,36,39,39,100.0,16036
17,3,103,103,100.0,17003
17,5,74,74,100.0,17005
17,6,70,70,100.0,17006
17,7,63,63,100.0,17007
17,8,70,70,100.0,17008
17,11,56,56,100.0,17011
17,12,77,77,100.0,17012
17,13,74,74,100.0,17013
17,14,38,38,100.0,17014
17,16,76,76,100.0,17016
17,17,79,79,100.0,17017
17,19,43,43,100.0,17019
17,23,66,66,100.0,17023
17,25,78,78,100.0,17025
17,28,81,81,100.0,17028
17,31,65,65,100.0,17031
17,32,51,51,100.0,17032
17,33,45,45,100.0,17033
17,34,54,54,100.0,17034
17,35,56,56,100.0,17035
17,36,89,89,100.0,17036
17,37,97,97,100.0,17037
17,40,0,0,0.0,17040
18,5,65,65,100.0,18005
18,33,85,85,100.0,18033
18,48,67,67,100.0,18048
20,2,14,14,100.0,20002
20,4,29,29,100.0,20004
20,6,29,29,100.0,20006
20,7,96,96,100.0,20007
20,11,109,109,100.0,20011
20,12,55,55,100.0,20012
20,17,35,35,100.0,20017
20,20,15,15,100.0,20020
20,21,74,74,100.0,20021
20,23,78,78,100.0,20023
20,25,77,77,100.0,20025
20,27,68,68,100.0,20027
20,30,49,49,100.0,20030
20,31,119,119,100.0,20031
20,32,71,71,100.0,20032
20,36,36,36,100.0,20036
20,37,27,27,100.0,20037
20,38,23,23,100.0,20038
20,39,3,3,100.0,20039
21,42,0,0,0.0,21042
22,19,22,22,100.0,22019
22,21,76,76,100.0,22021
23,19,18,18,100.0,23019
23,31,25,25,100.0,23031
24,1,82,82,100.0,24001
24,2,61,61,100.0,24002
24,3,73,73,100.0,24003
24,4,51,51,100.0,24004
24,5,27,27,100.0,24005
24,6,84,84,100.0,24006
24,7,46,46,100.0,24007
24,8,27,27,100.0,24008
24,9,71,71,100.0,24009
24,10,55,55,100.0,24010
24,11,65,65,100.0,24011
24,12,42,42,100.0,24012
24,13,41,41,100.0,24013
24,14,44,44,100.0,24014
24,15,29,29,100.0,24015
24,17,59,59,100.0,24017
24,18,84,84,100.0,24018
24,19,89,89,100.0,24019
24,20,58,58,100.0,24020
24,21,35,35,100.0,24021
24,22,102,102,100.0,24022
24,23,62,62,100.0,24023
24,24,69,69,100.0,24024
24,25,43,43,100.0,24025
24,26,162,162,100.0,24026
24,27,95,95,100.0,24027
24,28,38,38,100.0,24028
24,29,25,25,100.0,24029
24,30,42,42,100.0,24030
24,31,73,73,100.0,24031
24,32,48,48,100.0,24032
24,33,37,37,100.0,24033
24,34,63,63,100.0,24034
24,35,66,66,100.0,24035
24,36,108,108,100.0,24036
24,37,41,41,100.0,24037
24,38,78,78,100.0,24038
24,39,61,61,100.0,24039
24,40,74,74,100.0,24040
24,41,68,68,100.0,24041
25,3,176,176,100.0,25003
25,4,82,82,100.0,25004
25,6,36,36,100.0,25006
25,10,147,147,100.0,25010
25,14,84,84,100.0,25014
25,16,160,160,100.0,25016
25,18,53,53,100.0,25018
25,20,54,54,100.0,25020
25,21,286,286,100.0,25021
25,25,111,111,100.0,25025
25,27,146,146,100.0,25027
25,29,98,98,100.0,25029
25,31,181,181,100.0,25031
26,10,27,27,100.0,26010
26,17,121,121,100.0,26017
26,21,112,112,100.0,26021
26,28,154,154,100.0,26028
26,32,109,109,100.0,26032
26,33,102,102,100.0,26033
26,46,85,85,100.0,26046
27,1,202,202,100.0,27001
27,2,145,145,100.0,27002
27,3,49,49,100.0,27003
27,4,64,64,100.0,27004
27,5,64,64,100.0,27005
27,6,120,120,100.0,27006
27,7,162,162,100.0,27007
27,8,71,71,100.0,27008
27,9,52,52,100.0,27009
27,10,120,120,100.0,27010
27,11,93,93,100.0,27011
27,13,171,171,100.0,27013
27,14,43,43,100.0,27014
27,15,37,37,100.0,27015
27,16,90,90,100.0,27016
27,17,101,101,100.0,27017
27,18,62,62,100.0,27018
27,19,44,44,100.0,27019
27,20,39,39,100.0,27020
27,21,124,124,100.0,27021
27,22,55,55,100.0,27022
27,23,75,75,100.0,27023
27,25,99,99,100.0,27025
27,26,72,72,100.0,27026
27,27,132,132,100.0,27027
27,28,157,157,100.0,27028
27,30,37,37,100.0,27030
27,31,57,57,100.0,27031
27,32,96,96,100.0,27032
27,33,121,121,100.0,27033
27,34,56,56,100.0,27034
27,35,149,149,100.0,27035
27,36,72,72,100.0,27036
27,37,103,103,100.0,27037
27,38,120,120,100.0,27038
27,39,82,82,100.0,27039
27,40,107,107,100.0,27040
27,41,102,102,100.0,27041
27,42,63,63,100.0,27042
27,43,71,71,100.0,27043
27,44,59,59,100.0,27044
27,45,245,245,100.0,27045
27,47,91,91,100.0,27047
27,48,160,160,100.0,27048
27,49,82,82,100.0,27049
27,50,87,87,100.0,27050
28,1,41,41,100.0,28001
28,2,68,68,100.0,28002
28,3,46,46,100.0,28003
28,4,65,65,100.0,28004
28,5,53,53,100.0,28005
28,6,54,54,100.0,28006
28,7,53,53,100.0,28007
28,8,132,132,100.0,28008
28,9,59,59,100.0,28009
28,10,113,113,100.0,28010
28,11,157,157,100.0,28011
28,12,66,66,100.0,28012
28,13,125,125,100.0,28013
28,14,60,60,100.0,28014
28,15,33,33,100.0,28015
28,16,48,48,100.0,28016
28,17,66,66,100.0,28017
28,18,66,66,100.0,28018
28,19,68,68,100.0,28019
28,20,53,53,100.0,28020
28,21,70,70,100.0,28021
28,22,90,90,100.0,28022
28,23,73,73,100.0,28023
28,24,55,55,100.0,28024
28,25,145,145,100.0,28025
28,26,78,78,100.0,28026
28,27,93,93,100.0,28027
28,28,118,118,100.0,28028
28,29,24,24,100.0,28029
28,30,20,20,100.0,28030
28,31,109,109,100.0,28031
28,32,74,74,100.0,28032
28,33,86,86,100.0,28033
28,34,97,97,100.0,28034
28,35,55,55,100.0,28035
28,36,37,37,100.0,28036
28,37,80,80,100.0,28037
28,38,32,32,100.0,28038
28,39,48,48,100.0,28039
28,40,103,103,100.0,28040
28,41,63,63,100.0,28041
28,42,62,62,100.0,28042
28,43,93,93,100.0,28043
28,44,46,46,100.0,28044
28,45,128,128,100.0,28045
28,46,189,189,100.0,28046
29,1,200,200,100.0,29001
29,2,136,136,100.0,29002
29,3,107,107,100.0,29003
29,4,133,133,100.0,29004
29,5,62,62,100.0,29005
29,6,74,74,100.0,29006
29,7,150,150,100.0,29007
29,8,58,58,100.0,29008
29,9,178,178,100.0,29009
29,10,219,219,100.0,29010
29,11,82,82,100.0,29011
29,12,147,147,100.0,29012
29,13,131,131,100.0,29013
29,14,114,114,100.0,29014
29,15,147,147,100.0,29015
29,16,93,93,100.0,29016
29,17,96,96,100.0,29017
29,18,105,105,100.0,29018
29,19,143,143,100.0,29019
29,20,104,104,100.0,29020
29,21,109,109,100.0,29021
29,22,105,105,100.0,29022
29,24,107,107,100.0,29024
29,25,159,159,100.0,29025
29,26,123,123,100.0,29026
29,27,101,101,100.0,29027
29,28,138,138,100.0,29028
29,33,93,93,100.0,29033
29,34,72,72,100.0,29034
29,35,75,75,100.0,29035
29,36,109,109,100.0,29036
29,37,80,80,100.0,29037
29,40,144,144,100.0,29040
29,41,82,82,100.0,29041
29,42,108,108,100.0,29042
29,43,152,152,100.0,29043
29,44,140,140,100.0,29044
37,1,107,107,100.0,37001
37,3,52,52,100.0,37003
37,5,119,119,100.0,37005
37,6,96,96,100.0,37006
37,9,75,75,100.0,37009
37,10,23,23,100.0,37010
37,11,55,55,100.0,37011
37,13,62,62,100.0,37013
37,14,96,96,100.0,37014
37,15,78,78,100.0,37015
37,16,108,108,100.0,37016
37,17,59,59,100.0,37017
37,18,77,77,100.0,37018
37,20,62,62,100.0,37020
37,23,93,93,100.0,37023
37,24,108,108,100.0,37024
37,25,80,80,100.0,37025
37,26,134,134,100.0,37026
37,27,87,87,100.0,37027
37,29,72,72,100.0,37029
37,30,66,66,100.0,37030
37,31,104,104,100.0,37031
37,32,92,92,100.0,37032
37,33,103,103,100.0,37033
37,34,81,81,100.0,37034
37,35,114,114,100.0,37035
37,36,68,68,100.0,37036
37,37,72,72,100.0,37037
37,38,128,128,100.0,37038
37,39,71,71,100.0,37039
37,40,105,105,100.0,37040
37,41,103,103,100.0,37041
42,2,104,104,100.0,42002
42,3,155,155,100.0,42003
42,4,259,259,100.0,42004
42,5,132,132,100.0,42005
42,6,200,200,100.0,42006
42,7,185,185,100.0,42007
42,8,172,172,100.0,42008
42,9,144,144,100.0,42009
42,10,206,206,100.0,42010
42,11,124,124,100.0,42011
42,12,148,148,100.0,42012
42,13,198,198,100.0,42013
42,14,152,152,100.0,42014
42,15,150,150,100.0,42015
42,16,156,156,100.0,42016
42,17,159,159,100.0,42017
42,18,115,115,100.0,42018
42,20,113,113,100.0,42020
42,21,145,145,100.0,42021
42,25,128,128,100.0,42025
42,26,195,195,100.0,42026
42,27,127,127,100.0,42027
42,28,221,221,100.0,42028
42,29,226,226,100.0,42029
42,30,180,180,100.0,42030
42,31,181,181,100.0,42031
42,32,110,110,100.0,42032
42,33,194,194,100.0,42033
42,35,190,190,100.0,42035
42,36,175,175,100.0,42036
42,37,93,93,100.0,42037
42,38,108,108,100.0,42038
42,39,134,134,100.0,42039
42,40,159,159,100.0,42040
42,41,163,163,100.0,42041
42,42,253,253,100.0,42042
43,1,83,83,100.0,43001
43,45,117,117,100.0,43045
