ward,precinct,total,precinct_id
38,25,46,38025
39,1,115,39001
39,2,116,39002
39,4,135,39004
39,13,105,39013
39,15,137,39015
39,16,75,39016
39,18,143,39018
39,20,164,39020
39,21,108,39021
39,22,80,39022
39,23,130,39023
39,24,169,39024
39,26,112,39026
39,27,29,39027
39,30,157,39030
39,32,117,39032
39,35,153,39035
39,36,49,39036
39,37,164,39037
39,39,84,39039
39,40,118,39040
39,41,162,39041
39,42,166,39042
39,43,142,39043
39,44,112,39044
39,45,143,39045
40,1,115,40001
40,2,152,40002
40,10,33,40010
40,13,305,40013
40,14,131,40014
40,15,134,40015
40,16,170,40016
40,17,26,40017
40,19,182,40019
40,20,138,40020
40,21,255,40021
40,22,273,40022
40,23,315,40023
40,24,120,40024
40,25,272,40025
40,26,218,40026
40,27,210,40027
40,29,189,40029
40,30,151,40030
40,31,261,40031
40,32,215,40032
40,33,242,40033
40,34,128,40034
40,36,158,40036
40,37,130,40037
41,3,124,41003
41,6,174,41006
41,9,101,41009
41,12,98,41012
41,13,99,41013
41,14,190,41014
41,16,100,41016
41,19,151,41019
41,21,129,41021
41,23,88,41023
41,24,97,41024
41,25,49,41025
41,26,110,41026
41,28,57,41028
41,29,42,41029
41,30,123,41030
41,32,113,41032
41,33,96,41033
41,34,92,41034
41,35,155,41035
41,36,113,41036
41,38,108,41038
41,39,147,41039
41,45,111,41045
41,47,149,41047
43,13,166,43013
43,36,19,43036
43,40,103,43040
43,42,141,43042
44,1,277,44001
44,2,152,44002
44,3,141,44003
44,4,163,44004
44,5,174,44005
44,6,197,44006
44,7,146,44007
44,8,211,44008
44,9,139,44009
44,10,147,44010
44,11,161,44011
44,12,240,44012
44,13,129,44013
44,14,153,44014
44,15,176,44015
44,16,200,44016
44,17,242,44017
44,18,175,44018
44,19,240,44019
44,20,189,44020
44,21,183,44021
44,22,182,44022
44,23,146,44023
44,24,154,44024
44,25,209,44025
44,26,206,44026
44,27,182,44027
44,28,176,44028
44,29,190,44029
44,30,203,44030
44,31,106,44031
44,32,158,44032
44,33,195,44033
44,34,199,44034
44,35,212,44035
44,36,169,44036
44,37,226,44037
44,38,151,44038
44,39,183,44039
44,40,159,44040
44,41,213,44041
45,19,66,45019
45,20,82,45020
45,21,121,45021
45,22,96,45022
45,23,110,45023
45,24,74,45024
45,25,92,45025
45,26,66,45026
45,27,119,45027
45,28,99,45028
45,29,90,45029
45,30,80,45030
45,31,113,45031
45,32,111,45032
45,33,102,45033
45,34,132,45034
45,35,148,45035
45,36,159,45036
45,37,129,45037
45,38,113,45038
45,39,114,45039
45,40,110,45040
45,41,94,45041
45,42,136,45042
45,43,109,45043
45,44,146,45044
45,45,52,45045
45,46,76,45046
45,47,81,45047
45,48,73,45048
46,1,138,46001
46,2,209,46002
46,3,252,46003
46,4,202,46004
46,5,210,46005
46,6,172,46006
46,7,237,46007
46,8,131,46008
46,9,214,46009
46,10,252,46010
46,11,163,46011
46,12,231,46012
46,13,211,46013
46,14,129,46014
46,15,186,46015
46,16,264,46016
46,17,212,46017
46,18,199,46018
46,19,147,46019
46,20,179,46020
46,21,80,46021
46,22,115,46022
46,23,170,46023
46,24,282,46024
46,25,195,46025
46,26,226,46026
46,27,208,46027
46,28,175,46028
46,29,148,46029
46,30,163,46030
46,31,183,46031
46,32,79,46032
46,33,203,46033
46,34,228,46034
46,35,149,46035
46,36,210,46036
46,37,127,46037
46,38,167,46038
46,39,174,46039
46,40,205,46040
47,5,184,47005
47,10,242,47010
47,13,37,47013
47,14,0,47014
47,15,279,47015
47,18,198,47018
47,19,342,47019
47,20,228,47020
47,22,268,47022
47,23,248,47023
47,24,230,47024
47,26,290,47026
47,28,49,47028
47,30,266,47030
47,31,236,47031
47,32,305,47032
47,33,56,47033
47,34,231,47034
47,36,261,47036
47,38,237,47038
47,41,241,47041
47,42,132,47042
47,44,171,47044
47,45,254,47045
48,1,220,48001
48,2,95,48002
48,3,197,48003
48,4,220,48004
48,5,170,48005
48,6,203,48006
48,7,251,48007
48,8,114,48008
48,9,142,48009
48,10,317,48010
48,11,204,48011
48,12,249,48012
48,14,105,48014
48,16,203,48016
48,17,199,48017
48,18,125,48018
48,19,173,48019
48,20,253,48020
48,21,222,48021
48,22,200,48022
48,23,263,48023
48,24,180,48024
48,25,189,48025
48,26,79,48026
48,28,210,48028
48,29,134,48029
48,30,205,48030
48,31,202,48031
48,32,151,48032
48,33,123,48033
48,34,175,48034
48,35,102,48035
48,36,139,48036
48,37,216,48037
48,38,234,48038
48,39,168,48039
48,40,181,48040
48,41,194,48041
48,42,251,48042
48,43,222,48043
48,44,258,48044
48,45,136,48045
50,24,7,50024
