ward,precinct,registered,ballots,turnout,precinct_id
1,1,917,211,23.01,01001
1,2,790,151,19.11,01002
1,3,878,215,24.49,01003
1,4,992,175,17.64,01004
1,5,775,167,21.55,01005
1,6,825,162,19.64,01006
1,7,594,157,26.43,01007
1,8,794,177,22.29,01008
1,9,614,134,21.82,01009
1,10,998,212,21.24,01010
1,11,899,215,23.92,01011
1,12,1003,213,21.24,01012
1,13,418,100,23.92,01013
1,14,823,198,24.06,01014
1,15,805,160,19.88,01015
1,16,871,230,26.41,01016
1,17,778,164,21.08,01017
1,18,916,183,19.98,01018
1,19,929,265,28.53,01019
1,20,670,153,22.84,01020
1,21,1220,229,18.77,01021
1,22,569,134,23.55,01022
1,23,948,282,29.75,01023
1,24,976,222,22.75,01024
1,25,860,178,20.7,01025
1,26,712,130,18.26,01026
1,27,1032,214,20.74,01027
1,28,381,35,9.19,01028
1,29,989,260,26.29,01029
1,30,951,232,24.4,01030
1,31,833,155,18.61,01031
1,32,768,173,22.53,01032
1,33,1013,220,21.72,01033
1,34,614,185,30.13,01034
1,35,1029,183,17.78,01035
1,36,888,227,25.56,01036
1,37,841,195,23.19,01037
1,38,859,176,20.49,01038
1,39,763,149,19.53,01039
1,40,768,157,20.44,01040
1,41,433,111,25.64,01041
1,42,264,52,19.7,01042
1,43,540,147,27.22,01043
1,44,673,164,24.37,01044
2,1,959,170,17.73,02001
2,2,571,155,27.15,02002
2,3,915,212,23.17,02003
2,4,811,181,22.32,02004
2,5,968,198,20.45,02005
2,6,796,151,18.97,02006
2,7,765,137,17.91,02007
2,8,1066,175,16.42,02008
2,9,880,170,19.32,02009
2,10,659,159,24.13,02010
2,11,837,212,25.33,02011
2,12,771,139,18.03,02012
2,13,656,213,32.47,02013
2,14,796,215,27.01,02014
2,15,800,169,21.13,02015
2,16,787,183,23.25,02016
2,17,904,263,29.09,02017
2,18,735,164,22.31,02018
2,19,551,143,25.95,02019
2,20,1029,166,16.13,02020
2,21,865,207,23.93,02021
2,22,884,207,23.42,02022
2,23,518,164,31.66,02023
2,24,752,160,21.28,02024
2,25,884,228,25.79,02025
2,26,828,136,16.43,02026
2,27,687,130,18.92,02027
2,28,862,179,20.77,02028
2,29,864,172,19.91,02029
2,30,628,144,22.93,02030
2,31,877,233,26.57,02031
2,32,633,100,15.8,02032
2,33,663,245,36.95,02033
2,34,576,175,30.38,02034
2,35,1026,202,19.69,02035
2,36,903,187,20.71,02036
2,37,627,195,31.1,02037
2,38,688,165,23.98,02038
2,39,589,86,14.6,02039
2,40,1150,182,15.83,02040
2,41,1005,143,14.23,02041
2,42,809,150,18.54,02042
2,43,994,193,19.42,02043
2,44,754,191,25.33,02044
2,45,626,112,17.89,02045
2,46,460,111,24.13,02046
3,1,1227,220,17.93,03001
3,2,762,313,41.08,03002
3,3,818,142,17.36,03003
3,4,851,239,28.08,03004
3,5,597,96,16.08,03005
3,6,1013,275,27.15,03006
3,7,526,189,35.93,03007
3,8,748,124,16.58,03008
3,9,899,207,23.03,03009
3,10,539,78,14.47,03010
3,11,819,180,21.98,03011
3,12,692,289,41.76,03012
3,13,861,244,28.34,03013
3,14,829,208,25.09,03014
3,15,809,139,17.18,03015
3,16,720,157,21.81,03016
3,17,1050,206,19.62,03017
3,18,1328,244,18.37,03018
3,19,890,237,26.63,03019
3,20,876,211,24.09,03020
3,21,863,262,30.36,03021
3,22,1058,245,23.16,03022
3,23,777,137,17.63,03023
3,24,756,142,18.78,03024
3,25,1438,364,25.31,03025
3,26,828,272,32.85,03026
3,27,1049,244,23.26,03027
3,28,534,144,26.97,03028
3,29,1010,138,13.66,03029
