ward,precinct,total,precinct_id
1,3,138,01003
1,5,130,01005
1,8,127,01008
1,10,177,01010
1,11,172,01011
1,21,183,01021
1,28,25,01028
1,42,6,01042
2,1,138,02001
2,3,88,02003
2,4,71,02004
2,5,107,02005
2,6,116,02006
2,7,106,02007
2,8,134,02008
2,12,0,02012
2,14,137,02014
2,15,127,02015
2,16,155,02016
2,20,125,02020
2,21,74,02021
2,22,159,02022
2,24,120,02024
2,25,184,02025
2,26,107,02026
2,27,24,02027
2,32,73,02032
2,39,67,02039
2,40,142,02040
2,41,119,02041
2,42,81,02042
2,43,139,02043
2,45,88,02045
27,1,162,27001
27,11,56,27011
27,13,128,27013
27,21,5,27021
27,28,148,27028
27,35,150,27035
27,37,16,27037
32,1,132,32001
32,2,12,32002
32,4,146,32004
32,5,123,32005
32,6,0,32006
32,7,156,32007
32,8,148,32008
32,9,140,32009
32,10,142,32010
32,13,140,32013
32,15,146,32015
32,16,149,32016
32,18,124,32018
32,19,144,32019
32,21,186,32021
32,23,140,32023
32,24,119,32024
32,25,169,32025
32,27,112,32027
32,29,106,32029
32,30,115,32030
32,31,130,32031
32,32,43,32032
32,33,155,32033
32,34,150,32034
32,35,137,32035
32,36,130,32036
32,37,156,32037
32,38,143,32038
32,39,139,32039
32,40,143,32040
32,41,152,32041
32,42,134,32042
33,1,173,33001
33,2,208,33002
33,3,248,33003
33,4,222,33004
33,5,126,33005
33,6,122,33006
33,7,185,33007
33,8,273,33008
33,9,190,33009
33,10,135,33010
33,11,170,33011
33,12,154,33012
33,13,160,33013
33,15,73,33015
33,18,221,33018
33,19,165,33019
33,20,233,33020
33,21,186,33021
33,22,161,33022
33,23,205,33023
33,24,305,33024
33,25,210,33025
33,27,164,33027
35,4,8,35004
35,9,110,35009
35,20,68,35020
35,22,159,35022
35,29,104,35029
35,30,99,35030
35,31,12,35031
36,15,30,36015
38,1,118,38001
38,11,104,38011
38,14,128,38014
38,15,110,38015
38,18,110,38018
38,19,22,38019
38,21,103,38021
38,22,118,38022
38,25,58,38025
38,26,73,38026
38,31,164,38031
38,32,105,38032
38,33,96,38033
38,36,113,38036
38,39,26,38039
38,40,141,38040
38,41,172,38041
39,3,174,39003
39,4,0,39004
39,5,147,39005
39,6,127,39006
39,7,129,39007
39,8,174,39008
39,9,98,39009
39,10,79,39010
39,11,132,39011
39,12,177,39012
39,14,146,39014
39,17,188,39017
39,19,152,39019
39,25,84,39025
39,28,117,39028
39,29,66,39029
39,31,93,39031
39,33,132,39033
39,34,129,39034
39,38,128,39038
40,3,236,40003
40,5,202,40005
40,6,231,40006
40,7,207,40007
40,8,293,40008
40,11,209,40011
40,12,164,40012
40,16,120,40016
40,17,148,40017
40,38,241,40038
42,5,124,42005
42,14,60,42014
42,15,134,42015
42,17,17,42017
42,19,139,42019
42,20,110,42020
42,22,55,42022
42,23,138,42023
42,25,4,42025
42,27,113,42027
42,32,103,42032
42,37,87,42037
42,38,106,42038
42,39,124,42039
43,1,80,43001
43,2,167,43002
43,3,138,43003
43,4,130,43004
43,5,144,43005
43,6,104,43006
43,7,111,43007
43,8,105,43008
43,9,157,43009
43,10,174,43010
43,11,96,43011
43,12,84,43012
43,14,157,43014
43,15,137,43015
43,16,175,43016
43,17,112,43017
43,18,160,43018
43,19,151,43019
43,20,203,43020
43,21,136,43021
43,22,113,43022
43,23,92,43023
43,24,124,43024
43,25,165,43025
43,26,131,43026
43,27,144,43027
43,29,179,43029
43,30,142,43030
43,31,144,43031
43,32,132,43032
43,34,103,43034
43,36,50,43036
43,37,121,43037
43,39,86,43039
43,41,154,43041
43,44,134,43044
43,45,110,43045
43,46,85,43046
45,5,84,45005
45,7,227,45007
45,11,79,45011
45,12,122,45012
45,13,132,45013
45,14,206,45014
45,15,216,45015
45,16,143,45016
45,17,155,45017
45,18,144,45018
45,30,38,45030
47,1,146,47001
47,2,178,47002
47,3,196,47003
47,4,228,47004
47,5,65,47005
47,6,214,47006
47,7,168,47007
47,8,218,47008
47,9,157,47009
47,10,40,47010
47,11,179,47011
47,12,210,47012
47,13,214,47013
47,14,190,47014
47,16,180,47016
47,17,213,47017
47,21,242,47021
47,25,247,47025
47,27,209,47027
47,28,155,47028
47,29,229,47029
47,33,120,47033
47,35,136,47035
47,37,207,47037
47,39,264,47039
47,40,178,47040
47,42,75,47042
47,43,172,47043
47,46,98,47046
47,47,217,47047
47,48,16,47048
