ward,precinct,registered,ballots,turnout,precinct_id
1,1,590,7,1.19,01001
1,2,938,7,0.75,01002
1,3,583,10,1.72,01003
1,4,546,12,2.2,01004
1,5,747,9,1.2,01005
1,6,432,12,2.78,01006
1,7,801,36,4.49,01007
1,8,457,5,1.09,01008
1,9,722,15,2.08,01009
1,10,714,17,2.38,01010
1,11,577,9,1.56,01011
1,12,907,10,1.1,01012
1,13,622,7,1.13,01013
1,14,720,7,0.97,01014
1,15,695,2,0.29,01015
1,16,597,4,0.67,01016
1,17,551,6,1.09,01017
1,18,934,5,0.54,01018
1,19,764,12,1.57,01019
1,20,657,3,0.46,01020
1,21,906,10,1.1,01021
1,22,727,2,0.28,01022
1,23,881,22,2.5,01023
1,24,676,11,1.63,01024
1,25,985,11,1.12,01025
1,26,1106,20,1.81,01026
1,27,780,6,0.77,01027
1,28,197,1,0.51,01028
1,29,905,15,1.66,01029
1,30,759,6,0.79,01030
1,31,238,3,1.26,01031
1,32,605,5,0.83,01032
1,33,773,9,1.16,01033
1,34,113,4,3.54,01034
1,35,128,11,8.59,01035
1,36,611,11,1.8,01036
2,1,591,33,5.58,02001
2,2,506,4,0.79,02002
2,3,640,2,0.31,02003
2,4,145,3,2.07,02004
2,5,577,2,0.35,02005
2,6,382,6,1.57,02006
2,7,547,3,0.55,02007
2,8,499,28,5.61,02008
2,9,487,1,0.21,02009
2,10,680,0,0.0,02010
2,11,774,23,2.97,02011
2,12,604,9,1.49,02012
2,13,556,6,1.08,02013
2,14,308,2,0.65,02014
2,15,347,2,0.58,02015
2,16,445,6,1.35,02016
2,17,474,0,0.0,02017
2,18,669,13,1.94,02018
2,19,400,0,0.0,02019
2,20,426,2,0.47,02020
2,21,470,4,0.85,02021
2,22,783,27,3.45,02022
2,23,500,1,0.2,02023
2,24,556,6,1.08,02024
2,25,290,6,2.07,02025
2,26,455,4,0.88,02026
2,27,74,1,1.35,02027
2,28,592,3,0.51,02028
2,29,487,3,0.62,02029
2,30,633,4,0.63,02030
2,31,493,4,0.81,02031
2,32,431,5,1.16,02032
2,33,459,6,1.31,02033
2,34,571,5,0.88,02034
2,35,787,5,0.64,02035
2,36,539,2,0.37,02036
2,37,583,17,2.92,02037
2,38,487,5,1.03,02038
2,39,796,6,0.75,02039
2,40,704,5,0.71,02040
2,41,429,1,0.23,02041
2,42,300,3,1.0,02042
2,43,580,31,5.34,02043
2,44,745,10,1.34,02044
2,45,191,1,0.52,02045
2,46,725,28,3.86,02046
2,47,214,6,2.8,02047
2,48,398,6,1.51,02048
2,49,325,11,3.38,02049
2,50,370,5,1.35,02050
2,51,470,3,0.64,02051
2,52,488,12,2.46,02052
2,53,418,0,0.0,02053
2,54,619,30,4.85,02054
3,1,715,4,0.56,03001
3,2,568,2,0.35,03002
3,3,504,3,0.6,03003
3,4,582,0,0.0,03004
3,5,543,1,0.18,03005
3,6,430,1,0.23,03006
3,7,213,0,0.0,03007
3,8,475,1,0.21,03008
3,9,534,7,1.31,03009
3,10,724,1,0.14,03010
3,11,341,3,0.88,03011
3,12,521,5,0.96,03012
3,13,357,0,0.0,03013
3,14,393,0,0.0,03014
3,15,504,1,0.2,03015
3,16,675,1,0.15,03016
3,17,535,1,0.19,03017
3,18,350,1,0.29,03018
3,19,484,1,0.21,03019
3,20,363,1,0.28,03020
3,21,432,2,0.46,03021
3,22,354,2,0.56,03022
3,23,419,1,0.24,03023
3,24,596,5,0.84,03024
3,25,261,2,0.77,03025
3,26,300,8,2.67,03026
3,27,328,0,0.0,03027
3,28,435,1,0.23,03028
3,29,14,0,0.0,03029
3,30,513,2,0.39,03030
3,31,453,0,0.0,03031
3,32,580,3,0.52,03032
3,33,546,4,0.73,03033
3,34,164,1,0.61,03034
3,35,449,3,0.67,03035
3,36,375,6,1.6,03036
3,37,513,2,0.39,03037
3,38,469,4,0.85,03038
3,39,531,6,1.13,03039
3,40,464,5,1.08,03040
3,41,421,1,0.24,03041
3,42,379,1,0.26,03042
3,43,227,0,0.0,03043
3,44,470,0,0.0,03044
3,45,429,2,0.47,03045
3,46,57,0,0.0,03046
3,47,405,4,0.99,03047
3,48,552,3,0.54,03048
3,49,474,2,0.42,03049
3,50,462,1,0.22,03050
3,51,524,7,1.34,03051
3,52,765,2,0.26,03052
4,1,415,4,0.96,04001
4,2,327,1,0.31,04002
4,3,698,4,0.57,04003
4,4,689,1,0.15,04004
4,5,589,1,0.17,04005
4,6,94,0,0.0,04006
4,7,416,2,0.48,04007
4,8,683,2,0.29,04008
4,9,829,3,0.36,04009
4,10,821,7,0.85,04010
4,11,456,6,1.32,04011
4,12,577,1,0.17,04012
4,13,587,4,0.68,04013
4,14,497,1,0.2,04014
4,15,525,5,0.95,04015
4,16,641,2,0.31,04016
4,17,586,17,2.9,04017
4,18,571,7,1.23,04018
4,19,311,1,0.32,04019
4,20,412,0,0.0,04020
4,21,467,5,1.07,04021
4,22,648,4,0.62,04022
4,23,412,2,0.49,04023
4,24,605,1,0.17,04024
4,25,414,0,0.0,04025
4,26,488,1,0.2,04026
4,27,522,3,0.57,04027
4,28,497,5,1.01,04028
4,29,428,6,1.4,04029
4,30,330,3,0.91,04030
4,31,290,1,0.34,04031
4,32,573,5,0.87,04032
4,33,251,1,0.4,04033
4,34,396,5,1.26,04034
4,35,565,0,0.0,04035
4,36,544,0,0.0,04036
4,37,523,1,0.19,04037
4,38,641,3,0.47,04038
4,39,376,1,0.27,04039
