ward,precinct,registered,ballots,turnout,precinct_id
1,7,11,0,0.0,01007
1,28,266,8,3.01,01028
1,42,320,7,2.19,01042
19,36,310,56,18.06,19036
29,2,644,21,3.26,29002
29,9,471,24,5.1,29009
29,24,241,18,7.47,29024
29,30,419,26,6.21,29030
29,32,670,28,4.18,29032
30,1,439,71,16.17,30001
30,2,431,38,8.82,30002
30,3,690,62,8.99,30003
30,6,449,32,7.13,30006
30,7,492,24,4.88,30007
30,8,678,37,5.46,30008
30,9,528,25,4.73,30009
30,10,643,28,4.35,30010
30,11,397,27,6.8,30011
30,12,509,13,2.55,30012
30,13,512,34,6.64,30013
30,14,317,8,2.52,30014
30,15,388,74,19.07,30015
30,16,610,40,6.56,30016
30,17,312,17,5.45,30017
30,25,102,5,4.9,30025
30,28,508,32,6.3,30028
30,30,686,36,5.25,30030
30,34,525,28,5.33,30034
30,37,488,33,6.76,30037
30,38,586,48,8.19,30038
30,39,609,21,3.45,30039
30,40,629,18,2.86,30040
31,3,426,30,7.04,31003
31,8,359,30,8.36,31008
31,9,452,25,5.53,31009
31,15,336,17,5.06,31015
31,16,290,10,3.45,31016
31,19,420,28,6.67,31019
31,26,404,22,5.45,31026
31,28,459,26,5.66,31028
31,29,394,35,8.88,31029
31,32,470,63,13.4,31032
31,33,454,37,8.15,31033
31,35,92,9,9.78,31035
31,38,323,21,6.5,31038
31,41,496,19,3.83,31041
31,43,533,37,6.94,31043
31,45,480,21,4.38,31045
31,46,420,23,5.48,31046
31,47,483,19,3.93,31047
31,48,495,30,6.06,31048
31,50,531,27,5.08,31050
32,7,758,26,3.43,32007
32,8,1096,97,8.85,32008
32,9,1017,98,9.64,32009
32,10,897,57,6.35,32010
32,13,417,26,6.24,32013
32,15,572,36,6.29,32015
32,18,741,51,6.88,32018
32,19,725,62,8.55,32019
32,20,794,36,4.53,32020
32,21,590,37,6.27,32021
32,22,857,82,9.57,32022
32,23,722,83,11.5,32023
32,24,991,39,3.94,32024
32,25,667,33,4.95,32025
32,27,731,39,5.34,32027
32,30,894,45,5.03,32030
32,32,799,70,8.76,32032
32,37,799,57,7.13,32037
32,38,830,57,6.87,32038
32,39,905,64,7.07,32039
32,40,844,52,6.16,32040
32,41,903,65,7.2,32041
32,42,994,52,5.23,32042
32,43,686,44,6.41,32043
32,44,558,95,17.03,32044
32,45,715,48,6.71,32045
32,47,886,76,8.58,32047
32,48,1130,81,7.17,32048
32,49,833,41,4.92,32049
32,50,146,23,15.75,32050
33,5,804,46,5.72,33005
33,7,710,119,16.76,33007
33,9,721,72,9.99,33009
33,10,748,120,16.04,33010
33,14,870,45,5.17,33014
33,18,312,30,9.62,33018
33,22,376,63,16.76,33022
33,23,807,70,8.67,33023
33,24,672,103,15.33,33024
33,25,1004,72,7.17,33025
35,22,231,25,10.82,35022
35,33,707,65,9.19,35033
36,1,570,57,10.0,36001
36,2,497,51,10.26,36002
36,3,677,153,22.6,36003
36,5,477,51,10.69,36005
36,6,633,57,9.0,36006
36,7,432,49,11.34,36007
36,8,549,80,14.57,36008
36,9,552,56,10.14,36009
36,10,379,27,7.12,36010
36,11,650,99,15.23,36011
36,12,384,56,14.58,36012
36,13,624,174,27.88,36013
36,14,613,93,15.17,36014
36,15,671,49,7.3,36015
36,16,668,76,11.38,36016
36,17,459,91,19.83,36017
36,18,618,104,16.83,36018
36,19,768,47,6.12,36019
36,20,852,56,6.57,36020
36,21,911,144,15.81,36021
36,22,779,81,10.4,36022
36,25,397,56,14.11,36025
36,26,681,65,9.54,36026
36,27,312,41,13.14,36027
36,28,649,58,8.94,36028
36,29,480,68,14.17,36029
36,30,643,79,12.29,36030
36,31,622,68,10.93,36031
36,32,570,34,5.96,36032
36,33,149,17,11.41,36033
36,34,375,56,14.93,36034
36,35,621,63,10.14,36035
36,36,516,51,9.88,36036
36,37,608,40,6.58,36037
36,38,337,26,7.72,36038
36,39,556,63,11.33,36039
36,40,736,67,9.1,36040
36,41,540,72,13.33,36041
36,42,507,43,8.48,36042
36,43,510,59,11.57,36043
36,45,483,46,9.52,36045
36,46,401,67,16.71,36046
36,47,400,50,12.5,36047
36,48,520,60,11.54,36048
36,49,672,110,16.37,36049
36,50,488,55,11.27,36050
36,51,570,47,8.25,36051
36,52,728,58,7.97,36052
36,53,378,39,10.32,36053
36,55,578,73,12.63,36055
37,39,49,1,2.04,37039
38,1,628,68,10.83,38001
38,2,614,48,7.82,38002
38,3,528,39,7.39,38003
38,4,303,24,7.92,38004
38,5,887,110,12.4,38005
38,6,685,54,7.88,38006
38,7,571,65,11.38,38007
38,8,408,51,12.5,38008
38,9,523,68,13.0,38009
38,10,631,81,12.84,38010
38,11,441,50,11.34,38011
38,12,554,79,14.26,38012
38,13,534,48,8.99,38013
38,14,476,54,11.34,38014
38,15,408,34,8.33,38015
38,16,646,63,9.75,38016
38,17,455,50,10.99,38017
38,18,485,71,14.64,38018
38,19,589,88,14.94,38019
38,20,633,103,16.27,38020
38,21,663,51,7.69,38021
38,22,572,72,12.59,38022
38,23,461,43,9.33,38023
38,24,559,34,6.08,38024
38,25,605,37,6.12,38025
38,26,459,27,5.88,38026
38,27,386,30,7.77,38027
38,28,450,36,8.0,38028
38,29,544,57,10.48,38029
38,30,563,46,8.17,38030
38,31,792,52,6.57,38031
38,32,624,79,12.66,38032
38,33,530,56,10.57,38033
38,34,493,28,5.68,38034
38,35,643,86,13.37,38035
38,36,557,54,9.69,38036
38,37,717,42,5.86,38037
38,38,675,76,11.26,38038
38,39,647,50,7.73,38039
38,40,449,44,9.8,38040
38,41,653,99,15.16,38041
38,42,559,76,13.6,38042
38,43,525,60,11.43,38043
38,44,538,75,13.94,38044
38,45,693,63,9.09,38045
38,46,506,52,10.28,38046
38,47,558,58,10.39,38047
38,48,465,60,12.9,38048
38,49,602,62,10.3,38049
38,50,564,77,13.65,38050
38,51,488,48,9.84,38051
38,52,613,65,10.6,38052
38,53,186,5,2.69,38053
39,1,444,91,20.5,39001
39,2,745,175,23.49,39002
39,3,466,87,18.67,39003
39,4,358,70,19.55,39004
39,5,418,47,11.24,39005
39,6,606,59,9.74,39006
39,7,399,57,14.29,39007
39,8,691,78,11.29,39008
39,9,714,74,10.36,39009
39,10,468,50,10.68,39010
39,11,685,70,10.22,39011
39,12,800,35,4.38,39012
39,13,349,29,8.31,39013
39,14,706,78,11.05,39014
39,15,471,59,12.53,39015
39,16,639,68,10.64,39016
39,17,629,46,7.31,39017
39,18,666,59,8.86,39018
39,19,440,64,14.55,39019
39,20,431,83,19.26,39020
39,21,419,48,11.46,39021
39,22,808,59,7.3,39022
39,23,274,41,14.96,39023
39,24,767,38,4.95,39024
39,25,836,80,9.57,39025
39,26,553,90,16.27,39026
39,27,543,80,14.73,39027
39,28,681,78,11.45,39028
39,29,621,82,13.2,39029
39,30,507,19,3.75,39030
39,31,509,45,8.84,39031
39,32,510,44,8.63,39032
39,33,787,64,8.13,39033
39,34,803,80,9.96,39034
39,35,748,69,9.22,39035
39,36,523,81,15.49,39036
39,37,618,108,17.48,39037
39,38,490,103,21.02,39038
39,39,249,38,15.26,39039
39,40,422,40,9.48,39040
39,41,262,30,11.45,39041
39,42,424,70,16.51,39042
39,43,876,69,7.88,39043
39,44,1030,46,4.47,39044
39,45,512,60,11.72,39045
39,46,607,46,7.58,39046
39,47,397,36,9.07,39047
40,1,557,44,7.9,40001
40,2,460,31,6.74,40002
40,5,659,43,6.53,40005
40,6,584,63,10.79,40006
