ward,precinct,total,precinct_id
40,28,361,40028
40,37,16,40037
48,1,288,48001
48,2,149,48002
48,3,403,48003
48,5,173,48005
48,6,390,48006
48,7,333,48007
48,8,147,48008
48,9,194,48009
48,10,477,48010
48,11,282,48011
48,12,396,48012
48,13,372,48013
48,14,86,48014
48,15,207,48015
48,16,290,48016
48,18,256,48018
48,19,237,48019
48,20,147,48020
48,21,0,48021
48,22,271,48022
48,25,330,48025
48,26,153,48026
48,27,425,48027
48,28,317,48028
48,29,163,48029
48,30,318,48030
48,31,435,48031
48,32,352,48032
48,33,189,48033
48,34,283,48034
48,36,194,48036
48,37,335,48037
48,38,253,48038
48,39,245,48039
48,40,318,48040
48,41,416,48041
48,42,418,48042
48,43,349,48043
48,44,422,48044
48,45,299,48045
48,46,218,48046
49,1,233,49001
49,2,236,49002
49,3,369,49003
49,4,440,49004
49,5,334,49005
49,6,315,49006
49,7,358,49007
49,8,250,49008
49,9,351,49009
49,10,333,49010
49,11,412,49011
49,12,473,49012
49,13,390,49013
49,14,284,49014
49,15,258,49015
49,16,342,49016
49,17,227,49017
49,18,449,49018
49,19,295,49019
49,20,527,49020
49,21,205,49021
49,22,353,49022
49,23,454,49023
49,24,270,49024
49,25,488,49025
49,26,386,49026
49,27,397,49027
49,28,441,49028
49,29,436,49029
49,30,363,49030
49,31,265,49031
49,32,369,49032
49,33,321,49033
50,8,210,50008
50,28,12,50028
