ward,precinct,registered,ballots,turnout,precinct_id
1,1,838,0,0.0,01001
1,2,786,0,0.0,01002
1,3,899,0,0.0,01003
1,4,847,0,0.0,01004
1,5,856,0,0.0,01005
1,6,804,0,0.0,01006
1,7,504,0,0.0,01007
1,8,778,0,0.0,01008
1,9,591,0,0.0,01009
1,10,928,0,0.0,01010
1,11,843,0,0.0,01011
1,12,954,0,0.0,01012
1,13,401,0,0.0,01013
1,14,789,0,0.0,01014
1,15,757,0,0.0,01015
1,16,604,0,0.0,01016
1,17,718,0,0.0,01017
1,18,862,0,0.0,01018
1,19,962,0,0.0,01019
1,20,721,0,0.0,01020
1,21,882,0,0.0,01021
1,22,563,0,0.0,01022
1,23,1054,0,0.0,01023
1,24,875,0,0.0,01024
1,25,817,0,0.0,01025
1,26,690,0,0.0,01026
1,27,862,0,0.0,01027
1,28,331,0,0.0,01028
1,29,766,0,0.0,01029
1,30,899,0,0.0,01030
1,31,833,0,0.0,01031
1,32,754,0,0.0,01032
1,33,912,0,0.0,01033
1,34,657,0,0.0,01034
1,35,899,0,0.0,01035
1,36,785,0,0.0,01036
1,37,802,0,0.0,01037
1,38,776,0,0.0,01038
1,39,745,0,0.0,01039
1,40,819,0,0.0,01040
1,41,469,0,0.0,01041
1,42,251,0,0.0,01042
1,43,536,0,0.0,01043
1,44,638,0,0.0,01044
2,1,891,0,0.0,02001
2,2,607,0,0.0,02002
2,3,862,0,0.0,02003
2,4,763,0,0.0,02004
2,5,931,0,0.0,02005
2,6,853,0,0.0,02006
2,7,1101,0,0.0,02007
2,8,955,0,0.0,02008
2,9,747,0,0.0,02009
2,10,688,0,0.0,02010
2,11,720,0,0.0,02011
2,12,761,0,0.0,02012
2,13,684,0,0.0,02013
2,14,833,0,0.0,02014
2,15,806,0,0.0,02015
2,16,781,0,0.0,02016
2,17,917,0,0.0,02017
2,18,661,0,0.0,02018
2,19,580,0,0.0,02019
2,20,971,0,0.0,02020
2,21,814,0,0.0,02021
2,22,803,0,0.0,02022
2,23,562,0,0.0,02023
2,24,724,0,0.0,02024
2,25,844,0,0.0,02025
2,26,755,0,0.0,02026
2,27,694,0,0.0,02027
2,28,867,0,0.0,02028
2,29,842,0,0.0,02029
2,30,694,0,0.0,02030
2,31,986,0,0.0,02031
2,32,665,0,0.0,02032
2,33,1040,0,0.0,02033
2,34,596,0,0.0,02034
2,35,1014,0,0.0,02035
2,36,589,0,0.0,02036
2,37,655,0,0.0,02037
2,38,715,0,0.0,02038
2,39,618,0,0.0,02039
2,40,844,0,0.0,02040
2,41,890,0,0.0,02041
2,42,789,0,0.0,02042
2,43,910,0,0.0,02043
2,44,452,0,0.0,02044
2,45,842,0,0.0,02045
2,46,487,0,0.0,02046
3,1,1122,0,0.0,03001
3,2,807,0,0.0,03002
3,3,824,0,0.0,03003
3,4,868,0,0.0,03004
3,5,721,0,0.0,03005
3,6,888,0,0.0,03006
3,7,625,0,0.0,03007
3,8,864,0,0.0,03008
3,9,805,0,0.0,03009
3,10,671,0,0.0,03010
3,11,841,0,0.0,03011
3,12,759,0,0.0,03012
3,13,827,0,0.0,03013
3,14,789,0,0.0,03014
3,15,838,0,0.0,03015
3,16,897,0,0.0,03016
3,17,930,0,0.0,03017
3,18,1298,0,0.0,03018
3,19,839,0,0.0,03019
3,20,914,0,0.0,03020
3,21,838,0,0.0,03021
3,22,1000,0,0.0,03022
3,23,802,0,0.0,03023
3,24,822,0,0.0,03024
3,25,1150,0,0.0,03025
3,26,838,0,0.0,03026
3,27,902,0,0.0,03027
3,28,667,0,0.0,03028
3,29,1022,0,0.0,03029
3,30,814,0,0.0,03030
3,31,941,0,0.0,03031
3,32,891,0,0.0,03032
3,33,946,0,0.0,03033
3,34,953,0,0.0,03034
3,35,605,0,0.0,03035
3,36,672,0,0.0,03036
3,37,847,0,0.0,03037
3,38,674,0,0.0,03038
3,39,920,0,0.0,03039
3,40,888,0,0.0,03040
3,41,829,0,0.0,03041
4,1,878,0,0.0,04001
4,2,862,0,0.0,04002
4,3,843,0,0.0,04003
4,4,1071,0,0.0,04004
4,5,769,0,0.0,04005
4,6,936,0,0.0,04006
4,7,914,0,0.0,04007
4,8,869,0,0.0,04008
4,9,827,0,0.0,04009
4,10,898,0,0.0,04010
4,11,950,0,0.0,04011
4,12,949,0,0.0,04012
4,13,697,0,0.0,04013
4,14,799,0,0.0,04014
4,15,997,0,0.0,04015
4,16,913,0,0.0,04016
4,17,837,0,0.0,04017
4,18,815,0,0.0,04018
4,19,928,0,0.0,04019
4,20,701,0,0.0,04020
4,21,984,0,0.0,04021
4,22,793,0,0.0,04022
4,23,998,0,0.0,04023
4,24,815,0,0.0,04024
4,25,790,0,0.0,04025
4,26,853,0,0.0,04026
4,27,871,0,0.0,04027
4,28,723,0,0.0,04028
4,29,836,0,0.0,04029
4,30,1162,0,0.0,04030
4,31,681,0,0.0,04031
4,32,910,0,0.0,04032
4,33,899,0,0.0,04033
4,34,747,0,0.0,04034
4,35,996,0,0.0,04035
4,36,887,0,0.0,04036
4,37,988,0,0.0,04037
4,38,791,0,0.0,04038
5,1,852,0,0.0,05001
5,2,810,0,0.0,05002
5,3,692,0,0.0,05003
5,4,846,0,0.0,05004
5,5,825,0,0.0,05005
5,6,775,0,0.0,05006
5,7,676,0,0.0,05007
5,8,703,0,0.0,05008
5,9,821,0,0.0,05009
5,10,791,0,0.0,05010
5,11,723,0,0.0,05011
5,12,808,0,0.0,05012
5,13,754,0,0.0,05013
5,14,613,0,0.0,05014
5,15,717,0,0.0,05015
5,16,875,0,0.0,05016
5,17,823,0,0.0,05017
