ward,precinct,total,Rosemary Mulligan,Rosemary Mulligan Percent,precinct_id
41,13,13,13,100.0,41013
41,25,7,7,100.0,41025
41,26,23,23,100.0,41026
41,28,23,23,100.0,41028
41,29,11,11,100.0,41029
41,32,32,32,100.0,41032
41,38,24,24,100.0,41038
41,48,26,26,100.0,41048
41,55,5,5,100.0,41055
