ward,precinct,total,precinct_id
1,6,0,01006
1,8,0,01008
1,12,0,01012
1,14,0,01014
1,21,0,01021
1,31,0,01031
1,32,0,01032
1,35,0,01035
2,2,0,02002
2,3,0,02003
2,4,0,02004
2,5,0,02005
2,6,0,02006
2,9,0,02009
2,10,0,02010
2,12,0,02012
2,13,0,02013
2,15,0,02015
2,16,0,02016
2,17,0,02017
2,19,0,02019
2,23,0,02023
2,24,0,02024
2,25,0,02025
2,27,0,02027
2,28,0,02028
2,29,0,02029
2,30,0,02030
2,32,0,02032
2,33,0,02033
2,34,0,02034
2,36,0,02036
2,38,0,02038
2,39,0,02039
2,41,0,02041
2,42,0,02042
2,45,0,02045
2,47,0,02047
2,48,0,02048
2,49,0,02049
2,50,0,02050
2,51,0,02051
2,52,0,02052
2,53,0,02053
2,56,0,02056
2,57,0,02057
11,50,0,11050
12,7,0,12007
22,7,0,22007
22,19,0,22019
22,21,0,22021
24,1,0,24001
24,2,0,24002
24,3,0,24003
24,4,0,24004
24,5,0,24005
24,6,0,24006
24,8,0,24008
24,9,0,24009
24,10,0,24010
24,11,0,24011
24,12,0,24012
24,13,0,24013
24,14,0,24014
24,15,0,24015
24,17,0,24017
24,18,0,24018
24,19,0,24019
24,20,0,24020
24,21,0,24021
24,22,0,24022
24,23,0,24023
24,24,0,24024
24,25,0,24025
24,26,0,24026
24,27,0,24027
24,28,0,24028
24,29,0,24029
24,30,0,24030
24,31,0,24031
24,32,0,24032
24,33,0,24033
24,34,0,24034
24,35,0,24035
24,36,0,24036
24,37,0,24037
24,38,0,24038
24,39,0,24039
24,40,0,24040
24,42,0,24042
24,43,0,24043
24,44,0,24044
24,45,0,24045
24,47,0,24047
24,48,0,24048
24,49,0,24049
24,50,0,24050
24,51,0,24051
24,52,0,24052
24,53,0,24053
24,54,0,24054
24,55,0,24055
24,56,0,24056
24,58,0,24058
24,59,0,24059
25,3,0,25003
25,4,0,25004
25,6,0,25006
25,9,0,25009
25,10,0,25010
25,12,0,25012
25,18,0,25018
25,21,0,25021
25,25,0,25025
25,26,0,25026
25,27,0,25027
25,28,0,25028
25,29,0,25029
25,31,0,25031
26,7,0,26007
26,17,0,26017
26,28,0,26028
26,32,0,26032
26,33,0,26033
26,46,0,26046
27,1,0,27001
27,2,0,27002
27,3,0,27003
27,7,0,27007
27,8,0,27008
27,10,0,27010
27,11,0,27011
27,15,0,27015
27,17,0,27017
27,18,0,27018
27,19,0,27019
27,22,0,27022
27,23,0,27023
27,24,0,27024
27,25,0,27025
27,26,0,27026
27,27,0,27027
27,29,0,27029
27,30,0,27030
27,31,0,27031
27,33,0,27033
27,34,0,27034
27,36,0,27036
27,40,0,27040
27,41,0,27041
27,44,0,27044
27,45,0,27045
27,46,0,27046
27,47,0,27047
27,48,0,27048
27,49,0,27049
27,50,0,27050
27,53,0,27053
27,54,0,27054
27,55,0,27055
27,56,0,27056
27,57,0,27057
27,58,0,27058
27,60,0,27060
27,61,0,27061
27,62,0,27062
27,63,0,27063
27,64,0,27064
28,2,0,28002
28,3,0,28003
28,5,0,28005
28,6,0,28006
28,7,0,28007
28,9,0,28009
28,10,0,28010
28,11,0,28011
28,13,0,28013
28,15,0,28015
28,16,0,28016
28,18,0,28018
28,20,0,28020
28,22,0,28022
28,23,0,28023
28,24,0,28024
28,25,0,28025
28,26,0,28026
28,28,0,28028
28,30,0,28030
28,31,0,28031
28,32,0,28032
28,33,0,28033
28,34,0,28034
28,35,0,28035
28,36,0,28036
28,37,0,28037
28,39,0,28039
28,41,0,28041
28,43,0,28043
28,44,0,28044
28,46,0,28046
28,50,0,28050
28,52,0,28052
28,53,0,28053
28,54,0,28054
28,59,0,28059
28,69,0,28069
28,73,0,28073
32,2,0,32002
32,4,0,32004
32,5,0,32005
32,6,0,32006
32,26,0,32026
32,29,0,32029
32,31,0,32031
32,33,0,32033
32,34,0,32034
32,35,0,32035
32,36,0,32036
32,37,0,32037
32,46,0,32046
32,50,0,32050
32,51,0,32051
32,52,0,32052
37,3,0,37003
37,4,0,37004
37,8,0,37008
37,12,0,37012
37,13,0,37013
37,17,0,37017
37,19,0,37019
37,51,0,37051
37,56,0,37056
42,9,0,42009
42,12,0,42012
42,14,0,42014
42,18,0,42018
42,21,0,42021
42,67,0,42067
42,68,0,42068
42,69,0,42069
43,1,0,43001
43,3,0,43003
43,5,0,43005
43,9,0,43009
43,10,0,43010
43,11,0,43011
43,13,0,43013
43,15,0,43015
43,28,0,43028
43,40,0,43040
43,47,0,43047
