ward,precinct,total,precinct_id
6,4,0,06004
6,5,0,06005
6,6,0,06006
6,7,0,06007
6,11,0,06011
6,12,0,06012
6,15,0,06015
6,18,0,06018
6,20,0,06020
6,30,0,06030
6,32,0,06032
6,33,0,06033
6,36,0,06036
6,40,0,06040
6,48,0,06048
6,61,0,06061
6,65,0,06065
6,66,0,06066
13,19,0,13019
13,26,0,13026
13,30,0,13030
13,47,0,13047
15,1,0,15001
15,6,0,15006
15,7,0,15007
15,8,0,15008
15,9,0,15009
15,11,0,15011
15,12,0,15012
15,13,0,15013
15,14,0,15014
15,15,0,15015
15,21,0,15021
15,25,0,15025
15,27,0,15027
15,28,0,15028
15,30,0,15030
15,32,0,15032
15,34,0,15034
15,41,0,15041
15,42,0,15042
15,44,0,15044
15,45,0,15045
15,46,0,15046
15,47,0,15047
15,49,0,15049
15,51,0,15051
16,35,0,16035
16,41,0,16041
17,1,0,17001
17,6,0,17006
17,8,0,17008
17,11,0,17011
17,13,0,17013
17,14,0,17014
17,16,0,17016
17,17,0,17017
17,19,0,17019
17,34,0,17034
17,36,0,17036
17,39,0,17039
17,40,0,17040
17,41,0,17041
17,42,0,17042
17,43,0,17043
17,45,0,17045
17,46,0,17046
17,49,0,17049
17,56,0,17056
17,58,0,17058
17,59,0,17059
17,60,0,17060
17,62,0,17062
17,63,0,17063
17,64,0,17064
18,1,0,18001
18,2,0,18002
18,5,0,18005
18,11,0,18011
18,15,0,18015
18,17,0,18017
18,21,0,18021
18,23,0,18023
18,27,0,18027
18,29,0,18029
18,31,0,18031
18,33,0,18033
18,39,0,18039
18,42,0,18042
18,43,0,18043
18,44,0,18044
18,47,0,18047
18,49,0,18049
18,50,0,18050
18,56,0,18056
18,57,0,18057
18,58,0,18058
18,59,0,18059
18,64,0,18064
20,10,0,20010
20,18,0,20018
20,25,0,20025
20,28,0,20028
20,30,0,20030
20,35,0,20035
20,49,0,20049
