ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,149,118,79.19,31,20.81,01001
1,2,183,153,83.61,30,16.39,01002
1,3,123,103,83.74,20,16.26,01003
1,4,144,121,84.03,23,15.97,01004
1,5,141,120,85.11,21,14.89,01005
1,6,134,107,79.85,27,20.15,01006
1,7,179,152,84.92,27,15.08,01007
1,8,123,105,85.37,18,14.63,01008
1,9,148,111,75.0,37,25.0,01009
1,10,130,99,76.15,31,23.85,01010
1,11,169,133,78.7,36,21.3,01011
1,12,133,109,81.95,24,18.05,01012
1,13,132,103,78.03,29,21.97,01013
1,14,175,149,85.14,26,14.86,01014
1,15,81,66,81.48,15,18.52,01015
1,16,54,42,77.78,12,22.22,01016
1,17,149,125,83.89,24,16.11,01017
1,18,116,88,75.86,28,24.14,01018
1,19,188,152,80.85,36,19.15,01019
1,20,99,79,79.8,20,20.2,01020
1,21,209,170,81.34,39,18.66,01021
1,22,132,105,79.55,27,20.45,01022
1,23,149,124,83.22,25,16.78,01023
1,24,187,141,75.4,46,24.6,01024
1,25,115,89,77.39,26,22.61,01025
1,26,147,109,74.15,38,25.85,01026
1,27,127,90,70.87,37,29.13,01027
1,28,142,108,76.06,34,23.94,01028
1,29,100,81,81.0,19,19.0,01029
1,30,178,149,83.71,29,16.29,01030
1,31,117,96,82.05,21,17.95,01031
1,32,89,73,82.02,16,17.98,01032
1,33,153,123,80.39,30,19.61,01033
1,34,77,64,83.12,13,16.88,01034
1,35,90,70,77.78,20,22.22,01035
1,36,210,161,76.67,49,23.33,01036
1,37,155,117,75.48,38,24.52,01037
1,38,71,54,76.06,17,23.94,01038
1,39,186,140,75.27,46,24.73,01039
2,1,218,172,78.9,46,21.1,02001
2,2,7,4,57.14,3,42.86,02002
2,3,110,89,80.91,21,19.09,02003
2,4,83,70,84.34,13,15.66,02004
2,5,82,67,81.71,15,18.29,02005
2,6,109,92,84.4,17,15.6,02006
2,7,185,153,82.7,32,17.3,02007
2,8,204,172,84.31,32,15.69,02008
2,9,113,94,83.19,19,16.81,02009
2,10,73,55,75.34,18,24.66,02010
2,11,95,82,86.32,13,13.68,02011
2,12,147,120,81.63,27,18.37,02012
2,13,117,100,85.47,17,14.53,02013
2,14,277,240,86.64,37,13.36,02014
2,15,49,38,77.55,11,22.45,02015
2,16,126,101,80.16,25,19.84,02016
2,17,120,94,78.33,26,21.67,02017
2,18,311,246,79.1,65,20.9,02018
2,19,74,60,81.08,14,18.92,02019
2,20,133,109,81.95,24,18.05,02020
2,21,150,131,87.33,19,12.67,02021
2,22,281,240,85.41,41,14.59,02022
2,23,85,62,72.94,23,27.06,02023
2,24,71,52,73.24,19,26.76,02024
2,25,108,79,73.15,29,26.85,02025
2,26,151,128,84.77,23,15.23,02026
2,27,74,65,87.84,9,12.16,02027
2,28,88,78,88.64,10,11.36,02028
2,29,57,50,87.72,7,12.28,02029
2,30,84,66,78.57,18,21.43,02030
2,31,180,146,81.11,34,18.89,02031
2,32,64,49,76.56,15,23.44,02032
2,33,112,89,79.46,23,20.54,02033
2,34,96,77,80.21,19,19.79,02034
2,35,62,49,79.03,13,20.97,02035
2,36,56,46,82.14,10,17.86,02036
2,37,174,152,87.36,22,12.64,02037
2,38,132,108,81.82,24,18.18,02038
2,39,121,96,79.34,25,20.66,02039
2,40,175,154,88.0,21,12.0,02040
2,41,96,66,68.75,30,31.25,02041
2,42,50,47,94.0,3,6.0,02042
2,43,243,194,79.84,49,20.16,02043
2,44,77,62,80.52,15,19.48,02044
2,45,110,86,78.18,24,21.82,02045
2,46,215,174,80.93,41,19.07,02046
2,47,117,99,84.62,18,15.38,02047
2,48,106,83,78.3,23,21.7,02048
2,49,144,118,81.94,26,18.06,02049
2,50,110,88,80.0,22,20.0,02050
2,51,111,91,81.98,20,18.02,02051
2,52,148,122,82.43,26,17.57,02052
2,53,66,50,75.76,16,24.24,02053
2,54,227,193,85.02,34,14.98,02054
2,55,47,39,82.98,8,17.02,02055
2,56,138,119,86.23,19,13.77,02056
2,57,66,51,77.27,15,22.73,02057
2,58,76,65,85.53,11,14.47,02058
2,59,191,165,86.39,26,13.61,02059
3,1,107,81,75.7,26,24.3,03001
3,2,241,210,87.14,31,12.86,03002
3,3,142,115,80.99,27,19.01,03003
3,4,70,56,80.0,14,20.0,03004
3,5,69,55,79.71,14,20.29,03005
3,6,115,81,70.43,34,29.57,03006
3,7,105,82,78.1,23,21.9,03007
3,8,39,25,64.1,14,35.9,03008
3,9,60,50,83.33,10,16.67,03009
3,10,75,62,82.67,13,17.33,03010
3,11,77,57,74.03,20,25.97,03011
3,12,159,131,82.39,28,17.61,03012
3,13,107,77,71.96,30,28.04,03013
3,14,52,39,75.0,13,25.0,03014
3,15,132,105,79.55,27,20.45,03015
3,16,253,218,86.17,35,13.83,03016
3,17,74,60,81.08,14,18.92,03017
3,18,89,77,86.52,12,13.48,03018
3,19,45,36,80.0,9,20.0,03019
3,20,39,26,66.67,13,33.33,03020
3,21,89,78,87.64,11,12.36,03021
3,22,88,72,81.82,16,18.18,03022
3,23,33,26,78.79,7,21.21,03023
3,24,108,90,83.33,18,16.67,03024
3,25,31,23,74.19,8,25.81,03025
3,26,95,82,86.32,13,13.68,03026
3,27,9,7,77.78,2,22.22,03027
3,28,86,67,77.91,19,22.09,03028
3,29,126,97,76.98,29,23.02,03029
3,30,100,83,83.0,17,17.0,03030
3,31,191,162,84.82,29,15.18,03031
3,32,106,89,83.96,17,16.04,03032
3,33,165,126,76.36,39,23.64,03033
3,34,111,92,82.88,19,17.12,03034
3,35,111,93,83.78,18,16.22,03035
3,36,86,69,80.23,17,19.77,03036
3,37,85,69,81.18,16,18.82,03037
3,38,26,24,92.31,2,7.69,03038
3,39,147,144,97.96,3,2.04,03039
3,40,126,102,80.95,24,19.05,03040
3,41,130,108,83.08,22,16.92,03041
3,42,107,89,83.18,18,16.82,03042
3,43,72,70,97.22,2,2.78,03043
3,44,66,54,81.82,12,18.18,03044
3,45,80,61,76.25,19,23.75,03045
