ward,precinct,registered,ballots,turnout,precinct_id
5,1,800,67,8.38,05001
5,6,652,120,18.4,05006
5,10,332,49,14.76,05010
5,11,417,103,24.7,05011
5,14,652,156,23.93,05014
5,18,245,56,22.86,05018
5,23,930,210,22.58,05023
5,25,523,118,22.56,05025
5,26,764,115,15.05,05026
5,28,812,166,20.44,05028
5,29,903,143,15.84,05029
5,31,780,83,10.64,05031
5,32,751,227,30.23,05032
5,35,129,29,22.48,05035
5,36,678,103,15.19,05036
5,37,1082,260,24.03,05037
5,38,847,117,13.81,05038
5,40,757,132,17.44,05040
5,41,1000,176,17.6,05041
7,1,380,59,15.53,07001
7,2,833,75,9.0,07002
7,3,670,132,19.7,07003
7,4,709,150,21.16,07004
7,5,822,144,17.52,07005
7,6,828,152,18.36,07006
7,7,850,86,10.12,07007
7,8,753,155,20.58,07008
7,9,1085,246,22.67,07009
7,10,725,121,16.69,07010
7,11,802,83,10.35,07011
7,12,880,97,11.02,07012
7,13,561,133,23.71,07013
7,14,749,109,14.55,07014
7,15,739,143,19.35,07015
7,16,847,76,8.97,07016
7,17,759,100,13.18,07017
7,18,756,118,15.61,07018
7,19,741,126,17.0,07019
7,20,780,74,9.49,07020
7,21,795,93,11.7,07021
7,22,749,73,9.75,07022
7,23,689,158,22.93,07023
7,24,786,136,17.3,07024
7,25,769,69,8.97,07025
7,26,568,103,18.13,07026
7,27,689,106,15.38,07027
7,28,680,74,10.88,07028
7,29,687,106,15.43,07029
7,30,744,71,9.54,07030
7,31,861,131,15.21,07031
7,32,783,238,30.4,07032
7,33,764,236,30.89,07033
7,34,798,189,23.68,07034
7,35,799,105,13.14,07035
7,36,800,152,19.0,07036
7,37,774,156,20.16,07037
7,38,700,87,12.43,07038
7,39,719,121,16.83,07039
7,40,692,136,19.65,07040
7,41,750,90,12.0,07041
7,42,695,84,12.09,07042
7,43,725,121,16.69,07043
7,44,740,89,12.03,07044
7,45,839,98,11.68,07045
8,4,434,110,25.35,08004
8,5,35,10,28.57,08005
8,7,792,191,24.12,08007
8,9,472,91,19.28,08009
8,17,546,124,22.71,08017
8,27,557,105,18.85,08027
8,28,777,140,18.02,08028
8,32,580,101,17.41,08032
8,36,759,124,16.34,08036
8,39,675,124,18.37,08039
8,42,885,154,17.4,08042
8,46,610,86,14.1,08046
8,49,36,16,44.44,08049
8,50,287,56,19.51,08050
8,53,446,94,21.08,08053
9,1,784,129,16.45,09001
9,2,719,98,13.63,09002
9,3,859,64,7.45,09003
9,4,645,93,14.42,09004
9,5,743,130,17.5,09005
9,6,705,112,15.89,09006
9,7,736,75,10.19,09007
9,8,931,76,8.16,09008
9,9,777,174,22.39,09009
9,10,708,103,14.55,09010
9,11,705,81,11.49,09011
9,13,735,178,24.22,09013
9,14,791,193,24.4,09014
9,15,1042,40,3.84,09015
9,16,708,117,16.53,09016
9,17,793,87,10.97,09017
9,18,690,85,12.32,09018
9,19,701,100,14.27,09019
9,20,741,131,17.68,09020
9,21,725,107,14.76,09021
9,22,670,148,22.09,09022
9,26,920,57,6.2,09026
9,27,737,110,14.93,09027
9,28,694,40,5.76,09028
9,29,804,119,14.8,09029
9,30,685,101,14.74,09030
9,31,758,102,13.46,09031
9,32,755,112,14.83,09032
9,33,771,100,12.97,09033
9,34,786,88,11.2,09034
9,35,684,163,23.83,09035
9,37,797,188,23.59,09037
9,38,741,105,14.17,09038
9,39,724,118,16.3,09039
9,40,818,155,18.95,09040
9,41,662,111,16.77,09041
9,43,796,80,10.05,09043
9,44,631,124,19.65,09044
9,45,750,100,13.33,09045
9,46,821,133,16.2,09046
10,1,656,85,12.96,10001
10,2,689,117,16.98,10002
10,3,681,95,13.95,10003
10,4,864,53,6.13,10004
10,5,690,82,11.88,10005
10,6,616,78,12.66,10006
10,7,695,53,7.63,10007
10,8,723,25,3.46,10008
10,9,686,109,15.89,10009
10,10,681,70,10.28,10010
10,11,881,75,8.51,10011
10,12,435,39,8.97,10012
10,13,822,85,10.34,10013
10,14,880,83,9.43,10014
10,15,1304,219,16.79,10015
10,16,665,60,9.02,10016
10,17,862,125,14.5,10017
10,18,641,31,4.84,10018
10,19,717,84,11.72,10019
10,20,729,105,14.4,10020
10,21,808,66,8.17,10021
10,22,555,28,5.05,10022
10,23,746,58,7.77,10023
10,24,659,114,17.3,10024
10,25,264,29,10.98,10025
10,26,756,45,5.95,10026
10,27,1018,60,5.89,10027
10,28,818,61,7.46,10028
10,29,704,46,6.53,10029
10,30,771,58,7.52,10030
10,31,744,33,4.44,10031
10,32,725,63,8.69,10032
10,33,569,52,9.14,10033
10,34,696,51,7.33,10034
10,35,744,126,16.94,10035
10,36,219,31,14.16,10036
34,2,118,29,24.58,34002
34,4,794,77,9.7,34004
34,18,856,76,8.88,34018
34,22,528,95,17.99,34022
34,23,722,91,12.6,34023
34,24,789,100,12.67,34024
34,27,790,112,14.18,34027
34,28,808,83,10.27,34028
34,30,403,130,32.26,34030
34,36,651,132,20.28,34036
34,37,681,57,8.37,34037
34,38,711,81,11.39,34038
34,39,804,74,9.2,34039
34,41,597,62,10.39,34041
34,53,726,57,7.85,34053
