ward,precinct,total,Jamie Boyd (Bush),Jamie Boyd (Bush) Percent,Michael Bossert (Bush),Michael Bossert (Bush) Percent,Jeff Keast (Bush),Jeff Keast (Bush) Percent,Pleas Honeywood (Christie),Pleas Honeywood (Christie) Percent,Jeffrey Schimke (Christie),Jeffrey Schimke (Christie) Percent,Karen W. Sommerfield (Christie),Karen W. Sommerfield (Christie) Percent,Michael P. Hildebrand (Cruz),Michael P. Hildebrand (Cruz) Percent,Lance L. Davis (Cruz),Lance L. Davis (Cruz) Percent,Taneequa Tolbert (Trump),Taneequa Tolbert (Trump) Percent,Rita Gaus (Trump),Rita Gaus (Trump) Percent,James Devors (Trump),James Devors (Trump) Percent,Douglas Hoekstra (Fiorina),Douglas Hoekstra (Fiorina) Percent,Charon Bryson (Fiorina),Charon Bryson (Fiorina) Percent,Quintin Barton (Fiorina),Quintin Barton (Fiorina) Percent,Judy A. Diekelman (Kasich),Judy A. Diekelman (Kasich) Percent,Jayne L. Raef (Kasich),Jayne L. Raef (Kasich) Percent,Joseph W. Burgess (Kasich),Joseph W. Burgess (Kasich) Percent,George L. Pearson (Carson),George L. Pearson (Carson) Percent,Dezaree Oliver-Pearson (Carson),Dezaree Oliver-Pearson (Carson) Percent,Ceasar I. Leflore (Carson),Ceasar I. Leflore (Carson) Percent,Jay Farquhar (Rubio),Jay Farquhar (Rubio) Percent,Judy Ogalla (Rubio),Judy Ogalla (Rubio) Percent,Kurt Diekelman (Rubio),Kurt Diekelman (Rubio) Percent,Anthony Raczek (Paul),Anthony Raczek (Paul) Percent,Pedro Solis (Paul),Pedro Solis (Paul) Percent,precinct_id
8,49,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,08049
8,50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,08050
8,53,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,08053
9,1,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,33.33,2,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09001
9,2,7,0,0.0,0,0.0,0,0.0,1,14.29,0,0.0,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.29,1,14.29,0,0.0,0,0.0,1,14.29,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.29,0,0.0,0,0.0,09002
9,3,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09003
9,4,3,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,09004
9,5,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09005
9,6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09006
9,7,7,1,14.29,0,0.0,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,28.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.29,0,0.0,0,0.0,1,14.29,09007
9,8,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,1,16.67,1,16.67,0,0.0,0,0.0,09008
9,9,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,09009
9,10,4,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09010
9,11,6,1,16.67,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,0,0.0,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09011
9,13,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,1,33.33,0,0.0,0,0.0,09013
9,14,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.33,1,8.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,16.67,2,16.67,2,16.67,2,16.67,1,8.33,1,8.33,0,0.0,0,0.0,09014
9,15,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09015
9,16,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09016
9,17,6,1,16.67,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09017
9,18,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09018
9,19,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,1,25.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09019
9,20,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.11,1,11.11,1,11.11,1,11.11,1,11.11,1,11.11,0,0.0,1,11.11,0,0.0,0,0.0,1,11.11,09020
9,21,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,1,25.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09021
9,22,7,0,0.0,0,0.0,0,0.0,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,2,28.57,1,14.29,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.29,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,09022
9,26,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,09026
9,27,6,0,0.0,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09027
9,28,8,0,0.0,1,12.5,0,0.0,0,0.0,0,0.0,0,0.0,1,12.5,2,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,25.0,09028
9,29,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,33.33,2,33.33,2,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09029
9,30,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,15.38,2,15.38,2,15.38,1,7.69,1,7.69,0,0.0,0,0.0,0,0.0,0,0.0,1,7.69,1,7.69,1,7.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.69,0,0.0,09030
9,31,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,22.22,3,33.33,1,11.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,33.33,0,0.0,0,0.0,09031
9,32,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,12.5,1,6.25,2,12.5,2,12.5,1,6.25,0,0.0,0,0.0,0,0.0,1,6.25,1,6.25,1,6.25,1,6.25,1,6.25,1,6.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09032
9,33,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09033
9,34,9,2,22.22,1,11.11,1,11.11,0,0.0,0,0.0,0,0.0,1,11.11,1,11.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09034
9,35,12,1,8.33,1,8.33,1,8.33,1,8.33,0,0.0,0,0.0,1,8.33,2,16.67,0,0.0,0,0.0,0,0.0,0,0.0,1,8.33,0,0.0,1,8.33,1,8.33,1,8.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09035
9,37,114,2,1.75,2,1.75,3,2.63,0,0.0,0,0.0,0,0.0,7,6.14,6,5.26,15,13.16,15,13.16,14,12.28,1,0.88,0,0.0,0,0.0,7,6.14,6,5.26,6,5.26,1,0.88,1,0.88,2,1.75,4,3.51,7,6.14,5,4.39,0,0.0,2,1.75,09037
9,38,10,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0,1,10.0,0,0.0,1,10.0,1,10.0,1,10.0,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,20.0,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09038
9,39,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09039
9,40,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09040
9,41,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,09041
9,43,15,0,0.0,0,0.0,1,6.67,0,0.0,0,0.0,0,0.0,1,6.67,0,0.0,1,6.67,1,6.67,1,6.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.67,1,6.67,2,13.33,2,13.33,1,6.67,2,13.33,0,0.0,1,6.67,09043
9,44,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,0,0.0,0,0.0,1,16.67,1,16.67,2,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,0,0.0,09044
9,45,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,0,0.0,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,1,16.67,1,16.67,0,0.0,0,0.0,09045
9,46,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,14.29,2,9.52,0,0.0,0,0.0,1,4.76,0,0.0,0,0.0,2,9.52,3,14.29,2,9.52,2,9.52,0,0.0,0,0.0,0,0.0,1,4.76,1,4.76,2,9.52,0,0.0,0,0.0,09046
10,1,28,1,3.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,10.71,2,7.14,1,3.57,2,7.14,2,7.14,0,0.0,0,0.0,0,0.0,1,3.57,2,7.14,2,7.14,0,0.0,0,0.0,1,3.57,3,10.71,2,7.14,2,7.14,0,0.0,1,3.57,10001
10,2,222,1,0.45,2,0.9,1,0.45,0,0.0,4,1.8,3,1.35,12,5.41,8,3.6,44,19.82,53,23.87,51,22.97,1,0.45,0,0.0,1,0.45,7,3.15,4,1.8,4,1.8,1,0.45,0,0.0,1,0.45,3,1.35,5,2.25,3,1.35,1,0.45,1,0.45,10002
10,3,174,1,0.57,0,0.0,0,0.0,2,1.15,1,0.57,1,0.57,9,5.17,12,6.9,31,17.82,30,17.24,32,18.39,0,0.0,0,0.0,0,0.0,5,2.87,4,2.3,4,2.3,1,0.57,0,0.0,2,1.15,9,5.17,7,4.02,7,4.02,3,1.72,4,2.3,10003
10,4,38,1,2.63,1,2.63,1,2.63,0,0.0,0,0.0,0,0.0,5,13.16,3,7.89,3,7.89,3,7.89,3,7.89,0,0.0,0,0.0,1,2.63,1,2.63,1,2.63,1,2.63,0,0.0,0,0.0,1,2.63,2,5.26,2,5.26,3,7.89,1,2.63,2,5.26,10004
10,5,162,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.62,18,11.11,18,11.11,27,16.67,28,17.28,29,17.9,1,0.62,0,0.0,1,0.62,4,2.47,2,1.23,3,1.85,0,0.0,0,0.0,1,0.62,4,2.47,4,2.47,4,2.47,0,0.0,0,0.0,10005
10,6,72,3,4.17,2,2.78,2,2.78,2,2.78,2,2.78,1,1.39,1,1.39,1,1.39,13,18.06,16,22.22,14,19.44,1,1.39,0,0.0,0,0.0,4,5.56,1,1.39,3,4.17,0,0.0,0,0.0,0,0.0,1,1.39,0,0.0,1,1.39,0,0.0,1,1.39,10006
10,7,51,2,3.92,1,1.96,0,0.0,0,0.0,0,0.0,1,1.96,6,11.76,5,9.8,6,11.76,7,13.73,8,15.69,0,0.0,0,0.0,0,0.0,3,5.88,1,1.96,0,0.0,1,1.96,0,0.0,0,0.0,1,1.96,1,1.96,1,1.96,0,0.0,2,3.92,10007
10,8,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.5,1,12.5,0,0.0,1,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.5,0,0.0,1,12.5,0,0.0,0,0.0,0,0.0,1,12.5,0,0.0,1,12.5,0,0.0,0,0.0,10008
10,9,211,1,0.47,1,0.47,3,1.42,1,0.47,1,0.47,1,0.47,13,6.16,15,7.11,41,19.43,44,20.85,40,18.96,4,1.9,1,0.47,1,0.47,5,2.37,4,1.9,4,1.9,1,0.47,1,0.47,0,0.0,3,1.42,6,2.84,3,1.42,0,0.0,2,0.95,10009
10,10,140,1,0.71,1,0.71,0,0.0,1,0.71,0,0.0,0,0.0,11,7.86,10,7.14,23,16.43,24,17.14,25,17.86,0,0.0,0,0.0,0,0.0,5,3.57,4,2.86,3,2.14,1,0.71,1,0.71,1,0.71,4,2.86,6,4.29,4,2.86,0,0.0,2,1.43,10010
10,11,109,2,1.83,0,0.0,0,0.0,0,0.0,0,0.0,2,1.83,12,11.01,10,9.17,17,15.6,19,17.43,19,17.43,1,0.92,0,0.0,2,1.83,0,0.0,0,0.0,1,0.92,0,0.0,0,0.0,1,0.92,2,1.83,4,3.67,2,1.83,0,0.0,3,2.75,10011
10,12,75,0,0.0,1,1.33,1,1.33,0,0.0,0,0.0,1,1.33,7,9.33,5,6.67,10,13.33,11,14.67,13,17.33,2,2.67,0,0.0,0,0.0,3,4.0,3,4.0,3,4.0,0,0.0,0,0.0,2,2.67,1,1.33,5,6.67,0,0.0,0,0.0,1,1.33,10012
10,13,30,1,3.33,0,0.0,1,3.33,0,0.0,0,0.0,0,0.0,4,13.33,5,16.67,1,3.33,3,10.0,3,10.0,3,10.0,1,3.33,1,3.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10013
10,14,202,4,1.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,8.42,15,7.43,35,17.33,36,17.82,35,17.33,0,0.0,0,0.0,0,0.0,10,4.95,8,3.96,8,3.96,1,0.5,0,0.0,1,0.5,4,1.98,5,2.48,3,1.49,0,0.0,2,0.99,10014
10,15,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10015
10,16,98,1,1.02,0,0.0,0,0.0,0,0.0,0,0.0,1,1.02,5,5.1,6,6.12,21,21.43,22,22.45,19,19.39,0,0.0,0,0.0,0,0.0,5,5.1,3,3.06,3,3.06,1,1.02,1,1.02,1,1.02,0,0.0,3,3.06,0,0.0,0,0.0,0,0.0,10016
10,17,228,3,1.32,2,0.88,1,0.44,1,0.44,0,0.0,1,0.44,12,5.26,10,4.39,42,18.42,44,19.3,43,18.86,1,0.44,0,0.0,0,0.0,11,4.82,6,2.63,8,3.51,1,0.44,0,0.0,1,0.44,8,3.51,10,4.39,8,3.51,2,0.88,1,0.44,10017
10,18,31,0,0.0,1,3.23,1,3.23,0,0.0,0,0.0,0,0.0,5,16.13,3,9.68,1,3.23,2,6.45,2,6.45,1,3.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.23,0,0.0,0,0.0,5,16.13,2,6.45,4,12.9,0,0.0,1,3.23,10018
10,19,210,3,1.43,0,0.0,1,0.48,1,0.48,4,1.9,0,0.0,15,7.14,16,7.62,38,18.1,39,18.57,43,20.48,0,0.0,1,0.48,1,0.48,3,1.43,5,2.38,4,1.9,0,0.0,1,0.48,0,0.0,6,2.86,7,3.33,6,2.86,2,0.95,1,0.48,10019
10,20,142,1,0.7,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7,17,11.97,19,13.38,18,12.68,21,14.79,21,14.79,0,0.0,1,0.7,0,0.0,2,1.41,2,1.41,3,2.11,0,0.0,1,0.7,0,0.0,3,2.11,5,3.52,3,2.11,1,0.7,3,2.11,10020
10,21,120,2,1.67,1,0.83,4,3.33,0,0.0,1,0.83,0,0.0,11,9.17,13,10.83,12,10.0,15,12.5,13,10.83,0,0.0,0,0.0,0,0.0,2,1.67,3,2.5,5,4.17,0,0.0,0,0.0,1,0.83,8,6.67,7,5.83,8,6.67,0,0.0,1,0.83,10021
10,22,34,1,2.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,5.88,3,8.82,5,14.71,6,17.65,5,14.71,0,0.0,0,0.0,0,0.0,1,2.94,0,0.0,0,0.0,1,2.94,0,0.0,0,0.0,3,8.82,2,5.88,2,5.88,1,2.94,0,0.0,10022
10,23,54,1,1.85,1,1.85,1,1.85,0,0.0,1,1.85,0,0.0,2,3.7,6,11.11,5,9.26,6,11.11,5,9.26,1,1.85,1,1.85,1,1.85,3,5.56,3,5.56,2,3.7,0,0.0,0,0.0,0,0.0,4,7.41,3,5.56,1,1.85,1,1.85,1,1.85,10023
10,24,252,0,0.0,0,0.0,2,0.79,1,0.4,2,0.79,1,0.4,19,7.54,19,7.54,41,16.27,49,19.44,48,19.05,1,0.4,0,0.0,0,0.0,9,3.57,9,3.57,9,3.57,1,0.4,1,0.4,1,0.4,4,1.59,6,2.38,4,1.59,3,1.19,0,0.0,10024
10,25,12,1,8.33,1,8.33,1,8.33,0,0.0,0,0.0,0,0.0,1,8.33,1,8.33,2,16.67,2,16.67,2,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10025
10,26,42,1,2.38,0,0.0,1,2.38,1,2.38,0,0.0,0,0.0,5,11.9,6,14.29,6,14.29,5,11.9,7,16.67,0,0.0,2,4.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.38,1,2.38,1,2.38,0,0.0,1,2.38,10026
10,27,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,8.7,4,17.39,2,8.7,1,4.35,1,4.35,0,0.0,0,0.0,0,0.0,1,4.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,13.04,3,13.04,2,8.7,0,0.0,0,0.0,10027
10,28,112,0,0.0,0,0.0,1,0.89,0,0.0,0,0.0,0,0.0,10,8.93,11,9.82,16,14.29,18,16.07,17,15.18,2,1.79,2,1.79,1,0.89,1,0.89,1,0.89,1,0.89,1,0.89,1,0.89,1,0.89,4,3.57,6,5.36,6,5.36,1,0.89,1,0.89,10028
10,29,101,2,1.98,3,2.97,2,1.98,0,0.0,0,0.0,0,0.0,8,7.92,8,7.92,16,15.84,13,12.87,14,13.86,1,0.99,0,0.0,0,0.0,4,3.96,4,3.96,2,1.98,1,0.99,1,0.99,2,1.98,3,2.97,4,3.96,3,2.97,0,0.0,1,0.99,10029
10,30,72,3,4.17,1,1.39,2,2.78,0,0.0,0,0.0,1,1.39,4,5.56,6,8.33,6,8.33,6,8.33,6,8.33,1,1.39,1,1.39,1,1.39,3,4.17,1,1.39,1,1.39,3,4.17,1,1.39,1,1.39,3,4.17,7,9.72,4,5.56,0,0.0,3,4.17,10030
10,31,48,0,0.0,0,0.0,1,2.08,0,0.0,0,0.0,0,0.0,5,10.42,3,6.25,9,18.75,10,20.83,8,16.67,0,0.0,0,0.0,1,2.08,1,2.08,1,2.08,1,2.08,0,0.0,0,0.0,0,0.0,2,4.17,1,2.08,1,2.08,0,0.0,0,0.0,10031
10,32,134,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,8.21,14,10.45,19,14.18,19,14.18,17,12.69,1,0.75,1,0.75,1,0.75,7,5.22,6,4.48,5,3.73,0,0.0,0,0.0,0,0.0,6,4.48,7,5.22,5,3.73,0,0.0,2,1.49,10032
10,33,39,1,2.56,1,2.56,2,5.13,1,2.56,0,0.0,1,2.56,1,2.56,2,5.13,4,10.26,5,12.82,3,7.69,0,0.0,0,0.0,0,0.0,2,5.13,2,5.13,1,2.56,1,2.56,1,2.56,1,2.56,1,2.56,3,7.69,2,5.13,0,0.0,1,2.56,10033
10,34,32,1,3.13,2,6.25,1,3.13,0,0.0,0,0.0,1,3.13,2,6.25,4,12.5,2,6.25,5,15.63,2,6.25,0,0.0,1,3.13,0,0.0,1,3.13,1,3.13,1,3.13,0,0.0,0,0.0,0,0.0,1,3.13,2,6.25,1,3.13,0,0.0,1,3.13,10034
10,35,195,3,1.54,1,0.51,3,1.54,1,0.51,3,1.54,2,1.03,13,6.67,11,5.64,36,18.46,36,18.46,38,19.49,2,1.03,2,1.03,0,0.0,5,2.56,4,2.05,7,3.59,1,0.51,0,0.0,1,0.51,3,1.54,6,3.08,3,1.54,1,0.51,2,1.03,10035
10,36,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,20.0,2,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0,1,10.0,1,10.0,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,10036
34,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34002
34,4,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,33.33,2,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34004
34,18,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,20.0,0,0.0,1,10.0,2,20.0,2,20.0,34018
