ward,precinct,registered,ballots,turnout,precinct_id
1,1,979,262,26.76,01001
1,2,887,209,23.56,01002
1,3,946,280,29.6,01003
1,4,992,282,28.43,01004
1,5,925,257,27.78,01005
1,6,899,238,26.47,01006
1,7,616,200,32.47,01007
1,8,826,269,32.57,01008
1,9,699,254,36.34,01009
1,10,1116,261,23.39,01010
1,11,956,279,29.18,01011
1,12,1063,338,31.8,01012
1,13,430,125,29.07,01013
1,14,799,261,32.67,01014
1,15,824,228,27.67,01015
1,16,1006,302,30.02,01016
1,17,804,270,33.58,01017
1,18,930,270,29.03,01018
1,19,975,305,31.28,01019
1,20,702,198,28.21,01020
1,21,1146,294,25.65,01021
1,22,606,170,28.05,01022
1,23,1107,379,34.24,01023
1,24,978,216,22.09,01024
1,25,919,235,25.57,01025
1,26,765,175,22.88,01026
1,27,959,261,27.22,01027
1,28,344,95,27.62,01028
1,29,997,336,33.7,01029
1,30,1006,260,25.84,01030
1,31,903,263,29.13,01031
1,32,840,275,32.74,01032
1,33,1012,302,29.84,01033
1,34,694,220,31.7,01034
1,35,1108,342,30.87,01035
1,36,919,280,30.47,01036
1,37,895,273,30.5,01037
1,38,860,250,29.07,01038
1,39,817,216,26.44,01039
1,40,885,282,31.86,01040
1,41,520,184,35.38,01041
1,42,291,93,31.96,01042
1,43,589,183,31.07,01043
1,44,691,220,31.84,01044
2,1,1023,250,24.44,02001
2,2,624,253,40.54,02002
2,3,993,287,28.9,02003
2,4,809,210,25.96,02004
2,5,1023,296,28.93,02005
2,6,873,201,23.02,02006
2,7,1509,247,16.37,02007
2,8,1121,262,23.37,02008
2,9,786,225,28.63,02009
2,10,667,317,47.53,02010
2,11,870,357,41.03,02011
2,12,800,309,38.63,02012
2,13,690,320,46.38,02013
2,14,895,353,39.44,02014
2,15,902,281,31.15,02015
2,16,884,234,26.47,02016
2,17,992,383,38.61,02017
2,18,800,277,34.63,02018
2,19,601,292,48.59,02019
2,20,1065,232,21.78,02020
2,21,926,311,33.59,02021
2,22,863,347,40.21,02022
2,23,544,279,51.29,02023
2,24,783,289,36.91,02024
2,25,937,288,30.74,02025
2,26,847,248,29.28,02026
2,27,781,270,34.57,02027
2,28,898,269,29.96,02028
2,29,962,249,25.88,02029
2,30,716,233,32.54,02030
2,31,963,427,44.34,02031
2,32,701,181,25.82,02032
2,33,1120,494,44.11,02033
2,34,621,309,49.76,02034
2,35,1142,271,23.73,02035
2,36,913,290,31.76,02036
