ward,precinct,total,precinct_id
32,32,4,32032
32,44,91,32044
32,47,96,32047
32,49,49,32049
32,50,106,32050
32,51,93,32051
39,1,89,39001
39,2,131,39002
39,3,126,39003
39,4,81,39004
39,15,97,39015
39,16,71,39016
39,17,72,39017
39,18,97,39018
39,20,93,39020
39,26,101,39026
39,32,77,39032
39,36,92,39036
39,37,165,39037
39,39,47,39039
39,40,65,39040
39,41,35,39041
39,42,86,39042
39,47,54,39047
40,2,63,40002
40,3,113,40003
40,4,98,40004
40,7,115,40007
40,8,20,40008
40,9,97,40009
40,10,100,40010
40,11,84,40011
40,12,68,40012
40,13,120,40013
40,15,94,40015
40,16,119,40016
40,18,103,40018
40,22,57,40022
40,25,64,40025
40,26,123,40026
40,27,81,40027
40,28,107,40028
40,29,128,40029
40,30,132,40030
40,31,91,40031
40,33,100,40033
40,35,86,40035
40,37,77,40037
40,39,77,40039
40,45,149,40045
40,46,117,40046
40,47,113,40047
40,49,5,40049
41,19,129,41019
43,1,127,43001
43,2,94,43002
43,3,105,43003
43,4,113,43004
43,5,90,43005
43,6,54,43006
43,7,97,43007
43,8,135,43008
43,9,60,43009
43,10,90,43010
43,11,60,43011
43,12,110,43012
43,14,97,43014
43,15,87,43015
43,16,83,43016
43,17,95,43017
43,18,114,43018
43,20,99,43020
43,21,105,43021
43,22,56,43022
43,23,72,43023
43,24,89,43024
43,25,100,43025
43,26,85,43026
43,27,63,43027
43,29,72,43029
43,31,102,43031
43,32,123,43032
43,33,41,43033
43,34,35,43034
43,36,75,43036
43,38,65,43038
43,41,51,43041
43,42,77,43042
43,43,54,43043
43,44,87,43044
43,45,27,43045
43,46,95,43046
43,47,93,43047
43,48,88,43048
43,49,99,43049
43,50,70,43050
43,52,54,43052
43,53,86,43053
43,55,87,43055
43,56,59,43056
43,57,62,43057
43,58,78,43058
43,59,133,43059
44,1,104,44001
44,2,80,44002
44,3,134,44003
44,4,100,44004
44,5,114,44005
44,6,84,44006
44,7,106,44007
44,8,34,44008
44,9,38,44009
44,10,45,44010
44,11,96,44011
44,12,82,44012
44,13,66,44013
44,14,92,44014
44,15,115,44015
44,16,94,44016
44,17,120,44017
44,18,60,44018
44,19,54,44019
44,20,76,44020
44,21,82,44021
44,22,115,44022
44,23,68,44023
44,24,51,44024
44,25,78,44025
44,26,81,44026
44,27,102,44027
44,28,52,44028
44,29,78,44029
44,30,81,44030
44,31,87,44031
44,32,77,44032
44,33,102,44033
44,34,58,44034
44,35,82,44035
44,36,67,44036
44,37,117,44037
44,38,65,44038
44,39,76,44039
44,40,94,44040
44,41,103,44041
44,42,129,44042
44,43,116,44043
44,44,133,44044
44,45,88,44045
44,46,85,44046
44,47,63,44047
44,48,78,44048
44,49,166,44049
44,50,72,44050
44,51,58,44051
45,4,85,45004
45,5,87,45005
46,1,204,46001
46,2,98,46002
46,3,112,46003
46,4,107,46004
46,5,54,46005
46,6,106,46006
46,7,74,46007
46,8,100,46008
46,9,88,46009
46,10,78,46010
46,11,130,46011
46,12,92,46012
46,13,93,46013
46,14,68,46014
46,15,135,46015
46,16,89,46016
46,17,139,46017
46,18,128,46018
46,19,99,46019
46,20,60,46020
46,22,76,46022
46,23,76,46023
46,24,62,46024
46,25,98,46025
46,26,131,46026
46,27,97,46027
46,28,119,46028
46,29,107,46029
46,30,129,46030
46,31,113,46031
46,32,79,46032
46,33,141,46033
46,34,99,46034
46,35,111,46035
46,36,119,46036
46,37,65,46037
46,38,80,46038
46,39,133,46039
46,40,71,46040
46,41,87,46041
46,42,116,46042
46,43,145,46043
46,44,84,46044
46,45,112,46045
46,46,96,46046
46,47,36,46047
48,1,94,48001
48,2,94,48002
48,3,116,48003
48,4,132,48004
48,5,112,48005
48,6,117,48006
48,7,81,48007
48,8,81,48008
48,9,121,48009
48,11,146,48011
48,12,97,48012
48,13,113,48013
48,14,90,48014
48,15,69,48015
48,16,90,48016
48,17,141,48017
48,18,68,48018
48,19,108,48019
48,20,90,48020
48,21,120,48021
48,22,167,48022
48,23,109,48023
48,24,78,48024
48,25,134,48025
48,26,113,48026
48,27,61,48027
48,28,121,48028
48,29,102,48029
48,30,107,48030
48,31,80,48031
48,32,73,48032
48,33,127,48033
48,34,105,48034
48,35,45,48035
48,36,118,48036
48,37,61,48037
48,38,146,48038
48,39,95,48039
48,40,56,48040
48,41,36,48041
48,42,90,48042
48,43,118,48043
48,44,121,48044
48,45,81,48045
48,46,68,48046
48,47,75,48047
48,48,91,48048
48,49,4,48049
48,50,125,48050
48,51,165,48051
48,52,67,48052
48,53,80,48053
48,54,82,48054
49,2,194,49002
49,4,48,49004
49,7,87,49007
49,9,95,49009
49,17,17,49017
49,21,33,49021
49,32,66,49032
49,37,146,49037
50,8,66,50008
50,17,78,50017
50,23,62,50023
50,24,70,50024
50,25,104,50025
50,26,53,50026
50,29,94,50029
50,32,78,50032
50,34,82,50034
50,39,72,50039
50,43,67,50043
50,44,71,50044
50,45,46,50045
