ward,precinct,total,Karen A. Yarbrough,Karen A. Yarbrough Percent,precinct_id
28,48,41,41,100.0,28048
28,49,43,43,100.0,28049
29,16,203,203,100.0,29016
29,19,175,175,100.0,29019
29,20,130,130,100.0,29020
29,21,87,87,100.0,29021
29,27,68,68,100.0,29027
