ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,154,125,81.17,29,18.83,01001
1,2,142,124,87.32,18,12.68,01002
1,3,114,87,76.32,27,23.68,01003
1,4,134,108,80.6,26,19.4,01004
1,5,141,115,81.56,26,18.44,01005
1,6,132,100,75.76,32,24.24,01006
1,7,139,108,77.7,31,22.3,01007
1,8,140,111,79.29,29,20.71,01008
1,9,144,112,77.78,32,22.22,01009
1,10,157,130,82.8,27,17.2,01010
1,11,119,99,83.19,20,16.81,01011
1,12,177,141,79.66,36,20.34,01012
1,13,199,146,73.37,53,26.63,01013
1,14,151,114,75.5,37,24.5,01014
1,15,107,78,72.9,29,27.1,01015
1,16,47,39,82.98,8,17.02,01016
1,17,78,69,88.46,9,11.54,01017
1,18,101,74,73.27,27,26.73,01018
1,19,93,77,82.8,16,17.2,01019
1,20,131,101,77.1,30,22.9,01020
1,21,101,80,79.21,21,20.79,01021
1,22,105,80,76.19,25,23.81,01022
1,23,129,90,69.77,39,30.23,01023
1,24,209,152,72.73,57,27.27,01024
1,25,87,73,83.91,14,16.09,01025
1,26,150,123,82.0,27,18.0,01026
1,27,106,77,72.64,29,27.36,01027
1,28,76,52,68.42,24,31.58,01028
1,29,150,111,74.0,39,26.0,01029
1,30,200,149,74.5,51,25.5,01030
1,31,186,139,74.73,47,25.27,01031
1,32,100,72,72.0,28,28.0,01032
1,33,149,115,77.18,34,22.82,01033
1,34,115,82,71.3,33,28.7,01034
1,35,138,110,79.71,28,20.29,01035
1,36,142,117,82.39,25,17.61,01036
1,37,101,79,78.22,22,21.78,01037
1,38,90,72,80.0,18,20.0,01038
1,39,148,114,77.03,34,22.97,01039
1,40,82,68,82.93,14,17.07,01040
1,41,116,93,80.17,23,19.83,01041
1,42,112,90,80.36,22,19.64,01042
1,43,128,99,77.34,29,22.66,01043
1,44,115,90,78.26,25,21.74,01044
1,45,131,108,82.44,23,17.56,01045
1,46,164,121,73.78,43,26.22,01046
1,47,133,109,81.95,24,18.05,01047
1,48,77,56,72.73,21,27.27,01048
1,49,73,53,72.6,20,27.4,01049
1,50,101,75,74.26,26,25.74,01050
2,1,435,346,79.54,89,20.46,02001
2,2,61,51,83.61,10,16.39,02002
2,3,224,166,74.11,58,25.89,02003
2,4,136,107,78.68,29,21.32,02004
2,5,177,142,80.23,35,19.77,02005
2,6,322,239,74.22,83,25.78,02006
2,7,238,186,78.15,52,21.85,02007
2,8,272,225,82.72,47,17.28,02008
2,9,180,139,77.22,41,22.78,02009
2,10,103,90,87.38,13,12.62,02010
2,11,299,239,79.93,60,20.07,02011
2,12,317,238,75.08,79,24.92,02012
2,13,190,155,81.58,35,18.42,02013
2,14,265,207,78.11,58,21.89,02014
2,15,113,91,80.53,22,19.47,02015
2,16,301,236,78.41,65,21.59,02016
2,17,155,118,76.13,37,23.87,02017
2,18,227,187,82.38,40,17.62,02018
2,19,351,263,74.93,88,25.07,02019
2,20,268,219,81.72,49,18.28,02020
2,21,172,135,78.49,37,21.51,02021
2,22,309,245,79.29,64,20.71,02022
2,23,132,86,65.15,46,34.85,02023
2,24,132,110,83.33,22,16.67,02024
2,25,251,196,78.09,55,21.91,02025
2,26,197,149,75.63,48,24.37,02026
2,27,150,118,78.67,32,21.33,02027
2,28,148,118,79.73,30,20.27,02028
2,29,96,79,82.29,17,17.71,02029
2,30,181,145,80.11,36,19.89,02030
2,31,200,157,78.5,43,21.5,02031
2,32,84,63,75.0,21,25.0,02032
2,33,119,94,78.99,25,21.01,02033
2,34,116,87,75.0,29,25.0,02034
2,35,49,40,81.63,9,18.37,02035
2,36,308,252,81.82,56,18.18,02036
2,37,186,154,82.8,32,17.2,02037
2,38,344,270,78.49,74,21.51,02038
2,39,203,151,74.38,52,25.62,02039
2,40,428,343,80.14,85,19.86,02040
2,41,97,65,67.01,32,32.99,02041
2,42,81,58,71.6,23,28.4,02042
2,43,253,213,84.19,40,15.81,02043
2,44,127,101,79.53,26,20.47,02044
2,45,175,105,60.0,70,40.0,02045
2,46,269,211,78.44,58,21.56,02046
2,47,121,90,74.38,31,25.62,02047
2,48,110,90,81.82,20,18.18,02048
2,49,188,151,80.32,37,19.68,02049
2,50,131,104,79.39,27,20.61,02050
2,51,152,114,75.0,38,25.0,02051
2,52,203,154,75.86,49,24.14,02052
2,53,215,175,81.4,40,18.6,02053
2,54,227,178,78.41,49,21.59,02054
2,55,130,105,80.77,25,19.23,02055
2,56,149,104,69.8,45,30.2,02056
3,1,145,109,75.17,36,24.83,03001
3,2,214,170,79.44,44,20.56,03002
3,3,207,164,79.23,43,20.77,03003
3,4,137,106,77.37,31,22.63,03004
3,5,144,114,79.17,30,20.83,03005
3,6,33,18,54.55,15,45.45,03006
3,7,127,95,74.8,32,25.2,03007
