ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,154,119,77.27,35,22.73,01001
1,2,145,126,86.9,19,13.1,01002
1,3,114,90,78.95,24,21.05,01003
1,4,131,112,85.5,19,14.5,01004
1,5,141,122,86.52,19,13.48,01005
1,6,131,101,77.1,30,22.9,01006
1,7,143,115,80.42,28,19.58,01007
1,8,142,116,81.69,26,18.31,01008
1,9,146,123,84.25,23,15.75,01009
1,10,159,134,84.28,25,15.72,01010
1,11,124,106,85.48,18,14.52,01011
1,12,177,145,81.92,32,18.08,01012
1,13,201,151,75.12,50,24.88,01013
1,14,151,121,80.13,30,19.87,01014
1,15,109,88,80.73,21,19.27,01015
1,16,50,40,80.0,10,20.0,01016
1,17,80,72,90.0,8,10.0,01017
1,18,104,78,75.0,26,25.0,01018
1,19,93,72,77.42,21,22.58,01019
1,20,142,115,80.99,27,19.01,01020
1,21,103,81,78.64,22,21.36,01021
1,22,107,92,85.98,15,14.02,01022
1,23,131,102,77.86,29,22.14,01023
1,24,211,166,78.67,45,21.33,01024
1,25,85,72,84.71,13,15.29,01025
1,26,151,123,81.46,28,18.54,01026
1,27,107,80,74.77,27,25.23,01027
1,28,76,56,73.68,20,26.32,01028
1,29,152,122,80.26,30,19.74,01029
1,30,207,164,79.23,43,20.77,01030
1,31,188,142,75.53,46,24.47,01031
1,32,106,82,77.36,24,22.64,01032
1,33,152,117,76.97,35,23.03,01033
1,34,115,86,74.78,29,25.22,01034
1,35,139,113,81.29,26,18.71,01035
1,36,145,122,84.14,23,15.86,01036
1,37,102,84,82.35,18,17.65,01037
1,38,91,71,78.02,20,21.98,01038
1,39,147,111,75.51,36,24.49,01039
1,40,82,65,79.27,17,20.73,01040
1,41,117,93,79.49,24,20.51,01041
1,42,111,95,85.59,16,14.41,01042
1,43,132,109,82.58,23,17.42,01043
1,44,116,98,84.48,18,15.52,01044
1,45,131,111,84.73,20,15.27,01045
1,46,165,133,80.61,32,19.39,01046
1,47,132,110,83.33,22,16.67,01047
1,48,78,58,74.36,20,25.64,01048
1,49,72,55,76.39,17,23.61,01049
1,50,100,79,79.0,21,21.0,01050
2,1,432,345,79.86,87,20.14,02001
2,2,62,49,79.03,13,20.97,02002
2,3,234,183,78.21,51,21.79,02003
2,4,140,111,79.29,29,20.71,02004
2,5,178,143,80.34,35,19.66,02005
2,6,318,251,78.93,67,21.07,02006
2,7,244,206,84.43,38,15.57,02007
2,8,267,232,86.89,35,13.11,02008
2,9,185,152,82.16,33,17.84,02009
2,10,104,91,87.5,13,12.5,02010
2,11,298,249,83.56,49,16.44,02011
2,12,314,240,76.43,74,23.57,02012
2,13,191,160,83.77,31,16.23,02013
2,14,263,219,83.27,44,16.73,02014
2,15,116,95,81.9,21,18.1,02015
2,16,299,233,77.93,66,22.07,02016
2,17,162,129,79.63,33,20.37,02017
2,18,219,181,82.65,38,17.35,02018
2,19,346,259,74.86,87,25.14,02019
2,20,267,229,85.77,38,14.23,02020
2,21,175,152,86.86,23,13.14,02021
2,22,304,262,86.18,42,13.82,02022
2,23,134,97,72.39,37,27.61,02023
2,24,128,110,85.94,18,14.06,02024
2,25,255,200,78.43,55,21.57,02025
2,26,195,151,77.44,44,22.56,02026
2,27,149,120,80.54,29,19.46,02027
2,28,147,120,81.63,27,18.37,02028
2,29,94,82,87.23,12,12.77,02029
2,30,172,144,83.72,28,16.28,02030
2,31,192,165,85.94,27,14.06,02031
2,32,84,64,76.19,20,23.81,02032
2,33,121,92,76.03,29,23.97,02033
2,34,120,99,82.5,21,17.5,02034
2,35,49,41,83.67,8,16.33,02035
2,36,311,256,82.32,55,17.68,02036
2,37,191,166,86.91,25,13.09,02037
2,38,350,282,80.57,68,19.43,02038
2,39,206,162,78.64,44,21.36,02039
2,40,426,345,80.99,81,19.01,02040
2,41,96,73,76.04,23,23.96,02041
2,42,81,59,72.84,22,27.16,02042
2,43,251,216,86.06,35,13.94,02043
2,44,120,98,81.67,22,18.33,02044
2,45,179,116,64.8,63,35.2,02045
2,46,268,223,83.21,45,16.79,02046
2,47,122,102,83.61,20,16.39,02047
2,48,109,90,82.57,19,17.43,02048
2,49,183,154,84.15,29,15.85,02049
2,50,135,113,83.7,22,16.3,02050
2,51,153,117,76.47,36,23.53,02051
2,52,207,163,78.74,44,21.26,02052
2,53,218,182,83.49,36,16.51,02053
2,54,234,191,81.62,43,18.38,02054
2,55,129,106,82.17,23,17.83,02055
2,56,150,111,74.0,39,26.0,02056
3,1,142,114,80.28,28,19.72,03001
3,2,215,176,81.86,39,18.14,03002
3,3,209,173,82.78,36,17.22,03003
3,4,141,110,78.01,31,21.99,03004
3,5,144,121,84.03,23,15.97,03005
3,6,32,21,65.63,11,34.38,03006
3,7,130,105,80.77,25,19.23,03007
3,8,176,131,74.43,45,25.57,03008
3,9,179,152,84.92,27,15.08,03009
3,10,57,40,70.18,17,29.82,03010
3,11,192,152,79.17,40,20.83,03011
3,12,142,104,73.24,38,26.76,03012
3,13,105,85,80.95,20,19.05,03013
3,14,77,62,80.52,15,19.48,03014
3,15,159,127,79.87,32,20.13,03015
3,16,159,132,83.02,27,16.98,03016
3,17,79,62,78.48,17,21.52,03017
3,18,82,66,80.49,16,19.51,03018
3,19,52,42,80.77,10,19.23,03019
3,20,120,95,79.17,25,20.83,03020
3,21,56,46,82.14,10,17.86,03021
3,22,89,78,87.64,11,12.36,03022
3,23,156,128,82.05,28,17.95,03023
3,24,237,189,79.75,48,20.25,03024
3,25,107,86,80.37,21,19.63,03025
3,26,53,43,81.13,10,18.87,03026
3,27,176,137,77.84,39,22.16,03027
3,28,341,268,78.59,73,21.41,03028
3,29,141,117,82.98,24,17.02,03029
3,30,108,92,85.19,16,14.81,03030
3,31,214,153,71.5,61,28.5,03031
3,32,135,102,75.56,33,24.44,03032
3,33,209,167,79.9,42,20.1,03033
3,34,148,126,85.14,22,14.86,03034
3,35,157,128,81.53,29,18.47,03035
3,36,57,42,73.68,15,26.32,03036
3,37,85,68,80.0,17,20.0,03037
3,38,230,195,84.78,35,15.22,03038
3,39,191,169,88.48,22,11.52,03039
3,40,165,139,84.24,26,15.76,03040
3,41,108,90,83.33,18,16.67,03041
3,42,108,83,76.85,25,23.15,03042
3,43,23,15,65.22,8,34.78,03043
3,44,58,48,82.76,10,17.24,03044
3,45,242,197,81.4,45,18.6,03045
3,46,26,19,73.08,7,26.92,03046
3,47,85,63,74.12,22,25.88,03047
3,48,83,63,75.9,20,24.1,03048
3,49,61,46,75.41,15,24.59,03049
3,50,87,64,73.56,23,26.44,03050
4,1,301,258,85.71,43,14.29,04001
4,2,304,250,82.24,54,17.76,04002
4,3,232,180,77.59,52,22.41,04003
4,4,185,150,81.08,35,18.92,04004
4,5,278,223,80.22,55,19.78,04005
4,6,81,65,80.25,16,19.75,04006
4,7,256,207,80.86,49,19.14,04007
4,8,256,219,85.55,37,14.45,04008
4,9,352,314,89.2,38,10.8,04009
4,10,235,184,78.3,51,21.7,04010
4,11,201,164,81.59,37,18.41,04011
4,12,141,111,78.72,30,21.28,04012
4,13,163,144,88.34,19,11.66,04013
4,14,151,115,76.16,36,23.84,04014
4,15,178,148,83.15,30,16.85,04015
4,16,218,183,83.94,35,16.06,04016
4,17,204,172,84.31,32,15.69,04017
4,18,206,172,83.5,34,16.5,04018
4,19,178,140,78.65,38,21.35,04019
4,20,176,142,80.68,34,19.32,04020
4,21,277,239,86.28,38,13.72,04021
4,22,221,190,85.97,31,14.03,04022
4,23,179,152,84.92,27,15.08,04023
