ward,precinct,total,precinct_id
39,1,353,39001
39,2,281,39002
39,4,304,39004
39,13,282,39013
39,15,361,39015
39,16,277,39016
39,18,354,39018
39,20,394,39020
39,21,312,39021
39,22,88,39022
39,23,344,39023
39,24,391,39024
39,26,305,39026
39,27,62,39027
39,32,264,39032
39,36,104,39036
39,37,350,39037
39,39,139,39039
39,40,301,39040
39,41,358,39041
39,42,346,39042
39,43,350,39043
39,44,264,39044
39,45,311,39045
40,2,365,40002
40,4,235,40004
40,9,334,40009
40,10,387,40010
40,13,753,40013
40,15,372,40015
40,16,358,40016
40,18,328,40018
40,19,271,40019
40,21,413,40021
40,22,516,40022
40,23,561,40023
40,24,132,40024
40,25,566,40025
40,26,511,40026
40,27,604,40027
40,28,494,40028
40,29,393,40029
40,30,118,40030
40,31,538,40031
40,32,527,40032
40,33,471,40033
40,35,282,40035
40,36,417,40036
40,37,407,40037
40,39,164,40039
41,19,160,41019
43,1,263,43001
43,3,455,43003
43,4,547,43004
43,7,174,43007
43,8,343,43008
43,9,476,43009
43,12,344,43012
43,13,475,43013
43,14,457,43014
43,15,465,43015
43,17,358,43017
43,19,538,43019
43,20,534,43020
43,21,528,43021
43,22,340,43022
43,24,359,43024
43,25,384,43025
43,26,318,43026
43,27,455,43027
43,29,463,43029
43,32,487,43032
43,34,352,43034
43,36,284,43036
43,37,550,43037
43,40,358,43040
43,42,469,43042
43,44,453,43044
43,45,285,43045
44,1,825,44001
44,2,506,44002
44,3,316,44003
44,4,440,44004
44,5,633,44005
44,6,682,44006
44,7,349,44007
44,8,740,44008
44,9,518,44009
44,10,542,44010
44,11,573,44011
44,12,564,44012
44,13,424,44013
44,14,497,44014
44,15,480,44015
44,16,589,44016
44,17,718,44017
44,18,592,44018
44,19,648,44019
44,20,598,44020
44,21,689,44021
44,22,556,44022
44,23,543,44023
44,24,386,44024
44,25,526,44025
44,26,667,44026
44,27,625,44027
44,28,522,44028
44,29,545,44029
44,30,645,44030
44,31,454,44031
44,32,577,44032
44,33,609,44033
44,34,583,44034
44,35,611,44035
44,36,569,44036
44,37,599,44037
44,38,525,44038
44,39,553,44039
44,40,479,44040
44,41,683,44041
45,26,80,45026
45,27,105,45027
45,35,356,45035
45,36,369,45036
45,37,335,45037
45,38,313,45038
45,39,337,45039
45,40,320,45040
45,41,286,45041
45,42,307,45042
45,43,308,45043
45,44,321,45044
45,45,204,45045
45,46,231,45046
45,47,220,45047
45,48,261,45048
46,1,362,46001
46,2,469,46002
46,3,584,46003
46,4,474,46004
46,5,665,46005
46,6,426,46006
46,7,500,46007
46,8,328,46008
46,9,557,46009
46,10,808,46010
46,11,462,46011
46,12,558,46012
46,13,506,46013
46,14,442,46014
46,15,492,46015
46,16,607,46016
46,17,565,46017
46,18,563,46018
46,19,351,46019
46,20,397,46020
46,21,328,46021
46,22,370,46022
46,23,422,46023
46,24,603,46024
46,25,493,46025
46,26,577,46026
46,27,644,46027
46,28,476,46028
46,29,423,46029
46,30,534,46030
46,31,523,46031
46,32,504,46032
46,33,603,46033
46,34,599,46034
46,35,566,46035
46,36,491,46036
46,37,431,46037
46,38,541,46038
46,39,489,46039
46,40,424,46040
47,5,458,47005
47,10,555,47010
47,15,646,47015
47,18,497,47018
47,19,681,47019
47,20,496,47020
47,22,524,47022
47,23,594,47023
47,24,538,47024
47,26,706,47026
47,28,144,47028
47,30,661,47030
47,31,523,47031
47,32,657,47032
47,33,163,47033
47,34,538,47034
47,36,611,47036
47,38,500,47038
47,41,585,47041
47,42,273,47042
47,44,484,47044
47,45,510,47045
48,1,481,48001
48,2,234,48002
48,3,550,48003
48,4,485,48004
48,5,288,48005
48,6,608,48006
48,7,517,48007
48,8,253,48008
48,9,292,48009
48,10,729,48010
48,11,446,48011
48,12,615,48012
48,13,606,48013
48,14,239,48014
48,15,340,48015
48,16,509,48016
48,17,450,48017
48,18,334,48018
48,19,345,48019
48,20,593,48020
48,21,615,48021
48,22,425,48022
48,23,505,48023
48,24,517,48024
48,25,458,48025
48,26,236,48026
48,27,731,48027
48,28,484,48028
48,29,244,48029
48,30,450,48030
48,31,629,48031
48,32,527,48032
48,33,262,48033
48,34,438,48034
48,35,312,48035
48,36,282,48036
48,37,520,48037
48,38,506,48038
48,39,383,48039
48,40,446,48040
48,41,640,48041
48,42,598,48042
48,43,542,48043
48,44,646,48044
48,45,387,48045
48,46,322,48046
49,2,347,49002
49,4,603,49004
49,18,669,49018
49,28,673,49028
50,17,301,50017
50,23,196,50023
50,24,186,50024
50,25,240,50025
50,26,290,50026
50,29,302,50029
50,30,232,50030
50,31,173,50031
50,32,275,50032
50,39,177,50039
