ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,397,320,80.6,77,19.4,01001
1,2,351,269,76.64,82,23.36,01002
1,3,430,373,86.74,57,13.26,01003
1,4,406,340,83.74,66,16.26,01004
1,5,424,354,83.49,70,16.51,01005
1,6,371,312,84.1,59,15.9,01006
1,7,279,223,79.93,56,20.07,01007
1,8,291,249,85.57,42,14.43,01008
1,9,263,212,80.61,51,19.39,01009
1,10,496,409,82.46,87,17.54,01010
1,11,466,388,83.26,78,16.74,01011
1,12,433,345,79.68,88,20.32,01012
1,13,183,146,79.78,37,20.22,01013
1,14,354,295,83.33,59,16.67,01014
1,15,337,263,78.04,74,21.96,01015
1,16,472,385,81.57,87,18.43,01016
1,17,330,261,79.09,69,20.91,01017
1,18,369,305,82.66,64,17.34,01018
1,19,372,304,81.72,68,18.28,01019
1,20,315,254,80.63,61,19.37,01020
1,21,490,413,84.29,77,15.71,01021
1,22,262,207,79.01,55,20.99,01022
1,23,545,445,81.65,100,18.35,01023
1,24,317,234,73.82,83,26.18,01024
1,25,370,302,81.62,68,18.38,01025
1,26,226,161,71.24,65,28.76,01026
1,27,406,319,78.57,87,21.43,01027
1,28,60,41,68.33,19,31.67,01028
1,29,481,391,81.29,90,18.71,01029
1,30,423,338,79.91,85,20.09,01030
1,31,363,282,77.69,81,22.31,01031
1,32,348,281,80.75,67,19.25,01032
1,33,437,353,80.78,84,19.22,01033
1,34,320,257,80.31,63,19.69,01034
1,35,449,351,78.17,98,21.83,01035
1,36,395,333,84.3,62,15.7,01036
1,37,381,313,82.15,68,17.85,01037
1,38,374,297,79.41,77,20.59,01038
1,39,339,285,84.07,54,15.93,01039
1,40,357,292,81.79,65,18.21,01040
1,41,237,198,83.54,39,16.46,01041
1,42,127,95,74.8,32,25.2,01042
1,43,241,198,82.16,43,17.84,01043
1,44,338,274,81.07,64,18.93,01044
2,1,426,355,83.33,71,16.67,02001
2,2,295,246,83.39,49,16.61,02002
2,3,399,321,80.45,78,19.55,02003
2,4,328,272,82.93,56,17.07,02004
2,5,465,381,81.94,84,18.06,02005
2,6,390,322,82.56,68,17.44,02006
2,7,354,279,78.81,75,21.19,02007
2,8,452,364,80.53,88,19.47,02008
2,9,322,258,80.12,64,19.88,02009
2,10,275,229,83.27,46,16.73,02010
2,11,384,320,83.33,64,16.67,02011
2,12,345,294,85.22,51,14.78,02012
2,13,299,254,84.95,45,15.05,02013
2,14,423,352,83.22,71,16.78,02014
2,15,375,322,85.87,53,14.13,02015
2,16,346,290,83.82,56,16.18,02016
2,17,467,386,82.66,81,17.34,02017
2,18,342,286,83.63,56,16.37,02018
2,19,226,181,80.09,45,19.91,02019
2,20,425,358,84.24,67,15.76,02020
2,21,401,337,84.04,64,15.96,02021
2,22,390,332,85.13,58,14.87,02022
2,23,240,199,82.92,41,17.08,02023
2,24,322,269,83.54,53,16.46,02024
2,25,417,363,87.05,54,12.95,02025
2,26,294,229,77.89,65,22.11,02026
2,27,306,235,76.8,71,23.2,02027
2,28,396,332,83.84,64,16.16,02028
2,29,387,325,83.98,62,16.02,02029
2,30,326,279,85.58,47,14.42,02030
2,31,430,345,80.23,85,19.77,02031
2,32,290,237,81.72,53,18.28,02032
2,33,531,438,82.49,93,17.51,02033
2,34,281,243,86.48,38,13.52,02034
2,35,467,394,84.37,73,15.63,02035
2,36,369,310,84.01,59,15.99,02036
2,37,358,298,83.24,60,16.76,02037
2,38,325,269,82.77,56,17.23,02038
2,39,218,167,76.61,51,23.39,02039
2,40,457,363,79.43,94,20.57,02040
2,41,400,349,87.25,51,12.75,02041
2,42,395,326,82.53,69,17.47,02042
2,43,498,418,83.94,80,16.06,02043
2,44,226,189,83.63,37,16.37,02044
2,45,423,345,81.56,78,18.44,02045
2,46,199,155,77.89,44,22.11,02046
3,1,460,326,70.87,134,29.13,03001
3,2,418,335,80.14,83,19.86,03002
3,3,271,208,76.75,63,23.25,03003
3,4,386,297,76.94,89,23.06,03004
3,5,218,156,71.56,62,28.44,03005
3,6,487,395,81.11,92,18.89,03006
3,7,209,165,78.95,44,21.05,03007
3,8,280,187,66.79,93,33.21,03008
3,9,353,255,72.24,98,27.76,03009
3,10,139,104,74.82,35,25.18,03010
3,11,381,278,72.97,103,27.03,03011
3,12,366,258,70.49,108,29.51,03012
3,13,439,371,84.51,68,15.49,03013
3,14,418,333,79.67,85,20.33,03014
3,15,254,166,65.35,88,34.65,03015
3,16,301,195,64.78,106,35.22,03016
3,17,519,405,78.03,114,21.97,03017
3,18,523,370,70.75,153,29.25,03018
3,19,415,337,81.2,78,18.8,03019
3,20,354,254,71.75,100,28.25,03020
3,21,398,316,79.4,82,20.6,03021
3,22,497,391,78.67,106,21.33,03022
3,23,305,214,70.16,91,29.84,03023
3,24,295,216,73.22,79,26.78,03024
3,25,637,521,81.79,116,18.21,03025
3,26,401,338,84.29,63,15.71,03026
3,27,489,376,76.89,113,23.11,03027
3,28,228,167,73.25,61,26.75,03028
3,29,341,231,67.74,110,32.26,03029
3,30,298,211,70.81,87,29.19,03030
3,31,403,278,68.98,125,31.02,03031
3,32,425,352,82.82,73,17.18,03032
3,33,476,394,82.77,82,17.23,03033
3,34,463,374,80.78,89,19.22,03034
3,35,171,129,75.44,42,24.56,03035
3,36,178,127,71.35,51,28.65,03036
3,37,351,245,69.8,106,30.2,03037
3,38,273,207,75.82,66,24.18,03038
3,39,615,509,82.76,106,17.24,03039
3,40,374,274,73.26,100,26.74,03040
3,41,266,212,79.7,54,20.3,03041
4,1,591,498,84.26,93,15.74,04001
4,2,509,432,84.87,77,15.13,04002
4,3,299,225,75.25,74,24.75,04003
4,4,529,388,73.35,141,26.65,04004
4,5,377,293,77.72,84,22.28,04005
4,6,402,330,82.09,72,17.91,04006
4,7,466,362,77.68,104,22.32,04007
4,8,420,309,73.57,111,26.43,04008
4,9,423,346,81.8,77,18.2,04009
4,10,500,387,77.4,113,22.6,04010
4,11,396,292,73.74,104,26.26,04011
4,12,478,362,75.73,116,24.27,04012
4,13,482,389,80.71,93,19.29,04013
4,14,402,300,74.63,102,25.37,04014
4,15,500,377,75.4,123,24.6,04015
4,16,640,543,84.84,97,15.16,04016
4,17,504,417,82.74,87,17.26,04017
4,18,406,301,74.14,105,25.86,04018
4,19,273,188,68.86,85,31.14,04019
4,20,323,266,82.35,57,17.65,04020
4,21,547,444,81.17,103,18.83,04021
4,22,378,305,80.69,73,19.31,04022
4,23,520,449,86.35,71,13.65,04023
4,24,353,297,84.14,56,15.86,04024
4,25,449,381,84.86,68,15.14,04025
4,26,357,263,73.67,94,26.33,04026
4,27,508,413,81.3,95,18.7,04027
4,28,336,248,73.81,88,26.19,04028
4,29,353,258,73.09,95,26.91,04029
4,30,526,386,73.38,140,26.62,04030
4,31,374,308,82.35,66,17.65,04031
4,32,459,350,76.25,109,23.75,04032
4,33,386,300,77.72,86,22.28,04033
4,34,334,264,79.04,70,20.96,04034
