ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,537,400,74.49,137,25.51,01001
1,2,436,348,79.82,88,20.18,01002
1,3,574,394,68.64,180,31.36,01003
1,4,548,396,72.26,152,27.74,01004
1,5,590,406,68.81,184,31.19,01005
1,6,510,368,72.16,142,27.84,01006
1,7,372,280,75.27,92,24.73,01007
1,8,418,292,69.86,126,30.14,01008
1,9,358,260,72.63,98,27.37,01009
1,10,693,466,67.24,227,32.76,01010
1,11,624,445,71.31,179,28.69,01011
1,12,601,449,74.71,152,25.29,01012
1,13,234,178,76.07,56,23.93,01013
1,14,479,365,76.2,114,23.8,01014
1,15,452,337,74.56,115,25.44,01015
1,16,612,461,75.33,151,24.67,01016
1,17,434,330,76.04,104,23.96,01017
1,18,488,385,78.89,103,21.11,01018
1,19,528,400,75.76,128,24.24,01019
1,20,414,328,79.23,86,20.77,01020
1,21,698,469,67.19,229,32.81,01021
1,22,334,248,74.25,86,25.75,01022
1,23,725,546,75.31,179,24.69,01023
1,24,428,321,75.0,107,25.0,01024
1,25,517,393,76.02,124,23.98,01025
1,26,307,264,85.99,43,14.01,01026
1,27,532,377,70.86,155,29.14,01027
1,28,99,80,80.81,19,19.19,01028
1,29,632,463,73.26,169,26.74,01029
1,30,544,410,75.37,134,24.63,01030
1,31,477,343,71.91,134,28.09,01031
1,32,497,355,71.43,142,28.57,01032
1,33,601,446,74.21,155,25.79,01033
1,34,411,304,73.97,107,26.03,01034
1,35,630,450,71.43,180,28.57,01035
1,36,536,363,67.72,173,32.28,01036
1,37,531,352,66.29,179,33.71,01037
1,38,495,357,72.12,138,27.88,01038
1,39,457,333,72.87,124,27.13,01039
1,40,479,339,70.77,140,29.23,01040
1,41,298,231,77.52,67,22.48,01041
1,42,173,121,69.94,52,30.06,01042
1,43,321,259,80.69,62,19.31,01043
1,44,475,357,75.16,118,24.84,01044
2,1,584,407,69.69,177,30.31,02001
2,2,418,289,69.14,129,30.86,02002
2,3,599,407,67.95,192,32.05,02003
2,4,467,354,75.8,113,24.2,02004
2,5,635,444,69.92,191,30.08,02005
2,6,523,359,68.64,164,31.36,02006
2,7,491,338,68.84,153,31.16,02007
2,8,609,423,69.46,186,30.54,02008
2,9,490,311,63.47,179,36.53,02009
2,10,419,273,65.16,146,34.84,02010
2,11,557,359,64.45,198,35.55,02011
2,12,454,317,69.82,137,30.18,02012
2,13,439,313,71.3,126,28.7,02013
2,14,567,436,76.9,131,23.1,02014
2,15,515,362,70.29,153,29.71,02015
2,16,471,315,66.88,156,33.12,02016
2,17,622,470,75.56,152,24.44,02017
2,18,496,335,67.54,161,32.46,02018
2,19,380,238,62.63,142,37.37,02019
2,20,606,375,61.88,231,38.12,02020
2,21,530,398,75.09,132,24.91,02021
2,22,542,341,62.92,201,37.08,02022
2,23,370,220,59.46,150,40.54,02023
2,24,468,286,61.11,182,38.89,02024
2,25,575,401,69.74,174,30.26,02025
2,26,464,308,66.38,156,33.62,02026
2,27,474,331,69.83,143,30.17,02027
2,28,584,389,66.61,195,33.39,02028
2,29,587,417,71.04,170,28.96,02029
2,30,440,269,61.14,171,38.86,02030
2,31,599,410,68.45,189,31.55,02031
2,32,425,275,64.71,150,35.29,02032
2,33,782,540,69.05,242,30.95,02033
2,34,414,253,61.11,161,38.89,02034
2,35,678,430,63.42,248,36.58,02035
2,36,573,383,66.84,190,33.16,02036
2,37,463,339,73.22,124,26.78,02037
2,38,477,304,63.73,173,36.27,02038
2,39,318,226,71.07,92,28.93,02039
2,40,684,463,67.69,221,32.31,02040
2,41,530,345,65.09,185,34.91,02041
2,42,555,362,65.23,193,34.77,02042
2,43,684,425,62.13,259,37.87,02043
2,44,319,225,70.53,94,29.47,02044
2,45,581,402,69.19,179,30.81,02045
2,46,298,178,59.73,120,40.27,02046
3,1,562,480,85.41,82,14.59,03001
3,2,528,447,84.66,81,15.34,03002
3,3,352,278,78.98,74,21.02,03003
3,4,509,433,85.07,76,14.93,03004
3,5,268,219,81.72,49,18.28,03005
3,6,666,440,66.07,226,33.93,03006
3,7,273,227,83.15,46,16.85,03007
3,8,358,281,78.49,77,21.51,03008
3,9,456,388,85.09,68,14.91,03009
3,10,176,154,87.5,22,12.5,03010
3,11,452,373,82.52,79,17.48,03011
3,12,457,392,85.78,65,14.22,03012
3,13,577,403,69.84,174,30.16,03013
3,14,537,383,71.32,154,28.68,03014
3,15,335,280,83.58,55,16.42,03015
3,16,360,297,82.5,63,17.5,03016
3,17,688,514,74.71,174,25.29,03017
3,18,654,540,82.57,114,17.43,03018
3,19,586,379,64.68,207,35.32,03019
3,20,485,425,87.63,60,12.37,03020
3,21,537,375,69.83,162,30.17,03021
3,22,682,485,71.11,197,28.89,03022
3,23,392,318,81.12,74,18.88,03023
3,24,396,338,85.35,58,14.65,03024
3,25,885,585,66.1,300,33.9,03025
3,26,558,369,66.13,189,33.87,03026
3,27,665,463,69.62,202,30.38,03027
3,28,295,254,86.1,41,13.9,03028
3,29,421,336,79.81,85,20.19,03029
3,30,364,321,88.19,43,11.81,03030
3,31,489,421,86.09,68,13.91,03031
3,32,602,441,73.26,161,26.74,03032
3,33,613,435,70.96,178,29.04,03033
3,34,632,443,70.09,189,29.91,03034
3,35,229,201,87.77,28,12.23,03035
3,36,237,189,79.75,48,20.25,03036
3,37,418,354,84.69,64,15.31,03037
3,38,361,315,87.26,46,12.74,03038
3,39,819,526,64.22,293,35.78,03039
3,40,484,360,74.38,124,25.62,03040
3,41,335,272,81.19,63,18.81,03041
4,1,736,543,73.78,193,26.22,04001
4,2,665,446,67.07,219,32.93,04002
4,3,382,323,84.55,59,15.45,04003
4,4,636,522,82.08,114,17.92,04004
4,5,468,413,88.25,55,11.75,04005
4,6,510,438,85.88,72,14.12,04006
4,7,575,487,84.7,88,15.3,04007
4,8,503,440,87.48,63,12.52,04008
4,9,525,471,89.71,54,10.29,04009
4,10,617,521,84.44,96,15.56,04010
4,11,492,426,86.59,66,13.41,04011
4,12,569,490,86.12,79,13.88,04012
4,13,632,458,72.47,174,27.53,04013
4,14,510,428,83.92,82,16.08,04014
4,15,604,510,84.44,94,15.56,04015
4,16,860,617,71.74,243,28.26,04016
4,17,639,468,73.24,171,26.76,04017
4,18,463,396,85.53,67,14.47,04018
4,19,334,273,81.74,61,18.26,04019
4,20,461,357,77.44,104,22.56,04020
4,21,692,502,72.54,190,27.46,04021
4,22,511,408,79.84,103,20.16,04022
4,23,668,503,75.3,165,24.7,04023
4,24,441,348,78.91,93,21.09,04024
4,25,576,401,69.62,175,30.38,04025
4,26,437,361,82.61,76,17.39,04026
4,27,650,496,76.31,154,23.69,04027
4,28,410,353,86.1,57,13.9,04028
4,29,418,365,87.32,53,12.68,04029
4,30,648,547,84.41,101,15.59,04030
4,31,490,418,85.31,72,14.69,04031
4,32,558,461,82.62,97,17.38,04032
4,33,499,429,85.97,70,14.03,04033
4,34,417,348,83.45,69,16.55,04034
4,35,577,488,84.58,89,15.42,04035
4,36,544,483,88.79,61,11.21,04036
4,37,943,670,71.05,273,28.95,04037
4,38,531,476,89.64,55,10.36,04038
5,1,367,334,91.01,33,8.99,05001
5,2,311,273,87.78,38,12.22,05002
5,3,531,408,76.84,123,23.16,05003
5,4,631,507,80.35,124,19.65,05004
5,5,401,347,86.53,54,13.47,05005
5,6,353,300,84.99,53,15.01,05006
5,7,477,388,81.34,89,18.66,05007
5,8,482,346,71.78,136,28.22,05008
5,9,552,440,79.71,112,20.29,05009
5,10,343,296,86.3,47,13.7,05010
5,11,500,383,76.6,117,23.4,05011
5,12,295,264,89.49,31,10.51,05012
5,13,383,329,85.9,54,14.1,05013
5,14,366,324,88.52,42,11.48,05014
5,15,435,351,80.69,84,19.31,05015
5,16,411,340,82.73,71,17.27,05016
5,17,336,267,79.46,69,20.54,05017
5,18,448,344,76.79,104,23.21,05018
5,19,442,327,73.98,115,26.02,05019
5,20,549,462,84.15,87,15.85,05020
5,21,521,393,75.43,128,24.57,05021
5,22,529,404,76.37,125,23.63,05022
5,23,808,599,74.13,209,25.87,05023
5,24,538,406,75.46,132,24.54,05024
5,25,414,351,84.78,63,15.22,05025
5,26,450,374,83.11,76,16.89,05026
5,27,553,376,67.99,177,32.01,05027
5,28,488,406,83.2,82,16.8,05028
5,29,473,408,86.26,65,13.74,05029
5,30,271,233,85.98,38,14.02,05030
5,31,344,298,86.63,46,13.37,05031
5,32,559,476,85.15,83,14.85,05032
5,33,461,384,83.3,77,16.7,05033
5,34,524,352,67.18,172,32.82,05034
5,35,582,444,76.29,138,23.71,05035
5,36,254,200,78.74,54,21.26,05036
5,37,510,381,74.71,129,25.29,05037
5,38,383,330,86.16,53,13.84,05038
5,39,376,285,75.8,91,24.2,05039
5,40,317,276,87.07,41,12.93,05040
5,41,256,211,82.42,45,17.58,05041
6,1,396,348,87.88,48,12.12,06001
6,2,361,323,89.47,38,10.53,06002
6,3,369,322,87.26,47,12.74,06003
6,4,278,223,80.22,55,19.78,06004
6,5,225,189,84.0,36,16.0,06005
6,6,394,358,90.86,36,9.14,06006
6,7,341,283,82.99,58,17.01,06007
6,8,370,333,90.0,37,10.0,06008
6,9,318,257,80.82,61,19.18,06009
6,10,215,179,83.26,36,16.74,06010
6,11,313,276,88.18,37,11.82,06011
6,12,261,224,85.82,37,14.18,06012
6,13,285,255,89.47,30,10.53,06013
6,14,277,236,85.2,41,14.8,06014
6,15,274,229,83.58,45,16.42,06015
6,16,367,322,87.74,45,12.26,06016
6,17,224,187,83.48,37,16.52,06017
6,18,227,187,82.38,40,17.62,06018
6,19,328,285,86.89,43,13.11,06019
6,20,205,173,84.39,32,15.61,06020
6,21,190,158,83.16,32,16.84,06021
6,22,224,196,87.5,28,12.5,06022
6,23,180,151,83.89,29,16.11,06023
6,24,184,157,85.33,27,14.67,06024
6,25,173,148,85.55,25,14.45,06025
6,26,246,213,86.59,33,13.41,06026
6,27,200,175,87.5,25,12.5,06027
6,28,165,132,80.0,33,20.0,06028
6,29,370,326,88.11,44,11.89,06029
6,30,283,243,85.87,40,14.13,06030
6,31,368,331,89.95,37,10.05,06031
6,32,339,295,87.02,44,12.98,06032
6,33,358,303,84.64,55,15.36,06033
6,34,368,323,87.77,45,12.23,06034
6,35,324,279,86.11,45,13.89,06035
6,36,422,375,88.86,47,11.14,06036
6,37,372,334,89.78,38,10.22,06037
6,38,386,344,89.12,42,10.88,06038
6,39,298,254,85.23,44,14.77,06039
6,40,313,273,87.22,40,12.78,06040
6,41,355,308,86.76,47,13.24,06041
6,42,360,306,85.0,54,15.0,06042
6,43,315,273,86.67,42,13.33,06043
6,44,341,289,84.75,52,15.25,06044
6,45,393,346,88.04,47,11.96,06045
6,46,251,215,85.66,36,14.34,06046
6,47,251,202,80.48,49,19.52,06047
6,48,378,336,88.89,42,11.11,06048
7,1,303,258,85.15,45,14.85,07001
7,2,334,275,82.34,59,17.66,07002
7,3,375,335,89.33,40,10.67,07003
7,4,354,317,89.55,37,10.45,07004
7,5,278,233,83.81,45,16.19,07005
7,6,427,364,85.25,63,14.75,07006
7,7,318,268,84.28,50,15.72,07007
7,8,274,236,86.13,38,13.87,07008
7,9,611,526,86.09,85,13.91,07009
7,10,391,330,84.4,61,15.6,07010
7,11,359,301,83.84,58,16.16,07011
7,12,306,255,83.33,51,16.67,07012
7,13,205,173,84.39,32,15.61,07013
7,14,357,317,88.8,40,11.2,07014
7,15,329,278,84.5,51,15.5,07015
7,16,272,232,85.29,40,14.71,07016
7,17,289,242,83.74,47,16.26,07017
7,18,282,233,82.62,49,17.38,07018
7,19,321,287,89.41,34,10.59,07019
7,20,258,224,86.82,34,13.18,07020
7,21,248,202,81.45,46,18.55,07021
7,22,284,237,83.45,47,16.55,07022
7,23,335,297,88.66,38,11.34,07023
7,24,268,233,86.94,35,13.06,07024
7,25,274,237,86.5,37,13.5,07025
7,26,278,240,86.33,38,13.67,07026
7,27,260,229,88.08,31,11.92,07027
7,28,245,209,85.31,36,14.69,07028
7,29,285,251,88.07,34,11.93,07029
7,30,241,191,79.25,50,20.75,07030
7,31,225,185,82.22,40,17.78,07031
7,32,456,410,89.91,46,10.09,07032
7,33,460,421,91.52,39,8.48,07033
7,34,413,361,87.41,52,12.59,07034
7,35,371,321,86.52,50,13.48,07035
7,36,407,359,88.21,48,11.79,07036
7,37,360,317,88.06,43,11.94,07037
7,38,288,243,84.38,45,15.63,07038
7,39,314,274,87.26,40,12.74,07039
7,40,287,241,83.97,46,16.03,07040
7,41,352,319,90.63,33,9.38,07041
7,42,287,260,90.59,27,9.41,07042
7,43,306,273,89.22,33,10.78,07043
7,44,296,267,90.2,29,9.8,07044
7,45,317,262,82.65,55,17.35,07045
7,46,118,101,85.59,17,14.41,07046
8,1,310,264,85.16,46,14.84,08001
8,2,331,293,88.52,38,11.48,08002
8,3,419,358,85.44,61,14.56,08003
8,4,422,383,90.76,39,9.24,08004
8,5,400,346,86.5,54,13.5,08005
8,6,377,331,87.8,46,12.2,08006
8,7,410,364,88.78,46,11.22,08007
8,8,368,332,90.22,36,9.78,08008
8,9,241,211,87.55,30,12.45,08009
8,10,465,411,88.39,54,11.61,08010
8,11,283,250,88.34,33,11.66,08011
8,12,297,270,90.91,27,9.09,08012
8,13,395,342,86.58,53,13.42,08013
8,14,261,218,83.52,43,16.48,08014
8,15,303,251,82.84,52,17.16,08015
8,16,111,94,84.68,17,15.32,08016
8,17,319,287,89.97,32,10.03,08017
8,18,336,277,82.44,59,17.56,08018
8,19,390,347,88.97,43,11.03,08019
8,20,405,367,90.62,38,9.38,08020
8,21,453,394,86.98,59,13.02,08021
8,22,336,295,87.8,41,12.2,08022
8,23,300,264,88.0,36,12.0,08023
8,24,223,198,88.79,25,11.21,08024
8,25,369,313,84.82,56,15.18,08025
8,26,316,275,87.03,41,12.97,08026
8,27,400,351,87.75,49,12.25,08027
8,28,376,331,88.03,45,11.97,08028
8,29,417,369,88.49,48,11.51,08029
8,30,362,312,86.19,50,13.81,08030
8,31,260,217,83.46,43,16.54,08031
8,32,271,236,87.08,35,12.92,08032
8,33,336,292,86.9,44,13.1,08033
8,34,351,310,88.32,41,11.68,08034
8,35,390,347,88.97,43,11.03,08035
8,36,377,332,88.06,45,11.94,08036
8,37,303,278,91.75,25,8.25,08037
8,38,237,209,88.19,28,11.81,08038
8,39,349,289,82.81,60,17.19,08039
8,40,280,244,87.14,36,12.86,08040
8,41,401,339,84.54,62,15.46,08041
8,42,424,370,87.26,54,12.74,08042
8,43,204,174,85.29,30,14.71,08043
8,44,239,209,87.45,30,12.55,08044
8,45,333,264,79.28,69,20.72,08045
8,46,289,256,88.58,33,11.42,08046
8,47,286,245,85.66,41,14.34,08047
8,48,330,288,87.27,42,12.73,08048
8,49,343,309,90.09,34,9.91,08049
8,50,356,309,86.8,47,13.2,08050
8,51,380,338,88.95,42,11.05,08051
8,52,449,406,90.42,43,9.58,08052
