ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,389,310,79.69,79,20.31,01001
1,2,350,272,77.71,78,22.29,01002
1,3,425,368,86.59,57,13.41,01003
1,4,384,325,84.64,59,15.36,01004
1,5,400,341,85.25,59,14.75,01005
1,6,358,300,83.8,58,16.2,01006
1,7,274,223,81.39,51,18.61,01007
1,8,293,257,87.71,36,12.29,01008
1,9,255,205,80.39,50,19.61,01009
1,10,466,383,82.19,83,17.81,01010
1,11,450,378,84.0,72,16.0,01011
1,12,420,329,78.33,91,21.67,01012
1,13,181,148,81.77,33,18.23,01013
1,14,343,290,84.55,53,15.45,01014
1,15,332,266,80.12,66,19.88,01015
1,16,461,380,82.43,81,17.57,01016
1,17,312,256,82.05,56,17.95,01017
1,18,358,298,83.24,60,16.76,01018
1,19,361,299,82.83,62,17.17,01019
1,20,304,245,80.59,59,19.41,01020
1,21,455,391,85.93,64,14.07,01021
1,22,252,202,80.16,50,19.84,01022
1,23,537,445,82.87,92,17.13,01023
1,24,314,249,79.3,65,20.7,01024
1,25,356,284,79.78,72,20.22,01025
1,26,223,166,74.44,57,25.56,01026
1,27,386,308,79.79,78,20.21,01027
1,28,57,41,71.93,16,28.07,01028
1,29,463,383,82.72,80,17.28,01029
1,30,411,336,81.75,75,18.25,01030
1,31,349,271,77.65,78,22.35,01031
1,32,331,261,78.85,70,21.15,01032
1,33,418,336,80.38,82,19.62,01033
1,34,313,256,81.79,57,18.21,01034
1,35,434,336,77.42,98,22.58,01035
1,36,365,306,83.84,59,16.16,01036
1,37,368,312,84.78,56,15.22,01037
1,38,365,300,82.19,65,17.81,01038
1,39,336,271,80.65,65,19.35,01039
1,40,358,292,81.56,66,18.44,01040
1,41,226,188,83.19,38,16.81,01041
1,42,128,96,75.0,32,25.0,01042
1,43,234,194,82.91,40,17.09,01043
1,44,331,277,83.69,54,16.31,01044
2,1,413,336,81.36,77,18.64,02001
2,2,276,232,84.06,44,15.94,02002
2,3,391,316,80.82,75,19.18,02003
2,4,312,260,83.33,52,16.67,02004
2,5,456,375,82.24,81,17.76,02005
2,6,368,299,81.25,69,18.75,02006
2,7,338,267,78.99,71,21.01,02007
2,8,439,356,81.09,83,18.91,02008
2,9,307,250,81.43,57,18.57,02009
2,10,272,226,83.09,46,16.91,02010
2,11,363,305,84.02,58,15.98,02011
2,12,336,285,84.82,51,15.18,02012
2,13,288,240,83.33,48,16.67,02013
2,14,413,348,84.26,65,15.74,02014
2,15,349,302,86.53,47,13.47,02015
2,16,333,281,84.38,52,15.62,02016
2,17,452,377,83.41,75,16.59,02017
2,18,323,271,83.9,52,16.1,02018
2,19,217,177,81.57,40,18.43,02019
2,20,403,356,88.34,47,11.66,02020
2,21,379,317,83.64,62,16.36,02021
2,22,359,315,87.74,44,12.26,02022
2,23,219,179,81.74,40,18.26,02023
2,24,318,264,83.02,54,16.98,02024
2,25,393,336,85.5,57,14.5,02025
2,26,269,213,79.18,56,20.82,02026
