ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,392,318,81.12,74,18.88,01001
1,2,351,281,80.06,70,19.94,01002
1,3,420,376,89.52,44,10.48,01003
1,4,385,346,89.87,39,10.13,01004
1,5,409,360,88.02,49,11.98,01005
1,6,362,312,86.19,50,13.81,01006
1,7,276,235,85.14,41,14.86,01007
1,8,289,251,86.85,38,13.15,01008
1,9,256,205,80.08,51,19.92,01009
1,10,466,393,84.33,73,15.67,01010
1,11,454,389,85.68,65,14.32,01011
1,12,417,347,83.21,70,16.79,01012
1,13,180,153,85.0,27,15.0,01013
1,14,346,308,89.02,38,10.98,01014
1,15,338,274,81.07,64,18.93,01015
1,16,457,379,82.93,78,17.07,01016
1,17,316,248,78.48,68,21.52,01017
1,18,353,297,84.14,56,15.86,01018
1,19,372,312,83.87,60,16.13,01019
1,20,306,256,83.66,50,16.34,01020
1,21,451,385,85.37,66,14.63,01021
1,22,252,212,84.13,40,15.87,01022
1,23,549,471,85.79,78,14.21,01023
1,24,313,242,77.32,71,22.68,01024
1,25,356,298,83.71,58,16.29,01025
1,26,225,177,78.67,48,21.33,01026
1,27,386,316,81.87,70,18.13,01027
1,28,61,51,83.61,10,16.39,01028
1,29,466,393,84.33,73,15.67,01029
1,30,417,344,82.49,73,17.51,01030
1,31,349,281,80.52,68,19.48,01031
1,32,342,281,82.16,61,17.84,01032
1,33,419,350,83.53,69,16.47,01033
1,34,316,264,83.54,52,16.46,01034
1,35,441,350,79.37,91,20.63,01035
1,36,372,315,84.68,57,15.32,01036
1,37,369,327,88.62,42,11.38,01037
1,38,359,303,84.4,56,15.6,01038
1,39,335,281,83.88,54,16.12,01039
1,40,364,316,86.81,48,13.19,01040
1,41,233,199,85.41,34,14.59,01041
1,42,130,101,77.69,29,22.31,01042
1,43,235,189,80.43,46,19.57,01043
1,44,331,278,83.99,53,16.01,01044
2,1,416,350,84.13,66,15.87,02001
2,2,290,245,84.48,45,15.52,02002
2,3,394,328,83.25,66,16.75,02003
2,4,314,269,85.67,45,14.33,02004
2,5,464,401,86.42,63,13.58,02005
2,6,371,315,84.91,56,15.09,02006
2,7,342,279,81.58,63,18.42,02007
2,8,445,366,82.25,79,17.75,02008
2,9,312,259,83.01,53,16.99,02009
2,10,279,237,84.95,42,15.05,02010
