ward,precinct,total,precinct_id
40,28,508,40028
40,37,8,40037
48,1,491,48001
48,2,238,48002
48,3,564,48003
48,5,295,48005
48,6,610,48006
48,7,520,48007
48,8,262,48008
48,9,300,48009
48,10,765,48010
48,11,469,48011
48,12,629,48012
48,13,631,48013
48,14,216,48014
48,15,349,48015
48,16,525,48016
48,18,348,48018
48,19,352,48019
48,20,216,48020
48,21,15,48021
48,22,426,48022
48,25,472,48025
48,26,240,48026
48,27,756,48027
48,28,506,48028
48,29,249,48029
48,30,459,48030
48,31,633,48031
48,32,533,48032
48,33,271,48033
48,34,449,48034
48,36,287,48036
48,37,535,48037
48,38,457,48038
48,39,391,48039
48,40,465,48040
48,41,654,48041
48,42,620,48042
48,43,552,48043
48,44,668,48044
48,45,397,48045
48,46,340,48046
49,1,314,49001
49,2,357,49002
49,3,560,49003
49,4,629,49004
49,5,522,49005
49,6,488,49006
49,7,547,49007
49,8,399,49008
49,9,561,49009
49,10,495,49010
49,11,591,49011
49,12,705,49012
49,13,579,49013
49,14,432,49014
49,15,367,49015
49,16,494,49016
49,17,351,49017
49,18,698,49018
49,19,467,49019
49,20,761,49020
49,21,283,49021
49,22,477,49022
49,23,696,49023
49,24,418,49024
49,25,684,49025
49,26,571,49026
49,27,584,49027
49,28,702,49028
49,29,636,49029
49,30,596,49030
49,31,395,49031
49,32,503,49032
49,33,422,49033
50,8,302,50008
50,28,1,50028
