ward,precinct,total,Maria Pappas,Maria Pappas Percent,precinct_id
45,46,252,252,100.0,45046
45,47,242,242,100.0,45047
45,48,287,287,100.0,45048
46,1,377,377,100.0,46001
46,2,474,474,100.0,46002
46,3,607,607,100.0,46003
46,4,483,483,100.0,46004
46,5,681,681,100.0,46005
46,6,431,431,100.0,46006
46,7,530,530,100.0,46007
46,8,323,323,100.0,46008
46,9,569,569,100.0,46009
46,10,808,808,100.0,46010
46,11,476,476,100.0,46011
46,12,573,573,100.0,46012
46,13,517,517,100.0,46013
46,14,451,451,100.0,46014
46,15,515,515,100.0,46015
46,16,610,610,100.0,46016
46,17,588,588,100.0,46017
46,18,572,572,100.0,46018
46,19,372,372,100.0,46019
46,20,410,410,100.0,46020
46,21,324,324,100.0,46021
46,22,375,375,100.0,46022
46,23,429,429,100.0,46023
46,24,617,617,100.0,46024
46,25,501,501,100.0,46025
46,26,579,579,100.0,46026
46,27,652,652,100.0,46027
46,28,499,499,100.0,46028
46,29,429,429,100.0,46029
46,30,545,545,100.0,46030
46,31,527,527,100.0,46031
46,32,514,514,100.0,46032
46,33,621,621,100.0,46033
46,34,602,602,100.0,46034
46,35,573,573,100.0,46035
46,36,507,507,100.0,46036
46,37,444,444,100.0,46037
46,38,549,549,100.0,46038
46,39,495,495,100.0,46039
46,40,431,431,100.0,46040
47,1,346,346,100.0,47001
47,2,515,515,100.0,47002
47,3,502,502,100.0,47003
47,4,568,568,100.0,47004
47,5,577,577,100.0,47005
47,6,634,634,100.0,47006
47,7,472,472,100.0,47007
47,8,511,511,100.0,47008
47,9,494,494,100.0,47009
47,10,683,683,100.0,47010
47,11,510,510,100.0,47011
47,12,554,554,100.0,47012
47,13,527,527,100.0,47013
47,14,481,481,100.0,47014
47,15,657,657,100.0,47015
47,16,516,516,100.0,47016
47,17,514,514,100.0,47017
47,18,494,494,100.0,47018
47,19,687,687,100.0,47019
47,20,517,517,100.0,47020
47,21,514,514,100.0,47021
47,22,537,537,100.0,47022
47,23,605,605,100.0,47023
47,24,554,554,100.0,47024
47,25,605,605,100.0,47025
47,26,707,707,100.0,47026
47,27,483,483,100.0,47027
47,28,484,484,100.0,47028
47,29,576,576,100.0,47029
47,30,668,668,100.0,47030
47,31,529,529,100.0,47031
47,32,665,665,100.0,47032
47,33,486,486,100.0,47033
47,34,551,551,100.0,47034
47,35,502,502,100.0,47035
47,36,613,613,100.0,47036
47,37,522,522,100.0,47037
47,38,522,522,100.0,47038
47,39,526,526,100.0,47039
47,40,526,526,100.0,47040
47,41,605,605,100.0,47041
47,42,553,553,100.0,47042
47,43,482,482,100.0,47043
47,44,494,494,100.0,47044
47,45,519,519,100.0,47045
47,46,502,502,100.0,47046
47,47,587,587,100.0,47047
47,48,47,47,100.0,47048
48,1,483,483,100.0,48001
48,2,240,240,100.0,48002
48,3,548,548,100.0,48003
48,4,490,490,100.0,48004
48,5,304,304,100.0,48005
48,6,606,606,100.0,48006
48,7,517,517,100.0,48007
48,8,270,270,100.0,48008
48,9,302,302,100.0,48009
48,10,746,746,100.0,48010
48,11,455,455,100.0,48011
48,12,625,625,100.0,48012
48,13,620,620,100.0,48013
48,14,250,250,100.0,48014
48,15,348,348,100.0,48015
48,16,525,525,100.0,48016
48,17,457,457,100.0,48017
48,18,340,340,100.0,48018
48,19,352,352,100.0,48019
48,20,600,600,100.0,48020
48,21,632,632,100.0,48021
48,22,440,440,100.0,48022
48,23,525,525,100.0,48023
48,24,542,542,100.0,48024
48,25,461,461,100.0,48025
48,26,250,250,100.0,48026
48,27,731,731,100.0,48027
48,28,503,503,100.0,48028
48,29,263,263,100.0,48029
48,30,462,462,100.0,48030
48,31,626,626,100.0,48031
48,32,534,534,100.0,48032
48,33,279,279,100.0,48033
48,34,448,448,100.0,48034
48,35,320,320,100.0,48035
48,36,287,287,100.0,48036
48,37,524,524,100.0,48037
48,38,509,509,100.0,48038
48,39,404,404,100.0,48039
48,40,453,453,100.0,48040
48,41,633,633,100.0,48041
48,42,610,610,100.0,48042
48,43,546,546,100.0,48043
48,44,649,649,100.0,48044
48,45,393,393,100.0,48045
48,46,333,333,100.0,48046
49,1,316,316,100.0,49001
49,2,356,356,100.0,49002
49,3,560,560,100.0,49003
49,4,615,615,100.0,49004
49,5,516,516,100.0,49005
49,6,484,484,100.0,49006
49,7,540,540,100.0,49007
49,8,414,414,100.0,49008
49,9,545,545,100.0,49009
49,10,496,496,100.0,49010
49,11,585,585,100.0,49011
49,12,693,693,100.0,49012
49,13,593,593,100.0,49013
49,14,434,434,100.0,49014
49,15,367,367,100.0,49015
49,16,494,494,100.0,49016
49,17,348,348,100.0,49017
49,18,678,678,100.0,49018
49,19,462,462,100.0,49019
49,20,753,753,100.0,49020
49,21,302,302,100.0,49021
49,22,480,480,100.0,49022
49,23,692,692,100.0,49023
49,24,430,430,100.0,49024
49,25,671,671,100.0,49025
49,26,560,560,100.0,49026
49,27,569,569,100.0,49027
49,28,685,685,100.0,49028
49,29,619,619,100.0,49029
49,30,581,581,100.0,49030
49,31,392,392,100.0,49031
49,32,492,492,100.0,49032
49,33,419,419,100.0,49033
50,1,283,283,100.0,50001
50,2,206,206,100.0,50002
50,3,273,273,100.0,50003
50,4,361,361,100.0,50004
50,5,199,199,100.0,50005
50,6,402,402,100.0,50006
50,7,423,423,100.0,50007
50,8,369,369,100.0,50008
50,9,301,301,100.0,50009
50,10,271,271,100.0,50010
50,11,165,165,100.0,50011
50,12,141,141,100.0,50012
50,13,406,406,100.0,50013
50,14,104,104,100.0,50014
50,15,424,424,100.0,50015
50,16,103,103,100.0,50016
50,17,314,314,100.0,50017
50,18,76,76,100.0,50018
50,19,219,219,100.0,50019
50,20,336,336,100.0,50020
50,21,315,315,100.0,50021
50,22,254,254,100.0,50022
50,23,218,218,100.0,50023
50,24,213,213,100.0,50024
50,25,282,282,100.0,50025
50,26,305,305,100.0,50026
50,27,89,89,100.0,50027
50,28,371,371,100.0,50028
50,29,312,312,100.0,50029
50,30,245,245,100.0,50030
50,31,454,454,100.0,50031
50,32,402,402,100.0,50032
50,33,229,229,100.0,50033
50,34,455,455,100.0,50034
50,35,480,480,100.0,50035
50,36,327,327,100.0,50036
50,37,400,400,100.0,50037
50,38,146,146,100.0,50038
50,39,187,187,100.0,50039
50,40,248,248,100.0,50040
