ward,precinct,registered,ballots,turnout,precinct_id
1,1,703,64,9.1,01001
1,2,623,85,13.64,01002
1,3,807,38,4.71,01003
1,4,745,32,4.3,01004
1,5,714,21,2.94,01005
1,6,738,57,7.72,01006
1,7,446,106,23.77,01007
1,8,685,95,13.87,01008
1,9,486,176,36.21,01009
1,10,716,29,4.05,01010
1,11,764,55,7.2,01011
1,12,807,55,6.82,01012
1,13,326,63,19.33,01013
1,14,700,47,6.71,01014
1,15,633,56,8.85,01015
1,16,509,104,20.43,01016
1,17,597,71,11.89,01017
1,18,747,69,9.24,01018
1,19,861,207,24.04,01019
1,20,622,62,9.97,01020
1,21,762,29,3.81,01021
1,22,508,46,9.06,01022
1,23,907,180,19.85,01023
1,24,693,64,9.24,01024
1,25,686,40,5.83,01025
1,26,610,71,11.64,01026
1,27,719,38,5.29,01027
1,28,311,65,20.9,01028
1,29,661,43,6.51,01029
1,30,772,108,13.99,01030
1,31,675,93,13.78,01031
1,32,658,51,7.75,01032
1,33,783,34,4.34,01033
1,34,555,104,18.74,01034
1,35,778,35,4.5,01035
1,36,678,40,5.9,01036
1,37,695,36,5.18,01037
1,38,654,81,12.39,01038
1,39,662,26,3.93,01039
1,40,670,85,12.69,01040
1,41,429,106,24.71,01041
1,42,221,37,16.74,01042
1,43,475,108,22.74,01043
1,44,482,18,3.73,01044
2,1,761,42,5.52,02001
2,2,543,66,12.15,02002
2,3,748,40,5.35,02003
2,4,693,36,5.19,02004
2,5,780,31,3.97,02005
2,6,747,37,4.95,02006
2,7,857,36,4.2,02007
2,8,797,32,4.02,02008
2,9,687,29,4.22,02009
2,10,682,81,11.88,02010
2,11,601,80,13.31,02011
2,12,692,78,11.27,02012
2,13,660,111,16.82,02013
2,14,727,70,9.63,02014
2,15,688,85,12.35,02015
2,16,685,31,4.53,02016
2,17,814,65,7.99,02017
2,18,586,84,14.33,02018
2,19,525,90,17.14,02019
2,20,812,21,2.59,02020
2,21,735,48,6.53,02021
2,22,739,53,7.17,02022
2,23,528,63,11.93,02023
2,24,652,56,8.59,02024
2,25,730,50,6.85,02025
2,26,704,51,7.24,02026
2,27,639,62,9.7,02027
2,28,811,46,5.67,02028
2,29,758,60,7.92,02029
2,30,635,54,8.5,02030
2,31,901,90,9.99,02031
2,32,631,38,6.02,02032
2,33,941,123,13.07,02033
2,34,549,73,13.3,02034
2,35,870,40,4.6,02035
2,36,520,43,8.27,02036
2,37,639,58,9.08,02037
2,38,637,45,7.06,02038
2,39,564,56,9.93,02039
2,40,745,45,6.04,02040
2,41,708,22,3.11,02041
2,42,740,63,8.51,02042
2,43,728,51,7.01,02043
2,44,431,39,9.05,02044
2,45,711,111,15.61,02045
2,46,438,29,6.62,02046
3,1,981,139,14.17,03001
3,2,699,273,39.06,03002
3,3,764,137,17.93,03003
3,4,747,164,21.95,03004
3,5,715,77,10.77,03005
3,6,770,59,7.66,03006
3,7,610,176,28.85,03007
3,8,673,87,12.93,03008
3,9,685,114,16.64,03009
3,10,655,59,9.01,03010
