ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,727,633,87.07,94,12.93,01001
1,2,677,596,88.04,81,11.96,01002
1,3,773,648,83.83,125,16.17,01003
1,4,692,602,86.99,90,13.01,01004
1,5,702,596,84.9,106,15.1,01005
1,6,606,523,86.3,83,13.7,01006
1,7,732,640,87.43,92,12.57,01007
1,8,665,579,87.07,86,12.93,01008
1,9,330,274,83.03,56,16.97,01009
1,10,864,753,87.15,111,12.85,01010
1,11,660,572,86.67,88,13.33,01011
1,12,286,233,81.47,53,18.53,01012
1,13,468,413,88.25,55,11.75,01013
1,14,386,327,84.72,59,15.28,01014
1,15,686,611,89.07,75,10.93,01015
1,16,658,553,84.04,105,15.96,01016
1,17,431,367,85.15,64,14.85,01017
1,18,614,529,86.16,85,13.84,01018
1,19,584,490,83.9,94,16.1,01019
1,20,530,475,89.62,55,10.38,01020
1,21,562,460,81.85,102,18.15,01021
1,22,745,641,86.04,104,13.96,01022
1,23,383,312,81.46,71,18.54,01023
1,24,835,727,87.07,108,12.93,01024
1,25,691,585,84.66,106,15.34,01025
1,26,606,507,83.66,99,16.34,01026
2,1,633,514,81.2,119,18.8,02001
2,2,754,615,81.56,139,18.44,02002
2,3,470,396,84.26,74,15.74,02003
2,4,512,421,82.23,91,17.77,02004
2,5,496,404,81.45,92,18.55,02005
2,6,712,580,81.46,132,18.54,02006
2,7,619,497,80.29,122,19.71,02007
2,8,488,397,81.35,91,18.65,02008
2,9,714,571,79.97,143,20.03,02009
2,10,318,255,80.19,63,19.81,02010
2,11,541,451,83.36,90,16.64,02011
2,12,505,398,78.81,107,21.19,02012
2,13,661,533,80.64,128,19.36,02013
2,14,381,318,83.46,63,16.54,02014
2,15,538,431,80.11,107,19.89,02015
2,16,629,513,81.56,116,18.44,02016
2,17,905,757,83.65,148,16.35,02017
2,18,524,432,82.44,92,17.56,02018
2,19,300,261,87.0,39,13.0,02019
2,20,374,289,77.27,85,22.73,02020
2,21,119,87,73.11,32,26.89,02021
2,22,439,365,83.14,74,16.86,02022
2,23,484,413,85.33,71,14.67,02023
2,24,393,317,80.66,76,19.34,02024
2,25,585,476,81.37,109,18.63,02025
3,1,569,412,72.41,157,27.59,03001
3,2,551,461,83.67,90,16.33,03002
3,3,394,315,79.95,79,20.05,03003
