ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,716,334,46.65,382,53.35,01001
1,2,671,327,48.73,344,51.27,01002
1,3,775,402,51.87,373,48.13,01003
1,4,679,355,52.28,324,47.72,01004
1,5,697,343,49.21,354,50.79,01005
1,6,599,323,53.92,276,46.08,01006
1,7,728,319,43.82,409,56.18,01007
1,8,654,332,50.76,322,49.24,01008
1,9,328,180,54.88,148,45.12,01009
1,10,860,493,57.33,367,42.67,01010
1,11,652,328,50.31,324,49.69,01011
1,12,287,148,51.57,139,48.43,01012
1,13,461,231,50.11,230,49.89,01013
1,14,389,214,55.01,175,44.99,01014
1,15,684,370,54.09,314,45.91,01015
1,16,640,327,51.09,313,48.91,01016
1,17,422,213,50.47,209,49.53,01017
1,18,616,312,50.65,304,49.35,01018
1,19,572,282,49.3,290,50.7,01019
1,20,526,313,59.51,213,40.49,01020
1,21,551,270,49.0,281,51.0,01021
1,22,749,417,55.67,332,44.33,01022
1,23,380,198,52.11,182,47.89,01023
1,24,828,468,56.52,360,43.48,01024
1,25,683,365,53.44,318,46.56,01025
1,26,601,337,56.07,264,43.93,01026
2,1,615,421,68.46,194,31.54,02001
2,2,741,508,68.56,233,31.44,02002
2,3,468,306,65.38,162,34.62,02003
2,4,502,353,70.32,149,29.68,02004
2,5,477,331,69.39,146,30.61,02005
2,6,690,479,69.42,211,30.58,02006
2,7,605,407,67.27,198,32.73,02007
2,8,480,340,70.83,140,29.17,02008
2,9,707,481,68.03,226,31.97,02009
2,10,312,207,66.35,105,33.65,02010
2,11,533,363,68.11,170,31.89,02011
2,12,486,333,68.52,153,31.48,02012
2,13,645,454,70.39,191,29.61,02013
2,14,380,255,67.11,125,32.89,02014
2,15,536,364,67.91,172,32.09,02015
2,16,619,452,73.02,167,26.98,02016
2,17,886,628,70.88,258,29.12,02017
2,18,520,317,60.96,203,39.04,02018
2,19,290,220,75.86,70,24.14,02019
2,20,361,228,63.16,133,36.84,02020
2,21,119,59,49.58,60,50.42,02021
2,22,426,295,69.25,131,30.75,02022
2,23,474,335,70.68,139,29.32,02023
2,24,383,245,63.97,138,36.03,02024
2,25,570,378,66.32,192,33.68,02025
3,1,558,406,72.76,152,27.24,03001
3,2,555,468,84.32,87,15.68,03002
3,3,391,265,67.77,126,32.23,03003
3,4,426,335,78.64,91,21.36,03004
3,5,108,90,83.33,18,16.67,03005
3,6,577,389,67.42,188,32.58,03006
3,7,277,201,72.56,76,27.44,03007
3,8,445,330,74.16,115,25.84,03008
3,9,356,223,62.64,133,37.36,03009
3,10,378,252,66.67,126,33.33,03010
3,11,606,475,78.38,131,21.62,03011
3,12,445,345,77.53,100,22.47,03012
3,13,647,423,65.38,224,34.62,03013
3,14,760,471,61.97,289,38.03,03014
3,15,444,362,81.53,82,18.47,03015
3,16,261,192,73.56,69,26.44,03016
3,17,147,116,78.91,31,21.09,03017
3,18,166,117,70.48,49,29.52,03018
3,19,761,490,64.39,271,35.61,03019
3,20,501,391,78.04,110,21.96,03020
3,21,483,317,65.63,166,34.37,03021
3,22,374,250,66.84,124,33.16,03022
3,23,270,205,75.93,65,24.07,03023
3,24,100,87,87.0,13,13.0,03024
3,25,746,530,71.05,216,28.95,03025
3,26,248,179,72.18,69,27.82,03026
3,27,635,417,65.67,218,34.33,03027
4,1,688,454,65.99,234,34.01,04001
4,2,246,170,69.11,76,30.89,04002
4,3,454,310,68.28,144,31.72,04003
4,4,565,444,78.58,121,21.42,04004
4,5,273,222,81.32,51,18.68,04005
4,6,402,291,72.39,111,27.61,04006
4,7,284,187,65.85,97,34.15,04007
4,8,415,356,85.78,59,14.22,04008
4,9,448,353,78.79,95,21.21,04009
4,10,397,319,80.35,78,19.65,04010
4,11,541,389,71.9,152,28.1,04011
4,12,342,273,79.82,69,20.18,04012
4,13,361,283,78.39,78,21.61,04013
4,14,304,235,77.3,69,22.7,04014
4,15,328,262,79.88,66,20.12,04015
4,16,446,341,76.46,105,23.54,04016
4,17,578,461,79.76,117,20.24,04017
4,18,176,136,77.27,40,22.73,04018
4,19,387,307,79.33,80,20.67,04019
4,20,556,442,79.5,114,20.5,04020
4,21,357,296,82.91,61,17.09,04021
4,22,185,152,82.16,33,17.84,04022
4,23,334,267,79.94,67,20.06,04023
4,24,617,495,80.23,122,19.77,04024
4,25,757,518,68.43,239,31.57,04025
4,26,656,436,66.46,220,33.54,04026
4,27,719,451,62.73,268,37.27,04027
4,28,743,446,60.03,297,39.97,04028
5,1,521,418,80.23,103,19.77,05001
5,2,616,507,82.31,109,17.69,05002
5,3,569,464,81.55,105,18.45,05003
5,4,454,360,79.3,94,20.7,05004
5,5,256,213,83.2,43,16.8,05005
5,6,230,193,83.91,37,16.09,05006
5,7,129,100,77.52,29,22.48,05007
5,8,174,130,74.71,44,25.29,05008
5,9,159,127,79.87,32,20.13,05009
5,10,260,190,73.08,70,26.92,05010
5,11,334,252,75.45,82,24.55,05011
5,12,588,412,70.07,176,29.93,05012
5,13,263,207,78.71,56,21.29,05013
5,14,278,230,82.73,48,17.27,05014
5,15,879,560,63.71,319,36.29,05015
5,16,544,373,68.57,171,31.43,05016
5,17,385,301,78.18,84,21.82,05017
5,18,802,601,74.94,201,25.06,05018
5,19,353,297,84.14,56,15.86,05019
5,20,601,423,70.38,178,29.62,05020
5,21,508,334,65.75,174,34.25,05021
5,22,600,346,57.67,254,42.33,05022
5,23,312,210,67.31,102,32.69,05023
5,24,303,206,67.99,97,32.01,05024
5,25,787,463,58.83,324,41.17,05025
6,1,154,124,80.52,30,19.48,06001
6,2,205,165,80.49,40,19.51,06002
6,3,68,44,64.71,24,35.29,06003
6,4,156,121,77.56,35,22.44,06004
6,5,284,225,79.23,59,20.77,06005
6,6,258,198,76.74,60,23.26,06006
6,7,323,247,76.47,76,23.53,06007
6,8,256,210,82.03,46,17.97,06008
6,9,521,436,83.69,85,16.31,06009
6,10,126,101,80.16,25,19.84,06010
6,11,145,118,81.38,27,18.62,06011
6,12,335,262,78.21,73,21.79,06012
6,13,446,354,79.37,92,20.63,06013
6,14,433,352,81.29,81,18.71,06014
6,15,450,362,80.44,88,19.56,06015
6,16,294,236,80.27,58,19.73,06016
6,17,510,412,80.78,98,19.22,06017
6,18,596,507,85.07,89,14.93,06018
6,19,370,293,79.19,77,20.81,06019
6,20,647,551,85.16,96,14.84,06020
6,21,476,366,76.89,110,23.11,06021
6,22,639,525,82.16,114,17.84,06022
6,23,597,497,83.25,100,16.75,06023
6,24,547,461,84.28,86,15.72,06024
6,25,404,332,82.18,72,17.82,06025
6,26,692,581,83.96,111,16.04,06026
6,27,623,516,82.83,107,17.17,06027
7,1,469,374,79.74,95,20.26,07001
7,2,602,514,85.38,88,14.62,07002
7,3,311,238,76.53,73,23.47,07003
7,4,372,290,77.96,82,22.04,07004
7,5,524,418,79.77,106,20.23,07005
7,6,137,103,75.18,34,24.82,07006
7,7,305,244,80.0,61,20.0,07007
7,8,209,161,77.03,48,22.97,07008
7,9,338,260,76.92,78,23.08,07009
7,10,492,402,81.71,90,18.29,07010
7,11,418,343,82.06,75,17.94,07011
7,12,515,425,82.52,90,17.48,07012
7,13,353,263,74.5,90,25.5,07013
7,14,307,245,79.8,62,20.2,07014
7,15,456,370,81.14,86,18.86,07015
7,16,160,133,83.13,27,16.88,07016
7,17,129,105,81.4,24,18.6,07017
7,18,57,53,92.98,4,7.02,07018
7,19,600,504,84.0,96,16.0,07019
7,20,342,285,83.33,57,16.67,07020
7,21,256,209,81.64,47,18.36,07021
7,22,288,253,87.85,35,12.15,07022
7,23,212,171,80.66,41,19.34,07023
7,24,61,50,81.97,11,18.03,07024
7,25,329,275,83.59,54,16.41,07025
7,26,462,396,85.71,66,14.29,07026
7,27,267,219,82.02,48,17.98,07027
7,28,175,138,78.86,37,21.14,07028
7,29,250,196,78.4,54,21.6,07029
7,30,234,190,81.2,44,18.8,07030
7,31,108,86,79.63,22,20.37,07031
8,1,476,377,79.2,99,20.8,08001
8,2,244,186,76.23,58,23.77,08002
8,3,197,172,87.31,25,12.69,08003
8,4,452,374,82.74,78,17.26,08004
8,5,321,281,87.54,40,12.46,08005
8,6,559,462,82.65,97,17.35,08006
8,7,318,260,81.76,58,18.24,08007
8,8,701,594,84.74,107,15.26,08008
8,9,435,364,83.68,71,16.32,08009
8,10,495,387,78.18,108,21.82,08010
8,11,409,342,83.62,67,16.38,08011
8,12,467,399,85.44,68,14.56,08012
8,13,446,389,87.22,57,12.78,08013
8,14,499,433,86.77,66,13.23,08014
8,15,381,325,85.3,56,14.7,08015
8,16,355,295,83.1,60,16.9,08016
8,17,586,521,88.91,65,11.09,08017
8,18,772,655,84.84,117,15.16,08018
8,19,599,495,82.64,104,17.36,08019
8,20,264,204,77.27,60,22.73,08020
8,21,224,181,80.8,43,19.2,08021
8,22,228,191,83.77,37,16.23,08022
8,23,574,469,81.71,105,18.29,08023
8,24,414,338,81.64,76,18.36,08024
8,25,167,137,82.04,30,17.96,08025
8,26,340,276,81.18,64,18.82,08026
8,27,447,384,85.91,63,14.09,08027
8,28,309,247,79.94,62,20.06,08028
8,29,301,250,83.06,51,16.94,08029
8,30,399,320,80.2,79,19.8,08030
9,1,479,380,79.33,99,20.67,09001
9,2,319,246,77.12,73,22.88,09002
9,3,165,132,80.0,33,20.0,09003
9,4,355,270,76.06,85,23.94,09004
9,5,349,289,82.81,60,17.19,09005
9,6,619,499,80.61,120,19.39,09006
9,7,477,387,81.13,90,18.87,09007
9,8,451,362,80.27,89,19.73,09008
9,9,275,220,80.0,55,20.0,09009
9,10,577,487,84.4,90,15.6,09010
9,11,184,146,79.35,38,20.65,09011
9,12,523,442,84.51,81,15.49,09012
9,13,511,422,82.58,89,17.42,09013
9,14,277,229,82.67,48,17.33,09014
9,15,380,307,80.79,73,19.21,09015
9,16,525,419,79.81,106,20.19,09016
9,17,161,124,77.02,37,22.98,09017
9,18,262,214,81.68,48,18.32,09018
9,19,225,179,79.56,46,20.44,09019
9,20,393,259,65.9,134,34.1,09020
9,21,484,394,81.4,90,18.6,09021
9,22,331,271,81.87,60,18.13,09022
9,23,269,218,81.04,51,18.96,09023
9,24,393,327,83.21,66,16.79,09024
9,25,313,257,82.11,56,17.89,09025
9,26,447,369,82.55,78,17.45,09026
9,27,253,203,80.24,50,19.76,09027
9,28,200,150,75.0,50,25.0,09028
9,29,596,503,84.4,93,15.6,09029
9,30,473,375,79.28,98,20.72,09030
10,1,123,99,80.49,24,19.51,10001
10,2,138,96,69.57,42,30.43,10002
10,3,250,177,70.8,73,29.2,10003
10,4,273,208,76.19,65,23.81,10004
10,5,104,71,68.27,33,31.73,10005
10,6,131,96,73.28,35,26.72,10006
10,7,255,147,57.65,108,42.35,10007
10,8,249,182,73.09,67,26.91,10008
10,9,281,195,69.4,86,30.6,10009
10,10,300,204,68.0,96,32.0,10010
10,11,105,70,66.67,35,33.33,10011
10,12,273,186,68.13,87,31.87,10012
10,13,298,199,66.78,99,33.22,10013
10,14,384,251,65.36,133,34.64,10014
10,15,351,232,66.1,119,33.9,10015
10,16,412,248,60.19,164,39.81,10016
10,17,379,242,63.85,137,36.15,10017
10,18,465,264,56.77,201,43.23,10018
10,19,266,170,63.91,96,36.09,10019
10,20,182,128,70.33,54,29.67,10020
10,21,228,129,56.58,99,43.42,10021
10,22,397,240,60.45,157,39.55,10022
10,23,267,196,73.41,71,26.59,10023
10,24,124,90,72.58,34,27.42,10024
10,25,217,160,73.73,57,26.27,10025
11,1,138,91,65.94,47,34.06,11001
11,2,72,53,73.61,19,26.39,11002
11,3,391,232,59.34,159,40.66,11003
11,4,304,178,58.55,126,41.45,11004
11,5,332,191,57.53,141,42.47,11005
11,6,402,228,56.72,174,43.28,11006
11,7,202,120,59.41,82,40.59,11007
11,8,351,182,51.85,169,48.15,11008
11,9,395,250,63.29,145,36.71,11009
11,10,69,38,55.07,31,44.93,11010
11,11,53,34,64.15,19,35.85,11011
11,12,111,62,55.86,49,44.14,11012
11,13,339,203,59.88,136,40.12,11013
11,14,677,376,55.54,301,44.46,11014
11,15,502,272,54.18,230,45.82,11015
11,16,589,323,54.84,266,45.16,11016
11,17,275,141,51.27,134,48.73,11017
11,18,375,241,64.27,134,35.73,11018
11,19,120,66,55.0,54,45.0,11019
11,20,372,234,62.9,138,37.1,11020
11,21,616,378,61.36,238,38.64,11021
11,22,403,248,61.54,155,38.46,11022
11,23,451,270,59.87,181,40.13,11023
12,1,231,131,56.71,100,43.29,12001
12,2,166,113,68.07,53,31.93,12002
12,3,330,177,53.64,153,46.36,12003
12,4,258,137,53.1,121,46.9,12004
12,5,253,141,55.73,112,44.27,12005
12,6,220,129,58.64,91,41.36,12006
12,7,231,150,64.94,81,35.06,12007
12,8,223,153,68.61,70,31.39,12008
12,9,126,59,46.83,67,53.17,12009
12,10,267,161,60.3,106,39.7,12010
12,11,199,140,70.35,59,29.65,12011
12,12,167,111,66.47,56,33.53,12012
12,13,177,117,66.1,60,33.9,12013
12,14,107,76,71.03,31,28.97,12014
12,15,233,144,61.8,89,38.2,12015
12,16,262,161,61.45,101,38.55,12016
