ward,precinct,registered,ballots,turnout,precinct_id
1,1,1449,893,61.63,01001
1,2,1434,888,61.92,01002
1,3,1529,968,63.31,01003
1,4,1417,853,60.2,01004
1,5,1575,911,57.84,01005
1,6,1337,779,58.26,01006
1,7,1625,928,57.11,01007
1,8,1381,819,59.3,01008
1,9,901,465,51.61,01009
1,10,1728,1100,63.66,01010
1,11,1688,839,49.7,01011
1,12,753,411,54.58,01012
1,13,1081,603,55.78,01013
1,14,1039,582,56.02,01014
1,15,1516,921,60.75,01015
1,16,1544,937,60.69,01016
1,17,955,587,61.47,01017
1,18,1574,824,52.35,01018
1,19,1465,766,52.29,01019
1,20,1267,754,59.51,01020
1,21,1332,748,56.16,01021
1,22,1761,1027,58.32,01022
1,23,896,505,56.36,01023
1,24,1834,1073,58.51,01024
1,25,1828,978,53.5,01025
1,26,1617,935,57.82,01026
2,1,1673,859,51.34,02001
2,2,1797,1079,60.04,02002
2,3,1330,664,49.92,02003
2,4,1537,712,46.32,02004
2,5,1253,730,58.26,02005
2,6,1589,1033,65.01,02006
2,7,1517,941,62.03,02007
2,8,1094,741,67.73,02008
2,9,1590,1005,63.21,02009
2,10,1035,511,49.37,02010
2,11,1328,779,58.66,02011
2,12,1247,695,55.73,02012
2,13,1665,974,58.5,02013
2,14,949,586,61.75,02014
2,15,1227,800,65.2,02015
2,16,1325,887,66.94,02016
2,17,1830,1257,68.69,02017
2,18,1253,771,61.53,02018
2,19,694,413,59.51,02019
2,20,800,540,67.5,02020
2,21,266,176,66.17,02021
2,22,1159,647,55.82,02022
2,23,1251,705,56.35,02023
2,24,884,555,62.78,02024
2,25,1497,858,57.31,02025
3,1,1746,711,40.72,03001
3,2,1196,722,60.37,03002
3,3,1165,521,44.72,03003
3,4,1085,536,49.4,03004
3,5,409,137,33.5,03005
3,6,1497,757,50.57,03006
3,7,664,396,59.64,03007
3,8,1626,561,34.5,03008
3,9,909,443,48.73,03009
3,10,882,502,56.92,03010
3,11,1903,771,40.51,03011
3,12,1485,723,48.69,03012
3,13,1427,941,65.94,03013
3,14,1783,986,55.3,03014
3,15,1497,586,39.14,03015
3,16,632,394,62.34,03016
3,17,612,210,34.31,03017
3,18,918,254,27.67,03018
3,19,1709,1044,61.09,03019
3,20,1333,670,50.26,03020
3,21,1241,643,51.81,03021
3,22,980,532,54.29,03022
3,23,849,357,42.05,03023
3,24,494,140,28.34,03024
3,25,1789,1028,57.46,03025
3,26,1757,341,19.41,03026
3,27,1455,862,59.24,03027
4,1,1620,919,56.73,04001
4,2,844,361,42.77,04002
4,3,978,629,64.31,04003
4,4,1331,734,55.15,04004
4,5,670,354,52.84,04005
4,6,1005,505,50.25,04006
4,7,677,378,55.83,04007
4,8,806,513,63.65,04008
4,9,1406,548,38.98,04009
4,10,933,494,52.95,04010
4,11,1200,689,57.42,04011
4,12,781,436,55.83,04012
4,13,914,454,49.67,04013
4,14,793,437,55.11,04014
4,15,841,394,46.85,04015
4,16,1163,576,49.53,04016
4,17,1925,792,41.14,04017
4,18,836,268,32.06,04018
4,19,810,496,61.23,04019
4,20,1398,709,50.72,04020
4,21,732,451,61.61,04021
4,22,360,227,63.06,04022
4,23,734,414,56.4,04023
4,24,1497,839,56.05,04024
4,25,1770,1009,57.01,04025
4,26,1390,898,64.6,04026
4,27,1719,927,53.93,04027
4,28,1589,1006,63.31,04028
5,1,1647,715,43.41,05001
