ward,precinct,registered,ballots,turnout,precinct_id
5,1,804,58,7.21,05001
5,6,667,90,13.49,05006
5,10,337,27,8.01,05010
5,11,417,92,22.06,05011
5,14,653,137,20.98,05014
5,18,245,44,17.96,05018
5,23,938,162,17.27,05023
5,25,529,91,17.2,05025
5,26,770,89,11.56,05026
5,28,819,127,15.51,05028
5,29,908,106,11.67,05029
5,31,781,75,9.6,05031
5,32,744,200,26.88,05032
5,35,133,23,17.29,05035
5,36,806,100,12.41,05036
5,37,734,203,27.66,05037
5,38,852,77,9.04,05038
5,40,757,109,14.4,05040
5,41,347,133,38.33,05041
7,1,387,37,9.56,07001
7,2,848,62,7.31,07002
7,3,672,103,15.33,07003
7,4,709,104,14.67,07004
7,5,815,128,15.71,07005
7,6,843,141,16.73,07006
7,7,869,75,8.63,07007
7,8,763,149,19.53,07008
7,9,1087,213,19.6,07009
7,10,727,111,15.27,07010
7,11,810,75,9.26,07011
7,12,895,100,11.17,07012
7,13,543,114,20.99,07013
7,14,800,86,10.75,07014
7,15,743,113,15.21,07015
7,16,846,68,8.04,07016
7,17,769,88,11.44,07017
7,18,776,116,14.95,07018
7,19,744,101,13.58,07019
7,20,781,69,8.83,07020
7,21,787,74,9.4,07021
7,22,748,53,7.09,07022
7,23,681,134,19.68,07023
7,24,797,92,11.54,07024
7,25,769,63,8.19,07025
7,26,569,96,16.87,07026
7,27,688,87,12.65,07027
7,28,686,71,10.35,07028
7,29,689,81,11.76,07029
7,30,742,65,8.76,07030
7,31,866,118,13.63,07031
7,32,784,189,24.11,07032
7,33,761,193,25.36,07033
7,34,796,147,18.47,07034
7,35,800,73,9.13,07035
7,36,805,119,14.78,07036
7,37,769,112,14.56,07037
7,38,702,85,12.11,07038
7,39,717,98,13.67,07039
7,40,690,117,16.96,07040
7,41,746,77,10.32,07041
7,42,690,81,11.74,07042
7,43,718,108,15.04,07043
7,44,739,75,10.15,07044
7,45,838,58,6.92,07045
8,4,433,87,20.09,08004
8,5,35,8,22.86,08005
8,7,799,151,18.9,08007
8,9,476,76,15.97,08009
8,17,546,104,19.05,08017
8,27,555,91,16.4,08027
8,28,769,125,16.25,08028
8,32,575,95,16.52,08032
8,36,758,117,15.44,08036
8,39,674,97,14.39,08039
8,42,895,106,11.84,08042
8,46,611,59,9.66,08046
8,49,36,12,33.33,08049
8,50,290,55,18.97,08050
8,53,443,84,18.96,08053
9,1,782,94,12.02,09001
9,2,719,73,10.15,09002
9,3,859,36,4.19,09003
9,4,642,65,10.12,09004
9,5,743,88,11.84,09005
9,6,698,70,10.03,09006
9,7,736,58,7.88,09007
9,8,946,47,4.97,09008
9,9,780,125,16.03,09009
9,10,712,77,10.81,09010
9,11,703,62,8.82,09011
9,13,737,125,16.96,09013
9,14,792,129,16.29,09014
9,15,1052,29,2.76,09015
9,16,705,83,11.77,09016
9,17,790,65,8.23,09017
9,18,692,72,10.4,09018
9,19,702,81,11.54,09019
9,20,738,111,15.04,09020
9,21,726,76,10.47,09021
9,22,673,100,14.86,09022
9,26,935,50,5.35,09026
9,27,731,81,11.08,09027
9,28,698,26,3.72,09028
9,29,807,99,12.27,09029
9,30,682,58,8.5,09030
9,31,760,75,9.87,09031
9,32,756,93,12.3,09032
9,33,764,69,9.03,09033
9,34,793,56,7.06,09034
9,35,689,107,15.53,09035
9,37,804,118,14.68,09037
9,38,739,73,9.88,09038
9,39,724,99,13.67,09039
9,40,818,119,14.55,09040
9,41,664,81,12.2,09041
9,43,793,59,7.44,09043
9,44,625,106,16.96,09044
9,45,748,70,9.36,09045
9,46,823,83,10.09,09046
10,1,656,76,11.59,10001
10,2,694,60,8.65,10002
10,3,677,50,7.39,10003
10,4,863,35,4.06,10004
10,5,693,48,6.93,10005
10,6,620,52,8.39,10006
10,7,694,33,4.76,10007
10,8,723,14,1.94,10008
10,9,686,48,7.0,10009
10,10,686,48,7.0,10010
10,11,884,35,3.96,10011
10,12,432,24,5.56,10012
10,13,898,48,5.35,10013
10,14,878,58,6.61,10014
10,15,1308,170,13.0,10015
10,16,669,43,6.43,10016
10,17,865,69,7.98,10017
10,18,646,18,2.79,10018
10,19,721,46,6.38,10019
10,20,725,61,8.41,10020
10,21,733,38,5.18,10021
10,22,556,25,4.5,10022
10,23,744,36,4.84,10023
10,24,662,48,7.25,10024
10,25,267,22,8.24,10025
10,26,772,29,3.76,10026
10,27,1020,27,2.65,10027
10,28,818,40,4.89,10028
10,29,709,21,2.96,10029
10,30,776,32,4.12,10030
10,31,749,25,3.34,10031
10,32,724,42,5.8,10032
10,33,570,26,4.56,10033
10,34,700,33,4.71,10034
10,35,744,58,7.8,10035
10,36,220,26,11.82,10036
34,2,116,30,25.86,34002
34,4,789,51,6.46,34004
34,18,858,60,6.99,34018
34,22,529,70,13.23,34022
34,23,721,71,9.85,34023
34,24,784,64,8.16,34024
34,27,790,91,11.52,34027
34,28,812,56,6.9,34028
34,30,405,94,23.21,34030
34,36,652,111,17.02,34036
34,37,688,42,6.1,34037
34,38,720,55,7.64,34038
34,39,804,61,7.59,34039
34,41,595,47,7.9,34041
34,53,729,49,6.72,34053
