ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
25,2,138,130,94.2,8,5.8,25002
25,6,90,83,92.22,7,7.78,25006
25,7,113,109,96.46,4,3.54,25007
25,11,96,88,91.67,8,8.33,25011
25,12,143,132,92.31,11,7.69,25012
25,13,127,118,92.91,9,7.09,25013
25,15,100,92,92.0,8,8.0,25015
25,17,125,124,99.2,1,0.8,25017
25,19,117,112,95.73,5,4.27,25019
25,20,139,130,93.53,9,6.47,25020
25,22,54,52,96.3,2,3.7,25022
25,23,168,164,97.62,4,2.38,25023
25,24,160,159,99.38,1,0.63,25024
25,30,123,119,96.75,4,3.25,25030
25,31,106,93,87.74,13,12.26,25031
