ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
49,1,130,105,80.77,25,19.23,49001
49,2,144,121,84.03,23,15.97,49002
49,3,82,64,78.05,18,21.95,49003
49,4,64,50,78.13,14,21.88,49004
49,5,141,129,91.49,12,8.51,49005
49,6,134,120,89.55,14,10.45,49006
49,7,108,97,89.81,11,10.19,49007
49,8,121,106,87.6,15,12.4,49008
49,9,127,111,87.4,16,12.6,49009
49,10,126,103,81.75,23,18.25,49010
49,11,90,77,85.56,13,14.44,49011
49,12,139,118,84.89,21,15.11,49012
49,13,157,137,87.26,20,12.74,49013
49,14,122,104,85.25,18,14.75,49014
49,15,75,62,82.67,13,17.33,49015
49,16,113,87,76.99,26,23.01,49016
49,17,19,14,73.68,5,26.32,49017
49,18,87,73,83.91,14,16.09,49018
49,19,103,76,73.79,27,26.21,49019
49,20,169,147,86.98,22,13.02,49020
49,21,104,81,77.88,23,22.12,49021
49,22,108,99,91.67,9,8.33,49022
49,23,106,92,86.79,14,13.21,49023
49,24,41,35,85.37,6,14.63,49024
49,25,150,133,88.67,17,11.33,49025
49,26,108,88,81.48,20,18.52,49026
49,27,177,160,90.4,17,9.6,49027
49,28,98,83,84.69,15,15.31,49028
49,29,142,126,88.73,16,11.27,49029
49,30,114,90,78.95,24,21.05,49030
49,31,52,45,86.54,7,13.46,49031
49,32,117,101,86.32,16,13.68,49032
49,33,122,106,86.89,16,13.11,49033
49,34,109,91,83.49,18,16.51,49034
49,35,181,150,82.87,31,17.13,49035
49,36,171,147,85.96,24,14.04,49036
49,37,71,58,81.69,13,18.31,49037
49,38,72,57,79.17,15,20.83,49038
49,39,90,82,91.11,8,8.89,49039
49,40,106,84,79.25,22,20.75,49040
49,41,121,100,82.64,21,17.36,49041
49,42,127,109,85.83,18,14.17,49042
49,43,128,107,83.59,21,16.41,49043
49,44,164,142,86.59,22,13.41,49044
