ward,precinct,registered,ballots,turnout,precinct_id
1,1,597,195,32.66,01001
1,2,989,211,21.33,01002
1,3,652,134,20.55,01003
1,4,608,163,26.81,01004
1,5,713,166,23.28,01005
1,6,406,69,17.0,01006
1,7,738,191,25.88,01007
1,8,594,126,21.21,01008
1,9,692,215,31.07,01009
1,10,761,195,25.62,01010
1,11,588,162,27.55,01011
1,12,775,205,26.45,01012
1,13,691,231,33.43,01013
1,14,787,185,23.51,01014
1,15,664,222,33.43,01015
1,16,642,159,24.77,01016
1,17,621,140,22.54,01017
1,18,799,224,28.04,01018
1,19,840,223,26.55,01019
1,20,637,188,29.51,01020
1,21,731,159,21.75,01021
1,22,746,124,16.62,01022
1,23,906,273,30.13,01023
1,24,626,150,23.96,01024
1,25,654,152,23.24,01025
1,26,610,170,27.87,01026
1,27,723,153,21.16,01027
1,28,163,34,20.86,01028
1,29,905,291,32.15,01029
1,30,741,199,26.86,01030
1,31,223,131,58.74,01031
1,32,589,275,46.69,01032
1,33,785,208,26.5,01033
1,34,112,40,35.71,01034
1,35,135,61,45.19,01035
1,36,570,143,25.09,01036
1,37,828,214,25.85,01037
2,1,620,175,28.23,02001
2,2,518,309,59.65,02002
2,3,642,136,21.18,02003
2,4,290,120,41.38,02004
2,5,465,114,24.52,02005
2,6,393,111,28.24,02006
2,7,566,271,47.88,02007
2,8,453,212,46.8,02008
2,9,0,0,0.0,02009
2,10,393,114,29.01,02010
2,11,803,396,49.32,02011
2,12,552,292,52.9,02012
2,13,492,265,53.86,02013
2,14,480,304,63.33,02014
2,15,269,68,25.28,02015
2,16,412,144,34.95,02016
2,17,529,178,33.65,02017
2,18,638,297,46.55,02018
2,19,290,96,33.1,02019
2,20,355,223,62.82,02020
2,21,475,200,42.11,02021
2,22,982,428,43.58,02022
2,23,533,161,30.21,02023
2,24,736,100,13.59,02024
2,25,280,96,34.29,02025
2,26,253,148,58.5,02026
2,27,75,48,64.0,02027
2,28,535,261,48.79,02028
2,29,249,102,40.96,02029
2,30,624,144,23.08,02030
2,31,490,232,47.35,02031
2,32,574,183,31.88,02032
2,33,493,308,62.47,02033
2,34,550,273,49.64,02034
2,35,907,42,4.63,02035
2,36,438,115,26.26,02036
2,37,681,234,34.36,02037
2,38,504,206,40.87,02038
2,39,952,251,26.37,02039
2,40,676,230,34.02,02040
2,41,286,56,19.58,02041
2,42,359,71,19.78,02042
2,43,576,238,41.32,02043
2,44,497,232,46.68,02044
2,45,195,101,51.79,02045
2,46,765,382,49.93,02046
2,47,207,130,62.8,02047
2,48,419,244,58.23,02048
2,49,319,90,28.21,02049
2,50,396,123,31.06,02050
2,51,470,189,40.21,02051
2,52,447,158,35.35,02052
2,53,470,104,22.13,02053
2,54,614,220,35.83,02054
2,55,385,150,38.96,02055
2,56,133,75,56.39,02056
3,1,423,164,38.77,03001
3,2,586,337,57.51,03002
3,3,209,34,16.27,03003
3,4,224,77,34.38,03004
3,5,0,0,0.0,03005
3,6,0,0,0.0,03006
3,7,0,0,0.0,03007
3,8,553,111,20.07,03008
3,9,524,156,29.77,03009
3,10,765,102,13.33,03010
3,11,380,135,35.53,03011
3,12,517,198,38.3,03012
3,13,66,12,18.18,03013
3,14,320,130,40.63,03014
3,15,396,157,39.65,03015
3,16,645,269,41.71,03016
3,17,530,179,33.77,03017
3,18,334,147,44.01,03018
3,19,373,110,29.49,03019
3,20,233,45,19.31,03020
3,21,416,124,29.81,03021
3,22,348,148,42.53,03022
3,23,339,71,20.94,03023
3,24,534,207,38.76,03024
3,25,247,48,19.43,03025
3,26,276,123,44.57,03026
3,27,173,45,26.01,03027
3,28,469,192,40.94,03028
3,29,0,0,0.0,03029
3,30,479,188,39.25,03030
3,31,402,217,53.98,03031
3,32,520,211,40.58,03032
3,33,610,215,35.25,03033
3,34,155,64,41.29,03034
3,35,413,164,39.71,03035
3,36,381,67,17.59,03036
3,37,474,144,30.38,03037
3,38,512,272,53.13,03038
3,39,559,356,63.69,03039
3,40,372,189,50.81,03040
3,41,471,133,28.24,03041
3,42,334,102,30.54,03042
3,43,0,0,0.0,03043
3,44,446,129,28.92,03044
3,45,409,89,21.76,03045
3,46,65,23,35.38,03046
3,47,428,142,33.18,03047
3,48,542,199,36.72,03048
3,49,481,176,36.59,03049
3,50,501,199,39.72,03050
3,51,557,88,15.8,03051
3,52,805,245,30.43,03052
4,1,459,205,44.66,04001
4,2,342,78,22.81,04002
4,3,703,326,46.37,04003
4,4,784,322,41.07,04004
4,5,582,277,47.59,04005
4,6,0,0,0.0,04006
4,7,440,198,45.0,04007
4,8,710,331,46.62,04008
4,9,811,477,58.82,04009
4,10,892,370,41.48,04010
4,11,461,232,50.33,04011
4,12,559,177,31.66,04012
4,13,731,303,41.45,04013
4,14,506,136,26.88,04014
4,15,312,105,33.65,04015
4,16,674,298,44.21,04016
4,17,567,267,47.09,04017
4,18,571,194,33.98,04018
4,19,212,43,20.28,04019
4,20,363,103,28.37,04020
4,21,591,259,43.82,04021
4,22,623,303,48.64,04022
4,23,420,186,44.29,04023
4,24,624,274,43.91,04024
4,25,450,265,58.89,04025
4,26,511,213,41.68,04026
4,27,475,237,49.89,04027
4,28,498,208,41.77,04028
4,29,424,209,49.29,04029
4,30,325,68,20.92,04030
4,31,233,74,31.76,04031
4,32,573,242,42.23,04032
4,33,262,86,32.82,04033
