ward,precinct,registered,ballots,turnout,precinct_id
1,1,692,1,0.14,01001
1,2,646,2,0.31,01002
1,3,500,216,43.2,01003
1,4,584,1,0.17,01004
1,5,634,3,0.47,01005
1,6,550,263,47.82,01006
1,7,617,207,33.55,01007
1,8,590,0,0.0,01008
1,9,513,210,40.94,01009
1,10,627,2,0.32,01010
1,11,497,196,39.44,01011
1,12,619,271,43.78,01012
1,13,697,2,0.29,01013
1,14,509,250,49.12,01014
1,15,549,2,0.36,01015
1,16,284,0,0.0,01016
1,17,422,193,45.73,01017
1,18,520,206,39.62,01018
1,19,438,1,0.23,01019
1,20,538,280,52.04,01020
1,21,484,207,42.77,01021
1,22,561,228,40.64,01022
1,23,490,204,41.63,01023
1,24,672,353,52.53,01024
1,25,525,3,0.57,01025
1,26,513,206,40.16,01026
1,27,484,1,0.21,01027
1,28,491,152,30.96,01028
1,29,567,0,0.0,01029
1,30,767,363,47.33,01030
1,31,643,1,0.16,01031
1,32,627,251,40.03,01032
1,33,603,242,40.13,01033
1,34,443,160,36.12,01034
1,35,439,0,0.0,01035
1,36,574,236,41.11,01036
1,37,528,191,36.17,01037
1,38,389,167,42.93,01038
1,39,644,1,0.16,01039
1,40,345,122,35.36,01040
1,41,544,219,40.26,01041
1,42,493,1,0.2,01042
1,43,557,180,32.32,01043
1,44,514,205,39.88,01044
1,45,658,278,42.25,01045
1,46,601,260,43.26,01046
1,47,556,1,0.18,01047
1,48,413,3,0.73,01048
1,49,361,126,34.9,01049
1,50,493,0,0.0,01050
2,1,781,3,0.38,02001
2,2,324,0,0.0,02002
2,3,893,2,0.22,02003
2,4,534,234,43.82,02004
2,5,633,0,0.0,02005
2,6,847,353,41.68,02006
2,7,526,0,0.0,02007
2,8,677,375,55.39,02008
2,9,417,0,0.0,02009
2,10,482,4,0.83,02010
2,11,674,419,62.17,02011
2,12,895,2,0.22,02012
2,13,681,327,48.02,02013
2,14,491,3,0.61,02014
2,15,321,161,50.16,02015
2,16,813,2,0.25,02016
2,17,556,244,43.88,02017
2,18,532,0,0.0,02018
2,19,659,344,52.2,02019
2,20,540,0,0.0,02020
2,21,541,333,61.55,02021
2,22,747,440,58.9,02022
2,23,399,212,53.13,02023
2,24,653,2,0.31,02024
2,25,728,380,52.2,02025
2,26,472,1,0.21,02026
2,27,490,256,52.24,02027
2,28,418,1,0.24,02028
2,29,375,202,53.87,02029
2,30,651,317,48.69,02030
2,31,526,312,59.32,02031
2,32,385,1,0.26,02032
2,33,614,187,30.46,02033
2,34,442,0,0.0,02034
2,35,642,92,14.33,02035
2,36,614,1,0.16,02036
2,37,462,274,59.31,02037
2,38,727,0,0.0,02038
2,39,613,0,0.0,02039
2,40,939,469,49.95,02040
2,41,337,1,0.3,02041
2,42,251,178,70.92,02042
2,43,639,0,0.0,02043
2,44,374,239,63.9,02044
2,45,729,1,0.14,02045
2,46,647,407,62.91,02046
2,47,483,0,0.0,02047
2,48,442,0,0.0,02048
2,49,482,218,45.23,02049
2,50,435,206,47.36,02050
2,51,487,1,0.21,02051
2,52,761,341,44.81,02052
2,53,715,1,0.14,02053
2,54,643,362,56.3,02054
2,55,183,88,48.09,02055
2,56,517,0,0.0,02056
3,1,523,0,0.0,03001
3,2,509,1,0.2,03002
3,3,478,289,60.46,03003
3,4,402,4,1.0,03004
3,5,506,239,47.23,03005
3,6,693,0,0.0,03006
3,7,481,0,0.0,03007
3,8,599,1,0.17,03008
3,9,409,1,0.24,03009
3,10,288,0,0.0,03010
3,11,518,0,0.0,03011
3,12,528,286,54.17,03012
3,13,466,1,0.21,03013
3,14,292,0,0.0,03014
3,15,584,0,0.0,03015
3,16,372,256,68.82,03016
3,17,331,0,0.0,03017
3,18,307,141,45.93,03018
3,19,273,77,28.21,03019
3,20,370,1,0.27,03020
3,21,364,181,49.73,03021
3,22,324,157,48.46,03022
3,23,584,0,0.0,03023
3,24,530,0,0.0,03024
3,25,395,201,50.89,03025
3,26,273,0,0.0,03026
3,27,534,0,0.0,03027
3,28,927,6,0.65,03028
3,29,280,229,81.79,03029
3,30,383,1,0.26,03030
3,31,611,399,65.3,03031
3,32,411,2,0.49,03032
3,33,622,375,60.29,03033
3,34,353,246,69.69,03034
3,35,483,266,55.07,03035
3,36,265,0,0.0,03036
3,37,227,113,49.78,03037
3,38,570,369,64.74,03038
3,39,435,293,67.36,03039
3,40,371,218,58.76,03040
3,41,624,237,37.98,03041
3,42,448,0,0.0,03042
3,43,289,89,30.8,03043
3,44,279,106,37.99,03044
3,45,595,0,0.0,03045
3,46,208,77,37.02,03046
