ward,precinct,registered,ballots,turnout,precinct_id
1,1,932,0,0.0,01001
1,2,804,0,0.0,01002
1,3,886,0,0.0,01003
1,4,956,0,0.0,01004
1,5,881,0,0.0,01005
1,6,856,0,0.0,01006
1,7,594,0,0.0,01007
1,8,814,0,0.0,01008
1,9,645,0,0.0,01009
1,10,1056,0,0.0,01010
1,11,885,0,0.0,01011
1,12,1027,0,0.0,01012
1,13,420,0,0.0,01013
1,14,739,0,0.0,01014
1,15,792,0,0.0,01015
1,16,943,0,0.0,01016
1,17,777,0,0.0,01017
1,18,886,0,0.0,01018
1,19,998,0,0.0,01019
1,20,675,0,0.0,01020
1,21,1157,0,0.0,01021
1,22,560,0,0.0,01022
1,23,1025,0,0.0,01023
1,24,961,0,0.0,01024
1,25,822,0,0.0,01025
1,26,742,0,0.0,01026
1,27,931,0,0.0,01027
1,28,356,0,0.0,01028
1,29,1001,0,0.0,01029
1,30,955,0,0.0,01030
1,31,840,0,0.0,01031
1,32,803,0,0.0,01032
1,33,977,0,0.0,01033
1,34,617,0,0.0,01034
1,35,1061,0,0.0,01035
1,36,891,0,0.0,01036
1,37,838,0,0.0,01037
1,38,800,0,0.0,01038
1,39,757,0,0.0,01039
1,40,852,0,0.0,01040
1,41,465,0,0.0,01041
1,42,256,0,0.0,01042
1,43,536,0,0.0,01043
1,44,629,0,0.0,01044
2,1,916,0,0.0,02001
2,2,587,0,0.0,02002
2,3,932,0,0.0,02003
2,4,788,0,0.0,02004
2,5,967,0,0.0,02005
2,6,833,0,0.0,02006
2,7,1260,0,0.0,02007
2,8,1067,0,0.0,02008
2,9,758,0,0.0,02009
2,10,644,0,0.0,02010
2,11,849,0,0.0,02011
2,12,779,0,0.0,02012
2,13,648,0,0.0,02013
2,14,837,0,0.0,02014
2,15,867,0,0.0,02015
2,16,848,0,0.0,02016
2,17,937,0,0.0,02017
2,18,766,0,0.0,02018
2,19,570,0,0.0,02019
2,20,1054,0,0.0,02020
2,21,847,0,0.0,02021
2,22,835,0,0.0,02022
2,23,541,0,0.0,02023
2,24,732,0,0.0,02024
2,25,865,0,0.0,02025
2,26,801,0,0.0,02026
2,27,749,0,0.0,02027
2,28,881,0,0.0,02028
2,29,921,0,0.0,02029
2,30,669,0,0.0,02030
2,31,914,0,0.0,02031
2,32,638,0,0.0,02032
2,33,1076,0,0.0,02033
2,34,602,0,0.0,02034
2,35,1086,0,0.0,02035
2,36,902,0,0.0,02036
2,37,639,0,0.0,02037
2,38,703,0,0.0,02038
2,39,622,0,0.0,02039
2,40,1155,0,0.0,02040
2,41,993,0,0.0,02041
2,42,876,0,0.0,02042
2,43,1127,0,0.0,02043
2,44,458,0,0.0,02044
2,45,994,0,0.0,02045
2,46,483,0,0.0,02046
3,1,1224,0,0.0,03001
3,2,806,0,0.0,03002
3,3,852,0,0.0,03003
3,4,818,0,0.0,03004
3,5,645,0,0.0,03005
3,6,1030,0,0.0,03006
3,7,516,0,0.0,03007
3,8,756,2,0.26,03008
3,9,900,0,0.0,03009
3,10,531,0,0.0,03010
3,11,831,0,0.0,03011
3,12,689,0,0.0,03012
3,13,868,0,0.0,03013
3,14,891,0,0.0,03014
3,15,809,0,0.0,03015
3,16,774,0,0.0,03016
3,17,1156,0,0.0,03017
3,18,1363,3,0.22,03018
3,19,922,0,0.0,03019
3,20,898,0,0.0,03020
3,21,871,0,0.0,03021
3,22,1090,0,0.0,03022
3,23,821,0,0.0,03023
3,24,793,0,0.0,03024
3,25,1423,0,0.0,03025
3,26,838,0,0.0,03026
3,27,1051,0,0.0,03027
3,28,559,3,0.54,03028
3,29,1073,0,0.0,03029
3,30,722,0,0.0,03030
3,31,903,0,0.0,03031
3,32,1142,0,0.0,03032
3,33,1008,0,0.0,03033
3,34,1159,0,0.0,03034
3,35,1071,0,0.0,03035
3,36,581,0,0.0,03036
3,37,778,3,0.39,03037
3,38,595,1,0.17,03038
3,39,1408,0,0.0,03039
3,40,875,0,0.0,03040
3,41,770,0,0.0,03041
4,1,961,0,0.0,04001
4,2,987,0,0.0,04002
4,3,736,0,0.0,04003
4,4,1061,0,0.0,04004
4,5,742,0,0.0,04005
4,6,896,0,0.0,04006
4,7,989,0,0.0,04007
4,8,848,0,0.0,04008
4,9,791,0,0.0,04009
4,10,923,0,0.0,04010
4,11,903,0,0.0,04011
4,12,994,0,0.0,04012
4,13,1116,0,0.0,04013
4,14,765,0,0.0,04014
4,15,863,0,0.0,04015
4,16,1406,0,0.0,04016
4,17,861,0,0.0,04017
4,18,787,0,0.0,04018
4,19,889,0,0.0,04019
4,20,711,0,0.0,04020
4,21,947,0,0.0,04021
4,22,773,0,0.0,04022
4,23,926,0,0.0,04023
4,24,754,0,0.0,04024
4,25,940,0,0.0,04025
4,26,753,0,0.0,04026
4,27,934,0,0.0,04027
4,28,672,0,0.0,04028
4,29,801,0,0.0,04029
4,30,1150,0,0.0,04030
4,31,658,0,0.0,04031
4,32,899,0,0.0,04032
4,33,790,0,0.0,04033
4,34,791,0,0.0,04034
4,35,937,0,0.0,04035
4,36,913,0,0.0,04036
4,37,1438,0,0.0,04037
4,38,786,0,0.0,04038
5,1,768,0,0.0,05001
5,2,655,0,0.0,05002
5,3,631,0,0.0,05003
5,4,859,0,0.0,05004
5,5,790,0,0.0,05005
5,6,680,0,0.0,05006
5,7,527,0,0.0,05007
5,8,715,0,0.0,05008
5,9,777,0,0.0,05009
5,10,754,0,0.0,05010
5,11,705,0,0.0,05011
5,12,622,0,0.0,05012
5,13,775,0,0.0,05013
5,14,583,0,0.0,05014
5,15,650,0,0.0,05015
5,16,858,0,0.0,05016
5,17,782,0,0.0,05017
5,18,642,0,0.0,05018
5,19,648,0,0.0,05019
5,20,742,0,0.0,05020
5,21,647,0,0.0,05021
5,22,727,0,0.0,05022
5,23,1152,0,0.0,05023
5,24,794,0,0.0,05024
5,25,695,0,0.0,05025
5,26,786,0,0.0,05026
5,27,709,0,0.0,05027
5,28,806,0,0.0,05028
5,29,834,0,0.0,05029
5,30,625,0,0.0,05030
5,31,705,0,0.0,05031
5,32,758,0,0.0,05032
5,33,803,0,0.0,05033
5,34,745,0,0.0,05034
5,35,833,0,0.0,05035
5,36,656,0,0.0,05036
5,37,745,0,0.0,05037
5,38,783,0,0.0,05038
5,39,553,0,0.0,05039
5,40,583,0,0.0,05040
5,41,313,0,0.0,05041
6,1,655,0,0.0,06001
6,2,675,0,0.0,06002
6,3,665,0,0.0,06003
6,4,590,0,0.0,06004
6,5,615,0,0.0,06005
6,6,688,0,0.0,06006
6,7,708,0,0.0,06007
6,8,654,0,0.0,06008
6,9,753,0,0.0,06009
6,10,593,0,0.0,06010
6,11,654,0,0.0,06011
6,12,664,0,0.0,06012
6,13,558,0,0.0,06013
6,14,711,0,0.0,06014
6,15,804,0,0.0,06015
6,16,675,0,0.0,06016
6,17,645,0,0.0,06017
6,18,703,0,0.0,06018
6,19,665,0,0.0,06019
6,20,608,0,0.0,06020
6,21,554,0,0.0,06021
6,22,574,0,0.0,06022
6,23,537,0,0.0,06023
6,24,511,0,0.0,06024
6,25,510,0,0.0,06025
6,26,656,0,0.0,06026
6,27,577,0,0.0,06027
6,28,528,0,0.0,06028
6,29,627,0,0.0,06029
6,30,668,0,0.0,06030
6,31,643,0,0.0,06031
6,32,645,0,0.0,06032
6,33,642,0,0.0,06033
6,34,638,0,0.0,06034
6,35,583,0,0.0,06035
6,36,648,0,0.0,06036
6,37,624,0,0.0,06037
6,38,655,0,0.0,06038
6,39,622,0,0.0,06039
6,40,649,0,0.0,06040
6,41,658,0,0.0,06041
6,42,735,0,0.0,06042
6,43,683,0,0.0,06043
6,44,770,0,0.0,06044
6,45,688,0,0.0,06045
6,46,513,0,0.0,06046
6,47,530,0,0.0,06047
6,48,690,0,0.0,06048
7,1,717,0,0.0,07001
7,2,794,0,0.0,07002
7,3,599,0,0.0,07003
7,4,639,0,0.0,07004
7,5,625,0,0.0,07005
7,6,751,0,0.0,07006
7,7,763,0,0.0,07007
7,8,630,0,0.0,07008
7,9,991,0,0.0,07009
7,10,707,0,0.0,07010
7,11,790,0,0.0,07011
7,12,765,0,0.0,07012
7,13,484,0,0.0,07013
7,14,844,0,0.0,07014
7,15,598,0,0.0,07015
7,16,726,0,0.0,07016
7,17,634,0,0.0,07017
7,18,676,0,0.0,07018
7,19,631,0,0.0,07019
7,20,667,0,0.0,07020
7,21,569,0,0.0,07021
7,22,682,0,0.0,07022
7,23,570,0,0.0,07023
7,24,637,0,0.0,07024
7,25,711,0,0.0,07025
7,26,520,0,0.0,07026
7,27,580,0,0.0,07027
7,28,547,0,0.0,07028
7,29,611,0,0.0,07029
7,30,606,0,0.0,07030
7,31,546,0,0.0,07031
7,32,750,0,0.0,07032
7,33,702,0,0.0,07033
7,34,794,0,0.0,07034
7,35,743,0,0.0,07035
7,36,718,0,0.0,07036
7,37,638,0,0.0,07037
7,38,661,0,0.0,07038
7,39,615,0,0.0,07039
7,40,586,0,0.0,07040
7,41,673,0,0.0,07041
7,42,610,0,0.0,07042
7,43,659,0,0.0,07043
7,44,641,0,0.0,07044
7,45,826,0,0.0,07045
7,46,262,0,0.0,07046
8,1,696,0,0.0,08001
8,2,779,0,0.0,08002
8,3,641,0,0.0,08003
8,4,622,0,0.0,08004
8,5,641,0,0.0,08005
8,6,680,0,0.0,08006
8,7,696,0,0.0,08007
8,8,591,0,0.0,08008
8,9,449,0,0.0,08009
8,10,702,0,0.0,08010
8,11,587,0,0.0,08011
8,12,620,0,0.0,08012
8,13,830,0,0.0,08013
8,14,650,0,0.0,08014
8,15,691,0,0.0,08015
8,16,257,0,0.0,08016
8,17,536,0,0.0,08017
8,18,803,0,0.0,08018
8,19,685,0,0.0,08019
8,20,707,0,0.0,08020
8,21,891,0,0.0,08021
8,22,613,0,0.0,08022
8,23,695,0,0.0,08023
8,24,348,0,0.0,08024
8,25,680,0,0.0,08025
8,26,709,0,0.0,08026
8,27,644,0,0.0,08027
8,28,686,0,0.0,08028
8,29,756,0,0.0,08029
8,30,719,0,0.0,08030
8,31,562,0,0.0,08031
8,32,514,0,0.0,08032
8,33,688,0,0.0,08033
8,34,621,0,0.0,08034
8,35,683,0,0.0,08035
8,36,692,0,0.0,08036
8,37,472,0,0.0,08037
8,38,520,0,0.0,08038
8,39,619,0,0.0,08039
8,40,546,0,0.0,08040
8,41,703,0,0.0,08041
8,42,850,0,0.0,08042
8,43,404,0,0.0,08043
8,44,486,0,0.0,08044
8,45,790,0,0.0,08045
8,46,536,0,0.0,08046
8,47,589,0,0.0,08047
8,48,677,0,0.0,08048
8,49,618,0,0.0,08049
8,50,663,0,0.0,08050
8,51,638,0,0.0,08051
8,52,777,0,0.0,08052
8,53,380,0,0.0,08053
8,54,676,0,0.0,08054
8,55,517,0,0.0,08055
8,56,659,0,0.0,08056
9,1,678,0,0.0,09001
9,2,599,0,0.0,09002
9,3,769,0,0.0,09003
9,4,508,0,0.0,09004
9,5,655,0,0.0,09005
9,6,631,0,0.0,09006
9,7,661,0,0.0,09007
9,8,812,0,0.0,09008
9,9,692,0,0.0,09009
9,10,608,0,0.0,09010
9,11,546,0,0.0,09011
9,12,690,0,0.0,09012
9,13,683,0,0.0,09013
9,14,727,0,0.0,09014
9,15,1318,0,0.0,09015
9,16,609,0,0.0,09016
9,17,610,0,0.0,09017
9,18,522,0,0.0,09018
9,19,622,0,0.0,09019
9,20,655,0,0.0,09020
9,21,659,0,0.0,09021
9,22,645,0,0.0,09022
9,23,710,0,0.0,09023
9,24,626,0,0.0,09024
9,25,621,0,0.0,09025
9,26,1002,0,0.0,09026
9,27,565,0,0.0,09027
9,28,638,0,0.0,09028
9,29,765,0,0.0,09029
9,30,600,0,0.0,09030
9,31,667,0,0.0,09031
9,32,665,0,0.0,09032
9,33,625,0,0.0,09033
9,34,675,0,0.0,09034
9,35,593,0,0.0,09035
9,36,630,0,0.0,09036
9,37,845,0,0.0,09037
9,38,666,0,0.0,09038
9,39,676,0,0.0,09039
9,40,724,0,0.0,09040
9,41,533,0,0.0,09041
9,42,622,0,0.0,09042
9,43,696,0,0.0,09043
9,44,572,0,0.0,09044
9,45,589,0,0.0,09045
9,46,693,0,0.0,09046
9,47,662,0,0.0,09047
9,48,655,0,0.0,09048
9,49,680,0,0.0,09049
9,50,798,0,0.0,09050
9,51,602,0,0.0,09051
10,1,633,0,0.0,10001
10,2,704,0,0.0,10002
10,3,866,0,0.0,10003
10,4,712,0,0.0,10004
10,5,682,0,0.0,10005
10,6,666,0,0.0,10006
10,7,638,0,0.0,10007
10,8,531,0,0.0,10008
10,9,723,0,0.0,10009
10,10,760,0,0.0,10010
10,11,1026,0,0.0,10011
10,12,544,0,0.0,10012
10,13,844,0,0.0,10013
10,14,926,0,0.0,10014
10,15,1274,0,0.0,10015
10,16,668,0,0.0,10016
10,17,941,0,0.0,10017
10,18,545,0,0.0,10018
10,19,783,0,0.0,10019
10,20,796,0,0.0,10020
10,21,817,0,0.0,10021
10,22,552,0,0.0,10022
10,23,752,0,0.0,10023
10,24,703,0,0.0,10024
10,25,243,0,0.0,10025
10,26,758,0,0.0,10026
10,27,880,0,0.0,10027
10,28,920,0,0.0,10028
10,29,784,0,0.0,10029
10,30,756,0,0.0,10030
10,31,757,0,0.0,10031
10,32,778,0,0.0,10032
10,33,651,0,0.0,10033
10,34,681,0,0.0,10034
10,35,752,0,0.0,10035
10,36,211,0,0.0,10036
11,1,920,0,0.0,11001
11,2,408,0,0.0,11002
11,3,740,0,0.0,11003
11,4,794,0,0.0,11004
11,5,1114,0,0.0,11005
11,6,1065,0,0.0,11006
11,7,731,0,0.0,11007
11,8,904,0,0.0,11008
11,9,812,0,0.0,11009
11,10,943,0,0.0,11010
11,11,906,0,0.0,11011
11,12,1082,0,0.0,11012
11,13,999,0,0.0,11013
11,14,619,0,0.0,11014
11,15,356,0,0.0,11015
