ward,precinct,registered,ballots,turnout,precinct_id
1,7,11,1,9.09,01007
1,28,265,18,6.79,01028
1,42,319,27,8.46,01042
29,2,637,39,6.12,29002
29,9,469,54,11.51,29009
29,24,237,17,7.17,29024
29,30,416,46,11.06,29030
29,32,667,47,7.05,29032
30,1,438,96,21.92,30001
30,2,431,74,17.17,30002
30,3,682,98,14.37,30003
30,6,452,65,14.38,30006
30,7,491,47,9.57,30007
30,8,673,85,12.63,30008
30,9,527,129,24.48,30009
30,10,639,53,8.29,30010
30,11,394,59,14.97,30011
30,12,503,36,7.16,30012
30,13,500,59,11.8,30013
30,14,317,22,6.94,30014
30,15,382,113,29.58,30015
30,16,607,90,14.83,30016
30,17,316,34,10.76,30017
30,25,102,20,19.61,30025
30,28,507,58,11.44,30028
30,30,685,53,7.74,30030
30,34,525,73,13.9,30034
30,37,487,60,12.32,30037
30,38,581,109,18.76,30038
30,39,604,51,8.44,30039
30,40,629,41,6.52,30040
31,3,424,72,16.98,31003
31,8,355,41,11.55,31008
31,9,444,48,10.81,31009
31,15,332,35,10.54,31015
31,16,282,29,10.28,31016
31,19,418,34,8.13,31019
31,26,399,44,11.03,31026
31,28,458,44,9.61,31028
31,29,393,48,12.21,31029
31,32,470,89,18.94,31032
31,33,452,59,13.05,31033
31,35,90,7,7.78,31035
31,38,320,44,13.75,31038
31,41,489,25,5.11,31041
31,43,526,62,11.79,31043
31,45,473,59,12.47,31045
31,46,417,27,6.47,31046
31,47,480,41,8.54,31047
31,48,494,53,10.73,31048
31,50,531,40,7.53,31050
32,7,747,61,8.17,32007
32,8,1088,155,14.25,32008
32,9,1012,163,16.11,32009
32,10,896,91,10.16,32010
32,13,414,48,11.59,32013
32,15,568,78,13.73,32015
32,18,735,92,12.52,32018
32,19,718,112,15.6,32019
32,20,786,98,12.47,32020
32,21,585,99,16.92,32021
32,22,855,121,14.15,32022
32,23,723,132,18.26,32023
32,24,988,71,7.19,32024
32,25,662,91,13.75,32025
32,27,728,90,12.36,32027
32,30,890,96,10.79,32030
32,32,795,119,14.97,32032
32,37,794,108,13.6,32037
32,38,827,105,12.7,32038
32,39,901,101,11.21,32039
32,40,838,96,11.46,32040
32,41,897,117,13.04,32041
32,42,985,128,12.99,32042
32,43,687,101,14.7,32043
32,44,552,134,24.28,32044
32,45,706,82,11.61,32045
32,47,886,142,16.03,32047
32,48,1130,135,11.95,32048
32,49,834,64,7.67,32049
32,50,145,30,20.69,32050
33,5,795,99,12.45,33005
33,7,709,217,30.61,33007
33,9,710,123,17.32,33009
33,10,744,193,25.94,33010
33,14,863,97,11.24,33014
33,18,313,41,13.1,33018
33,22,377,125,33.16,33022
33,23,803,122,15.19,33023
33,24,674,231,34.27,33024
33,25,989,158,15.98,33025
35,22,231,37,16.02,35022
35,33,701,96,13.69,35033
36,1,564,86,15.25,36001
36,2,493,83,16.84,36002
36,3,667,201,30.13,36003
36,5,476,111,23.32,36005
36,6,626,127,20.29,36006
36,7,431,107,24.83,36007
36,8,548,141,25.73,36008
36,9,547,96,17.55,36009
36,10,375,68,18.13,36010
36,11,649,167,25.73,36011
36,12,380,98,25.79,36012
36,13,623,253,40.61,36013
36,14,612,177,28.92,36014
36,15,670,88,13.13,36015
36,16,667,158,23.69,36016
36,17,459,131,28.54,36017
36,18,617,165,26.74,36018
36,19,763,96,12.58,36019
36,20,844,166,19.67,36020
36,21,904,230,25.44,36021
36,22,775,146,18.84,36022
36,25,398,96,24.12,36025
36,26,678,128,18.88,36026
36,27,312,65,20.83,36027
36,28,643,149,23.17,36028
36,29,483,112,23.19,36029
36,30,641,125,19.5,36030
36,31,615,181,29.43,36031
36,32,571,99,17.34,36032
36,33,149,32,21.48,36033
36,34,372,79,21.24,36034
36,35,616,141,22.89,36035
36,36,515,87,16.89,36036
36,37,604,91,15.07,36037
36,38,336,67,19.94,36038
36,39,553,99,17.9,36039
36,40,732,133,18.17,36040
36,41,539,121,22.45,36041
36,42,508,94,18.5,36042
36,43,507,95,18.74,36043
36,45,481,85,17.67,36045
36,46,402,97,24.13,36046
36,47,397,98,24.69,36047
36,48,517,82,15.86,36048
36,49,665,175,26.32,36049
36,50,489,99,20.25,36050
36,51,561,83,14.8,36051
36,52,721,96,13.31,36052
36,53,376,79,21.01,36053
36,55,576,110,19.1,36055
37,39,49,5,10.2,37039
38,1,625,110,17.6,38001
38,2,617,111,17.99,38002
38,3,525,78,14.86,38003
38,4,298,56,18.79,38004
38,5,879,179,20.36,38005
38,6,679,134,19.73,38006
38,7,568,116,20.42,38007
38,8,403,81,20.1,38008
38,9,522,91,17.43,38009
38,10,630,137,21.75,38010
38,11,438,85,19.41,38011
38,12,554,137,24.73,38012
38,13,534,95,17.79,38013
38,14,472,78,16.53,38014
38,15,406,78,19.21,38015
38,16,639,119,18.62,38016
38,17,451,89,19.73,38017
38,18,483,128,26.5,38018
38,19,587,142,24.19,38019
38,20,628,161,25.64,38020
38,21,659,99,15.02,38021
38,22,573,113,19.72,38022
38,23,456,67,14.69,38023
38,24,561,62,11.05,38024
38,25,602,56,9.3,38025
38,26,457,73,15.97,38026
38,27,385,67,17.4,38027
38,28,449,86,19.15,38028
38,29,544,106,19.49,38029
38,30,558,79,14.16,38030
38,31,786,111,14.12,38031
38,32,622,155,24.92,38032
38,33,521,114,21.88,38033
38,34,491,73,14.87,38034
38,35,640,122,19.06,38035
38,36,554,90,16.25,38036
38,37,713,106,14.87,38037
38,38,674,130,19.29,38038
38,39,645,115,17.83,38039
38,40,448,84,18.75,38040
38,41,650,142,21.85,38041
38,42,558,117,20.97,38042
38,43,520,137,26.35,38043
38,44,536,122,22.76,38044
38,45,695,133,19.14,38045
