ward,precinct,registered,ballots,turnout,precinct_id
1,1,753,259,34.4,01001
1,2,706,254,35.98,01002
1,3,811,269,33.17,01003
1,4,790,277,35.06,01004
1,5,784,217,27.68,01005
1,6,748,290,38.77,01006
1,7,462,186,40.26,01007
1,8,716,270,37.71,01008
1,9,543,264,48.62,01009
1,10,797,226,28.36,01010
1,11,755,253,33.51,01011
1,12,877,300,34.21,01012
1,13,346,121,34.97,01013
1,14,713,270,37.87,01014
1,15,685,256,37.37,01015
1,16,546,228,41.76,01016
1,17,676,251,37.13,01017
1,18,779,290,37.23,01018
1,19,911,388,42.59,01019
1,20,638,238,37.3,01020
1,21,783,232,29.63,01021
1,22,513,168,32.75,01022
1,23,962,395,41.06,01023
1,24,725,200,27.59,01024
1,25,730,202,27.67,01025
1,26,644,198,30.75,01026
1,27,765,247,32.29,01027
1,28,330,133,40.3,01028
1,29,684,257,37.57,01029
1,30,828,311,37.56,01030
1,31,764,279,36.52,01031
1,32,686,264,38.48,01032
1,33,820,282,34.39,01033
1,34,609,235,38.59,01034
1,35,797,299,37.52,01035
1,36,708,232,32.77,01036
1,37,697,241,34.58,01037
1,38,676,271,40.09,01038
1,39,694,236,34.01,01039
1,40,719,282,39.22,01040
1,41,444,192,43.24,01041
1,42,228,91,39.91,01042
1,43,507,183,36.09,01043
1,44,558,196,35.13,01044
2,1,798,251,31.45,02001
2,2,568,346,60.92,02002
2,3,764,278,36.39,02003
2,4,726,269,37.05,02004
2,5,824,313,37.99,02005
2,6,782,271,34.65,02006
2,7,951,283,29.76,02007
2,8,816,289,35.42,02008
2,9,700,273,39.0,02009
2,10,686,371,54.08,02010
2,11,637,377,59.18,02011
2,12,725,337,46.48,02012
2,13,648,399,61.57,02013
2,14,754,343,45.49,02014
2,15,715,277,38.74,02015
2,16,722,219,30.33,02016
2,17,860,353,41.05,02017
2,18,606,291,48.02,02018
2,19,547,305,55.76,02019
2,20,874,274,31.35,02020
2,21,745,316,42.42,02021
2,22,749,383,51.13,02022
2,23,543,337,62.06,02023
2,24,708,296,41.81,02024
2,25,745,268,35.97,02025
2,26,731,246,33.65,02026
2,27,653,301,46.09,02027
2,28,811,348,42.91,02028
2,29,789,293,37.14,02029
2,30,657,293,44.6,02030
2,31,954,486,50.94,02031
2,32,632,235,37.18,02032
2,33,952,532,55.88,02033
2,34,574,343,59.76,02034
2,35,913,282,30.89,02035
2,36,573,280,48.87,02036
2,37,626,364,58.15,02037
2,38,683,376,55.05,02038
2,39,579,253,43.7,02039
2,40,775,253,32.65,02040
2,41,755,210,27.81,02041
2,42,745,283,37.99,02042
2,43,805,357,44.35,02043
2,44,430,233,54.19,02044
2,45,774,343,44.32,02045
2,46,462,187,40.48,02046
3,1,1061,347,32.7,03001
3,2,772,448,58.03,03002
3,3,809,343,42.4,03003
3,4,806,351,43.55,03004
3,5,711,223,31.36,03005
3,6,820,346,42.2,03006
3,7,625,279,44.64,03007
3,8,811,229,28.24,03008
3,9,743,304,40.92,03009
3,10,657,158,24.05,03010
3,11,789,305,38.66,03011
3,12,733,366,49.93,03012
3,13,792,369,46.59,03013
3,14,710,260,36.62,03014
3,15,765,283,36.99,03015
3,16,843,291,34.52,03016
3,17,822,309,37.59,03017
3,18,1207,432,35.79,03018
3,19,743,338,45.49,03019
3,20,862,318,36.89,03020
3,21,814,402,49.39,03021
3,22,841,296,35.2,03022
3,23,785,293,37.32,03023
3,24,795,291,36.6,03024
3,25,958,460,48.02,03025
3,26,788,450,57.11,03026
3,27,794,313,39.42,03027
3,28,661,267,40.39,03028
3,29,972,313,32.2,03029
3,30,788,324,41.12,03030
3,31,873,362,41.47,03031
3,32,820,344,41.95,03032
3,33,836,256,30.62,03033
3,34,860,360,41.86,03034
3,35,566,163,28.8,03035
3,36,657,174,26.48,03036
3,37,751,254,33.82,03037
3,38,650,351,54.0,03038
3,39,781,302,38.67,03039
3,40,840,367,43.69,03040
3,41,769,291,37.84,03041
4,1,819,399,48.72,04001
4,2,763,376,49.28,04002
4,3,809,305,37.7,04003
4,4,1005,412,41.0,04004
4,5,742,342,46.09,04005
4,6,904,488,53.98,04006
4,7,852,413,48.47,04007
4,8,830,418,50.36,04008
4,9,810,485,59.88,04009
4,10,857,398,46.44,04010
4,11,898,341,37.97,04011
4,12,870,351,40.34,04012
4,13,613,192,31.32,04013
4,14,767,354,46.15,04014
4,15,899,400,44.49,04015
4,16,840,347,41.31,04016
4,17,754,341,45.23,04017
4,18,781,362,46.35,04018
4,19,935,313,33.48,04019
4,20,675,347,51.41,04020
4,21,882,305,34.58,04021
4,22,778,403,51.8,04022
4,23,916,461,50.33,04023
4,24,778,338,43.44,04024
4,25,730,340,46.58,04025
4,26,829,378,45.6,04026
4,27,813,355,43.67,04027
4,28,704,356,50.57,04028
4,29,782,269,34.4,04029
4,30,1087,386,35.51,04030
4,31,661,457,69.14,04031
4,32,851,332,39.01,04032
4,33,836,393,47.01,04033
4,34,710,280,39.44,04034
4,35,983,457,46.49,04035
4,36,857,396,46.21,04036
4,37,747,325,43.51,04037
4,38,788,397,50.38,04038
5,1,785,271,34.52,05001
5,2,794,259,32.62,05002
5,3,663,343,51.73,05003
5,4,799,316,39.55,05004
5,5,792,330,41.67,05005
5,6,732,268,36.61,05006
5,7,609,309,50.74,05007
5,8,648,369,56.94,05008
5,9,782,400,51.15,05009
5,10,766,263,34.33,05010
5,11,679,379,55.82,05011
5,12,800,228,28.5,05012
5,13,742,270,36.39,05013
5,14,600,316,52.67,05014
5,15,657,323,49.16,05015
5,16,872,314,36.01,05016
5,17,816,257,31.5,05017
5,18,587,300,51.11,05018
5,19,668,375,56.14,05019
5,20,742,387,52.16,05020
5,21,677,307,45.35,05021
5,22,678,439,64.75,05022
5,23,1010,494,48.91,05023
5,24,728,322,44.23,05024
5,25,772,339,43.91,05025
5,26,757,311,41.08,05026
5,27,624,292,46.79,05027
5,28,790,387,48.99,05028
5,29,871,381,43.74,05029
5,30,801,230,28.71,05030
5,31,744,230,30.91,05031
5,32,752,410,54.52,05032
5,33,825,356,43.15,05033
5,34,748,405,54.14,05034
5,35,651,365,56.07,05035
5,36,684,247,36.11,05036
5,37,708,387,54.66,05037
5,38,825,283,34.3,05038
5,39,585,308,52.65,05039
5,40,684,304,44.44,05040
5,41,331,227,68.58,05041
6,1,709,350,49.37,06001
6,2,702,321,45.73,06002
6,3,661,334,50.53,06003
6,4,646,220,34.06,06004
6,5,776,217,27.96,06005
6,6,665,285,42.86,06006
6,7,725,265,36.55,06007
6,8,657,321,48.86,06008
6,9,835,254,30.42,06009
6,10,677,187,27.62,06010
6,11,759,243,32.02,06011
6,12,773,176,22.77,06012
6,13,597,227,38.02,06013
6,14,769,283,36.8,06014
6,15,932,248,26.61,06015
6,16,701,337,48.07,06016
6,17,713,213,29.87,06017
6,18,677,202,29.84,06018
6,19,697,280,40.17,06019
6,20,676,159,23.52,06020
6,21,670,173,25.82,06021
6,22,687,203,29.55,06022
6,23,708,175,24.72,06023
6,24,637,166,26.06,06024
6,25,692,174,25.14,06025
6,26,785,170,21.66,06026
6,27,693,160,23.09,06027
6,28,680,147,21.62,06028
6,29,679,352,51.84,06029
6,30,794,239,30.1,06030
6,31,664,321,48.34,06031
6,32,700,272,38.86,06032
6,33,731,303,41.45,06033
6,34,676,303,44.82,06034
6,35,638,297,46.55,06035
6,36,667,341,51.12,06036
6,37,656,374,57.01,06037
6,38,704,340,48.3,06038
6,39,802,249,31.05,06039
6,40,665,258,38.8,06040
6,41,705,295,41.84,06041
6,42,816,268,32.84,06042
6,43,717,270,37.66,06043
6,44,785,323,41.15,06044
6,45,713,301,42.22,06045
6,46,569,220,38.66,06046
6,47,669,231,34.53,06047
6,48,745,285,38.26,06048
7,1,721,229,31.76,07001
7,2,877,241,27.48,07002
7,3,628,290,46.18,07003
7,4,645,290,44.96,07004
7,5,674,225,33.38,07005
7,6,798,389,48.75,07006
7,7,782,226,28.9,07007
7,8,692,289,41.76,07008
7,9,1024,509,49.71,07009
7,10,712,301,42.28,07010
7,11,788,265,33.63,07011
7,12,754,261,34.62,07012
7,13,522,221,42.34,07013
7,14,778,268,34.45,07014
7,15,738,302,40.92,07015
7,16,771,227,29.44,07016
7,17,711,214,30.1,07017
7,18,747,229,30.66,07018
7,19,708,269,37.99,07019
7,20,681,175,25.7,07020
7,21,758,197,25.99,07021
7,22,725,209,28.83,07022
7,23,655,318,48.55,07023
7,24,743,263,35.4,07024
7,25,786,239,30.41,07025
7,26,568,230,40.49,07026
7,27,642,231,35.98,07027
7,28,628,208,33.12,07028
7,29,665,235,35.34,07029
7,30,726,209,28.79,07030
7,31,599,172,28.71,07031
7,32,764,440,57.59,07032
7,33,751,407,54.19,07033
7,34,786,364,46.31,07034
