ward,precinct,registered,ballots,turnout,precinct_id
1,1,932,386,41.42,01001
1,2,804,312,38.81,01002
1,3,886,382,43.12,01003
1,4,956,348,36.4,01004
1,5,881,360,40.86,01005
1,6,856,307,35.86,01006
1,7,594,268,45.12,01007
1,8,814,288,35.38,01008
1,9,645,260,40.31,01009
1,10,1056,395,37.41,01010
1,11,885,393,44.41,01011
1,12,1027,442,43.04,01012
1,13,420,169,40.24,01013
1,14,739,345,46.68,01014
1,15,792,262,33.08,01015
1,16,943,435,46.13,01016
1,17,777,343,44.14,01017
1,18,886,336,37.92,01018
1,19,998,368,36.87,01019
1,20,675,332,49.19,01020
1,21,1157,460,39.76,01021
1,22,560,222,39.64,01022
1,23,1025,544,53.07,01023
1,24,961,341,35.48,01024
1,25,822,324,39.42,01025
1,26,742,249,33.56,01026
1,27,931,381,40.92,01027
1,28,356,113,31.74,01028
1,29,1001,453,45.25,01029
1,30,955,412,43.14,01030
1,31,840,242,28.81,01031
1,32,803,313,38.98,01032
1,33,977,377,38.59,01033
1,34,617,305,49.43,01034
1,35,1061,383,36.1,01035
1,36,891,354,39.73,01036
1,37,838,291,34.73,01037
1,38,800,261,32.63,01038
1,39,757,247,32.63,01039
1,40,852,342,40.14,01040
1,41,465,237,50.97,01041
1,42,256,97,37.89,01042
1,43,536,217,40.49,01043
1,44,629,315,50.08,01044
2,1,916,360,39.3,02001
2,2,587,229,39.01,02002
2,3,932,387,41.52,02003
2,4,788,322,40.86,02004
2,5,967,394,40.74,02005
2,6,833,321,38.54,02006
2,7,1260,261,20.71,02007
2,8,1067,356,33.36,02008
2,9,758,234,30.87,02009
2,10,644,198,30.75,02010
2,11,849,325,38.28,02011
2,12,779,359,46.08,02012
2,13,648,322,49.69,02013
2,14,837,429,51.25,02014
2,15,867,325,37.49,02015
2,16,848,289,34.08,02016
2,17,937,433,46.21,02017
2,18,766,308,40.21,02018
2,19,570,147,25.79,02019
2,20,1054,318,30.17,02020
2,21,847,358,42.27,02021
2,22,835,334,40.0,02022
2,23,541,235,43.44,02023
2,24,732,241,32.92,02024
2,25,865,369,42.66,02025
2,26,801,268,33.46,02026
2,27,749,280,37.38,02027
2,28,881,316,35.87,02028
2,29,921,327,35.5,02029
2,30,669,247,36.92,02030
2,31,914,390,42.67,02031
2,32,638,225,35.27,02032
2,33,1076,510,47.4,02033
2,34,602,270,44.85,02034
2,35,1086,341,31.4,02035
2,36,902,301,33.37,02036
2,37,639,320,50.08,02037
2,38,703,287,40.83,02038
2,39,622,171,27.49,02039
2,40,1155,277,23.98,02040
2,41,993,266,26.79,02041
2,42,876,301,34.36,02042
2,43,1127,341,30.26,02043
2,44,458,195,42.58,02044
2,45,994,340,34.21,02045
2,46,483,198,40.99,02046
3,1,1224,396,32.35,03001
3,2,806,475,58.93,03002
3,3,852,216,25.35,03003
3,4,818,394,48.17,03004
3,5,645,191,29.61,03005
3,6,1030,432,41.94,03006
3,7,516,251,48.64,03007
3,8,756,231,30.56,03008
3,9,900,388,43.11,03009
3,10,531,145,27.31,03010
3,11,831,321,38.63,03011
3,12,689,373,54.14,03012
3,13,868,412,47.47,03013
3,14,891,393,44.11,03014
3,15,809,265,32.76,03015
3,16,774,272,35.14,03016
3,17,1156,462,39.97,03017
3,18,1363,437,32.06,03018
3,19,922,371,40.24,03019
3,20,898,376,41.87,03020
3,21,871,391,44.89,03021
3,22,1090,433,39.72,03022
3,23,821,252,30.69,03023
3,24,793,280,35.31,03024
3,25,1423,558,39.21,03025
3,26,838,413,49.28,03026
3,27,1051,414,39.39,03027
3,28,559,242,43.29,03028
3,29,1073,313,29.17,03029
3,30,722,301,41.69,03030
3,31,903,391,43.3,03031
3,32,1142,421,36.87,03032
3,33,1008,423,41.96,03033
3,34,1159,439,37.88,03034
3,35,1071,159,14.85,03035
3,36,581,149,25.65,03036
3,37,778,294,37.79,03037
3,38,595,300,50.42,03038
3,39,1408,427,30.33,03039
3,40,875,293,33.49,03040
3,41,770,364,47.27,03041
4,1,961,500,52.03,04001
4,2,987,438,44.38,04002
4,3,736,293,39.81,04003
4,4,1061,457,43.07,04004
4,5,742,427,57.55,04005
4,6,896,473,52.79,04006
4,7,989,427,43.17,04007
4,8,848,408,48.11,04008
4,9,791,472,59.67,04009
4,10,923,472,51.14,04010
4,11,903,318,35.22,04011
4,12,994,418,42.05,04012
4,13,1116,433,38.8,04013
4,14,765,331,43.27,04014
4,15,863,432,50.06,04015
4,16,1406,552,39.26,04016
4,17,861,428,49.71,04017
4,18,787,364,46.25,04018
4,19,889,275,30.93,04019
4,20,711,333,46.84,04020
4,21,947,425,44.88,04021
4,22,773,381,49.29,04022
4,23,926,501,54.1,04023
4,24,754,357,47.35,04024
4,25,940,432,45.96,04025
4,26,753,324,43.03,04026
4,27,934,490,52.46,04027
4,28,672,324,48.21,04028
4,29,801,302,37.7,04029
4,30,1150,425,36.96,04030
4,31,658,453,68.84,04031
4,32,899,379,42.16,04032
4,33,790,368,46.58,04033
4,34,791,313,39.57,04034
4,35,937,395,42.16,04035
4,36,913,419,45.89,04036
4,37,1438,585,40.68,04037
4,38,786,378,48.09,04038
5,1,768,261,33.98,05001
5,2,655,222,33.89,05002
5,3,631,381,60.38,05003
5,4,859,456,53.08,05004
5,5,790,296,37.47,05005
5,6,680,262,38.53,05006
5,7,527,382,72.49,05007
5,8,715,408,57.06,05008
5,9,777,474,61.0,05009
5,10,754,238,31.56,05010
5,11,705,385,54.61,05011
5,12,622,208,33.44,05012
5,13,775,293,37.81,05013
5,14,583,300,51.46,05014
5,15,650,342,52.62,05015
5,16,858,295,34.38,05016
5,17,782,241,30.82,05017
5,18,642,352,54.83,05018
5,19,648,378,58.33,05019
5,20,742,436,58.76,05020
5,21,647,370,57.19,05021
5,22,727,442,60.8,05022
5,23,1152,607,52.69,05023
5,24,794,403,50.76,05024
5,25,695,313,45.04,05025
5,26,786,304,38.68,05026
5,27,709,419,59.1,05027
5,28,806,355,44.04,05028
5,29,834,325,38.97,05029
5,30,625,220,35.2,05030
5,31,705,226,32.06,05031
5,32,758,359,47.36,05032
5,33,803,354,44.08,05033
5,34,745,452,60.67,05034
5,35,833,454,54.5,05035
5,36,656,124,18.9,05036
5,37,745,386,51.81,05037
5,38,783,269,34.36,05038
5,39,553,314,56.78,05039
5,40,583,245,42.02,05040
5,41,313,215,68.69,05041
6,1,655,314,47.94,06001
6,2,675,322,47.7,06002
6,3,665,320,48.12,06003
6,4,590,190,32.2,06004
6,5,615,151,24.55,06005
6,6,688,313,45.49,06006
6,7,708,246,34.75,06007
6,8,654,292,44.65,06008
6,9,753,217,28.82,06009
6,10,593,162,27.32,06010
6,11,654,225,34.4,06011
6,12,664,183,27.56,06012
6,13,558,220,39.43,06013
6,14,711,252,35.44,06014
6,15,804,226,28.11,06015
6,16,675,328,48.59,06016
6,17,645,159,24.65,06017
6,18,703,240,34.14,06018
6,19,665,219,32.93,06019
6,20,608,141,23.19,06020
6,21,554,122,22.02,06021
6,22,574,242,42.16,06022
6,23,537,120,22.35,06023
6,24,511,136,26.61,06024
6,25,510,120,23.53,06025
6,26,656,155,23.63,06026
6,27,577,124,21.49,06027
6,28,528,115,21.78,06028
6,29,627,300,47.85,06029
6,30,668,205,30.69,06030
6,31,643,302,46.97,06031
6,32,645,260,40.31,06032
6,33,642,258,40.19,06033
6,34,638,274,42.95,06034
6,35,583,269,46.14,06035
6,36,648,336,51.85,06036
6,37,624,326,52.24,06037
6,38,655,313,47.79,06038
6,39,622,202,32.48,06039
6,40,649,222,34.21,06040
6,41,658,282,42.86,06041
6,42,735,240,32.65,06042
6,43,683,240,35.14,06043
6,44,770,283,36.75,06044
6,45,688,308,44.77,06045
6,46,513,192,37.43,06046
6,47,530,202,38.11,06047
6,48,690,261,37.83,06048
7,1,717,235,32.78,07001
7,2,794,225,28.34,07002
7,3,599,285,47.58,07003
7,4,639,255,39.91,07004
7,5,625,229,36.64,07005
7,6,751,326,43.41,07006
7,7,763,214,28.05,07007
7,8,630,189,30.0,07008
7,9,991,434,43.79,07009
7,10,707,279,39.46,07010
7,11,790,238,30.13,07011
7,12,765,235,30.72,07012
7,13,484,176,36.36,07013
7,14,844,247,29.27,07014
7,15,598,246,41.14,07015
7,16,726,177,24.38,07016
7,17,634,211,33.28,07017
7,18,676,172,25.44,07018
7,19,631,196,31.06,07019
7,20,667,166,24.89,07020
7,21,569,162,28.47,07021
7,22,682,194,28.45,07022
7,23,570,256,44.91,07023
7,24,637,178,27.94,07024
7,25,711,189,26.58,07025
7,26,520,209,40.19,07026
7,27,580,188,32.41,07027
7,28,547,157,28.7,07028
7,29,611,196,32.08,07029
7,30,606,156,25.74,07030
7,31,546,149,27.29,07031
7,32,750,367,48.93,07032
7,33,702,356,50.71,07033
7,34,794,313,39.42,07034
7,35,743,261,35.13,07035
7,36,718,303,42.2,07036
7,37,638,256,40.13,07037
7,38,661,206,31.16,07038
7,39,615,228,37.07,07039
7,40,586,230,39.25,07040
7,41,673,238,35.36,07041
7,42,610,219,35.9,07042
7,43,659,232,35.2,07043
7,44,641,206,32.14,07044
7,45,826,222,26.88,07045
7,46,262,115,43.89,07046
8,1,696,200,28.74,08001
8,2,779,196,25.16,08002
8,3,641,339,52.89,08003
8,4,622,317,50.96,08004
8,5,641,312,48.67,08005
8,6,680,284,41.76,08006
8,7,696,316,45.4,08007
8,8,591,298,50.42,08008
8,9,449,195,43.43,08009
8,10,702,374,53.28,08010
8,11,587,172,29.3,08011
8,12,620,236,38.06,08012
8,13,830,271,32.65,08013
8,14,650,188,28.92,08014
8,15,691,250,36.18,08015
8,16,257,82,31.91,08016
8,17,536,238,44.4,08017
8,18,803,183,22.79,08018
8,19,685,321,46.86,08019
8,20,707,313,44.27,08020
8,21,891,330,37.04,08021
8,22,613,249,40.62,08022
8,23,695,198,28.49,08023
8,24,348,175,50.29,08024
8,25,680,244,35.88,08025
8,26,709,193,27.22,08026
8,27,644,313,48.6,08027
8,28,686,265,38.63,08028
8,29,756,292,38.62,08029
8,30,719,284,39.5,08030
8,31,562,206,36.65,08031
8,32,514,235,45.72,08032
8,33,688,205,29.8,08033
8,34,621,275,44.28,08034
8,35,683,332,48.61,08035
8,36,692,271,39.16,08036
8,37,472,236,50.0,08037
8,38,520,186,35.77,08038
8,39,619,277,44.75,08039
8,40,546,227,41.58,08040
8,41,703,279,39.69,08041
8,42,850,304,35.76,08042
8,43,404,148,36.63,08043
8,44,486,188,38.68,08044
8,45,790,201,25.44,08045
8,46,536,193,36.01,08046
8,47,589,224,38.03,08047
8,48,677,241,35.6,08048
8,49,618,276,44.66,08049
8,50,663,282,42.53,08050
8,51,638,296,46.39,08051
8,52,777,386,49.68,08052
8,53,380,124,32.63,08053
8,54,676,191,28.25,08054
8,55,517,272,52.61,08055
8,56,659,302,45.83,08056
9,1,678,238,35.1,09001
9,2,599,229,38.23,09002
9,3,769,156,20.29,09003
9,4,508,200,39.37,09004
9,5,655,228,34.81,09005
9,6,631,247,39.14,09006
9,7,661,153,23.15,09007
9,8,812,214,26.35,09008
9,9,692,276,39.88,09009
9,10,608,211,34.7,09010
9,11,546,171,31.32,09011
9,12,690,273,39.57,09012
9,13,683,314,45.97,09013
9,14,727,310,42.64,09014
9,15,1318,210,15.93,09015
9,16,609,255,41.87,09016
9,17,610,172,28.2,09017
9,18,522,171,32.76,09018
9,19,622,218,35.05,09019
9,20,655,225,34.35,09020
9,21,659,221,33.54,09021
9,22,645,283,43.88,09022
9,23,710,302,42.54,09023
9,24,626,284,45.37,09024
9,25,621,266,42.83,09025
9,26,1002,206,20.56,09026
9,27,565,204,36.11,09027
9,28,638,105,16.46,09028
9,29,765,136,17.78,09029
9,30,600,177,29.5,09030
9,31,667,184,27.59,09031
9,32,665,248,37.29,09032
9,33,625,174,27.84,09033
9,34,675,176,26.07,09034
9,35,593,253,42.66,09035
9,36,630,203,32.22,09036
9,37,845,338,40.0,09037
9,38,666,233,34.98,09038
9,39,676,262,38.76,09039
9,40,724,314,43.37,09040
9,41,533,203,38.09,09041
9,42,622,284,45.66,09042
9,43,696,178,25.57,09043
9,44,572,226,39.51,09044
9,45,589,179,30.39,09045
9,46,693,254,36.65,09046
9,47,662,302,45.62,09047
9,48,655,283,43.21,09048
9,49,680,302,44.41,09049
9,50,798,391,49.0,09050
9,51,602,272,45.18,09051
10,1,633,214,33.81,10001
10,2,704,188,26.7,10002
10,3,866,183,21.13,10003
10,4,712,157,22.05,10004
10,5,682,156,22.87,10005
10,6,666,167,25.08,10006
10,7,638,126,19.75,10007
10,8,531,109,20.53,10008
10,9,723,182,25.17,10009
10,10,760,210,27.63,10010
10,11,1026,256,24.95,10011
10,12,544,134,24.63,10012
10,13,844,199,23.58,10013
10,14,926,264,28.51,10014
10,15,1274,459,36.03,10015
10,16,668,122,18.26,10016
10,17,941,299,31.77,10017
10,18,545,120,22.02,10018
10,19,783,222,28.35,10019
10,20,796,230,28.89,10020
10,21,817,225,27.54,10021
10,22,552,124,22.46,10022
10,23,752,186,24.73,10023
10,24,703,186,26.46,10024
10,25,243,61,25.1,10025
10,26,758,153,20.18,10026
10,27,880,176,20.0,10027
10,28,920,246,26.74,10028
10,29,784,218,27.81,10029
10,30,756,187,24.74,10030
10,31,757,154,20.34,10031
10,32,778,201,25.84,10032
10,33,651,158,24.27,10033
10,34,681,137,20.12,10034
10,35,752,228,30.32,10035
10,36,211,57,27.01,10036
11,1,920,347,37.72,11001
11,2,408,18,4.41,11002
11,3,740,322,43.51,11003
11,4,794,237,29.85,11004
11,5,1114,422,37.88,11005
11,6,1065,382,35.87,11006
11,7,731,335,45.83,11007
11,8,904,272,30.09,11008
11,9,812,275,33.87,11009
11,10,943,291,30.86,11010
11,11,906,279,30.79,11011
11,12,1082,404,37.34,11012
11,13,999,337,33.73,11013
11,14,619,224,36.19,11014
11,15,356,114,32.02,11015
11,16,679,213,31.37,11016
11,17,884,420,47.51,11017
11,18,771,259,33.59,11018
11,19,1057,397,37.56,11019
11,20,589,218,37.01,11020
11,21,860,425,49.42,11021
11,22,1038,377,36.32,11022
11,23,435,218,50.11,11023
11,24,761,425,55.85,11024
11,25,879,373,42.43,11025
11,26,822,354,43.07,11026
11,27,447,107,23.94,11027
11,28,462,114,24.68,11028
11,29,842,352,41.81,11029
11,30,611,176,28.81,11030
11,31,787,304,38.63,11031
11,32,341,140,41.06,11032
11,33,843,341,40.45,11033
11,34,318,125,39.31,11034
11,35,204,77,37.75,11035
11,36,437,114,26.09,11036
11,37,351,100,28.49,11037
11,38,437,149,34.1,11038
12,1,744,300,40.32,12001
12,2,732,230,31.42,12002
12,3,894,397,44.41,12003
12,4,784,321,40.94,12004
12,5,796,255,32.04,12005
12,6,990,296,29.9,12006
12,7,821,277,33.74,12007
12,8,921,314,34.09,12008
12,9,719,240,33.38,12009
12,10,981,353,35.98,12010
12,11,925,275,29.73,12011
12,12,954,258,27.04,12012
12,13,922,250,27.11,12013
12,14,839,225,26.82,12014
12,15,853,234,27.43,12015
12,16,914,197,21.55,12016
12,17,921,279,30.29,12017
12,18,887,193,21.76,12018
12,19,800,256,32.0,12019
12,20,1063,265,24.93,12020
12,21,873,253,28.98,12021
12,22,924,272,29.44,12022
12,23,820,319,38.9,12023
13,1,507,212,41.81,13001
13,2,450,207,46.0,13002
13,3,550,193,35.09,13003
13,4,653,221,33.84,13004
13,5,716,256,35.75,13005
13,6,498,259,52.01,13006
13,7,521,175,33.59,13007
13,8,463,172,37.15,13008
13,9,655,220,33.59,13009
13,10,463,227,49.03,13010
13,11,610,280,45.9,13011
13,12,625,205,32.8,13012
13,13,570,241,42.28,13013
13,14,657,213,32.42,13014
13,15,812,353,43.47,13015
13,16,475,154,32.42,13016
13,17,541,190,35.12,13017
13,18,499,180,36.07,13018
13,19,825,293,35.52,13019
13,20,396,158,39.9,13020
13,21,618,259,41.91,13021
13,22,609,240,39.41,13022
13,23,523,161,30.78,13023
13,24,596,207,34.73,13024
13,25,630,234,37.14,13025
13,26,671,204,30.4,13026
13,27,557,221,39.68,13027
13,28,526,180,34.22,13028
13,29,506,178,35.18,13029
13,30,498,197,39.56,13030
13,31,642,240,37.38,13031
13,32,513,212,41.33,13032
13,33,533,243,45.59,13033
13,34,672,304,45.24,13034
13,35,556,255,45.86,13035
13,36,429,155,36.13,13036
13,37,652,234,35.89,13037
13,38,482,226,46.89,13038
13,39,594,211,35.52,13039
13,40,601,208,34.61,13040
13,41,717,269,37.52,13041
13,42,582,260,44.67,13042
13,43,594,229,38.55,13043
13,44,658,227,34.5,13044
13,45,662,282,42.6,13045
13,46,757,253,33.42,13046
13,47,707,279,39.46,13047
13,48,486,202,41.56,13048
14,1,715,290,40.56,14001
14,2,967,309,31.95,14002
14,3,784,208,26.53,14003
14,4,660,237,35.91,14004
14,5,1131,332,29.35,14005
14,6,387,134,34.63,14006
14,7,968,281,29.03,14007
14,8,900,245,27.22,14008
14,9,810,317,39.14,14009
14,10,563,159,28.24,14010
14,11,453,164,36.2,14011
14,12,777,208,26.77,14012
14,13,690,215,31.16,14013
14,14,714,244,34.17,14014
14,15,844,252,29.86,14015
14,16,583,189,32.42,14016
14,17,650,217,33.38,14017
14,18,328,111,33.84,14018
14,19,731,173,23.67,14019
14,20,594,171,28.79,14020
14,21,716,168,23.46,14021
14,22,994,308,30.99,14022
14,23,608,190,31.25,14023
14,24,732,309,42.21,14024
14,25,469,135,28.78,14025
14,26,543,185,34.07,14026
14,27,749,255,34.05,14027
14,28,608,172,28.29,14028
14,29,627,207,33.01,14029
14,30,494,133,26.92,14030
14,31,443,143,32.28,14031
15,1,841,214,25.45,15001
15,2,479,131,27.35,15002
15,3,527,147,27.89,15003
15,4,852,223,26.17,15004
15,5,884,182,20.59,15005
15,6,914,208,22.76,15006
15,7,553,137,24.77,15007
15,8,823,211,25.64,15008
15,9,1068,273,25.56,15009
15,10,1086,298,27.44,15010
15,11,990,242,24.44,15011
15,12,950,256,26.95,15012
15,13,916,216,23.58,15013
15,14,831,189,22.74,15014
15,15,816,183,22.43,15015
15,16,930,249,26.77,15016
15,17,568,160,28.17,15017
15,18,503,130,25.84,15018
15,19,786,206,26.21,15019
15,20,588,155,26.36,15020
15,21,482,145,30.08,15021
15,22,661,155,23.45,15022
15,23,585,148,25.3,15023
15,24,546,124,22.71,15024
16,1,938,211,22.49,16001
16,2,719,183,25.45,16002
16,3,577,139,24.09,16003
16,4,671,163,24.29,16004
16,5,577,116,20.1,16005
16,6,638,179,28.06,16006
16,7,663,165,24.89,16007
16,8,556,105,18.88,16008
16,9,649,163,25.12,16009
16,10,616,149,24.19,16010
16,11,693,164,23.67,16011
16,12,637,139,21.82,16012
16,13,748,160,21.39,16013
16,14,545,131,24.04,16014
16,15,671,179,26.68,16015
16,16,568,164,28.87,16016
16,17,888,173,19.48,16017
16,18,740,117,15.81,16018
16,19,654,170,25.99,16019
16,20,511,136,26.61,16020
16,21,610,144,23.61,16021
16,22,665,143,21.5,16022
16,23,874,169,19.34,16023
16,24,331,102,30.82,16024
16,25,714,187,26.19,16025
16,26,538,151,28.07,16026
16,27,550,141,25.64,16027
16,28,535,182,34.02,16028
16,29,598,132,22.07,16029
16,30,516,117,22.67,16030
16,31,612,200,32.68,16031
16,32,845,188,22.25,16032
16,33,536,120,22.39,16033
16,34,580,164,28.28,16034
16,35,938,236,25.16,16035
16,36,429,121,28.21,16036
17,1,714,236,33.05,17001
17,2,686,214,31.2,17002
17,3,742,222,29.92,17003
17,4,784,292,37.24,17004
17,5,557,150,26.93,17005
17,6,770,193,25.06,17006
17,7,777,187,24.07,17007
17,8,673,183,27.19,17008
17,9,513,171,33.33,17009
17,10,820,301,36.71,17010
17,11,565,172,30.44,17011
17,12,960,261,27.19,17012
17,13,666,154,23.12,17013
17,14,830,175,21.08,17014
17,15,737,229,31.07,17015
17,16,798,205,25.69,17016
17,17,747,210,28.11,17017
17,18,681,282,41.41,17018
17,19,541,123,22.74,17019
17,20,742,295,39.76,17020
17,21,694,334,48.13,17021
17,22,677,179,26.44,17022
17,23,528,143,27.08,17023
17,24,724,263,36.33,17024
17,25,612,168,27.45,17025
17,26,783,256,32.69,17026
17,27,701,220,31.38,17027
17,28,542,172,31.73,17028
17,29,655,165,25.19,17029
17,30,695,154,22.16,17030
17,31,571,131,22.94,17031
17,32,629,173,27.5,17032
17,33,570,113,19.82,17033
17,34,586,141,24.06,17034
17,35,595,105,17.65,17035
17,36,604,208,34.44,17036
17,37,594,223,37.54,17037
17,38,802,230,28.68,17038
17,39,631,240,38.03,17039
17,40,691,253,36.61,17040
17,41,726,298,41.05,17041
18,1,650,214,32.92,18001
18,2,732,202,27.6,18002
18,3,610,191,31.31,18003
18,4,653,295,45.18,18004
18,5,502,157,31.27,18005
18,6,596,230,38.59,18006
18,7,731,223,30.51,18007
