ward,precinct,total,Danny K. Davis,Danny K. Davis Percent,precinct_id
3,8,59,59,100.0,03008
3,9,120,120,100.0,03009
3,10,64,64,100.0,03010
3,11,142,142,100.0,03011
3,12,136,136,100.0,03012
3,14,93,93,100.0,03014
3,15,139,139,100.0,03015
3,16,136,136,100.0,03016
3,17,98,98,100.0,03017
3,18,94,94,100.0,03018
3,19,9,9,100.0,03019
3,20,105,105,100.0,03020
3,21,65,65,100.0,03021
3,22,81,81,100.0,03022
3,23,27,27,100.0,03023
3,24,124,124,100.0,03024
3,25,103,103,100.0,03025
3,26,122,122,100.0,03026
3,27,139,139,100.0,03027
3,28,42,42,100.0,03028
3,29,120,120,100.0,03029
3,31,211,211,100.0,03031
3,32,94,94,100.0,03032
3,33,168,168,100.0,03033
3,35,117,117,100.0,03035
3,36,49,49,100.0,03036
3,37,51,51,100.0,03037
3,39,239,239,100.0,03039
3,40,102,102,100.0,03040
3,41,97,97,100.0,03041
3,42,100,100,100.0,03042
3,43,50,50,100.0,03043
3,45,88,88,100.0,03045
3,46,73,73,100.0,03046
3,47,99,99,100.0,03047
3,48,115,115,100.0,03048
3,49,19,19,100.0,03049
3,50,108,108,100.0,03050
3,52,53,53,100.0,03052
3,54,145,145,100.0,03054
4,4,215,215,100.0,04004
4,5,195,195,100.0,04005
4,6,86,86,100.0,04006
4,7,179,179,100.0,04007
4,10,187,187,100.0,04010
4,11,165,165,100.0,04011
4,14,120,120,100.0,04014
4,15,115,115,100.0,04015
4,25,212,212,100.0,04025
4,27,172,172,100.0,04027
4,35,104,104,100.0,04035
4,36,92,92,100.0,04036
4,42,221,221,100.0,04042
4,53,167,167,100.0,04053
11,14,71,71,100.0,11014
11,27,91,91,100.0,11027
11,28,107,107,100.0,11028
11,34,37,37,100.0,11034
11,36,34,34,100.0,11036
11,46,73,73,100.0,11046
12,1,10,10,100.0,12001
12,6,6,6,100.0,12006
12,18,27,27,100.0,12018
16,15,142,142,100.0,16015
16,16,142,142,100.0,16016
16,18,114,114,100.0,16018
16,20,122,122,100.0,16020
16,22,99,99,100.0,16022
16,24,66,66,100.0,16024
16,29,70,70,100.0,16029
16,30,76,76,100.0,16030
16,33,94,94,100.0,16033
20,27,85,85,100.0,20027
20,31,134,134,100.0,20031
20,40,96,96,100.0,20040
20,45,95,95,100.0,20045
20,48,62,62,100.0,20048
22,7,143,143,100.0,22007
22,19,101,101,100.0,22019
22,21,152,152,100.0,22021
24,1,120,120,100.0,24001
24,2,93,93,100.0,24002
24,3,119,119,100.0,24003
24,4,131,131,100.0,24004
24,5,133,133,100.0,24005
24,6,164,164,100.0,24006
24,7,144,144,100.0,24007
24,8,118,118,100.0,24008
24,9,114,114,100.0,24009
24,10,131,131,100.0,24010
24,11,68,68,100.0,24011
24,12,114,114,100.0,24012
24,13,117,117,100.0,24013
24,14,179,179,100.0,24014
24,15,125,125,100.0,24015
24,16,99,99,100.0,24016
24,17,112,112,100.0,24017
24,18,79,79,100.0,24018
24,19,114,114,100.0,24019
24,20,149,149,100.0,24020
24,21,88,88,100.0,24021
24,22,138,138,100.0,24022
24,23,133,133,100.0,24023
24,24,96,96,100.0,24024
24,25,115,115,100.0,24025
24,26,153,153,100.0,24026
24,27,84,84,100.0,24027
24,28,161,161,100.0,24028
24,29,150,150,100.0,24029
24,30,104,104,100.0,24030
24,31,107,107,100.0,24031
24,32,131,131,100.0,24032
24,33,113,113,100.0,24033
24,34,131,131,100.0,24034
24,35,150,150,100.0,24035
24,36,105,105,100.0,24036
24,37,151,151,100.0,24037
24,38,137,137,100.0,24038
24,39,126,126,100.0,24039
24,40,178,178,100.0,24040
24,41,136,136,100.0,24041
24,42,127,127,100.0,24042
24,43,158,158,100.0,24043
24,44,56,56,100.0,24044
24,45,110,110,100.0,24045
24,46,160,160,100.0,24046
24,47,119,119,100.0,24047
24,48,61,61,100.0,24048
24,49,177,177,100.0,24049
24,50,182,182,100.0,24050
24,51,210,210,100.0,24051
24,52,116,116,100.0,24052
24,54,73,73,100.0,24054
24,55,70,70,100.0,24055
24,56,176,176,100.0,24056
24,58,165,165,100.0,24058
24,59,78,78,100.0,24059
25,3,66,66,100.0,25003
25,4,126,126,100.0,25004
25,5,6,6,100.0,25005
25,8,4,4,100.0,25008
25,10,74,74,100.0,25010
25,14,68,68,100.0,25014
25,16,46,46,100.0,25016
25,18,132,132,100.0,25018
25,21,79,79,100.0,25021
25,25,98,98,100.0,25025
25,26,64,64,100.0,25026
25,27,84,84,100.0,25027
25,28,133,133,100.0,25028
25,29,138,138,100.0,25029
26,17,32,32,100.0,26017
26,28,8,8,100.0,26028
26,33,22,22,100.0,26033
26,46,50,50,100.0,26046
27,1,51,51,100.0,27001
27,2,112,112,100.0,27002
27,3,112,112,100.0,27003
27,4,76,76,100.0,27004
27,5,18,18,100.0,27005
27,6,66,66,100.0,27006
27,7,75,75,100.0,27007
27,8,140,140,100.0,27008
27,9,150,150,100.0,27009
27,10,184,184,100.0,27010
27,11,130,130,100.0,27011
27,12,53,53,100.0,27012
27,14,171,171,100.0,27014
27,15,91,91,100.0,27015
27,16,22,22,100.0,27016
27,17,55,55,100.0,27017
27,18,40,40,100.0,27018
27,19,101,101,100.0,27019
27,20,149,149,100.0,27020
27,21,102,102,100.0,27021
27,22,116,116,100.0,27022
27,23,25,25,100.0,27023
27,24,96,96,100.0,27024
27,25,87,87,100.0,27025
27,26,133,133,100.0,27026
27,27,63,63,100.0,27027
27,28,111,111,100.0,27028
27,29,76,76,100.0,27029
27,30,66,66,100.0,27030
27,31,99,99,100.0,27031
27,33,75,75,100.0,27033
27,34,116,116,100.0,27034
27,36,98,98,100.0,27036
27,37,76,76,100.0,27037
27,39,67,67,100.0,27039
27,40,76,76,100.0,27040
27,42,44,44,100.0,27042
27,43,73,73,100.0,27043
27,44,104,104,100.0,27044
27,45,112,112,100.0,27045
27,46,126,126,100.0,27046
27,47,84,84,100.0,27047
27,48,121,121,100.0,27048
27,49,124,124,100.0,27049
27,50,76,76,100.0,27050
27,51,68,68,100.0,27051
27,52,85,85,100.0,27052
27,53,73,73,100.0,27053
27,54,43,43,100.0,27054
27,55,110,110,100.0,27055
27,57,55,55,100.0,27057
27,58,60,60,100.0,27058
28,1,143,143,100.0,28001
28,2,132,132,100.0,28002
28,3,80,80,100.0,28003
28,4,175,175,100.0,28004
28,5,117,117,100.0,28005
28,6,106,106,100.0,28006
28,7,115,115,100.0,28007
28,8,113,113,100.0,28008
28,9,98,98,100.0,28009
28,10,40,40,100.0,28010
28,11,114,114,100.0,28011
28,12,99,99,100.0,28012
28,13,69,69,100.0,28013
28,14,88,88,100.0,28014
28,15,127,127,100.0,28015
28,16,98,98,100.0,28016
28,17,130,130,100.0,28017
28,18,161,161,100.0,28018
28,19,144,144,100.0,28019
28,20,153,153,100.0,28020
28,21,157,157,100.0,28021
28,22,113,113,100.0,28022
28,23,126,126,100.0,28023
28,24,74,74,100.0,28024
28,25,108,108,100.0,28025
28,26,137,137,100.0,28026
28,27,152,152,100.0,28027
28,28,91,91,100.0,28028
28,30,83,83,100.0,28030
28,31,111,111,100.0,28031
28,32,108,108,100.0,28032
28,33,142,142,100.0,28033
28,35,88,88,100.0,28035
28,36,110,110,100.0,28036
28,37,229,229,100.0,28037
28,39,132,132,100.0,28039
28,40,176,176,100.0,28040
28,41,141,141,100.0,28041
28,42,109,109,100.0,28042
28,43,172,172,100.0,28043
28,44,155,155,100.0,28044
28,45,138,138,100.0,28045
28,46,162,162,100.0,28046
28,47,141,141,100.0,28047
28,48,52,52,100.0,28048
28,49,59,59,100.0,28049
28,50,77,77,100.0,28050
28,51,124,124,100.0,28051
28,52,77,77,100.0,28052
28,53,46,46,100.0,28053
28,54,89,89,100.0,28054
28,55,104,104,100.0,28055
28,56,136,136,100.0,28056
28,57,157,157,100.0,28057
28,58,136,136,100.0,28058
28,59,82,82,100.0,28059
28,60,81,81,100.0,28060
28,61,47,47,100.0,28061
29,1,191,191,100.0,29001
29,3,234,234,100.0,29003
29,4,197,197,100.0,29004
29,5,167,167,100.0,29005
29,8,127,127,100.0,29008
29,10,132,132,100.0,29010
29,11,191,191,100.0,29011
29,12,213,213,100.0,29012
29,13,176,176,100.0,29013
29,14,266,266,100.0,29014
29,15,206,206,100.0,29015
29,16,207,207,100.0,29016
29,17,147,147,100.0,29017
29,18,208,208,100.0,29018
29,19,156,156,100.0,29019
29,20,168,168,100.0,29020
29,21,139,139,100.0,29021
29,22,119,119,100.0,29022
29,23,187,187,100.0,29023
29,25,180,180,100.0,29025
29,26,199,199,100.0,29026
29,27,114,114,100.0,29027
29,28,231,231,100.0,29028
29,29,228,228,100.0,29029
29,31,148,148,100.0,29031
29,33,196,196,100.0,29033
29,34,101,101,100.0,29034
29,35,137,137,100.0,29035
29,36,184,184,100.0,29036
29,37,165,165,100.0,29037
29,38,197,197,100.0,29038
29,40,300,300,100.0,29040
29,41,206,206,100.0,29041
29,42,211,211,100.0,29042
29,43,276,276,100.0,29043
29,44,221,221,100.0,29044
29,45,159,159,100.0,29045
29,46,145,145,100.0,29046
29,47,238,238,100.0,29047
29,48,146,146,100.0,29048
29,49,209,209,100.0,29049
29,50,138,138,100.0,29050
29,51,165,165,100.0,29051
32,1,84,84,100.0,32001
32,6,97,97,100.0,32006
32,12,50,50,100.0,32012
32,26,62,62,100.0,32026
32,46,36,36,100.0,32046
32,50,65,65,100.0,32050
32,51,83,83,100.0,32051
36,23,82,82,100.0,36023
36,24,159,159,100.0,36024
36,44,115,115,100.0,36044
36,54,152,152,100.0,36054
37,2,131,131,100.0,37002
37,3,63,63,100.0,37003
37,4,143,143,100.0,37004
37,5,201,201,100.0,37005
37,6,199,199,100.0,37006
37,7,195,195,100.0,37007
37,8,118,118,100.0,37008
37,9,183,183,100.0,37009
37,10,183,183,100.0,37010
37,12,77,77,100.0,37012
37,13,140,140,100.0,37013
37,14,250,250,100.0,37014
37,15,180,180,100.0,37015
37,16,178,178,100.0,37016
37,17,145,145,100.0,37017
37,18,180,180,100.0,37018
37,20,174,174,100.0,37020
37,21,185,185,100.0,37021
37,22,97,97,100.0,37022
37,23,128,128,100.0,37023
37,24,164,164,100.0,37024
37,25,193,193,100.0,37025
37,26,178,178,100.0,37026
37,27,200,200,100.0,37027
37,28,181,181,100.0,37028
37,29,167,167,100.0,37029
37,30,135,135,100.0,37030
37,31,199,199,100.0,37031
37,32,189,189,100.0,37032
37,33,154,154,100.0,37033
37,34,173,173,100.0,37034
37,35,175,175,100.0,37035
37,36,172,172,100.0,37036
37,37,178,178,100.0,37037
37,38,184,184,100.0,37038
37,40,177,177,100.0,37040
37,41,198,198,100.0,37041
37,42,80,80,100.0,37042
37,43,158,158,100.0,37043
42,1,100,100,100.0,42001
42,2,78,78,100.0,42002
42,3,60,60,100.0,42003
42,4,83,83,100.0,42004
42,5,96,96,100.0,42005
42,6,209,209,100.0,42006
42,7,85,85,100.0,42007
42,8,113,113,100.0,42008
42,9,128,128,100.0,42009
42,10,52,52,100.0,42010
42,11,97,97,100.0,42011
42,12,60,60,100.0,42012
42,13,193,193,100.0,42013
42,14,79,79,100.0,42014
42,15,101,101,100.0,42015
42,16,49,49,100.0,42016
42,17,73,73,100.0,42017
42,18,80,80,100.0,42018
42,19,26,26,100.0,42019
42,20,56,56,100.0,42020
42,21,48,48,100.0,42021
42,22,75,75,100.0,42022
42,23,117,117,100.0,42023
42,24,96,96,100.0,42024
42,25,88,88,100.0,42025
42,26,161,161,100.0,42026
42,27,141,141,100.0,42027
42,28,106,106,100.0,42028
42,29,93,93,100.0,42029
42,30,60,60,100.0,42030
42,31,42,42,100.0,42031
42,32,120,120,100.0,42032
42,33,155,155,100.0,42033
42,34,98,98,100.0,42034
42,35,89,89,100.0,42035
42,36,71,71,100.0,42036
42,37,76,76,100.0,42037
42,38,80,80,100.0,42038
42,39,106,106,100.0,42039
42,40,92,92,100.0,42040
42,41,94,94,100.0,42041
42,42,56,56,100.0,42042
42,43,90,90,100.0,42043
42,44,91,91,100.0,42044
42,45,85,85,100.0,42045
42,46,64,64,100.0,42046
42,47,54,54,100.0,42047
42,48,51,51,100.0,42048
42,49,57,57,100.0,42049
42,50,68,68,100.0,42050
42,51,80,80,100.0,42051
42,52,55,55,100.0,42052
42,53,61,61,100.0,42053
42,54,69,69,100.0,42054
42,55,84,84,100.0,42055
42,56,86,86,100.0,42056
42,57,66,66,100.0,42057
42,58,39,39,100.0,42058
42,59,17,17,100.0,42059
42,60,58,58,100.0,42060
42,61,49,49,100.0,42061
42,62,65,65,100.0,42062
42,63,93,93,100.0,42063
42,64,50,50,100.0,42064
42,65,77,77,100.0,42065
42,66,96,96,100.0,42066
42,67,77,77,100.0,42067
42,68,87,87,100.0,42068
42,69,109,109,100.0,42069
43,1,131,131,100.0,43001
43,3,88,88,100.0,43003
43,4,87,87,100.0,43004
43,5,58,58,100.0,43005
43,9,57,57,100.0,43009
43,10,70,70,100.0,43010
43,11,31,31,100.0,43011
43,13,37,37,100.0,43013
43,15,61,61,100.0,43015
43,16,93,93,100.0,43016
43,18,117,117,100.0,43018
43,19,53,53,100.0,43019
43,23,70,70,100.0,43023
43,24,98,98,100.0,43024
43,25,108,108,100.0,43025
43,26,76,76,100.0,43026
43,28,95,95,100.0,43028
43,30,41,41,100.0,43030
43,35,91,91,100.0,43035
43,36,77,77,100.0,43036
43,37,71,71,100.0,43037
43,39,54,54,100.0,43039
43,40,29,29,100.0,43040
43,41,40,40,100.0,43041
43,42,105,105,100.0,43042
43,46,109,109,100.0,43046
43,47,84,84,100.0,43047
43,49,84,84,100.0,43049
43,51,119,119,100.0,43051
43,52,52,52,100.0,43052
43,54,57,57,100.0,43054
43,55,110,110,100.0,43055
