ward,precinct,registered,ballots,turnout,precinct_id
1,1,808,3,0.37,01001
1,2,809,6,0.74,01002
1,3,831,4,0.48,01003
1,4,904,5,0.55,01004
1,5,809,1,0.12,01005
1,6,846,0,0.0,01006
1,7,536,6,1.12,01007
1,8,771,0,0.0,01008
1,9,619,3,0.48,01009
1,10,937,4,0.43,01010
1,11,837,5,0.6,01011
1,12,958,6,0.63,01012
1,13,393,1,0.25,01013
1,14,734,2,0.27,01014
1,15,749,3,0.4,01015
1,16,799,3,0.38,01016
1,17,714,0,0.0,01017
1,18,888,1,0.11,01018
1,19,859,0,0.0,01019
1,20,634,4,0.63,01020
1,21,935,1,0.11,01021
1,22,569,1,0.18,01022
1,23,966,4,0.41,01023
1,24,883,2,0.23,01024
1,25,824,6,0.73,01025
1,26,697,4,0.57,01026
1,27,827,5,0.6,01027
1,28,297,0,0.0,01028
1,29,806,2,0.25,01029
1,30,939,1,0.11,01030
1,31,840,2,0.24,01031
1,32,779,2,0.26,01032
1,33,934,6,0.64,01033
1,34,656,6,0.91,01034
1,35,975,4,0.41,01035
1,36,804,7,0.87,01036
1,37,818,3,0.37,01037
1,38,755,2,0.26,01038
1,39,743,2,0.27,01039
1,40,818,5,0.61,01040
1,41,444,0,0.0,01041
1,42,238,5,2.1,01042
1,43,545,2,0.37,01043
1,44,632,2,0.32,01044
2,1,922,7,0.76,02001
2,2,601,2,0.33,02002
2,3,894,2,0.22,02003
2,4,745,2,0.27,02004
2,5,889,3,0.34,02005
2,6,817,3,0.37,02006
2,7,1400,6,0.43,02007
2,8,985,3,0.3,02008
2,9,693,3,0.43,02009
2,10,671,9,1.34,02010
2,11,787,5,0.64,02011
2,12,764,3,0.39,02012
2,13,695,0,0.0,02013
2,14,814,6,0.74,02014
2,15,832,4,0.48,02015
2,16,794,6,0.76,02016
2,17,885,2,0.23,02017
2,18,726,7,0.96,02018
2,19,560,4,0.71,02019
2,20,980,6,0.61,02020
2,21,841,4,0.48,02021
2,22,824,1,0.12,02022
2,23,517,1,0.19,02023
2,24,694,4,0.58,02024
2,25,828,4,0.48,02025
2,26,792,5,0.63,02026
2,27,690,1,0.14,02027
2,28,846,4,0.47,02028
2,29,871,4,0.46,02029
2,30,677,2,0.3,02030
2,31,941,6,0.64,02031
2,32,659,0,0.0,02032
2,33,1053,3,0.28,02033
2,34,604,3,0.5,02034
2,35,1004,1,0.1,02035
2,36,641,1,0.16,02036
2,37,647,0,0.0,02037
2,38,695,3,0.43,02038
2,39,616,2,0.32,02039
2,40,952,6,0.63,02040
2,41,900,6,0.67,02041
2,42,765,2,0.26,02042
2,43,956,2,0.21,02043
2,44,432,6,1.39,02044
2,45,786,6,0.76,02045
2,46,494,7,1.42,02046
3,1,1137,1,0.09,03001
3,2,747,4,0.54,03002
3,3,814,2,0.25,03003
3,4,830,8,0.96,03004
3,5,657,1,0.15,03005
3,6,909,17,1.87,03006
3,7,520,2,0.38,03007
3,8,767,3,0.39,03008
3,9,780,2,0.26,03009
3,10,563,0,0.0,03010
3,11,782,2,0.26,03011
3,12,678,1,0.15,03012
3,13,825,4,0.48,03013
3,14,841,4,0.48,03014
3,15,811,2,0.25,03015
3,16,807,4,0.5,03016
3,17,947,2,0.21,03017
3,18,1274,1,0.08,03018
3,19,857,1,0.12,03019
3,20,830,0,0.0,03020
3,21,832,6,0.72,03021
3,22,981,9,0.92,03022
3,23,847,2,0.24,03023
3,24,783,0,0.0,03024
