ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,127,97,76.38,30,23.62,01001
1,2,110,93,84.55,17,15.45,01002
1,3,87,76,87.36,11,12.64,01003
1,4,120,104,86.67,16,13.33,01004
1,5,117,91,77.78,26,22.22,01005
1,6,115,89,77.39,26,22.61,01006
1,7,128,113,88.28,15,11.72,01007
1,8,115,91,79.13,24,20.87,01008
1,9,142,115,80.99,27,19.01,01009
1,10,157,130,82.8,27,17.2,01010
1,11,108,92,85.19,16,14.81,01011
1,12,115,94,81.74,21,18.26,01012
1,13,139,101,72.66,38,27.34,01013
1,14,131,107,81.68,24,18.32,01014
1,15,86,65,75.58,21,24.42,01015
1,16,49,33,67.35,16,32.65,01016
1,17,109,92,84.4,17,15.6,01017
1,18,69,54,78.26,15,21.74,01018
1,19,139,104,74.82,35,25.18,01019
1,20,98,80,81.63,18,18.37,01020
1,21,118,100,84.75,18,15.25,01021
1,22,115,84,73.04,31,26.96,01022
1,23,130,102,78.46,28,21.54,01023
1,24,207,155,74.88,52,25.12,01024
1,25,110,94,85.45,16,14.55,01025
1,26,121,103,85.12,18,14.88,01026
1,27,80,60,75.0,20,25.0,01027
1,28,79,58,73.42,21,26.58,01028
1,29,119,83,69.75,36,30.25,01029
1,30,222,172,77.48,50,22.52,01030
1,31,128,100,78.13,28,21.88,01031
1,32,100,82,82.0,18,18.0,01032
1,33,140,112,80.0,28,20.0,01033
1,34,77,60,77.92,17,22.08,01034
1,35,71,65,91.55,6,8.45,01035
1,36,129,102,79.07,27,20.93,01036
1,37,98,76,77.55,22,22.45,01037
1,38,63,51,80.95,12,19.05,01038
1,39,145,114,78.62,31,21.38,01039
1,40,55,40,72.73,15,27.27,01040
1,41,84,68,80.95,16,19.05,01041
1,42,82,60,73.17,22,26.83,01042
1,43,90,74,82.22,16,17.78,01043
1,44,89,76,85.39,13,14.61,01044
1,45,106,86,81.13,20,18.87,01045
1,46,116,93,80.17,23,19.83,01046
1,47,95,77,81.05,18,18.95,01047
1,48,44,34,77.27,10,22.73,01048
1,49,66,54,81.82,12,18.18,01049
1,50,81,63,77.78,18,22.22,01050
2,1,201,167,83.08,34,16.92,02001
2,2,5,4,80.0,1,20.0,02002
2,3,149,116,77.85,33,22.15,02003
2,4,84,64,76.19,20,23.81,02004
2,5,78,63,80.77,15,19.23,02005
2,6,177,148,83.62,29,16.38,02006
2,7,188,155,82.45,33,17.55,02007
2,8,198,163,82.32,35,17.68,02008
2,9,126,98,77.78,28,22.22,02009
2,10,22,16,72.73,6,27.27,02010
2,11,83,75,90.36,8,9.64,02011
2,12,217,175,80.65,42,19.35,02012
2,13,131,109,83.21,22,16.79,02013
2,14,229,188,82.1,41,17.9,02014
2,15,18,16,88.89,2,11.11,02015
2,16,163,133,81.6,30,18.4,02016
2,17,113,91,80.53,22,19.47,02017
2,18,168,144,85.71,24,14.29,02018
2,19,175,131,74.86,44,25.14,02019
2,20,144,117,81.25,27,18.75,02020
2,21,148,125,84.46,23,15.54,02021
2,22,278,225,80.94,53,19.06,02022
2,23,105,78,74.29,27,25.71,02023
2,24,89,67,75.28,22,24.72,02024
2,25,87,69,79.31,18,20.69,02025
2,26,246,201,81.71,45,18.29,02026
2,27,106,89,83.96,17,16.04,02027
2,28,88,74,84.09,14,15.91,02028
2,29,52,44,84.62,8,15.38,02029
2,30,66,55,83.33,11,16.67,02030
2,31,177,141,79.66,36,20.34,02031
2,32,61,38,62.3,23,37.7,02032
2,33,81,65,80.25,16,19.75,02033
2,34,69,56,81.16,13,18.84,02034
2,35,56,42,75.0,14,25.0,02035
2,36,45,37,82.22,8,17.78,02036
2,37,223,200,89.69,23,10.31,02037
2,38,112,93,83.04,19,16.96,02038
2,39,135,93,68.89,42,31.11,02039
2,40,191,165,86.39,26,13.61,02040
2,41,63,41,65.08,22,34.92,02041
2,42,23,19,82.61,4,17.39,02042
2,43,236,203,86.02,33,13.98,02043
2,44,95,74,77.89,21,22.11,02044
2,45,126,98,77.78,28,22.22,02045
2,46,218,179,82.11,39,17.89,02046
2,47,112,73,65.18,39,34.82,02047
2,48,105,74,70.48,31,29.52,02048
2,49,172,138,80.23,34,19.77,02049
2,50,118,95,80.51,23,19.49,02050
2,51,158,125,79.11,33,20.89,02051
2,52,193,132,68.39,61,31.61,02052
2,53,46,36,78.26,10,21.74,02053
2,54,204,168,82.35,36,17.65,02054
2,55,50,43,86.0,7,14.0,02055
2,56,146,109,74.66,37,25.34,02056
2,57,74,62,83.78,12,16.22,02057
2,58,99,81,81.82,18,18.18,02058
2,59,188,151,80.32,37,19.68,02059
2,60,317,249,78.55,68,21.45,02060
3,1,129,101,78.29,28,21.71,03001
3,2,168,119,70.83,49,29.17,03002
3,3,132,101,76.52,31,23.48,03003
3,4,92,59,64.13,33,35.87,03004
3,5,125,97,77.6,28,22.4,03005
3,6,77,50,64.94,27,35.06,03006
3,7,95,77,81.05,18,18.95,03007
3,8,27,20,74.07,7,25.93,03008
3,9,99,79,79.8,20,20.2,03009
3,10,55,40,72.73,15,27.27,03010
3,11,134,89,66.42,45,33.58,03011
3,12,125,87,69.6,38,30.4,03012
3,13,97,78,80.41,19,19.59,03013
3,14,50,41,82.0,9,18.0,03014
3,15,139,113,81.29,26,18.71,03015
3,16,96,65,67.71,31,32.29,03016
3,17,72,47,65.28,25,34.72,03017
3,18,70,50,71.43,20,28.57,03018
3,19,8,8,100.0,0,0.0,03019
3,20,87,64,73.56,23,26.44,03020
3,21,65,52,80.0,13,20.0,03021
3,22,99,73,73.74,26,26.26,03022
3,23,18,12,66.67,6,33.33,03023
3,24,73,51,69.86,22,30.14,03024
3,25,102,74,72.55,28,27.45,03025
3,26,118,84,71.19,34,28.81,03026
3,27,89,70,78.65,19,21.35,03027
3,28,74,51,68.92,23,31.08,03028
3,29,97,79,81.44,18,18.56,03029
3,30,106,72,67.92,34,32.08,03030
3,31,157,104,66.24,53,33.76,03031
