ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
49,1,209,131,62.68,78,37.32,49001
49,2,374,305,81.55,69,18.45,49002
49,3,166,116,69.88,50,30.12,49003
49,4,130,85,65.38,45,34.62,49004
49,5,226,165,73.01,61,26.99,49005
49,6,256,219,85.55,37,14.45,49006
49,7,227,204,89.87,23,10.13,49007
49,8,224,135,60.27,89,39.73,49008
49,9,204,164,80.39,40,19.61,49009
49,10,197,130,65.99,67,34.01,49010
49,11,177,121,68.36,56,31.64,49011
49,12,258,195,75.58,63,24.42,49012
49,13,300,214,71.33,86,28.67,49013
49,14,260,227,87.31,33,12.69,49014
49,15,166,104,62.65,62,37.35,49015
49,16,192,137,71.35,55,28.65,49016
49,17,35,25,71.43,10,28.57,49017
49,18,163,114,69.94,49,30.06,49018
49,19,162,104,64.2,58,35.8,49019
49,20,253,182,71.94,71,28.06,49020
49,21,113,93,82.3,20,17.7,49021
49,22,226,169,74.78,57,25.22,49022
49,23,197,143,72.59,54,27.41,49023
49,24,256,182,71.09,74,28.91,49024
49,25,293,246,83.96,47,16.04,49025
49,26,182,139,76.37,43,23.63,49026
49,27,250,190,76.0,60,24.0,49027
49,28,197,135,68.53,62,31.47,49028
49,29,269,226,84.01,43,15.99,49029
49,30,243,157,64.61,86,35.39,49030
49,31,181,132,72.93,49,27.07,49031
49,32,196,168,85.71,28,14.29,49032
49,33,189,136,71.96,53,28.04,49033
49,34,212,140,66.04,72,33.96,49034
49,35,321,284,88.47,37,11.53,49035
49,36,319,251,78.68,68,21.32,49036
49,37,283,195,68.9,88,31.1,49037
49,38,164,100,60.98,64,39.02,49038
49,39,181,128,70.72,53,29.28,49039
49,40,182,133,73.08,49,26.92,49040
49,41,215,146,67.91,69,32.09,49041
49,42,232,165,71.12,67,28.88,49042
