ward,precinct,total,Karen A. Yarbrough,Karen A. Yarbrough Percent,precinct_id
28,48,104,104,100.0,28048
28,49,102,102,100.0,28049
29,16,322,322,100.0,29016
29,19,219,219,100.0,29019
29,20,253,253,100.0,29020
29,21,222,222,100.0,29021
29,26,287,287,100.0,29026
29,27,212,212,100.0,29027
