ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,130,99,76.15,31,23.85,01001
1,2,109,87,79.82,22,20.18,01002
1,3,82,68,82.93,14,17.07,01003
1,4,125,108,86.4,17,13.6,01004
1,5,122,96,78.69,26,21.31,01005
1,6,119,93,78.15,26,21.85,01006
1,7,128,112,87.5,16,12.5,01007
1,8,118,91,77.12,27,22.88,01008
1,9,140,109,77.86,31,22.14,01009
1,10,159,126,79.25,33,20.75,01010
1,11,106,86,81.13,20,18.87,01011
1,12,115,97,84.35,18,15.65,01012
1,13,139,108,77.7,31,22.3,01013
1,14,136,113,83.09,23,16.91,01014
1,15,89,72,80.9,17,19.1,01015
1,16,48,34,70.83,14,29.17,01016
1,17,112,96,85.71,16,14.29,01017
1,18,73,52,71.23,21,28.77,01018
1,19,139,110,79.14,29,20.86,01019
1,20,97,75,77.32,22,22.68,01020
1,21,119,101,84.87,18,15.13,01021
1,22,114,90,78.95,24,21.05,01022
1,23,130,107,82.31,23,17.69,01023
1,24,208,156,75.0,52,25.0,01024
1,25,108,95,87.96,13,12.04,01025
1,26,120,101,84.17,19,15.83,01026
1,27,78,61,78.21,17,21.79,01027
1,28,78,70,89.74,8,10.26,01028
1,29,113,83,73.45,30,26.55,01029
1,30,222,182,81.98,40,18.02,01030
1,31,129,106,82.17,23,17.83,01031
1,32,101,79,78.22,22,21.78,01032
1,33,137,110,80.29,27,19.71,01033
1,34,78,63,80.77,15,19.23,01034
1,35,72,61,84.72,11,15.28,01035
1,36,130,107,82.31,23,17.69,01036
1,37,96,79,82.29,17,17.71,01037
1,38,63,52,82.54,11,17.46,01038
1,39,149,123,82.55,26,17.45,01039
1,40,50,36,72.0,14,28.0,01040
1,41,86,69,80.23,17,19.77,01041
1,42,83,62,74.7,21,25.3,01042
1,43,87,67,77.01,20,22.99,01043
1,44,96,76,79.17,20,20.83,01044
1,45,107,86,80.37,21,19.63,01045
1,46,118,96,81.36,22,18.64,01046
1,47,88,72,81.82,16,18.18,01047
1,48,44,34,77.27,10,22.73,01048
1,49,67,58,86.57,9,13.43,01049
1,50,82,64,78.05,18,21.95,01050
2,1,211,179,84.83,32,15.17,02001
2,2,6,4,66.67,2,33.33,02002
2,3,153,127,83.01,26,16.99,02003
2,4,87,79,90.8,8,9.2,02004
2,5,79,68,86.08,11,13.92,02005
2,6,178,144,80.9,34,19.1,02006
2,7,195,160,82.05,35,17.95,02007
2,8,215,179,83.26,36,16.74,02008
2,9,125,108,86.4,17,13.6,02009
2,10,26,15,57.69,11,42.31,02010
2,11,88,75,85.23,13,14.77,02011
2,12,225,185,82.22,40,17.78,02012
2,13,133,109,81.95,24,18.05,02013
2,14,244,208,85.25,36,14.75,02014
2,15,18,14,77.78,4,22.22,02015
2,16,169,141,83.43,28,16.57,02016
2,17,119,99,83.19,20,16.81,02017
2,18,176,155,88.07,21,11.93,02018
2,19,182,137,75.27,45,24.73,02019
2,20,153,119,77.78,34,22.22,02020
2,21,166,150,90.36,16,9.64,02021
2,22,293,244,83.28,49,16.72,02022
2,23,109,72,66.06,37,33.94,02023
2,24,91,79,86.81,12,13.19,02024
2,25,94,75,79.79,19,20.21,02025
2,26,259,213,82.24,46,17.76,02026
2,27,104,88,84.62,16,15.38,02027
2,28,89,72,80.9,17,19.1,02028
2,29,56,50,89.29,6,10.71,02029
2,30,65,52,80.0,13,20.0,02030
2,31,186,152,81.72,34,18.28,02031
2,32,59,44,74.58,15,25.42,02032
2,33,89,78,87.64,11,12.36,02033
2,34,73,63,86.3,10,13.7,02034
2,35,55,43,78.18,12,21.82,02035
2,36,49,45,91.84,4,8.16,02036
2,37,238,211,88.66,27,11.34,02037
2,38,119,100,84.03,19,15.97,02038
2,39,134,100,74.63,34,25.37,02039
2,40,192,165,85.94,27,14.06,02040
2,41,71,56,78.87,15,21.13,02041
2,42,25,21,84.0,4,16.0,02042
2,43,245,216,88.16,29,11.84,02043
2,44,100,78,78.0,22,22.0,02044
2,45,134,113,84.33,21,15.67,02045
2,46,237,178,75.11,59,24.89,02046
2,47,116,88,75.86,28,24.14,02047
2,48,107,88,82.24,19,17.76,02048
2,49,175,142,81.14,33,18.86,02049
2,50,120,97,80.83,23,19.17,02050
2,51,157,133,84.71,24,15.29,02051
2,52,197,150,76.14,47,23.86,02052
2,53,47,38,80.85,9,19.15,02053
2,54,205,170,82.93,35,17.07,02054
2,55,50,44,88.0,6,12.0,02055
2,56,155,115,74.19,40,25.81,02056
2,57,78,67,85.9,11,14.1,02057
2,58,103,82,79.61,21,20.39,02058
2,59,195,154,78.97,41,21.03,02059
2,60,330,274,83.03,56,16.97,02060
3,1,131,114,87.02,17,12.98,03001
3,2,181,129,71.27,52,28.73,03002
3,3,135,112,82.96,23,17.04,03003
3,4,94,66,70.21,28,29.79,03004
3,5,129,106,82.17,23,17.83,03005
3,6,77,65,84.42,12,15.58,03006
3,7,101,92,91.09,9,8.91,03007
3,8,28,25,89.29,3,10.71,03008
3,9,104,76,73.08,28,26.92,03009
3,10,56,44,78.57,12,21.43,03010
3,11,138,106,76.81,32,23.19,03011
3,12,125,94,75.2,31,24.8,03012
3,13,95,74,77.89,21,22.11,03013
3,14,50,43,86.0,7,14.0,03014
3,15,140,108,77.14,32,22.86,03015
3,16,98,68,69.39,30,30.61,03016
3,17,70,49,70.0,21,30.0,03017
3,18,72,54,75.0,18,25.0,03018
3,19,8,8,100.0,0,0.0,03019
3,20,91,74,81.32,17,18.68,03020
3,21,63,49,77.78,14,22.22,03021
3,22,104,74,71.15,30,28.85,03022
3,23,17,12,70.59,5,29.41,03023
3,24,75,58,77.33,17,22.67,03024
3,25,105,78,74.29,27,25.71,03025
3,26,117,90,76.92,27,23.08,03026
3,27,90,77,85.56,13,14.44,03027
3,28,82,61,74.39,21,25.61,03028
3,29,98,83,84.69,15,15.31,03029
3,30,112,81,72.32,31,27.68,03030
3,31,166,123,74.1,43,25.9,03031
3,32,97,69,71.13,28,28.87,03032
3,33,191,139,72.77,52,27.23,03033
3,34,123,99,80.49,24,19.51,03034
3,35,131,94,71.76,37,28.24,03035
3,36,62,46,74.19,16,25.81,03036
3,37,33,24,72.73,9,27.27,03037
3,38,147,128,87.07,19,12.93,03038
3,39,109,68,62.39,41,37.61,03039
3,40,99,82,82.83,17,17.17,03040
3,41,99,79,79.8,20,20.2,03041
3,42,107,81,75.7,26,24.3,03042
3,43,40,34,85.0,6,15.0,03043
3,44,57,39,68.42,18,31.58,03044
3,45,136,109,80.15,27,19.85,03045
3,46,42,33,78.57,9,21.43,03046
3,47,81,59,72.84,22,27.16,03047
3,48,65,52,80.0,13,20.0,03048
3,49,32,25,78.13,7,21.88,03049
3,50,108,64,59.26,44,40.74,03050
3,51,59,40,67.8,19,32.2,03051
3,52,51,38,74.51,13,25.49,03052
3,53,81,69,85.19,12,14.81,03053
3,54,268,216,80.6,52,19.4,03054
4,1,153,119,77.78,34,22.22,04001
4,2,224,194,86.61,30,13.39,04002
4,3,238,195,81.93,43,18.07,04003
4,4,192,158,82.29,34,17.71,04004
4,5,200,159,79.5,41,20.5,04005
4,6,91,67,73.63,24,26.37,04006
4,7,184,155,84.24,29,15.76,04007
4,8,184,145,78.8,39,21.2,04008
4,9,339,300,88.5,39,11.5,04009
4,10,181,163,90.06,18,9.94,04010
4,11,171,135,78.95,36,21.05,04011
4,12,124,103,83.06,21,16.94,04012
4,13,145,115,79.31,30,20.69,04013
4,14,167,137,82.04,30,17.96,04014
4,15,126,110,87.3,16,12.7,04015
4,16,188,157,83.51,31,16.49,04016
4,17,187,153,81.82,34,18.18,04017
4,18,205,175,85.37,30,14.63,04018
4,19,202,172,85.15,30,14.85,04019
4,20,44,34,77.27,10,22.73,04020
4,21,236,204,86.44,32,13.56,04021
4,22,227,182,80.18,45,19.82,04022
4,23,129,107,82.95,22,17.05,04023
4,24,171,138,80.7,33,19.3,04024
4,25,212,179,84.43,33,15.57,04025
4,26,208,174,83.65,34,16.35,04026
4,27,184,156,84.78,28,15.22,04027
4,28,148,119,80.41,29,19.59,04028
4,29,176,146,82.95,30,17.05,04029
4,30,41,33,80.49,8,19.51,04030
4,31,86,78,90.7,8,9.3,04031
4,32,212,169,79.72,43,20.28,04032
4,33,119,99,83.19,20,16.81,04033
4,34,156,132,84.62,24,15.38,04034
4,35,137,115,83.94,22,16.06,04035
4,36,103,86,83.5,17,16.5,04036
4,37,82,64,78.05,18,21.95,04037
4,38,263,219,83.27,44,16.73,04038
4,39,102,79,77.45,23,22.55,04039
4,40,152,120,78.95,32,21.05,04040
4,41,94,85,90.43,9,9.57,04041
4,42,218,185,84.86,33,15.14,04042
4,43,135,114,84.44,21,15.56,04043
4,44,147,120,81.63,27,18.37,04044
4,45,275,233,84.73,42,15.27,04045
4,46,161,126,78.26,35,21.74,04046
4,47,269,225,83.64,44,16.36,04047
4,48,222,185,83.33,37,16.67,04048
4,49,107,93,86.92,14,13.08,04049
4,50,165,140,84.85,25,15.15,04050
4,51,211,172,81.52,39,18.48,04051
4,52,214,182,85.05,32,14.95,04052
4,53,167,141,84.43,26,15.57,04053
4,54,90,79,87.78,11,12.22,04054
4,55,80,53,66.25,27,33.75,04055
5,1,177,137,77.4,40,22.6,05001
5,2,139,112,80.58,27,19.42,05002
5,3,107,76,71.03,31,28.97,05003
5,4,127,107,84.25,20,15.75,05004
5,5,152,136,89.47,16,10.53,05005
5,6,187,154,82.35,33,17.65,05006
5,7,198,164,82.83,34,17.17,05007
5,8,214,170,79.44,44,20.56,05008
5,9,163,138,84.66,25,15.34,05009
5,10,163,131,80.37,32,19.63,05010
5,11,159,119,74.84,40,25.16,05011
5,12,108,86,79.63,22,20.37,05012
5,13,163,133,81.6,30,18.4,05013
5,14,205,164,80.0,41,20.0,05014
5,15,141,103,73.05,38,26.95,05015
5,16,144,117,81.25,27,18.75,05016
5,17,121,106,87.6,15,12.4,05017
5,18,168,134,79.76,34,20.24,05018
5,19,97,77,79.38,20,20.62,05019
5,20,85,73,85.88,12,14.12,05020
5,21,185,150,81.08,35,18.92,05021
5,22,163,138,84.66,25,15.34,05022
5,23,148,124,83.78,24,16.22,05023
5,24,145,127,87.59,18,12.41,05024
5,25,151,125,82.78,26,17.22,05025
5,26,158,132,83.54,26,16.46,05026
5,27,195,156,80.0,39,20.0,05027
5,28,183,148,80.87,35,19.13,05028
5,29,212,181,85.38,31,14.62,05029
5,30,129,104,80.62,25,19.38,05030
5,31,142,124,87.32,18,12.68,05031
5,32,264,222,84.09,42,15.91,05032
5,33,110,95,86.36,15,13.64,05033
5,34,181,144,79.56,37,20.44,05034
5,35,141,104,73.76,37,26.24,05035
5,36,114,96,84.21,18,15.79,05036
5,37,135,113,83.7,22,16.3,05037
5,38,173,151,87.28,22,12.72,05038
5,39,206,173,83.98,33,16.02,05039
5,40,180,144,80.0,36,20.0,05040
5,41,124,99,79.84,25,20.16,05041
5,42,148,123,83.11,25,16.89,05042
5,43,191,149,78.01,42,21.99,05043
5,44,225,185,82.22,40,17.78,05044
5,45,104,84,80.77,20,19.23,05045
5,46,169,137,81.07,32,18.93,05046
5,47,131,111,84.73,20,15.27,05047
5,48,96,82,85.42,14,14.58,05048
5,49,41,40,97.56,1,2.44,05049
5,50,131,116,88.55,15,11.45,05050
5,51,131,109,83.21,22,16.79,05051
5,52,26,18,69.23,8,30.77,05052
5,53,187,159,85.03,28,14.97,05053
5,54,208,166,79.81,42,20.19,05054
5,55,121,99,81.82,22,18.18,05055
6,1,219,157,71.69,62,28.31,06001
6,2,233,199,85.41,34,14.59,06002
6,3,204,174,85.29,30,14.71,06003
6,4,120,95,79.17,25,20.83,06004
6,5,104,84,80.77,20,19.23,06005
6,6,166,130,78.31,36,21.69,06006
6,7,211,169,80.09,42,19.91,06007
6,8,216,191,88.43,25,11.57,06008
6,9,211,138,65.4,73,34.6,06009
6,10,277,238,85.92,39,14.08,06010
6,11,179,113,63.13,66,36.87,06011
6,12,142,114,80.28,28,19.72,06012
6,13,169,115,68.05,54,31.95,06013
6,14,183,149,81.42,34,18.58,06014
6,15,129,100,77.52,29,22.48,06015
6,16,207,170,82.13,37,17.87,06016
6,17,217,177,81.57,40,18.43,06017
6,18,110,91,82.73,19,17.27,06018
6,19,227,186,81.94,41,18.06,06019
6,20,171,151,88.3,20,11.7,06020
6,21,176,143,81.25,33,18.75,06021
